Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
144.606,106.246,38.360,130711,0,TPD54,15-Registered,postRapalog_Cl35_cont_6a/
129.608,106.246,23.362,140872,1,TPD54,15-Registered,postRapalog_Cl35_cont_6a/
1304.716,104.908,1199.808,130711,0,ATG9,15-Registered,postRapalog_Cl35_cont_6a/
874.337,104.908,769.429,140872,1,ATG9,15-Registered,postRapalog_Cl35_cont_6a/
194.743,108.004,86.738,156116,0,TPD54,16-Registered,postRapalog_Cl35_cont_6a/
190.458,108.004,82.454,226975,1,TPD54,16-Registered,postRapalog_Cl35_cont_6a/
1159.392,110.902,1048.490,156116,0,ATG9,16-Registered,postRapalog_Cl35_cont_6a/
631.236,110.902,520.334,226975,1,ATG9,16-Registered,postRapalog_Cl35_cont_6a/
190.945,131.916,59.030,219303,0,TPD54,17-Registered,postRapalog_Cl35_cont_6a/
184.994,131.916,53.078,306119,1,TPD54,17-Registered,postRapalog_Cl35_cont_6a/
983.149,107.813,875.336,219303,0,ATG9,17-Registered,postRapalog_Cl35_cont_6a/
363.619,107.813,255.806,306119,1,ATG9,17-Registered,postRapalog_Cl35_cont_6a/
198.413,107.219,91.194,185390,0,TPD54,18-Registered,postRapalog_Cl35_cont_6a/
184.446,107.219,77.227,296115,1,TPD54,18-Registered,postRapalog_Cl35_cont_6a/
323.702,106.848,216.854,185390,0,ATG9,18-Registered,postRapalog_Cl35_cont_6a/
241.177,106.848,134.329,296115,1,ATG9,18-Registered,postRapalog_Cl35_cont_6a/
200.837,109.033,91.804,213482,0,TPD54,19-Registered,postRapalog_Cl35_cont_6a/
170.909,109.033,61.875,251919,1,TPD54,19-Registered,postRapalog_Cl35_cont_6a/
2293.938,106.618,2187.321,213482,0,ATG9,19-Registered,postRapalog_Cl35_cont_6a/
1113.554,106.618,1006.936,251919,1,ATG9,19-Registered,postRapalog_Cl35_cont_6a/
210.316,134.211,76.105,272725,0,TPD54,20-Registered,postRapalog_Cl35_cont_6a/
190.364,134.211,56.153,459543,1,TPD54,20-Registered,postRapalog_Cl35_cont_6a/
640.242,144.730,495.512,272725,0,ATG9,20-Registered,postRapalog_Cl35_cont_6a/
494.308,144.730,349.578,459543,1,ATG9,20-Registered,postRapalog_Cl35_cont_6a/
186.699,107.863,78.836,251564,0,TPD54,21-Registered,postRapalog_Cl35_cont_6a/
175.726,107.863,67.864,344646,1,TPD54,21-Registered,postRapalog_Cl35_cont_6a/
595.313,106.736,488.577,251564,0,ATG9,21-Registered,postRapalog_Cl35_cont_6a/
251.259,106.736,144.523,344646,1,ATG9,21-Registered,postRapalog_Cl35_cont_6a/
207.835,108.203,99.632,254369,0,TPD54,22-Registered,postRapalog_Cl35_cont_6a/
174.247,108.203,66.044,319687,1,TPD54,22-Registered,postRapalog_Cl35_cont_6a/
1105.426,105.635,999.791,254369,0,ATG9,22-Registered,postRapalog_Cl35_cont_6a/
723.707,105.635,618.072,319687,1,ATG9,22-Registered,postRapalog_Cl35_cont_6a/
180.723,113.936,66.788,133496,0,TPD54,23-Registered,postRapalog_Cl35_cont_6a/
167.963,113.936,54.028,180335,1,TPD54,23-Registered,postRapalog_Cl35_cont_6a/
482.654,110.808,371.847,133496,0,ATG9,23-Registered,postRapalog_Cl35_cont_6a/
191.277,110.808,80.470,180335,1,ATG9,23-Registered,postRapalog_Cl35_cont_6a/
209.540,107.676,101.864,138235,0,TPD54,24-Registered,postRapalog_Cl35_cont_6a/
195.475,107.676,87.799,140073,1,TPD54,24-Registered,postRapalog_Cl35_cont_6a/
554.156,106.261,447.895,138235,0,ATG9,24-Registered,postRapalog_Cl35_cont_6a/
270.437,106.261,164.176,140073,1,ATG9,24-Registered,postRapalog_Cl35_cont_6a/
230.678,106.218,124.461,56629,0,TPD54,25-Registered,postRapalog_Cl35_cont_6a/
199.477,106.218,93.259,62989,1,TPD54,25-Registered,postRapalog_Cl35_cont_6a/
945.164,104.591,840.573,56629,0,ATG9,25-Registered,postRapalog_Cl35_cont_6a/
523.563,104.591,418.972,62989,1,ATG9,25-Registered,postRapalog_Cl35_cont_6a/
218.819,109.287,109.532,284694,0,TPD54,26-Registered,postRapalog_Cl35_cont_6a/
199.304,109.287,90.017,293918,1,TPD54,26-Registered,postRapalog_Cl35_cont_6a/
998.246,108.046,890.200,284694,0,ATG9,26-Registered,postRapalog_Cl35_cont_6a/
503.966,108.046,395.920,293918,1,ATG9,26-Registered,postRapalog_Cl35_cont_6a/
201.300,110.073,91.226,263740,0,TPD54,27-Registered,postRapalog_Cl35_cont_6a/
172.136,110.073,62.063,292735,1,TPD54,27-Registered,postRapalog_Cl35_cont_6a/
378.217,105.771,272.447,263740,0,ATG9,27-Registered,postRapalog_Cl35_cont_6a/
209.497,105.771,103.726,292735,1,ATG9,27-Registered,postRapalog_Cl35_cont_6a/
168.329,106.398,61.931,76239,0,TPD54,28-Registered,postRapalog_Cl35_cont_6a/
153.996,106.398,47.599,153474,1,TPD54,28-Registered,postRapalog_Cl35_cont_6a/
603.746,104.668,499.078,76239,0,ATG9,28-Registered,postRapalog_Cl35_cont_6a/
389.736,104.668,285.068,153474,1,ATG9,28-Registered,postRapalog_Cl35_cont_6a/
194.579,109.615,84.964,268689,0,TPD54,29-Registered,postRapalog_Cl35_cont_6a/
181.615,109.615,72.000,304746,1,TPD54,29-Registered,postRapalog_Cl35_cont_6a/
646.987,113.869,533.118,268689,0,ATG9,29-Registered,postRapalog_Cl35_cont_6a/
500.306,113.869,386.437,304746,1,ATG9,29-Registered,postRapalog_Cl35_cont_6a/
186.026,107.865,78.161,225714,0,TPD54,30-Registered,postRapalog_Cl35_cont_6a/
179.525,107.865,71.660,282012,1,TPD54,30-Registered,postRapalog_Cl35_cont_6a/
1094.043,107.202,986.841,225714,0,ATG9,30-Registered,postRapalog_Cl35_cont_6a/
749.344,107.202,642.142,282012,1,ATG9,30-Registered,postRapalog_Cl35_cont_6a/
208.151,108.907,99.244,226041,0,TPD54,31-Registered,postRapalog_Cl35_cont_6a/
185.899,108.907,76.992,270360,1,TPD54,31-Registered,postRapalog_Cl35_cont_6a/
816.902,106.746,710.156,226041,0,ATG9,31-Registered,postRapalog_Cl35_cont_6a/
472.424,106.746,365.677,270360,1,ATG9,31-Registered,postRapalog_Cl35_cont_6a/
199.131,130.411,68.720,258709,0,TPD54,32-Registered,postRapalog_Cl35_cont_6a/
179.811,130.411,49.400,318144,1,TPD54,32-Registered,postRapalog_Cl35_cont_6a/
534.229,114.554,419.675,258709,0,ATG9,32-Registered,postRapalog_Cl35_cont_6a/
284.472,114.554,169.918,318144,1,ATG9,32-Registered,postRapalog_Cl35_cont_6a/
196.775,111.641,85.134,245620,0,TPD54,33-Registered,postRapalog_Cl35_cont_6a/
188.067,111.641,76.426,338220,1,TPD54,33-Registered,postRapalog_Cl35_cont_6a/
784.464,115.750,668.713,245620,0,ATG9,33-Registered,postRapalog_Cl35_cont_6a/
448.581,115.750,332.831,338220,1,ATG9,33-Registered,postRapalog_Cl35_cont_6a/
197.425,108.483,88.942,245153,0,TPD54,34-Registered,postRapalog_Cl35_cont_6a/
178.741,108.483,70.258,315038,1,TPD54,34-Registered,postRapalog_Cl35_cont_6a/
611.604,106.823,504.781,245153,0,ATG9,34-Registered,postRapalog_Cl35_cont_6a/
360.641,106.823,253.818,315038,1,ATG9,34-Registered,postRapalog_Cl35_cont_6a/
220.087,107.310,112.776,63388,0,TPD54,35-Registered,postRapalog_Cl35_cont_6a/
175.850,107.310,68.539,71183,1,TPD54,35-Registered,postRapalog_Cl35_cont_6a/
555.503,106.018,449.485,63388,0,ATG9,35-Registered,postRapalog_Cl35_cont_6a/
275.622,106.018,169.605,71183,1,ATG9,35-Registered,postRapalog_Cl35_cont_6a/
179.016,107.152,71.864,267488,0,TPD54,36-Registered,postRapalog_Cl35_cont_6a/
163.693,107.152,56.540,303951,1,TPD54,36-Registered,postRapalog_Cl35_cont_6a/
346.400,105.810,240.590,267488,0,ATG9,36-Registered,postRapalog_Cl35_cont_6a/
180.378,105.810,74.567,303951,1,ATG9,36-Registered,postRapalog_Cl35_cont_6a/
215.043,108.663,106.380,170526,0,TPD54,37-Registered,postRapalog_Cl35_cont_6a/
200.467,108.663,91.804,292105,1,TPD54,37-Registered,postRapalog_Cl35_cont_6a/
664.903,106.888,558.015,170526,0,ATG9,37-Registered,postRapalog_Cl35_cont_6a/
442.568,106.888,335.680,292105,1,ATG9,37-Registered,postRapalog_Cl35_cont_6a/
214.110,108.796,105.313,163787,0,TPD54,38-Registered,postRapalog_Cl35_cont_6a/
184.919,108.796,76.123,242669,1,TPD54,38-Registered,postRapalog_Cl35_cont_6a/
298.846,106.633,192.213,163787,0,ATG9,38-Registered,postRapalog_Cl35_cont_6a/
189.041,106.633,82.408,242669,1,ATG9,38-Registered,postRapalog_Cl35_cont_6a/
191.109,107.343,83.766,279053,0,TPD54,39-Registered,postRapalog_Cl35_cont_6a/
171.832,107.343,64.489,300894,1,TPD54,39-Registered,postRapalog_Cl35_cont_6a/
1174.732,107.095,1067.637,279053,0,ATG9,39-Registered,postRapalog_Cl35_cont_6a/
813.110,107.095,706.015,300894,1,ATG9,39-Registered,postRapalog_Cl35_cont_6a/
230.359,109.017,121.342,215113,0,TPD54,40-Registered,postRapalog_Cl35_cont_6a/
199.059,109.017,90.042,324787,1,TPD54,40-Registered,postRapalog_Cl35_cont_6a/
519.155,107.378,411.776,215113,0,ATG9,40-Registered,postRapalog_Cl35_cont_6a/
215.191,107.378,107.813,324787,1,ATG9,40-Registered,postRapalog_Cl35_cont_6a/
199.330,107.506,91.824,157049,0,TPD54,41-Registered,postRapalog_Cl35_cont_6a/
176.353,107.506,68.847,190678,1,TPD54,41-Registered,postRapalog_Cl35_cont_6a/
688.773,105.753,583.020,157049,0,ATG9,41-Registered,postRapalog_Cl35_cont_6a/
299.696,105.753,193.943,190678,1,ATG9,41-Registered,postRapalog_Cl35_cont_6a/
173.407,107.155,66.252,209517,0,TPD54,01-Registered,postRapalog_Cl35_test_5a/
153.818,107.155,46.663,171415,1,TPD54,01-Registered,postRapalog_Cl35_test_5a/
672.717,106.634,566.082,209517,0,ATG9,01-Registered,postRapalog_Cl35_test_5a/
276.848,106.634,170.214,171415,1,ATG9,01-Registered,postRapalog_Cl35_test_5a/
216.098,106.649,109.449,215458,0,TPD54,02-Registered,postRapalog_Cl35_test_5a/
196.505,106.649,89.856,184400,1,TPD54,02-Registered,postRapalog_Cl35_test_5a/
302.844,104.920,197.924,215458,0,ATG9,02-Registered,postRapalog_Cl35_test_5a/
253.206,104.920,148.286,184400,1,ATG9,02-Registered,postRapalog_Cl35_test_5a/
175.978,106.864,69.115,180323,0,TPD54,03-Registered,postRapalog_Cl35_test_5a/
146.162,106.864,39.299,202038,1,TPD54,03-Registered,postRapalog_Cl35_test_5a/
338.351,105.185,233.166,180323,0,ATG9,03-Registered,postRapalog_Cl35_test_5a/
173.494,105.185,68.309,202038,1,ATG9,03-Registered,postRapalog_Cl35_test_5a/
247.456,107.744,139.712,296973,0,TPD54,04-Registered,postRapalog_Cl35_test_5a/
176.569,107.744,68.826,445163,1,TPD54,04-Registered,postRapalog_Cl35_test_5a/
1526.230,108.311,1417.919,296973,0,ATG9,04-Registered,postRapalog_Cl35_test_5a/
485.127,108.311,376.815,445163,1,ATG9,04-Registered,postRapalog_Cl35_test_5a/
219.596,108.008,111.589,166646,0,TPD54,05-Registered,postRapalog_Cl35_test_5a/
176.839,108.008,68.832,263102,1,TPD54,05-Registered,postRapalog_Cl35_test_5a/
414.485,106.014,308.471,166646,0,ATG9,05-Registered,postRapalog_Cl35_test_5a/
174.950,106.014,68.937,263102,1,ATG9,05-Registered,postRapalog_Cl35_test_5a/
190.984,107.701,83.283,269137,0,TPD54,06-Registered,postRapalog_Cl35_test_5a/
170.134,107.701,62.432,364995,1,TPD54,06-Registered,postRapalog_Cl35_test_5a/
256.813,105.466,151.347,269137,0,ATG9,06-Registered,postRapalog_Cl35_test_5a/
151.357,105.466,45.891,364995,1,ATG9,06-Registered,postRapalog_Cl35_test_5a/
218.340,109.040,109.300,221776,0,TPD54,07-Registered,postRapalog_Cl35_test_5a/
167.823,109.040,58.783,264491,1,TPD54,07-Registered,postRapalog_Cl35_test_5a/
289.498,106.431,183.067,221776,0,ATG9,07-Registered,postRapalog_Cl35_test_5a/
155.939,106.431,49.508,264491,1,ATG9,07-Registered,postRapalog_Cl35_test_5a/
220.304,107.537,112.766,208201,0,TPD54,08-Registered,postRapalog_Cl35_test_5a/
171.412,107.537,63.874,275798,1,TPD54,08-Registered,postRapalog_Cl35_test_5a/
504.191,107.447,396.744,208201,0,ATG9,08-Registered,postRapalog_Cl35_test_5a/
200.283,107.447,92.836,275798,1,ATG9,08-Registered,postRapalog_Cl35_test_5a/
210.069,109.895,100.174,323643,0,TPD54,09-Registered,postRapalog_Cl35_test_5a/
187.413,109.895,77.517,443885,1,TPD54,09-Registered,postRapalog_Cl35_test_5a/
166.900,106.827,60.072,323643,0,ATG9,09-Registered,postRapalog_Cl35_test_5a/
136.754,106.827,29.927,443885,1,ATG9,09-Registered,postRapalog_Cl35_test_5a/
210.196,107.637,102.559,253562,0,TPD54,10-Registered,postRapalog_Cl35_test_5a/
165.355,107.637,57.718,407605,1,TPD54,10-Registered,postRapalog_Cl35_test_5a/
330.935,105.481,225.454,253562,0,ATG9,10-Registered,postRapalog_Cl35_test_5a/
169.100,105.481,63.619,407605,1,ATG9,10-Registered,postRapalog_Cl35_test_5a/
246.377,108.678,137.699,178629,0,TPD54,11-Registered,postRapalog_Cl35_test_5a/
184.057,108.678,75.378,233589,1,TPD54,11-Registered,postRapalog_Cl35_test_5a/
2111.894,113.630,1998.264,178629,0,ATG9,11-Registered,postRapalog_Cl35_test_5a/
374.894,113.630,261.264,233589,1,ATG9,11-Registered,postRapalog_Cl35_test_5a/
212.960,107.358,105.602,346826,0,TPD54,12-Registered,postRapalog_Cl35_test_5a/
162.774,107.358,55.416,444393,1,TPD54,12-Registered,postRapalog_Cl35_test_5a/
363.062,110.026,253.036,346826,0,ATG9,12-Registered,postRapalog_Cl35_test_5a/
183.009,110.026,72.984,444393,1,ATG9,12-Registered,postRapalog_Cl35_test_5a/
213.157,118.159,94.998,344605,0,TPD54,13-Registered,postRapalog_Cl35_test_5a/
183.961,118.159,65.801,495115,1,TPD54,13-Registered,postRapalog_Cl35_test_5a/
548.139,109.198,438.941,344605,0,ATG9,13-Registered,postRapalog_Cl35_test_5a/
213.402,109.198,104.204,495115,1,ATG9,13-Registered,postRapalog_Cl35_test_5a/
199.207,107.378,91.828,192876,0,TPD54,14-Registered,postRapalog_Cl35_test_5a/
172.993,107.378,65.615,289182,1,TPD54,14-Registered,postRapalog_Cl35_test_5a/
193.487,105.331,88.156,192876,0,ATG9,14-Registered,postRapalog_Cl35_test_5a/
139.951,105.331,34.620,289182,1,ATG9,14-Registered,postRapalog_Cl35_test_5a/
217.326,107.482,109.844,209398,0,TPD54,15-Registered,postRapalog_Cl35_test_5a/
172.540,107.482,65.057,295932,1,TPD54,15-Registered,postRapalog_Cl35_test_5a/
827.607,105.736,721.871,209398,0,ATG9,15-Registered,postRapalog_Cl35_test_5a/
230.799,105.736,125.063,295932,1,ATG9,15-Registered,postRapalog_Cl35_test_5a/
215.273,107.113,108.160,262015,0,TPD54,16-Registered,postRapalog_Cl35_test_5a/
181.319,107.113,74.206,336489,1,TPD54,16-Registered,postRapalog_Cl35_test_5a/
237.442,105.132,132.309,262015,0,ATG9,16-Registered,postRapalog_Cl35_test_5a/
145.968,105.132,40.835,336489,1,ATG9,16-Registered,postRapalog_Cl35_test_5a/
198.023,133.286,64.738,257682,0,TPD54,17-Registered,postRapalog_Cl35_test_5a/
170.980,133.286,37.694,358749,1,TPD54,17-Registered,postRapalog_Cl35_test_5a/
279.744,113.247,166.497,257682,0,ATG9,17-Registered,postRapalog_Cl35_test_5a/
167.395,113.247,54.148,358749,1,ATG9,17-Registered,postRapalog_Cl35_test_5a/
269.057,115.876,153.182,194687,0,TPD54,01-Registered,postRapalog_Cl35_test_5b/
222.289,115.876,106.413,199821,1,TPD54,01-Registered,postRapalog_Cl35_test_5b/
293.904,108.940,184.965,194687,0,ATG9,01-Registered,postRapalog_Cl35_test_5b/
175.051,108.940,66.111,199821,1,ATG9,01-Registered,postRapalog_Cl35_test_5b/
259.868,114.561,145.307,159103,0,TPD54,02-Registered,postRapalog_Cl35_test_5b/
185.398,114.561,70.837,239959,1,TPD54,02-Registered,postRapalog_Cl35_test_5b/
667.321,109.916,557.404,159103,0,ATG9,02-Registered,postRapalog_Cl35_test_5b/
373.044,109.916,263.128,239959,1,ATG9,02-Registered,postRapalog_Cl35_test_5b/
220.961,120.753,100.208,137006,0,TPD54,03-Registered,postRapalog_Cl35_test_5b/
197.564,120.753,76.811,190478,1,TPD54,03-Registered,postRapalog_Cl35_test_5b/
240.503,113.897,126.607,137006,0,ATG9,03-Registered,postRapalog_Cl35_test_5b/
162.984,113.897,49.087,190478,1,ATG9,03-Registered,postRapalog_Cl35_test_5b/
231.829,117.936,113.894,168035,0,TPD54,04-Registered,postRapalog_Cl35_test_5b/
197.960,117.936,80.024,237657,1,TPD54,04-Registered,postRapalog_Cl35_test_5b/
214.338,111.255,103.083,168035,0,ATG9,04-Registered,postRapalog_Cl35_test_5b/
151.405,111.255,40.150,237657,1,ATG9,04-Registered,postRapalog_Cl35_test_5b/
253.348,108.815,144.533,148861,0,TPD54,05-Registered,postRapalog_Cl35_test_5b/
209.530,108.815,100.715,235233,1,TPD54,05-Registered,postRapalog_Cl35_test_5b/
326.923,106.012,220.910,148861,0,ATG9,05-Registered,postRapalog_Cl35_test_5b/
146.802,106.012,40.790,235233,1,ATG9,05-Registered,postRapalog_Cl35_test_5b/
224.707,110.751,113.956,204444,0,TPD54,06-Registered,postRapalog_Cl35_test_5b/
212.031,110.751,101.280,122297,1,TPD54,06-Registered,postRapalog_Cl35_test_5b/
438.200,106.711,331.489,204444,0,ATG9,06-Registered,postRapalog_Cl35_test_5b/
252.333,106.711,145.622,122297,1,ATG9,06-Registered,postRapalog_Cl35_test_5b/
225.377,115.397,109.980,201936,0,TPD54,07-Registered,postRapalog_Cl35_test_5b/
195.251,115.397,79.854,229998,1,TPD54,07-Registered,postRapalog_Cl35_test_5b/
894.497,110.239,784.258,201936,0,ATG9,07-Registered,postRapalog_Cl35_test_5b/
436.005,110.239,325.766,229998,1,ATG9,07-Registered,postRapalog_Cl35_test_5b/
231.882,112.820,119.062,132088,0,TPD54,08-Registered,postRapalog_Cl35_test_5b/
186.800,112.820,73.980,220451,1,TPD54,08-Registered,postRapalog_Cl35_test_5b/
871.864,109.141,762.723,132088,0,ATG9,08-Registered,postRapalog_Cl35_test_5b/
488.355,109.141,379.214,220451,1,ATG9,08-Registered,postRapalog_Cl35_test_5b/
245.936,111.110,134.826,124319,0,TPD54,09-Registered,postRapalog_Cl35_test_5b/
186.966,111.110,75.856,166230,1,TPD54,09-Registered,postRapalog_Cl35_test_5b/
839.289,107.936,731.353,124319,0,ATG9,09-Registered,postRapalog_Cl35_test_5b/
318.953,107.936,211.016,166230,1,ATG9,09-Registered,postRapalog_Cl35_test_5b/
287.545,109.743,177.802,217160,0,TPD54,10-Registered,postRapalog_Cl35_test_5b/
221.898,109.743,112.155,226960,1,TPD54,10-Registered,postRapalog_Cl35_test_5b/
226.457,106.308,120.149,217160,0,ATG9,10-Registered,postRapalog_Cl35_test_5b/
140.922,106.308,34.614,226960,1,ATG9,10-Registered,postRapalog_Cl35_test_5b/
243.073,108.495,134.579,266003,0,TPD54,11-Registered,postRapalog_Cl35_test_5b/
196.636,108.495,88.141,336408,1,TPD54,11-Registered,postRapalog_Cl35_test_5b/
286.793,106.411,180.382,266003,0,ATG9,11-Registered,postRapalog_Cl35_test_5b/
164.751,106.411,58.340,336408,1,ATG9,11-Registered,postRapalog_Cl35_test_5b/
205.583,110.844,94.739,194585,0,TPD54,12-Registered,postRapalog_Cl35_test_5b/
160.061,110.844,49.217,247509,1,TPD54,12-Registered,postRapalog_Cl35_test_5b/
555.233,107.436,447.796,194585,0,ATG9,12-Registered,postRapalog_Cl35_test_5b/
234.361,107.436,126.924,247509,1,ATG9,12-Registered,postRapalog_Cl35_test_5b/
249.576,111.628,137.948,282374,0,TPD54,13-Registered,postRapalog_Cl35_test_5b/
203.345,111.628,91.717,390039,1,TPD54,13-Registered,postRapalog_Cl35_test_5b/
219.821,107.522,112.298,282374,0,ATG9,13-Registered,postRapalog_Cl35_test_5b/
146.503,107.522,38.981,390039,1,ATG9,13-Registered,postRapalog_Cl35_test_5b/
238.132,108.527,129.605,223848,0,TPD54,14-Registered,postRapalog_Cl35_test_5b/
205.364,108.527,96.836,259033,1,TPD54,14-Registered,postRapalog_Cl35_test_5b/
176.950,106.408,70.542,223848,0,ATG9,14-Registered,postRapalog_Cl35_test_5b/
146.305,106.408,39.897,259033,1,ATG9,14-Registered,postRapalog_Cl35_test_5b/
218.424,109.842,108.581,74039,0,TPD54,15-Registered,postRapalog_Cl35_test_5b/
174.868,109.842,65.026,150355,1,TPD54,15-Registered,postRapalog_Cl35_test_5b/
1632.342,106.650,1525.691,74039,0,ATG9,15-Registered,postRapalog_Cl35_test_5b/
586.169,106.650,479.519,150355,1,ATG9,15-Registered,postRapalog_Cl35_test_5b/
254.088,109.379,144.709,292172,0,TPD54,16-Registered,postRapalog_Cl35_test_5b/
208.429,109.379,99.050,406436,1,TPD54,16-Registered,postRapalog_Cl35_test_5b/
471.174,106.995,364.179,292172,0,ATG9,16-Registered,postRapalog_Cl35_test_5b/
219.614,106.995,112.619,406436,1,ATG9,16-Registered,postRapalog_Cl35_test_5b/
243.124,108.825,134.299,140065,0,TPD54,17-Registered,postRapalog_Cl35_test_5b/
187.174,108.825,78.350,98387,1,TPD54,17-Registered,postRapalog_Cl35_test_5b/
523.265,106.629,416.636,140065,0,ATG9,17-Registered,postRapalog_Cl35_test_5b/
260.876,106.629,154.247,98387,1,ATG9,17-Registered,postRapalog_Cl35_test_5b/
258.513,108.526,149.987,163925,0,TPD54,18-Registered,postRapalog_Cl35_test_5b/
191.484,108.526,82.958,215297,1,TPD54,18-Registered,postRapalog_Cl35_test_5b/
425.455,105.600,319.855,163925,0,ATG9,18-Registered,postRapalog_Cl35_test_5b/
204.251,105.600,98.651,215297,1,ATG9,18-Registered,postRapalog_Cl35_test_5b/
193.950,111.332,82.618,351082,0,TPD54,19-Registered,postRapalog_Cl35_test_5b/
