 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,585,478,13,603,495,42,19,18,30,1,1,1,5090,0,5090,3018985,2478515,143500,593.121,486.938,28.193,3018985,2478515,143500,593.121,486.938,28.193,42831.961,8.415,16.037,1.906,42831.961,8.415,16.037,1.906
2,2,522,632,18,530,642,37,9,11,20,2,2,2,2170,0,1085,1140850,1381610,57200,525.737,636.687,26.359,570425,690805,28600,525.737,636.687,26.359,5930.213,5.466,11.216,2.052,5930.213,5.466,11.216,2.052
3,3,585,819,18,601,829,37,17,11,20,3,3,3,5505,0,1835,3256395,4535295,156975,591.534,823.850,28.515,1085465,1511765,52325,591.534,823.850,28.515,11462.298,6.246,11.800,1.889,11462.298,6.246,11.800,1.889
4,4,560,233,23,560,233,32,1,1,10,4,4,4,40,0,10,22400,9320,1100,560.000,233.000,27.500,5600,2330,275,560.000,233.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
5,5,758,360,23,779,382,58,22,23,36,5,5,5,44955,0,8991,34509215,16671060,1860240,767.639,370.839,41.380,6901843,3334212,372048,767.639,370.839,41.380,94828.680,10.547,19.538,1.852,94828.680,10.547,19.538,1.852
6,6,527,384,23,535,392,42,9,9,20,6,6,6,4950,0,825,2630340,1919370,168300,531.382,387.752,34.000,438390,319895,28050,531.382,387.752,34.000,4228.892,5.126,11.188,2.183,4228.892,5.126,11.188,2.183
7,7,862,406,23,873,417,42,12,12,20,7,7,7,12985,0,1855,11259780,5343485,414925,867.137,411.512,31.954,1608540,763355,59275,867.137,411.512,31.954,11452.195,6.174,11.173,1.810,11452.195,6.174,11.173,1.810
8,8,495,414,23,500,420,37,6,7,15,8,8,8,2480,0,310,1233000,1034400,69400,497.177,417.097,27.984,154125,129300,8675,497.177,417.097,27.984,1146.848,3.700,9.251,2.501,1146.848,3.700,9.251,2.501
9,9,391,528,23,398,534,42,8,7,20,9,9,9,4815,0,535,1899810,2559825,146925,394.561,531.636,30.514,211090,284425,16325,394.561,531.636,30.514,2488.861,4.652,11.855,2.548,2488.861,4.652,11.855,2.548
10,10,356,560,23,366,582,47,11,23,25,10,10,10,24450,0,2445,8820600,13878450,915000,360.761,567.626,37.423,882060,1387845,91500,360.761,567.626,37.423,17491.316,7.154,15.336,2.144,17491.316,7.154,15.336,2.144
11,11,378,629,23,397,652,47,20,24,25,11,11,11,48180,0,4380,18684600,30800605,1594725,387.808,639.282,33.099,1698600,2800055,144975,387.808,639.282,33.099,37573.827,8.578,15.965,1.861,37573.827,8.578,15.965,1.861
12,12,468,640,23,468,644,32,1,5,10,12,12,12,600,0,50,280800,385200,16500,468.000,642.000,27.500,23400,32100,1375,468.000,642.000,27.500,147.328,2.947,4.924,1.671,147.328,2.947,4.924,1.671
13,13,469,646,23,469,646,32,1,1,10,13,13,13,130,0,10,60970,83980,3575,469.000,646.000,27.500,4690,6460,275,469.000,646.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
14,14,440,649,23,449,657,37,10,9,15,14,14,14,9170,0,655,4072670,5989830,281050,444.130,653.198,30.649,290905,427845,20075,444.130,653.198,30.649,3088.312,4.715,8.982,1.905,3088.312,4.715,8.982,1.905
