 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,595,681,13,611,696,42,17,16,30,1,1,1,4430,0,4430,2669885,3049005,126950,602.683,688.263,28.657,2669885,3049005,126950,602.683,688.263,28.657,36384.164,8.213,16.184,1.971,36384.164,8.213,16.184,1.971
2,2,463,764,13,476,774,37,14,11,25,2,2,2,3030,0,1515,1421990,2331070,79800,469.304,769.330,26.337,710995,1165535,39900,469.304,769.330,26.337,9131.811,6.028,13.551,2.248,9131.811,6.028,13.551,2.248
3,3,153,260,18,169,276,47,17,17,30,3,3,3,12735,0,4245,2051085,3418845,405075,161.059,268.461,31.808,683695,1139615,135025,161.059,268.461,31.808,35124.937,8.274,16.586,2.005,35124.937,8.274,16.586,2.005
4,4,591,380,18,607,391,47,17,12,30,4,4,4,9880,0,2470,5912680,3808220,310000,598.449,385.447,31.377,1478170,952055,77500,598.449,385.447,31.377,18485.637,7.484,17.288,2.310,18485.637,7.484,17.288,2.310
5,5,622,470,18,632,479,37,11,10,20,5,5,5,3800,0,760,2384550,1802425,100375,627.513,474.322,26.414,476910,360485,20075,627.513,474.322,26.414,3665.273,4.823,10.620,2.202,3665.273,4.823,10.620,2.202
6,6,644,518,18,657,535,63,14,18,46,6,6,6,34608,0,5768,22515228,18210024,1322304,650.579,526.180,38.208,3752538,3035004,220384,650.579,526.180,38.208,61695.279,10.696,25.045,2.341,61695.279,10.696,25.045,2.341
7,7,742,657,18,748,665,37,7,9,20,7,7,7,4095,0,585,3051125,2706480,114450,745.085,660.923,27.949,435875,386640,16350,745.085,660.923,27.949,2769.279,4.734,10.345,2.185,2769.279,4.734,10.345,2.185
8,8,160,678,18,169,685,37,10,8,20,8,8,8,6000,0,750,990040,4090680,157800,165.007,681.780,26.300,123755,511335,19725,165.007,681.780,26.300,3674.325,4.899,10.974,2.240,3674.325,4.899,10.974,2.240
9,9,516,736,18,528,751,37,13,16,20,9,9,9,22365,0,2485,11677680,16631325,627525,522.141,743.632,28.058,1297520,1847925,69725,522.141,743.632,28.058,17130.802,6.894,12.464,1.808,17130.802,6.894,12.464,1.808
10,10,221,742,18,226,747,32,6,6,15,10,10,10,1500,0,150,335300,1116800,40250,223.533,744.533,26.833,33530,111680,4025,223.533,744.533,26.833,509.580,3.397,9.201,2.708,509.580,3.397,9.201,2.708
11,11,403,1179,18,413,1189,37,11,11,20,11,11,11,12650,0,1150,5158615,14969240,365475,407.796,1183.339,28.891,468965,1360840,33225,407.796,1183.339,28.891,6421.267,5.584,11.555,2.069,6421.267,5.584,11.555,2.069
12,12,694,130,23,703,142,42,10,13,20,12,12,12,18900,0,1575,13207080,2573520,602100,698.787,136.165,31.857,1100590,214460,50175,698.787,136.165,31.857,9503.866,6.034,11.409,1.891,9503.866,6.034,11.409,1.891
13,13,380,189,23,390,198,37,11,10,15,13,13,13,12025,0,925,4633265,2336035,356850,385.303,194.265,29.676,356405,179695,27450,385.303,194.265,29.676,4832.049,5.224,9.294,1.779,4832.049,5.224,9.294,1.779
14,14,628,303,23,640,314,47,13,12,25,14,14,14,31080,0,2220,19705560,9593430,1139250,634.027,308.669,36.655,1407540,685245,81375,634.027,308.669,36.655,14521.827,6.541,13.821,2.113,14521.827,6.541,13.821,2.113
15,15,387,352,23,395,360,42,9,9,20,15,15,15,10800,0,720,4219725,3840225,356625,390.715,355.576,33.021,281315,256015,23775,390.715,355.576,33.021,3501.348,4.863,10.335,2.125,3501.348,4.863,10.335,2.125
16,16,484,366,23,500,378,47,17,13,25,16,16,16,43760,0,2735,21547440,16271840,1483600,492.400,371.843,33.903,1346715,1016990,92725,492.400,371.843,33.903,19228.579,7.031,13.342,1.898,19228.579,7.031,13.342,1.898
17,17,260,391,23,261,393,32,2,3,10,17,17,17,850,0,50,221340,333370,23375,260.400,392.200,27.500,13020,19610,1375,260.400,392.200,27.500,135.900,2.718,4.674,1.720,135.900,2.718,4.674,1.720
18,18,609,528,23,621,540,47,13,13,25,18,18,18,37620,0,2090,23145930,20074320,1233900,615.256,533.608,32.799,1285885,1115240,68550,615.256,533.608,32.799,13589.192,6.502,15.601,2.399,13589.192,6.502,15.601,2.399
19,19,572,535,23,600,572,68,29,38,46,19,19,19,166269,0,8751,97113047,91503202,7450527,584.072,550.332,44.810,5111213,4815958,392133,584.072,550.332,44.810,111991.006,12.798,30.762,2.404,111991.006,12.798,30.762,2.404
20,20,609,586,23,610,587,37,2,2,15,20,20,20,600,0,30,365800,351800,17500,609.667,586.333,29.167,18290,17590,875,609.667,586.333,29.167,95.517,3.184,7.848,2.465,95.517,3.184,7.848,2.465
21,21,605,589,23,609,591,37,5,3,15,21,21,21,1575,0,75,955185,929145,44100,606.467,589.933,28.000,45485,44245,2100,606.467,589.933,28.000,247.505,3.300,9.166,2.778,247.505,3.300,9.166,2.778
22,22,508,593,23,523,619,58,16,27,36,22,22,22,123706,0,5623,63630820,75138602,5210898,514.371,607.397,42.123,2892310,3415391,236859,514.371,607.397,42.123,53114.591,9.446,20.598,2.181,53114.591,9.446,20.598,2.181
23,23,94,619,23,101,630,42,8,12,20,23,23,23,22310,0,970,2174305,13946970,682525,97.459,625.144,30.593,94535,606390,29675,97.459,625.144,30.593,5073.945,5.231,12.234,2.339,5073.945,5.231,12.234,2.339
24,24,712,662,23,733,678,52,22,17,30,24,24,24,97440,0,4060,70328400,65369400,3631200,721.761,670.868,37.266,2930350,2723725,151300,721.761,670.868,37.266,33581.231,8.271,18.068,2.184,33581.231,8.271,18.068,2.184
25,25,670,667,23,680,677,47,11,11,25,25,25,25,41875,0,1675,28271750,28135375,1497500,675.146,671.890,35.761,1130870,1125415,59900,675.146,671.890,35.761,10939.326,6.531,13.265,2.031,10939.326,6.531,13.265,2.031
26,26,221,740,23,222,740,32,2,1,10,26,26,26,520,0,20,115180,384800,14300,221.500,740.000,27.500,4430,14800,550,221.500,740.000,27.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
27,27,358,1072,23,366,1081,37,9,10,15,27,27,27,25515,0,945,9236430,27463860,763425,362.000,1076.381,29.921,342090,1017180,28275,362.000,1076.381,29.921,4787.763,5.066,8.806,1.738,4787.763,5.066,8.806,1.738
28,28,661,1131,23,670,1142,37,10,12,15,28,28,28,14420,0,515,9605680,16387700,397600,666.136,1136.456,27.573,343060,585275,14200,666.136,1136.456,27.573,2330.299,4.525,9.444,2.087,2330.299,4.525,9.444,2.087
29,29,667,1146,23,670,1149,32,4,4,10,29,29,29,2320,0,80,1552370,2661330,63800,669.125,1147.125,27.500,53530,91770,2200,669.125,1147.125,27.500,236.039,2.950,4.978,1.687,236.039,2.950,4.978,1.687
30,30,420,166,28,431,178,42,12,13,15,30,30,30,25350,0,845,10806150,4357650,825000,426.278,171.899,32.544,360205,145255,27500,426.278,171.899,32.544,3979.243,4.709,9.547,2.027,3979.243,4.709,9.547,2.027
31,31,406,343,28,416,353,42,11,11,15,31,31,31,24490,0,790,10057640,8542825,861800,410.684,348.829,35.190,324440,275575,27800,410.684,348.829,35.190,4020.696,5.089,10.373,2.038,4020.696,5.089,10.373,2.038
