 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,652,373,18,722,436,63,71,64,46,1,1,1,29529,0,29529,20500168,11959101,1085887,694.238,404.995,36.774,20500168,11959101,1085887,694.238,404.995,36.774,678955.261,22.993,47.137,2.050,678955.261,22.993,47.137,2.050
2,2,660,454,18,679,473,47,20,20,30,2,2,2,9460,0,4730,6333470,4375790,323650,669.500,462.557,34.212,3166735,2187895,161825,669.500,462.557,34.212,41289.239,8.729,17.684,2.026,41289.239,8.729,17.684,2.026
3,3,597,582,18,607,592,37,11,11,20,3,3,3,3855,0,1285,2321685,2262810,115575,602.253,586.981,29.981,773895,754270,38525,602.253,586.981,29.981,6988.068,5.438,12.047,2.215,6988.068,5.438,12.047,2.215
4,4,116,1098,18,126,1111,37,11,14,20,4,4,4,7460,0,1865,902480,8243560,217500,120.976,1105.035,29.155,225620,2060890,54375,120.976,1105.035,29.155,11483.007,6.157,11.592,1.883,11483.007,6.157,11.592,1.883
5,5,312,381,23,312,381,32,1,1,10,5,5,5,50,0,10,15600,19050,1375,312.000,381.000,27.500,3120,3810,275,312.000,381.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
6,6,789,391,23,793,397,37,5,7,15,6,6,6,1260,0,210,997020,495690,38250,791.286,393.405,30.357,166170,82615,6375,791.286,393.405,30.357,871.269,4.149,7.907,1.906,871.269,4.149,7.907,1.906
7,7,847,395,23,874,409,47,28,15,25,7,7,7,40565,0,5795,34801095,16247385,1427650,857.909,400.527,35.194,4971585,2321055,203950,857.909,400.527,35.194,54740.484,9.446,18.048,1.911,54740.484,9.446,18.048,1.911
8,8,501,400,23,515,414,52,15,15,30,8,8,8,31440,0,3930,15963760,12796000,1132000,507.753,406.997,36.005,1995470,1599500,141500,507.753,406.997,36.005,32060.289,8.158,16.428,2.014,32060.289,8.158,16.428,2.014
9,9,1004,480,23,1013,486,37,10,7,15,9,9,9,4050,0,450,4086900,1955790,113400,1009.111,482.911,28.000,454100,217310,12600,1009.111,482.911,28.000,1890.364,4.201,10.752,2.559,1890.364,4.201,10.752,2.559
10,10,600,498,23,632,549,73,33,52,51,10,10,10,190460,0,19046,117020270,99065540,10048580,614.409,520.138,52.760,11702027,9906554,1004858,614.409,520.138,52.760,343271.996,18.023,33.292,1.847,343271.996,18.023,33.292,1.847
11,11,1089,603,23,1114,628,58,26,26,36,11,11,11,125026,0,11366,137683227,76869892,4970933,1101.237,614.831,39.759,12516657,6988172,451903,1101.237,614.831,39.759,124445.595,10.949,21.213,1.937,124445.595,10.949,21.213,1.937
12,12,774,624,23,784,633,42,11,10,20,12,12,12,11880,0,990,9259980,7464600,369900,779.460,628.333,31.136,771665,622050,30825,779.460,628.333,31.136,5117.408,5.169,11.236,2.174,5117.408,5.169,11.236,2.174
13,13,750,649,23,750,649,32,1,1,10,13,13,13,130,0,10,97500,84370,3575,750.000,649.000,27.500,7500,6490,275,750.000,649.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
14,14,653,659,23,655,661,32,3,3,10,14,14,14,420,0,30,274680,277200,11550,654.000,660.000,27.500,19620,19800,825,654.000,660.000,27.500,84.703,2.823,4.717,1.671,84.703,2.823,4.717,1.671
15,15,652,664,23,654,665,32,3,2,10,15,15,15,450,0,30,293850,299100,12375,653.000,664.667,27.500,19590,19940,825,653.000,664.667,27.500,82.068,2.736,4.658,1.703,82.068,2.736,4.658,1.703
