 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,746,532,23,859,596,68,114,65,46,1,1,1,54799,0,54799,43651347,30746944,2528997,796.572,561.086,46.150,43651347,30746944,2528997,796.572,561.086,46.150,1461241.350,26.665,69.017,2.588,1461241.350,26.665,69.017,2.588
2,2,599,663,23,623,688,73,25,26,51,2,2,2,26138,0,13069,15930710,17682172,1189834,609.485,676.493,45.521,7965355,8841086,594917,609.485,676.493,45.521,177417.233,13.575,29.425,2.168,177417.233,13.575,29.425,2.168
3,3,782,378,28,795,389,47,14,12,20,3,3,3,6570,0,2190,5179755,2521395,247725,788.395,383.774,37.705,1726585,840465,82575,788.395,383.774,37.705,14356.332,6.555,11.386,1.737,14356.332,6.555,11.386,1.737
4,4,583,401,28,587,405,42,5,5,15,4,4,4,660,0,165,385880,266120,24300,584.667,403.212,36.818,96470,66530,6075,584.667,403.212,36.818,571.297,3.462,8.860,2.559,571.297,3.462,8.860,2.559
5,5,547,430,28,564,449,47,18,20,20,5,5,5,17700,0,3540,9848725,7767200,666875,556.425,438.825,37.677,1969745,1553440,133375,556.425,438.825,37.677,27193.652,7.682,13.326,1.735,27193.652,7.682,13.326,1.735
6,6,926,470,28,929,473,42,4,4,15,6,6,6,870,0,145,806820,410310,31500,927.379,471.621,36.207,134470,68385,5250,927.379,471.621,36.207,535.457,3.693,8.374,2.268,535.457,3.693,8.374,2.268
7,7,507,476,28,515,481,42,9,6,15,7,7,7,2625,0,375,1341865,1257480,94150,511.187,479.040,35.867,191695,179640,13450,511.187,479.040,35.867,1575.368,4.201,8.436,2.008,1575.368,4.201,8.436,2.008
8,8,689,490,28,729,534,68,41,45,41,8,8,8,181904,0,22738,128983160,93835376,8254752,709.073,515.851,45.380,16122895,11729422,1031844,709.073,515.851,45.380,327276.344,14.393,29.299,2.036,327276.344,14.393,29.299,2.036
9,9,575,507,28,580,514,42,6,8,15,9,9,9,3015,0,335,1740240,1539945,103950,577.194,510.761,34.478,193360,171105,11550,577.194,510.761,34.478,1430.268,4.269,8.449,1.979,1430.268,4.269,8.449,1.979
10,10,654,532,28,683,557,68,30,26,41,10,10,10,94580,0,9458,63010660,51339070,4508890,666.215,542.811,47.673,6301066,5133907,450889,666.215,542.811,47.673,109647.753,11.593,24.057,2.075,109647.753,11.593,24.057,2.075
11,11,669,550,28,699,572,63,31,23,36,11,11,11,86229,0,7839,59109039,48232063,3902877,685.489,559.349,45.262,5373549,4384733,354807,685.489,559.349,45.262,90298.116,11.519,23.313,2.024,90298.116,11.519,23.313,2.024
12,12,517,601,28,527,609,42,11,9,15,12,12,12,7320,0,610,3821520,4432680,270000,522.066,605.557,36.885,318460,369390,22500,522.066,605.557,36.885,2694.202,4.417,9.791,2.217,2694.202,4.417,9.791,2.217
13,13,775,609,28,803,653,73,29,45,46,13,13,13,189878,0,14606,149932419,119621463,9541974,789.625,629.991,50.253,11533263,9201651,733998,789.625,629.991,50.253,206432.997,14.133,30.192,2.136,206432.997,14.133,30.192,2.136
14,14,870,610,28,897,629,52,28,20,25,14,14,14,91700,0,6550,81004350,56805560,3739400,883.363,619.472,40.779,5786025,4057540,267100,883.363,619.472,40.779,62050.506,9.473,17.809,1.880,62050.506,9.473,17.809,1.880
15,15,538,643,28,571,671,68,34,29,41,15,15,15,238980,0,15932,132691530,157052145,11954490,555.241,657.177,50.023,8846102,10470143,796966,555.241,657.177,50.023,204261.999,12.821,23.089,1.801,204261.999,12.821,23.089,1.801
16,16,634,635,28,661,663,78,28,29,51,16,16,16,145984,0,9124,94473616,94622496,7622032,647.150,648.170,52.211,5904601,5913906,476377,647.150,648.170,52.211,129389.197,14.181,29.119,2.053,129389.197,14.181,29.119,2.053
17,17,744,667,28,767,700,58,24,34,31,17,17,17,141848,0,8344,107151680,96799054,6019224,755.398,682.414,42.434,6303040,5694062,354072,755.398,682.414,42.434,87570.446,10.495,20.244,1.929,87570.446,10.495,20.244,1.929
18,18,830,665,28,895,723,68,66,59,41,18,18,18,565092,0,31394,486813366,391592034,28617696,861.476,692.970,50.643,27045187,21755113,1589872,861.476,692.970,50.643,711077.614,22.650,41.149,1.817,711077.614,22.650,41.149,1.817
19,19,699,702,28,751,747,78,53,46,51,19,19,19,762698,0,40142,549413595,552568374,40318209,720.355,724.492,52.863,28916505,29082546,2122011,720.355,724.492,52.863,764064.832,19.034,36.396,1.912,764064.832,19.034,36.396,1.912
20,20,379,715,28,390,728,47,12,14,20,20,20,20,35400,0,1770,13612900,25539500,1404500,384.545,721.455,39.675,680645,1276975,70225,384.545,721.455,39.675,10555.388,5.963,12.030,2.017,10555.388,5.963,12.030,2.017
21,21,416,720,28,509,758,73,94,39,46,21,21,21,775782,0,36942,355935678,574071918,38800881,458.809,739.991,50.015,16949318,27336758,1847661,458.809,739.991,50.015,930100.338,25.177,53.401,2.121,930100.338,25.177,53.401,2.121
22,22,765,790,28,851,866,73,87,77,46,22,22,22,1352912,0,61496,1097981544,1122174020,67233716,811.569,829.451,49.696,49908252,51007910,3056078,811.569,829.451,49.696,1688134.143,27.451,56.257,2.049,1688134.143,27.451,56.257,2.049
23,23,580,401,33,580,401,42,1,1,10,23,23,23,230,0,10,133400,92230,8625,580.000,401.000,37.500,5800,4010,375,580.000,401.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
24,24,579,403,33,579,404,42,1,2,10,24,24,24,480,0,20,277920,193680,18000,579.000,403.500,37.500,11580,8070,750,579.000,403.500,37.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
25,25,646,433,33,651,439,47,6,7,15,25,25,25,5000,0,200,3243375,2182000,189375,648.675,436.400,37.875,129735,87280,7575,648.675,436.400,37.875,732.236,3.661,9.580,2.617,732.236,3.661,9.580,2.617
26,26,622,437,33,622,437,42,1,1,10,26,26,26,260,0,10,161720,113620,9750,622.000,437.000,37.500,6220,4370,375,622.000,437.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
27,27,619,438,33,620,438,42,2,1,10,27,27,27,540,0,20,334530,236520,20250,619.500,438.000,37.500,12390,8760,750,619.500,438.000,37.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
28,28,1039,439,33,1047,447,42,9,9,10,28,28,28,12880,0,460,13429640,5706400,483000,1042.674,443.043,37.500,479630,203800,17250,1042.674,443.043,37.500,1767.351,3.842,6.329,1.647,1767.351,3.842,6.329,1.647
29,29,606,450,33,616,462,52,11,13,20,29,29,29,50750,0,1750,31011440,23143015,2172100,611.063,456.020,42.800,1069360,798035,74900,611.063,456.020,42.800,10727.062,6.130,11.044,1.802,10727.062,6.130,11.044,1.802
30,30,932,466,33,932,466,42,1,1,10,30,30,30,300,0,10,279600,139800,11250,932.000,466.000,37.500,9320,4660,375,932.000,466.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
31,31,928,467,33,930,467,42,3,1,10,31,31,31,930,0,30,863970,434310,34875,929.000,467.000,37.500,27870,14010,1125,929.000,467.000,37.500,80.453,2.682,4.610,1.719,80.453,2.682,4.610,1.719
