 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,675,293,18,686,303,47,12,11,30,1,1,1,2180,0,2180,1482905,649475,71750,680.232,297.924,32.913,1482905,649475,71750,680.232,297.924,32.913,16113.795,7.392,15.389,2.082,16113.795,7.392,15.389,2.082
2,2,191,359,18,206,380,63,16,22,46,2,2,2,13194,0,6597,2614764,4891578,521242,198.178,370.743,39.506,1307382,2445789,260621,198.178,370.743,39.506,71051.999,10.770,25.226,2.342,71051.999,10.770,25.226,2.342
3,3,104,538,18,128,557,52,25,20,35,3,3,3,24495,0,8165,2854005,13409175,850800,116.514,547.425,34.734,951335,4469725,283600,116.514,547.425,34.734,81947.132,10.036,18.536,1.847,81947.132,10.036,18.536,1.847
4,4,316,618,18,338,637,63,23,20,46,4,4,4,41112,0,10278,13457236,25796008,1649956,327.331,627.457,40.133,3364309,6449002,412489,327.331,627.457,40.133,119558.828,11.632,23.824,2.048,119558.828,11.632,23.824,2.048
5,5,733,676,18,753,694,58,21,19,41,5,5,5,45780,0,9156,33987405,31376675,1714290,742.407,685.380,37.446,6797481,6275335,342858,742.407,685.380,37.446,102521.667,11.197,21.920,1.958,102521.667,11.197,21.920,1.958
6,6,622,723,18,646,748,88,25,26,71,6,6,6,93330,0,15555,59254788,68719302,4783890,634.895,736.305,51.258,9875798,11453217,797315,634.895,736.305,51.258,236693.152,15.217,38.645,2.540,236693.152,15.217,38.645,2.540
7,7,524,751,18,542,769,58,19,19,41,7,7,7,60088,0,8584,32037397,45680103,2375604,533.175,760.220,39.535,4576771,6525729,339372,533.175,760.220,39.535,96815.830,11.279,22.474,1.993,96815.830,11.279,22.474,1.993
8,8,1024,838,18,1038,852,47,15,15,30,8,8,8,30640,0,3830,31588360,25890320,1028600,1030.952,844.984,33.570,3948545,3236290,128575,1030.952,844.984,33.570,31546.653,8.237,16.463,1.999,31546.653,8.237,16.463,1.999
9,9,886,947,18,906,965,58,21,19,41,9,9,9,73701,0,8189,66054492,70473834,2782863,896.250,956.213,37.759,7339388,7830426,309207,896.250,956.213,37.759,84504.574,10.319,20.704,2.006,84504.574,10.319,20.704,2.006
10,10,1010,1006,18,1020,1017,47,11,12,30,10,10,10,19350,0,1935,19644950,19568900,636000,1015.243,1011.313,32.868,1964495,1956890,63600,1015.243,1011.313,32.868,12645.163,6.535,14.923,2.284,12645.163,6.535,14.923,2.284
