 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,103,542,18,112,551,42,10,10,25,1,1,1,1400,0,1400,149980,764950,42675,107.129,546.393,30.482,149980,764950,42675,107.129,546.393,30.482,8440.879,6.029,12.801,2.123,8440.879,6.029,12.801,2.123
2,2,775,697,18,796,711,42,22,15,25,2,2,2,7530,0,3765,5911780,5307180,242350,785.097,704.805,32.185,2955890,2653590,121175,785.097,704.805,32.185,30092.197,7.993,14.734,1.843,30092.197,7.993,14.734,1.843
3,3,745,705,18,764,725,52,20,21,35,3,3,3,14490,0,4830,10922385,10352025,501150,753.788,714.425,34.586,3640795,3450675,167050,753.788,714.425,34.586,43560.125,9.019,20.722,2.298,43560.125,9.019,20.722,2.298
4,4,316,850,18,351,866,47,36,17,30,4,4,4,18560,0,4640,6177760,15918260,643500,332.853,857.665,34.671,1544440,3979565,160875,332.853,857.665,34.671,54573.267,11.761,22.429,1.907,54573.267,11.761,22.429,1.907
5,5,506,873,18,526,890,47,21,18,30,5,5,5,25875,0,5175,13327525,22815725,811875,515.073,881.767,31.377,2665505,4563145,162375,515.073,881.767,31.377,45650.951,8.821,17.288,1.960,45650.951,8.821,17.288,1.960
6,6,709,886,18,738,923,52,30,38,35,6,6,6,99450,0,16575,72030360,89657160,3369750,724.287,901.530,33.884,12005060,14942860,561625,724.287,901.530,33.884,208980.532,12.608,27.752,2.201,208980.532,12.608,27.752,2.201
7,7,289,193,23,317,207,42,29,15,20,7,7,7,24605,0,3515,7414015,4915295,793625,301.321,199.768,32.255,1059145,702185,113375,301.321,199.768,32.255,30664.968,8.724,16.533,1.895,30664.968,8.724,16.533,1.895
8,8,147,223,23,156,237,42,10,15,20,8,8,8,16160,0,2020,2452000,3730520,536000,151.733,230.849,33.168,306500,466315,67000,151.733,230.849,33.168,13239.290,6.554,11.948,1.823,13239.290,6.554,11.948,1.823
9,9,1,256,23,2,259,37,2,4,15,9,9,9,720,0,80,945,185310,22050,1.312,257.375,30.625,105,20590,2450,1.312,257.375,30.625,302.171,3.777,7.754,2.053,302.171,3.777,7.754,2.053
10,10,213,256,23,232,266,47,20,11,25,10,10,10,24500,0,2450,5442450,6392750,897500,222.141,260.929,36.633,544245,639275,89750,222.141,260.929,36.633,17346.010,7.080,15.510,2.191,17346.010,7.080,15.510,2.191
