 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,63,569,8,71,575,22,9,7,15,1,1,1,285,0,285,18950,162745,4575,66.491,571.035,16.053,18950,162745,4575,66.491,571.035,16.053,1226.639,4.304,9.451,2.196,1226.639,4.304,9.451,2.196
2,2,371,627,8,383,639,32,13,13,25,2,2,2,5200,0,2600,1959090,3293790,107150,376.748,633.421,20.606,979545,1646895,53575,376.748,633.421,20.606,18732.587,7.205,13.477,1.871,18732.587,7.205,13.477,1.871
3,3,733,884,8,744,895,32,12,12,25,3,3,3,5490,0,1830,4055385,4883070,113925,738.686,889.448,20.751,1351795,1627690,37975,738.686,889.448,20.751,11589.155,6.333,13.111,2.070,11589.155,6.333,13.111,2.070
4,4,385,96,13,385,96,22,1,1,10,4,4,4,40,0,10,15400,3840,700,385.000,96.000,17.500,3850,960,175,385.000,96.000,17.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
5,5,384,98,13,384,98,22,1,1,10,5,5,5,50,0,10,19200,4900,875,384.000,98.000,17.500,3840,980,175,384.000,98.000,17.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
6,6,388,98,13,388,98,22,1,1,10,6,6,6,60,0,10,23280,5880,1050,388.000,98.000,17.500,3880,980,175,388.000,98.000,17.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
7,7,405,285,13,405,285,22,1,1,10,7,7,7,70,0,10,28350,19950,1225,405.000,285.000,17.500,4050,2850,175,405.000,285.000,17.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
8,8,183,365,13,195,372,32,13,8,20,8,8,8,4880,0,610,924040,1800960,98200,189.352,369.049,20.123,115505,225120,12275,189.352,369.049,20.123,3106.124,5.092,12.386,2.432,3106.124,5.092,12.386,2.432
9,9,780,835,13,790,845,32,11,11,20,9,9,9,11655,0,1295,9143910,9788490,233550,784.548,839.853,20.039,1015990,1087610,25950,784.548,839.853,20.039,7059.910,5.452,12.161,2.231,7059.910,5.452,12.161,2.231
10,10,701,858,13,713,870,42,13,13,30,10,10,10,27400,0,2740,19362950,23668300,811000,706.677,863.807,29.599,1936295,2366830,81100,706.677,863.807,29.599,20525.801,7.491,17.020,2.272,20525.801,7.491,17.020,2.272
11,11,726,1196,13,732,1198,27,7,3,15,11,11,11,2200,0,200,1603910,2634170,45100,729.050,1197.350,20.500,145810,239470,4100,729.050,1197.350,20.500,815.396,4.077,8.122,1.992,815.396,4.077,8.122,1.992
12,12,399,161,18,402,165,32,4,5,15,12,12,12,1680,0,140,672960,274560,40200,400.571,163.429,23.929,56080,22880,3350,400.571,163.429,23.929,533.333,3.810,8.346,2.191,533.333,3.810,8.346,2.191
13,13,1019,244,18,1019,244,27,1,1,10,13,13,13,130,0,10,132470,31720,2925,1019.000,244.000,22.500,10190,2440,225,1019.000,244.000,22.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
14,14,1024,245,18,1025,246,32,2,2,15,14,14,14,280,0,20,286860,68740,7000,1024.500,245.500,25.000,20490,4910,500,1024.500,245.500,25.000,65.341,3.267,7.036,2.154,65.341,3.267,7.036,2.154
15,15,1084,402,18,1106,411,42,23,10,25,15,15,15,31200,0,2080,34231125,12681900,953625,1097.151,406.471,30.565,2282075,845460,63575,1097.151,406.471,30.565,14872.133,7.150,15.181,2.123,14872.133,7.150,15.181,2.123
16,16,271,595,18,275,600,32,5,6,15,16,16,16,2000,0,125,545040,1195600,52000,272.520,597.800,26.000,34065,74725,3250,272.520,597.800,26.000,499.034,3.992,8.224,2.060,499.034,3.992,8.224,2.060
17,17,895,801,18,906,814,42,12,14,25,17,17,17,36040,0,2120,32441525,29090485,1139850,900.153,807.172,31.627,1908325,1711205,67050,900.153,807.172,31.627,14099.000,6.650,13.922,2.093,14099.000,6.650,13.922,2.093
18,18,873,809,18,880,817,37,8,9,20,18,18,18,8730,0,485,7657020,7100010,251550,877.093,813.289,28.814,425390,394445,13975,877.093,813.289,28.814,2172.493,4.479,11.147,2.489,2172.493,4.479,11.147,2.489
19,19,955,829,18,956,830,32,2,2,15,19,19,19,570,0,30,544635,472815,14250,955.500,829.500,25.000,28665,24885,750,955.500,829.500,25.000,115.883,3.863,7.036,1.821,115.883,3.863,7.036,1.821
20,20,323,831,18,334,841,37,12,11,20,20,20,20,26900,0,1345,8827000,22482200,695000,328.141,835.770,25.836,441350,1124110,34750,328.141,835.770,25.836,7685.206,5.714,11.526,2.017,7685.206,5.714,11.526,2.017
21,21,856,919,18,856,919,27,1,1,10,21,21,21,210,0,10,179760,192990,4725,856.000,919.000,22.500,8560,9190,225,856.000,919.000,22.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
22,22,499,110,23,502,113,32,4,4,10,22,22,22,1980,0,90,990000,221760,54450,500.000,112.000,27.500,45000,10080,2475,500.000,112.000,27.500,266.204,2.958,5.025,1.699,266.204,2.958,5.025,1.699
23,23,505,111,23,505,112,32,1,2,10,23,23,23,460,0,20,232300,51290,12650,505.000,111.500,27.500,10100,2230,550,505.000,111.500,27.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
