 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,195,725,8,253,786,58,59,62,51,1,1,1,46248,0,46248,10220117,34832911,1533824,220.985,753.177,33.165,10220117,34832911,1533824,220.985,753.177,33.165,941839.697,20.365,38.580,1.894,941839.697,20.365,38.580,1.894
2,2,521,68,13,543,89,47,23,22,35,2,2,2,17170,0,8585,9146960,1348330,546600,532.729,78.528,31.835,4573480,674165,273300,532.729,78.528,31.835,86140.852,10.034,19.194,1.913,86140.852,10.034,19.194,1.913
3,3,277,821,13,292,846,52,16,26,40,3,3,3,25080,0,8360,7148745,20914020,786675,285.038,833.892,31.367,2382915,6971340,262225,285.038,833.892,31.367,88363.869,10.570,22.185,2.099,88363.869,10.570,22.185,2.099
4,4,239,1055,13,289,1129,58,51,75,46,4,4,4,142868,0,35717,37704336,155947836,4997664,263.910,1091.552,34.981,9426084,38986959,1249416,263.910,1091.552,34.981,691156.534,19.351,42.114,2.176,691156.534,19.351,42.114,2.176
5,5,927,167,18,944,190,47,18,24,30,5,5,5,30225,0,6045,28232875,5360375,961375,934.090,177.349,31.807,5646575,1072075,192275,934.090,177.349,31.807,58264.638,9.638,17.915,1.859,58264.638,9.638,17.915,1.859
6,6,910,203,18,922,218,42,13,16,25,6,6,6,16470,0,2745,15090150,3465060,521400,916.220,210.386,31.658,2515025,577510,86900,916.220,210.386,31.658,19407.010,7.070,14.093,1.993,19407.010,7.070,14.093,1.993
7,7,98,769,18,114,785,42,17,17,25,7,7,7,28805,0,4115,3057145,22345435,914375,106.132,775.748,31.744,436735,3192205,130625,106.132,775.748,31.744,32546.470,7.909,15.194,1.921,32546.470,7.909,15.194,1.921
8,8,294,816,18,332,870,73,39,55,56,8,8,8,243528,0,30441,76573264,205000264,11255344,314.433,841.793,46.218,9571658,25625033,1406918,314.433,841.793,46.218,566186.828,18.599,38.818,2.087,566186.828,18.599,38.818,2.087
9,9,283,888,18,298,904,42,16,17,25,9,9,9,30645,0,3405,8888445,27433575,965925,290.046,895.206,31.520,987605,3048175,107325,290.046,895.206,31.520,26474.708,7.775,14.709,1.892,26474.708,7.775,14.709,1.892
10,10,302,875,18,329,916,68,28,42,51,10,10,10,168040,0,16804,52967490,150859340,7679620,315.208,897.759,45.701,5296749,15085934,767962,315.208,897.759,45.701,254979.818,15.174,32.658,2.152,254979.818,15.174,32.658,2.152
