 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,573,300,0,584,309,22,12,10,23,1,1,1,1304,0,1304,754264,397312,13404,578.423,304.687,10.279,754264,397312,13404,578.423,304.687,10.279,7336.751,5.626,12.369,2.198,7336.751,5.626,12.369,2.198
2,2,485,1094,0,495,1102,17,11,9,18,2,2,2,1218,0,609,596432,1337406,14618,489.681,1098.034,12.002,298216,668703,7309,489.681,1098.034,12.002,2666.100,4.378,12.192,2.785,2666.100,4.378,12.192,2.785
3,3,638,627,3,653,635,22,16,9,20,3,3,3,3315,0,1105,2136795,2095035,42600,644.584,631.986,12.851,712265,698345,14200,644.584,631.986,12.851,6530.425,5.910,12.594,2.131,6530.425,5.910,12.594,2.131
4,4,735,672,3,746,681,22,12,10,20,4,4,4,4960,0,1240,3672960,3356520,72000,740.516,676.718,14.516,918240,839130,18000,740.516,676.718,14.516,6639.362,5.354,12.044,2.249,6639.362,5.354,12.044,2.249
5,5,892,231,8,905,245,27,14,15,20,5,5,5,12975,0,2595,11654600,3084375,232875,898.235,237.717,17.948,2330920,616875,46575,898.235,237.717,17.948,17592.784,6.779,12.084,1.782,17592.784,6.779,12.084,1.782
6,6,302,408,8,312,416,27,11,9,20,6,6,6,5550,0,925,1704750,2285610,97350,307.162,411.822,17.541,284125,380935,16225,307.162,411.822,17.541,4753.368,5.139,10.084,1.962,4753.368,5.139,10.084,1.962
7,7,489,466,8,495,473,27,7,8,20,7,7,7,2345,0,335,1153460,1101240,39200,491.881,469.612,16.716,164780,157320,5600,491.881,469.612,16.716,1427.888,4.262,11.061,2.595,1427.888,4.262,11.061,2.595
8,8,389,534,8,403,548,37,15,15,30,8,8,8,31400,0,3925,12439520,16971120,681800,396.163,540.482,21.713,1554940,2121390,85225,396.163,540.482,21.713,32411.141,8.258,16.102,1.950,32411.141,8.258,16.102,1.950
9,9,279,630,8,287,637,22,9,8,15,9,9,9,4995,0,555,1411785,3163320,63450,282.640,633.297,12.703,156865,351480,7050,282.640,633.297,12.703,2256.212,4.065,9.971,2.453,2256.212,4.065,9.971,2.453
10,10,661,642,8,676,651,22,16,10,15,10,10,10,10950,0,1095,7322300,7077450,169500,668.703,646.342,15.479,732230,707745,16950,668.703,646.342,15.479,6131.377,5.599,10.971,1.959,6131.377,5.599,10.971,1.959
11,11,584,712,8,595,720,22,12,9,15,11,11,11,12430,0,1130,7338595,8901145,179300,590.394,716.102,14.425,667145,809195,16300,590.394,716.102,14.425,5977.874,5.290,9.393,1.775,5977.874,5.290,9.393,1.775
12,12,480,712,8,515,744,65,36,33,58,12,12,12,104976,0,8748,52402896,76411152,3395064,499.189,727.892,32.341,4366908,6367596,282922,499.189,727.892,32.341,149912.832,17.137,36.053,2.104,149912.832,17.137,36.053,2.104
13,13,953,742,8,963,750,22,11,9,15,13,13,13,12025,0,925,11518325,8971430,166400,957.865,746.065,13.838,886025,690110,12800,957.865,746.065,13.838,4561.618,4.931,9.159,1.857,4561.618,4.931,9.159,1.857
14,14,797,768,8,807,778,22,11,11,15,14,14,14,19110,0,1365,15328530,14777630,286300,802.121,773.293,14.982,1094895,1055545,20450,802.121,773.293,14.982,7473.991,5.475,8.980,1.640,7473.991,5.475,8.980,1.640
15,15,106,1,13,113,9,27,8,9,15,15,15,15,8475,0,565,930375,43275,151875,109.779,5.106,17.920,62025,2885,10125,109.779,5.106,17.920,2370.699,4.196,10.040,2.393,2370.699,4.196,10.040,2.393
16,16,424,646,13,425,647,27,2,2,15,16,16,16,400,0,25,169840,258560,8400,424.600,646.400,21.000,10615,16160,525,424.600,646.400,21.000,87.638,3.506,8.020,2.288,87.638,3.506,8.020,2.288
17,17,442,648,13,457,665,52,16,18,40,17,17,17,31110,0,1830,14016330,20480155,937125,450.541,658.314,30.123,824490,1204715,55125,450.541,658.314,30.123,18759.698,10.251,24.594,2.399,18759.698,10.251,24.594,2.399
18,18,433,667,13,461,697,58,29,31,46,18,18,18,106812,0,5934,47721834,72451044,3439296,446.783,678.304,32.200,2651213,4025058,191072,446.783,678.304,32.200,75076.431,12.652,27.446,2.169,75076.431,12.652,27.446,2.169
19,19,477,683,13,479,684,22,3,2,10,19,19,19,570,0,30,272460,389690,9975,478.000,683.667,17.500,14340,20510,525,478.000,683.667,17.500,82.068,2.736,4.658,1.703,82.068,2.736,4.658,1.703
20,20,474,685,13,477,689,27,4,5,15,20,20,20,1900,0,95,902800,1305100,42000,475.158,686.895,22.105,45140,65255,2100,475.158,686.895,22.105,308.143,3.244,9.179,2.830,308.143,3.244,9.179,2.830
21,21,469,718,13,477,730,37,9,13,25,21,21,21,30870,0,1470,14619150,22329615,794325,473.571,723.344,25.731,696150,1063315,37825,473.571,723.344,25.731,10006.044,6.807,13.934,2.047,10006.044,6.807,13.934,2.047
22,22,413,834,13,424,843,32,12,10,20,22,22,22,35530,0,1615,14864630,29793390,769450,418.368,838.542,21.656,675665,1354245,34975,418.368,838.542,21.656,9870.392,6.112,11.666,1.909,9870.392,6.112,11.666,1.909
23,23,820,993,13,830,1004,32,11,12,20,23,23,23,39215,0,1705,32343520,39173715,867675,824.774,998.947,22.126,1406240,1703205,37725,824.774,998.947,22.126,10636.757,6.239,11.186,1.793,10636.757,6.239,11.186,1.793
24,24,487,469,18,488,469,27,2,1,10,24,24,24,480,0,20,234000,225120,10800,487.500,469.000,22.500,9750,9380,450,487.500,469.000,22.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
25,25,479,732,18,480,734,27,2,3,10,25,25,25,1000,0,40,479250,733000,22500,479.250,733.000,22.500,19170,29320,900,479.250,733.000,22.500,107.616,2.690,4.617,1.716,107.616,2.690,4.617,1.716
26,26,429,886,18,440,898,42,12,13,25,26,26,26,53430,0,2055,23232950,47661380,1701700,434.830,892.034,31.849,893575,1833130,65450,434.830,892.034,31.849,13346.746,6.495,14.003,2.156,13346.746,6.495,14.003,2.156
27,27,328,975,18,334,982,32,7,8,15,27,27,27,10395,0,385,3434805,10168335,255825,330.429,978.195,24.610,127215,376605,9475,330.429,978.195,24.610,1751.486,4.549,8.294,1.823,1751.486,4.549,8.294,1.823
28,28,461,554,23,461,554,32,1,1,10,28,28,28,280,0,10,129080,155120,7700,461.000,554.000,27.500,4610,5540,275,461.000,554.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
29,29,1060,643,23,1069,650,42,10,8,20,29,29,29,27405,0,945,29183135,17711315,840275,1064.884,646.280,30.661,1006315,610735,28975,1064.884,646.280,30.661,5017.642,5.310,11.605,2.186,5017.642,5.310,11.605,2.186
30,30,514,745,23,516,749,32,3,5,10,30,30,30,3300,0,110,1700100,2466000,90750,515.182,747.273,27.500,56670,82200,3025,515.182,747.273,27.500,325.301,2.957,5.045,1.706,325.301,2.957,5.045,1.706
31,31,575,281,28,581,289,42,7,9,15,31,31,31,17205,0,555,9954875,4894435,585900,578.604,284.477,34.054,321125,157885,18900,578.604,284.477,34.054,2528.896,4.557,8.785,1.928,2528.896,4.557,8.785,1.928
32,32,962,543,28,973,558,52,12,16,25,32,32,32,85440,0,2670,82683680,47060320,3244800,967.740,550.800,37.978,2583865,1470635,101400,967.740,550.800,37.978,18537.625,6.943,14.157,2.039,18537.625,6.943,14.157,2.039
33,33,428,597,28,436,609,58,9,13,31,33,33,33,29205,0,885,12634743,17574084,1176945,432.623,601.749,40.299,382871,532548,35665,432.623,601.749,40.299,6219.437,7.028,19.333,2.751,6219.437,7.028,19.333,2.751
34,34,408,633,28,429,654,63,22,22,36,34,34,34,172006,0,5059,71597982,110582756,7904898,416.253,642.901,45.957,2105823,3252434,232497,416.253,642.901,45.957,47858.228,9.460,18.607,1.967,47858.228,9.460,18.607,1.967
35,35,450,627,28,465,644,58,16,18,31,35,35,35,92120,0,2632,42124810,58671725,4028885,457.282,636.905,43.735,1203566,1676335,115111,457.282,636.905,43.735,21429.480,8.142,17.657,2.169,21429.480,8.142,17.657,2.169
36,36,432,693,28,439,697,42,8,5,15,36,36,36,7020,0,195,3057840,4875840,229500,435.590,694.564,32.692,84940,135440,6375,435.590,694.564,32.692,691.960,3.549,9.334,2.630,691.960,3.549,9.334,2.630
37,37,467,689,28,472,705,58,6,17,31,37,37,37,36704,0,992,17245774,25568295,1517777,469.861,696.608,41.352,466102,691035,41021,469.861,696.608,41.352,7555.626,7.617,18.008,2.364,7555.626,7.617,18.008,2.364
38,38,522,771,28,528,780,42,7,10,15,38,38,38,14820,0,390,7778980,11490250,552900,524.897,775.321,37.308,204710,302375,14550,524.897,775.321,37.308,1555.150,3.988,10.301,2.583,1555.150,3.988,10.301,2.583
