 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,468,663,23,484,681,47,17,19,25,1,1,1,4160,0,4160,1977975,2799800,148475,475.475,673.029,35.691,1977975,2799800,148475,475.475,673.029,35.691,33564.671,8.068,15.854,1.965,33564.671,8.068,15.854,1.965
2,2,639,720,23,649,730,42,11,11,20,2,2,2,2310,0,1155,1486850,1675710,78000,643.658,725.416,33.766,743425,837855,39000,643.658,725.416,33.766,6207.789,5.375,11.105,2.066,6207.789,5.375,11.105,2.066
3,3,653,874,23,670,901,47,18,28,25,3,3,3,13440,0,4480,8901930,11900055,480675,662.346,885.421,35.765,2967310,3966685,160225,662.346,885.421,35.765,39935.599,8.914,18.635,2.091,39935.599,8.914,18.635,2.091
4,4,495,940,23,541,963,47,47,24,25,4,4,4,37400,0,9350,19279420,35517940,1335400,515.493,949.678,35.706,4819855,8879485,333850,515.493,949.678,35.706,126781.783,13.560,28.098,2.072,126781.783,13.560,28.098,2.072
5,5,832,942,23,858,971,75,27,30,53,5,5,5,67865,0,13573,57243895,64779560,3428925,843.497,954.536,50.526,11448779,12955912,685785,843.497,954.536,50.526,190673.065,14.048,28.643,2.039,190673.065,14.048,28.643,2.039
6,6,937,965,23,955,984,52,19,20,30,6,6,6,30180,0,5030,28546440,29424150,1137900,945.873,974.955,37.704,4757740,4904025,189650,945.873,974.955,37.704,41373.214,8.225,15.171,1.844,41373.214,8.225,15.171,1.844
7,7,896,968,23,927,1008,52,32,41,30,7,7,7,92330,0,13190,84217210,91125300,3452050,912.133,986.952,37.388,12031030,13017900,493150,912.133,986.952,37.388,160383.113,12.159,23.409,1.925,160383.113,12.159,23.409,1.925
8,8,502,482,28,516,494,42,15,13,15,8,8,8,13920,0,1740,7083280,6792440,483000,508.856,487.963,34.698,885410,849055,60375,508.856,487.963,34.698,10621.573,6.104,10.791,1.768,10621.573,6.104,10.791,1.768
9,9,505,496,28,508,498,42,4,3,15,9,9,9,810,0,90,410400,402390,27225,506.667,496.778,33.611,45600,44710,3025,506.667,496.778,33.611,295.420,3.282,8.504,2.591,295.420,3.282,8.504,2.591
10,10,595,533,28,608,545,47,14,13,20,10,10,10,21200,0,2120,12752600,11423400,805500,601.538,538.840,37.995,1275260,1142340,80550,601.538,538.840,37.995,13478.925,6.358,11.103,1.746,13478.925,6.358,11.103,1.746
11,11,681,682,28,681,682,37,1,1,10,11,11,11,110,0,10,74910,75020,3575,681.000,682.000,32.500,6810,6820,325,681.000,682.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
12,12,764,696,28,771,702,42,8,7,15,12,12,12,4560,0,380,3500580,3185880,158700,767.671,698.658,34.803,291715,265490,13225,767.671,698.658,34.803,1658.831,4.365,8.190,1.876,1658.831,4.365,8.190,1.876
13,13,577,706,28,584,715,42,8,10,15,13,13,13,11375,0,875,6603740,8085415,394225,580.549,710.806,34.657,507980,621955,30325,580.549,710.806,34.657,4382.901,5.009,8.804,1.758,4382.901,5.009,8.804,1.758
14,14,656,711,28,658,713,42,3,3,15,14,14,14,1050,0,75,689500,747740,38850,656.667,712.133,37.000,49250,53410,2775,656.667,712.133,37.000,233.006,3.107,9.026,2.905,233.006,3.107,9.026,2.905
15,15,763,715,28,774,723,42,12,9,15,15,15,15,12675,0,845,9739275,9117300,457875,768.385,719.314,36.124,649285,607820,30525,768.385,719.314,36.124,4249.789,5.029,9.237,1.837,4249.789,5.029,9.237,1.837
16,16,699,805,28,705,814,47,7,10,20,16,16,16,11840,0,740,8306640,9587200,435600,701.574,809.730,36.791,519165,599200,27225,701.574,809.730,36.791,3622.814,4.896,10.771,2.200,3622.814,4.896,10.771,2.200
17,17,666,805,28,677,819,47,12,15,20,17,17,17,36890,0,2170,24770530,29970150,1424175,671.470,812.419,38.606,1457090,1762950,83775,671.470,812.419,38.606,14013.211,6.458,11.418,1.768,14013.211,6.458,11.418,1.768
18,18,747,809,28,762,822,52,16,14,25,18,18,18,55800,0,3100,42107040,45499410,2145600,754.606,815.402,38.452,2339280,2527745,119200,754.606,815.402,38.452,22273.029,7.185,13.829,1.925,22273.029,7.185,13.829,1.925
19,19,729,828,28,738,835,42,10,8,15,19,19,19,8265,0,435,6052925,6867645,284525,732.356,830.931,34.425,318575,361455,14975,732.356,830.931,34.425,2054.611,4.723,9.492,2.010,2054.611,4.723,9.492,2.010
20,20,735,835,28,738,836,42,4,2,15,20,20,20,900,0,45,662800,752200,32000,736.444,835.778,35.556,33140,37610,1600,736.444,835.778,35.556,161.882,3.597,7.579,2.107,161.882,3.597,7.579,2.107
21,21,367,946,28,380,962,58,14,17,31,21,21,21,71064,0,3384,26532933,67782939,2972697,373.367,953.829,41.831,1263473,3227759,141557,373.367,953.829,41.831,25642.610,7.578,16.272,2.147,25642.610,7.578,16.272,2.147
22,22,805,974,28,828,1001,58,24,28,31,22,22,22,197362,0,8971,160776396,194544592,8108606,814.627,985.725,41.085,7308018,8842936,368573,814.627,985.725,41.085,92820.135,10.347,19.702,1.904,92820.135,10.347,19.702,1.904
23,23,508,990,28,578,1062,75,71,73,48,23,23,23,1463444,0,63628,802301847,1503455697,71320608,548.229,1027.341,48.735,34882689,65367639,3100896,548.229,1027.341,48.735,1394599.976,21.918,44.263,2.019,1394599.976,21.918,44.263,2.019
24,24,481,1002,28,500,1020,58,20,19,31,24,24,24,145920,0,6080,71652120,147567144,6147000,491.037,1011.288,42.126,2985505,6148631,256125,491.037,1011.288,42.126,56162.734,9.237,17.585,1.904,56162.734,9.237,17.585,1.904
25,25,649,1081,28,689,1102,52,41,22,25,25,25,25,318375,0,12735,213664375,347593000,12628750,671.109,1091.772,39.666,8546575,13903720,505150,671.109,1091.772,39.666,157584.008,12.374,23.413,1.892,157584.008,12.374,23.413,1.892
26,26,391,633,33,401,644,52,11,12,20,26,26,26,34970,0,1345,13840060,22331790,1483300,395.770,638.599,42.416,532310,858915,57050,395.770,638.599,42.416,7652.167,5.689,10.793,1.897,7652.167,5.689,10.793,1.897
