 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,437,560,13,466,586,73,30,27,61,1,1,1,24464,0,24464,11012985,14022190,1146667,450.171,573.177,46.872,11012985,14022190,1146667,450.171,573.177,46.872,389130.350,15.906,33.961,2.135,389130.350,15.906,33.961,2.135
2,2,449,450,18,481,473,52,33,24,35,2,2,2,17360,0,8680,8039500,7984390,617950,463.105,459.930,35.596,4019750,3992195,308975,463.105,459.930,35.596,98753.755,11.377,23.077,2.028,98753.755,11.377,23.077,2.028
3,3,87,484,18,105,498,58,19,15,41,3,3,3,15636,0,5212,1492473,7684050,600648,95.451,491.433,38.414,497491,2561350,200216,95.451,491.433,38.414,49464.770,9.491,20.621,2.173,49464.770,9.491,20.621,2.173
4,4,144,589,18,157,603,47,14,15,30,4,4,4,13440,0,3360,2023580,8001600,439300,150.564,595.357,32.686,505895,2000400,109825,150.564,595.357,32.686,27709.057,8.247,15.614,1.893,27709.057,8.247,15.614,1.893
5,5,822,621,18,837,636,52,16,16,35,5,5,5,22150,0,4430,18379750,13931825,799500,829.786,628.976,36.095,3675950,2786365,159900,829.786,628.976,36.095,38384.238,8.665,18.597,2.146,38384.238,8.665,18.597,2.146
6,6,106,715,18,125,731,63,20,17,46,6,6,6,29448,0,4908,3373332,21295272,1153764,114.552,723.148,39.180,562222,3549212,192294,114.552,723.148,39.180,48643.397,9.911,25.000,2.522,48643.397,9.911,25.000,2.522
7,7,441,844,18,455,858,47,15,15,30,7,7,7,26985,0,3855,12086970,22977430,883575,447.914,851.489,32.743,1726710,3282490,126225,447.914,851.489,32.743,31818.917,8.254,15.575,1.887,31818.917,8.254,15.575,1.887
8,8,758,916,18,779,938,58,22,23,41,8,8,8,91016,0,11377,69926192,84312304,3627688,768.285,926.346,39.858,8740774,10539038,453461,768.285,926.346,39.858,135160.193,11.880,22.665,1.908,135160.193,11.880,22.665,1.908
9,9,668,969,18,680,980,47,13,12,30,9,9,9,21870,0,2430,14738355,21316230,768150,673.907,974.679,35.123,1637595,2368470,85350,673.907,974.679,35.123,18013.794,7.413,17.161,2.315,18013.794,7.413,17.161,2.315
10,10,352,320,23,362,330,42,11,11,20,10,10,10,15450,0,1545,5517300,5019450,498750,357.107,324.883,32.282,551730,501945,49875,357.107,324.883,32.282,9400.602,6.085,10.917,1.794,9400.602,6.085,10.917,1.794
11,11,517,529,23,530,545,52,14,17,30,11,11,11,35145,0,3195,18387160,18888485,1359050,523.180,537.444,38.670,1671560,1717135,123550,523.180,537.444,38.670,24573.268,7.691,15.785,2.052,24573.268,7.691,15.785,2.052
12,12,560,545,23,579,571,63,20,27,41,12,12,12,127044,0,10587,72338712,70785444,5583072,569.399,557.173,43.946,6028226,5898787,465256,569.399,557.173,43.946,121788.425,11.504,21.637,1.881,121788.425,11.504,21.637,1.881
13,13,730,555,23,752,575,52,23,21,30,13,13,13,68185,0,5245,50598990,38564240,2539875,742.084,565.582,37.250,3892230,2966480,195375,742.084,565.582,37.250,49056.678,9.353,18.495,1.977,49056.678,9.353,18.495,1.977
14,14,563,599,23,580,614,58,18,16,36,14,14,14,59500,0,4250,34077820,36153446,2509500,572.736,607.621,42.176,2434130,2582389,179250,572.736,607.621,42.176,39389.239,9.268,19.604,2.115,39389.239,9.268,19.604,2.115
15,15,1,664,23,10,676,47,10,13,25,15,15,15,21600,0,1440,122925,14445525,719625,5.691,668.774,33.316,8195,963035,47975,5.691,668.774,33.316,9019.100,6.263,14.829,2.368,9019.100,6.263,14.829,2.368
16,16,1086,862,23,1093,870,42,8,9,20,16,16,16,14560,0,910,15860240,12614080,464000,1089.302,866.352,31.868,991265,788380,29000,1089.302,866.352,31.868,4989.988,5.484,10.614,1.936,4989.988,5.484,10.614,1.936
17,17,792,916,23,801,927,47,10,12,25,17,17,17,32640,0,1920,25996060,30076485,1149200,796.448,921.461,35.208,1529180,1769205,67600,796.448,921.461,35.208,13837.827,7.207,13.246,1.838,13837.827,7.207,13.246,1.838
18,18,758,941,23,772,953,52,15,13,30,18,18,18,55080,0,3060,42149610,52135470,2014650,765.243,946.541,36.577,2341645,2896415,111925,765.243,946.541,36.577,24101.721,7.876,16.710,2.122,24101.721,7.876,16.710,2.122
19,19,710,959,23,721,971,47,12,13,25,19,19,19,35815,0,1885,25627390,34576960,1269675,715.549,965.432,35.451,1348810,1819840,66825,715.549,965.432,35.451,12255.320,6.501,13.041,2.006,12255.320,6.501,13.041,2.006
20,20,680,140,28,682,142,37,3,3,10,20,20,20,1400,0,70,953400,197000,45500,681.000,140.714,32.500,47670,9850,2275,681.000,140.714,32.500,194.484,2.778,4.680,1.684,194.484,2.778,4.680,1.684
21,21,864,435,28,869,441,42,6,7,15,21,21,21,5460,0,260,4734345,2394000,185325,867.096,438.462,33.942,225445,114000,8825,867.096,438.462,33.942,1105.384,4.251,9.017,2.121,1105.384,4.251,9.017,2.121
22,22,358,515,28,372,527,63,15,13,36,22,22,22,96096,0,4368,35032470,50041992,4321218,364.557,520.750,44.968,1592385,2274636,196419,364.557,520.750,44.968,41274.136,9.449,19.036,2.015,41274.136,9.449,19.036,2.015
23,23,533,582,28,546,595,58,14,14,31,23,23,23,80155,0,3485,43223555,47164858,3416190,539.250,588.421,42.620,1879285,2050646,148530,539.250,588.421,42.620,30219.489,8.671,16.496,1.902,30219.489,8.671,16.496,1.902
24,24,295,599,28,308,611,58,14,13,31,24,24,24,84216,0,3509,25379904,50991312,3524328,301.367,605.482,41.849,1057496,2124638,146847,301.367,605.482,41.849,29650.572,8.450,17.369,2.055,29650.572,8.450,17.369,2.055
25,25,217,662,28,236,677,68,20,16,41,25,25,25,165875,0,6635,37753175,111057500,8100250,227.600,669.525,48.833,1510127,4442300,324010,227.600,669.525,48.833,67644.920,10.195,20.977,2.058,67644.920,10.195,20.977,2.058
26,26,245,664,28,255,673,68,11,10,41,26,26,26,49452,0,1902,12359880,33082530,2407886,249.937,668.983,48.691,475380,1272405,92611,249.937,668.983,48.691,16052.775,8.440,20.738,2.457,16052.775,8.440,20.738,2.457
27,27,846,690,28,858,705,58,13,16,31,27,27,27,105570,0,3910,89945343,73666773,4608630,851.997,697.800,43.655,3331309,2728399,170690,851.997,697.800,43.655,33846.115,8.656,16.616,1.920,33846.115,8.656,16.616,1.920
28,28,62,710,28,93,738,75,32,29,48,28,28,28,365652,0,13059,28254996,265563928,18639012,77.273,726.275,50.975,1009107,9484426,665679,77.273,726.275,50.975,172885.163,13.239,28.354,2.142,172885.163,13.239,28.354,2.142
29,29,191,731,28,212,749,68,22,19,41,29,29,29,208916,0,7204,42109247,154190709,10205303,201.561,738.051,48.849,1452043,5316921,351907,201.561,738.051,48.849,73625.695,10.220,21.882,2.141,73625.695,10.220,21.882,2.141
30,30,840,955,28,853,969,68,14,15,41,30,30,30,143010,0,4767,121018800,137476140,7188630,846.226,961.304,50.267,4033960,4582538,239621,846.226,961.304,50.267,48489.839,10.172,22.998,2.261,48489.839,10.172,22.998,2.261
