 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,494,486,13,512,505,52,19,20,40,1,1,1,8765,0,8765,4408090,4346075,302025,502.920,495.844,34.458,4408090,4346075,302025,502.920,495.844,34.458,95922.720,10.944,22.045,2.014,95922.720,10.944,22.045,2.014
2,2,464,863,13,483,885,58,20,23,46,2,2,2,22092,0,11046,10454242,19316706,810806,473.214,874.376,36.701,5227121,9658353,405403,473.214,874.376,36.701,133337.556,12.071,24.571,2.035,133337.556,12.071,24.571,2.035
3,3,936,445,18,951,461,52,16,17,35,3,3,3,16455,0,5485,15526770,7456770,586200,943.590,453.161,35.624,5175590,2485590,195400,943.590,453.161,35.624,51120.908,9.320,18.459,1.981,51120.908,9.320,18.459,1.981
4,4,396,766,18,405,774,42,10,9,25,4,4,4,5560,0,1390,2228160,4280680,176900,400.748,769.906,31.817,557040,1070170,44225,400.748,769.906,31.817,8698.118,6.258,14.041,2.244,8698.118,6.258,14.041,2.244
5,5,617,872,18,634,890,58,18,19,41,5,5,5,29225,0,5845,18268875,25700870,1115750,625.111,879.414,38.178,3653775,5140174,223150,625.111,879.414,38.178,56865.193,9.729,20.641,2.122,56865.193,9.729,20.641,2.122
6,6,812,144,23,826,158,58,15,15,36,6,6,6,27792,0,4632,22759626,4194306,1131516,818.927,150.918,40.714,3793271,699051,188586,818.927,150.918,40.714,42805.596,9.241,18.412,1.992,42805.596,9.241,18.412,1.992
7,7,731,148,23,742,158,47,12,11,25,7,7,7,13860,0,1980,10208170,2119740,463925,736.520,152.939,33.472,1458310,302820,66275,736.520,152.939,33.472,12915.281,6.523,14.201,2.177,12915.281,6.523,14.201,2.177
8,8,616,147,23,631,161,58,16,15,36,8,8,8,35560,0,4445,22161056,5469464,1488720,623.202,153.809,41.865,2770132,683683,186090,623.202,153.809,41.865,40429.584,9.096,19.152,2.106,40429.584,9.096,19.152,2.106
9,9,857,287,23,874,310,83,18,24,61,9,9,9,89694,0,9966,77659272,26879562,5210802,865.825,299.681,58.095,8628808,2986618,578978,865.825,299.681,58.095,127041.337,12.747,36.218,2.841,127041.337,12.747,36.218,2.841
10,10,785,370,23,798,384,52,14,15,30,10,10,10,31000,0,3100,24534550,11677250,1132000,791.437,376.685,36.516,2453455,1167725,113200,791.437,376.685,36.516,23305.163,7.518,15.698,2.088,23305.163,7.518,15.698,2.088
11,11,84,973,23,94,984,47,11,12,25,11,11,11,23705,0,2155,2111120,23191465,844800,89.058,978.336,35.638,191920,2108315,76800,89.058,978.336,35.638,15081.220,6.998,13.301,1.901,15081.220,6.998,13.301,1.901
12,12,468,143,28,483,157,58,16,15,31,12,12,12,43272,0,3606,20589000,6514608,1849596,475.804,150.550,42.743,1715750,542884,154133,475.804,150.550,42.743,29294.374,8.124,16.216,1.996,29294.374,8.124,16.216,1.996
13,13,875,170,28,889,189,58,15,20,31,13,13,13,52624,0,4048,46392372,9473269,2169102,881.582,180.018,41.219,3568644,728713,166854,881.582,180.018,41.219,34237.109,8.458,17.117,2.024,34237.109,8.458,17.117,2.024
14,14,995,213,28,1007,228,58,13,16,31,14,14,14,51828,0,3702,51875404,11428536,2279564,1000.915,220.509,43.983,3705386,816324,162826,1000.915,220.509,43.983,31256.787,8.443,16.788,1.988,31256.787,8.443,16.788,1.988
15,15,784,226,28,793,234,42,10,9,15,15,15,15,12600,0,840,9931500,2898225,449250,788.214,230.018,35.655,662100,193215,29950,788.214,230.018,35.655,4127.885,4.914,8.811,1.793,4127.885,4.914,8.811,1.793
16,16,1073,230,28,1089,249,63,17,20,36,16,16,16,110624,0,6914,119600128,26468000,5104272,1081.141,239.261,46.141,7475008,1654250,319017,1081.141,239.261,46.141,67852.487,9.814,18.979,1.934,67852.487,9.814,18.979,1.934
17,17,830,261,28,837,269,47,8,9,20,17,17,17,13005,0,765,10839115,3450405,459850,833.458,265.314,35.359,637595,202965,27050,833.458,265.314,35.359,3815.395,4.987,11.746,2.355,3815.395,4.987,11.746,2.355
18,18,1012,504,28,1017,509,47,6,6,20,18,18,18,4140,0,230,4203720,2093850,156600,1015.391,505.761,37.826,233540,116325,8700,1015.391,505.761,37.826,931.458,4.050,9.874,2.438,931.458,4.050,9.874,2.438
19,19,1022,571,28,1027,578,47,6,8,20,19,19,19,8075,0,425,8272410,4635240,320625,1024.447,574.024,39.706,435390,243960,16875,1024.447,574.024,39.706,1977.642,4.653,11.795,2.535,1977.642,4.653,11.795,2.535
20,20,936,808,28,945,816,52,10,9,25,20,20,20,25500,0,1275,23976300,20698200,1052000,940.247,811.694,41.255,1198815,1034910,52600,940.247,811.694,41.255,7594.917,5.957,13.448,2.258,7594.917,5.957,13.448,2.258
21,21,878,815,28,887,825,52,10,11,25,21,21,21,34755,0,1655,30667875,28508970,1434300,882.402,820.284,41.269,1460375,1357570,68300,882.402,820.284,41.269,10682.859,6.455,13.616,2.109,10682.859,6.455,13.616,2.109
22,22,794,80,33,802,88,52,9,9,20,22,22,22,19580,0,890,15623520,1637900,800800,797.933,83.652,40.899,710160,74450,36400,797.933,83.652,40.899,4542.019,5.103,11.854,2.323,4542.019,5.103,11.854,2.323
23,23,509,97,33,516,105,52,8,9,20,23,23,23,22425,0,975,11494710,2276425,948750,512.585,101.513,42.308,499770,98975,41250,512.585,101.513,42.308,5466.446,5.607,10.406,1.856,5466.446,5.607,10.406,1.856
24,24,509,109,33,514,113,47,6,5,15,24,24,24,3600,0,150,1840200,397200,151200,511.167,110.333,42.000,76675,16550,6300,511.167,110.333,42.000,550.523,3.670,9.045,2.464,550.523,3.670,9.045,2.464
25,25,980,121,33,990,131,52,11,11,20,25,25,25,43000,0,1720,42344125,5404750,1840625,984.747,125.692,42.805,1693765,216190,73625,984.747,125.692,42.805,10873.802,6.322,11.009,1.741,10873.802,6.322,11.009,1.741
26,26,409,228,33,417,236,52,9,9,20,26,26,26,23530,0,905,9720620,5457400,965900,413.116,231.934,41.050,373870,209900,37150,413.116,231.934,41.050,4640.618,5.128,11.636,2.269,4640.618,5.128,11.636,2.269
27,27,970,230,33,981,241,63,12,12,31,27,27,27,71415,0,2645,69643800,16820136,3257820,975.198,235.527,45.618,2579400,622968,120660,975.198,235.527,45.618,20375.734,7.703,17.657,2.292,20375.734,7.703,17.657,2.292
28,28,1133,257,33,1142,265,52,10,9,20,28,28,28,31780,0,1135,36137220,8299760,1335600,1137.106,261.163,42.026,1290615,296420,47700,1137.106,261.163,42.026,6577.410,5.795,11.111,1.917,6577.410,5.795,11.111,1.917
29,29,1111,341,33,1113,342,42,3,2,10,29,29,29,870,0,30,967440,296960,32625,1112.000,341.333,37.500,33360,10240,1125,1112.000,341.333,37.500,82.068,2.736,4.658,1.703,82.068,2.736,4.658,1.703
30,30,175,487,33,175,487,42,1,1,10,30,30,30,300,0,10,52500,146100,11250,175.000,487.000,37.500,1750,4870,375,175.000,487.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
31,31,871,715,33,880,723,52,10,9,20,31,31,31,31465,0,1015,27538850,22633720,1377175,875.222,719.330,43.768,888350,730120,44425,875.222,719.330,43.768,5730.783,5.646,11.479,2.033,5730.783,5.646,11.479,2.033
32,32,712,862,33,721,870,58,10,9,26,32,32,32,39456,0,1233,28256832,34173088,1737248,716.161,866.106,44.030,883026,1067909,54289,716.161,866.106,44.030,7437.583,6.032,14.336,2.377,7437.583,6.032,14.336,2.377
33,33,444,947,33,451,955,52,8,9,20,33,33,33,20955,0,635,9370020,19922595,871200,447.150,950.732,41.575,283940,603715,26400,447.150,950.732,41.575,3101.027,4.884,11.081,2.269,3101.027,4.884,11.081,2.269
34,34,734,978,33,742,987,52,9,10,20,34,34,34,24140,0,710,17810390,23729960,1003850,737.796,983.014,41.585,523835,697940,29525,737.796,983.014,41.585,3579.267,5.041,10.638,2.110,3579.267,5.041,10.638,2.110
35,35,197,1046,33,209,1058,68,13,13,36,35,35,35,128275,0,3665,26040840,134941240,6698650,203.008,1051.968,52.221,744024,3855464,191390,203.008,1051.968,52.221,31582.744,8.617,19.275,2.237,31582.744,8.617,19.275,2.237
