 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,332,136,18,349,166,47,18,31,30,1,1,1,5955,0,5955,2030410,890025,202325,340.959,149.458,33.976,2030410,890025,202325,340.959,149.458,33.976,56039.625,9.411,22.200,2.359,56039.625,9.411,22.200,2.359
2,2,732,561,18,755,590,47,24,30,30,2,2,2,13170,0,6585,9752210,7620160,438250,740.487,578.600,33.276,4876105,3810080,219125,740.487,578.600,33.276,63841.089,9.695,21.388,2.206,63841.089,9.695,21.388,2.206
3,3,460,591,18,470,606,42,11,16,25,3,3,3,7185,0,2395,3337440,4302915,228975,464.501,598.875,31.868,1112480,1434305,76325,464.501,598.875,31.868,16428.771,6.860,14.435,2.104,16428.771,6.860,14.435,2.104
4,4,326,596,18,337,614,42,12,19,25,4,4,4,8460,0,2115,2806680,5100420,254600,331.759,602.887,30.095,701670,1275105,63650,331.759,602.887,30.095,13597.085,6.429,13.143,2.044,13597.085,6.429,13.143,2.044
5,5,890,717,18,914,755,47,25,39,30,5,5,5,42500,0,8500,38349375,31127575,1400000,902.338,732.414,32.941,7669875,6225515,280000,902.338,732.414,32.941,94782.359,11.151,24.372,2.186,94782.359,11.151,24.372,2.186
6,6,568,11,23,588,25,52,21,15,30,6,6,6,20580,0,3430,11911350,371790,725400,578.783,18.066,35.248,1985225,61965,120900,578.783,18.066,35.248,27624.814,8.054,17.789,2.209,27624.814,8.054,17.789,2.209
7,7,179,259,23,181,259,32,3,1,10,7,7,7,210,0,30,37800,54390,5775,180.000,259.000,27.500,5400,7770,825,180.000,259.000,27.500,80.453,2.682,4.610,1.719,80.453,2.682,4.610,1.719
8,8,178,263,23,179,264,32,2,2,10,8,8,8,160,0,20,28560,42160,4400,178.500,263.500,27.500,3570,5270,550,178.500,263.500,27.500,52.993,2.650,4.555,1.719,52.993,2.650,4.555,1.719
9,9,549,286,23,561,298,42,13,13,20,9,9,9,16020,0,1780,8887500,4680135,495000,554.775,292.143,30.899,987500,520015,55000,554.775,292.143,30.899,10638.803,5.977,11.708,1.959,10638.803,5.977,11.708,1.959
10,10,895,305,23,905,319,42,11,15,20,10,10,10,18400,0,1840,16563600,5728800,619000,900.196,311.348,33.641,1656360,572880,61900,900.196,311.348,33.641,11320.069,6.152,11.279,1.833,11320.069,6.152,11.279,1.833
