 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,1,109,23,19,141,52,19,33,30,1,1,1,5805,0,5805,58515,729645,224350,10.080,125.693,38.648,58515,729645,224350,10.080,125.693,38.648,64765.248,11.157,20.757,1.861,64765.248,11.157,20.757,1.861
2,2,498,144,23,507,152,47,10,9,25,2,2,2,2110,0,1055,1059410,312450,73800,502.090,148.081,34.976,529705,156225,36900,502.090,148.081,34.976,5696.853,5.400,12.236,2.266,5696.853,5.400,12.236,2.266
3,3,877,385,23,894,407,52,18,23,30,3,3,3,14850,0,4950,13148880,5896560,593550,885.446,397.075,39.970,4382960,1965520,197850,885.446,397.075,39.970,44176.194,8.924,18.003,2.017,44176.194,8.924,18.003,2.017
4,4,851,493,23,874,521,58,24,29,36,4,4,4,30544,0,7636,26351624,15576308,1200192,862.743,509.963,39.294,6587906,3894077,300048,862.743,509.963,39.294,82123.125,10.755,21.847,2.031,82123.125,10.755,21.847,2.031
5,5,824,661,23,840,682,52,17,22,30,5,5,5,28650,0,5730,23834250,19221150,1140750,831.911,670.895,39.817,4766850,3844230,228150,831.911,670.895,39.817,51846.112,9.048,18.276,2.020,51846.112,9.048,18.276,2.020
6,6,705,742,23,717,751,52,13,10,30,6,6,6,13830,0,2305,9833850,10323810,503400,711.052,746.479,36.399,1638975,1720635,83900,711.052,746.479,36.399,16464.252,7.143,15.805,2.213,16464.252,7.143,15.805,2.213
7,7,753,887,23,769,899,47,17,13,25,7,7,7,21980,0,3140,16741865,19622925,771750,761.686,892.763,35.111,2391695,2803275,110250,761.686,892.763,35.111,23931.846,7.622,13.979,1.834,23931.846,7.622,13.979,1.834
8,8,823,918,23,833,929,47,11,12,25,8,8,8,15120,0,1890,12518880,13969720,546200,827.968,923.923,36.124,1564860,1746215,68275,827.968,923.923,36.124,12787.360,6.766,13.803,2.040,12787.360,6.766,13.803,2.040
9,9,615,948,23,644,974,47,30,27,25,9,9,9,40005,0,4445,25256025,38395440,1460025,631.322,959.766,36.496,2806225,4266160,162225,631.322,959.766,36.496,50171.430,11.287,20.087,1.780,50171.430,11.287,20.087,1.780
10,10,25,1,28,29,1,42,5,1,15,10,10,10,650,0,65,17700,650,23250,27.231,1.000,35.769,1770,65,2325,27.231,1.000,35.769,250.324,3.851,7.968,2.069,250.324,3.851,7.968,2.069
11,11,111,29,28,116,31,42,6,3,15,11,11,11,1155,0,105,130680,34100,40150,113.143,29.524,34.762,11880,3100,3650,113.143,29.524,34.762,389.753,3.712,7.799,2.101,389.753,3.712,7.799,2.101
12,12,37,73,28,51,84,58,15,12,31,12,12,12,32760,0,2730,1434552,2574648,1424580,43.790,78.591,43.485,119546,214554,118715,43.790,78.591,43.485,19939.921,7.304,15.569,2.132,19939.921,7.304,15.569,2.132
13,13,531,181,28,540,189,47,10,9,20,13,13,13,13260,0,1020,7098910,2451995,502450,535.363,184.917,37.892,546070,188615,38650,535.363,184.917,37.892,5695.024,5.583,10.654,1.908,5695.024,5.583,10.654,1.908
14,14,1000,358,28,1000,359,42,1,2,15,14,14,14,350,0,25,350000,125510,11900,1000.000,358.600,34.000,25000,8965,850,1000.000,358.600,34.000,86.144,3.446,8.010,2.325,86.144,3.446,8.010,2.325
15,15,1035,407,28,1044,415,52,10,9,25,15,15,15,12600,0,840,13101225,5181975,511875,1039.780,411.268,40.625,873415,345465,34125,1039.780,411.268,40.625,4741.666,5.645,12.948,2.294,4741.666,5.645,12.948,2.294
16,16,914,473,28,919,479,47,6,7,20,16,16,16,4400,0,275,4029840,2095040,163200,915.873,476.145,37.091,251865,130940,10200,915.873,476.145,37.091,1142.808,4.156,10.176,2.449,1142.808,4.156,10.176,2.449
17,17,808,505,28,835,526,58,28,22,31,17,17,17,138754,0,8162,114122853,71536136,5829997,822.483,515.561,42.017,6713109,4208008,342941,822.483,515.561,42.017,85057.622,10.421,20.229,1.941,85057.622,10.421,20.229,1.941
18,18,1023,556,28,1039,591,58,17,36,31,18,18,18,130428,0,7246,134364114,74722788,5283594,1030.178,572.904,40.510,7464673,4151266,293533,1030.178,572.904,40.510,79972.507,11.037,20.632,1.869,79972.507,11.037,20.632,1.869
19,19,808,594,28,817,608,52,10,15,25,19,19,19,32965,0,1735,26793610,19795530,1312900,812.790,600.501,39.827,1410190,1041870,69100,812.790,600.501,39.827,10974.490,6.325,12.555,1.985,10974.490,6.325,12.555,1.985
20,20,906,614,28,916,622,52,11,9,25,20,20,20,23400,0,1170,21315700,14461700,915500,910.927,618.021,39.124,1065785,723085,45775,910.927,618.021,39.124,6755.858,5.774,13.042,2.259,6755.858,5.774,13.042,2.259
21,21,822,627,28,833,638,52,12,12,25,21,21,21,35280,0,1680,29190735,22328880,1441125,827.402,632.905,40.848,1390035,1063280,68625,827.402,632.905,40.848,10497.479,6.248,13.506,2.161,10497.479,6.248,13.506,2.161
