 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,968,303,18,987,329,52,20,27,35,1,1,1,7910,0,7910,7738600,2514735,290975,978.331,317.918,36.786,7738600,2514735,290975,978.331,317.918,36.786,79292.953,10.024,19.083,1.904,79292.953,10.024,19.083,1.904
2,2,202,529,23,218,544,47,17,16,25,2,2,2,7390,0,3695,1554650,3963910,254100,210.372,536.388,34.384,777325,1981955,127050,210.372,536.388,34.384,28607.481,7.742,14.342,1.852,28607.481,7.742,14.342,1.852
3,3,638,747,23,654,765,58,17,19,36,3,3,3,14070,0,4690,9093411,10636185,569100,646.298,755.948,40.448,3031137,3545395,189700,646.298,755.948,40.448,40741.025,8.687,20.510,2.361,40741.025,8.687,20.510,2.361
4,4,425,61,28,427,62,42,3,2,15,4,4,4,200,0,50,85180,12300,7200,425.900,61.500,36.000,21295,3075,1800,425.900,61.500,36.000,177.672,3.553,8.066,2.270,177.672,3.553,8.066,2.270
5,5,243,104,28,244,105,42,2,2,15,5,5,5,225,0,45,54800,23500,7500,243.556,104.444,33.333,10960,4700,1500,243.556,104.444,33.333,142.272,3.162,8.689,2.748,142.272,3.162,8.689,2.748
6,6,665,316,28,674,325,52,10,10,25,6,6,6,7080,0,1180,4742910,2268270,290850,669.903,320.377,41.081,790485,378045,48475,669.903,320.377,41.081,6572.104,5.570,13.086,2.350,6572.104,5.570,13.086,2.350
7,7,1000,411,28,1010,421,47,11,11,20,7,7,7,11445,0,1635,11502050,4757585,427875,1004.985,415.691,37.385,1643150,679655,61125,1004.985,415.691,37.385,10058.378,6.152,10.932,1.777,10058.378,6.152,10.932,1.777
8,8,1,428,28,3,437,47,3,10,20,8,8,8,2880,0,360,5160,1245960,102600,1.792,432.625,35.625,645,155745,12825,1.792,432.625,35.625,1727.822,4.800,11.518,2.400,1727.822,4.800,11.518,2.400
9,9,711,478,28,719,483,42,9,6,15,9,9,9,3330,0,370,2380770,1598940,118800,714.946,480.162,35.676,264530,177660,13200,714.946,480.162,35.676,1621.188,4.382,8.263,1.886,1621.188,4.382,8.263,1.886
10,10,743,500,28,772,543,68,30,44,41,10,10,10,220980,0,22098,167513960,114681240,9929890,758.050,518.967,44.936,16751396,11468124,992989,758.050,518.967,44.936,341478.866,15.453,29.906,1.935,341478.866,15.453,29.906,1.935
11,11,794,503,28,807,515,52,14,13,25,11,11,11,29150,0,2650,23337545,14823380,1123100,800.602,508.521,38.528,2121595,1347580,102100,800.602,508.521,38.528,18770.730,7.083,13.903,1.963,18770.730,7.083,13.903,1.963
12,12,929,565,28,941,576,52,13,12,25,12,12,12,27060,0,2255,25306680,15429420,1115400,935.206,570.193,41.220,2108890,1285785,92950,935.206,570.193,41.220,15744.225,6.982,13.722,1.965,15744.225,6.982,13.722,1.965
13,13,1133,597,28,1137,600,42,5,4,15,13,13,13,1430,0,110,1622270,855660,52975,1134.455,598.364,37.045,124790,65820,4075,1134.455,598.364,37.045,356.915,3.245,9.321,2.873,356.915,3.245,9.321,2.873
14,14,803,614,28,816,624,52,14,11,25,14,14,14,32830,0,2345,26579980,20308540,1352400,809.625,618.597,41.194,1898570,1450610,96600,809.625,618.597,41.194,16447.857,7.014,13.880,1.979,16447.857,7.014,13.880,1.979
15,15,744,625,28,769,640,68,26,16,41,15,15,15,64095,0,4273,48464430,40585140,2926860,756.134,633.203,45.664,3230962,2705676,195124,756.134,633.203,45.664,49575.293,11.602,24.819,2.139,49575.293,11.602,24.819,2.139
16,16,531,649,28,541,656,47,11,8,20,16,16,16,12640,0,790,6776640,8249280,481200,536.127,652.633,38.070,423540,515580,30075,536.127,652.633,38.070,3812.824,4.826,10.262,2.126,3812.824,4.826,10.262,2.126
17,17,661,685,28,682,706,63,22,22,36,17,17,17,130101,0,7653,87509115,90458394,6044503,672.624,695.294,46.460,5147595,5321082,355559,672.624,695.294,46.460,78341.830,10.237,21.584,2.109,78341.830,10.237,21.584,2.109
18,18,559,750,28,583,773,83,25,24,56,18,18,18,176094,0,9783,100582416,134371818,8890092,571.186,763.069,50.485,5587912,7465101,493894,571.186,763.069,50.485,123832.501,12.658,34.909,2.758,123832.501,12.658,34.909,2.758
19,19,571,842,28,597,866,63,27,25,36,19,19,19,197467,0,10393,115469764,168973745,9016906,584.755,855.706,45.663,6077356,8893355,474574,584.755,855.706,45.663,117732.374,11.328,21.288,1.879,117732.374,11.328,21.288,1.879
20,20,925,886,28,934,898,47,10,13,20,20,20,20,34000,0,1700,31593600,30329000,1297500,929.224,892.029,38.162,1579680,1516450,64875,929.224,892.029,38.162,10561.414,6.213,11.554,1.860,10561.414,6.213,11.554,1.860
21,21,824,892,28,834,902,58,11,11,31,21,21,21,39522,0,1882,32761575,35458290,1657236,828.945,897.179,41.932,1560075,1688490,78916,828.945,897.179,41.932,12653.133,6.723,16.124,2.398,12653.133,6.723,16.124,2.398
22,22,732,917,28,745,930,52,14,14,25,22,22,22,58960,0,2680,43547900,54454840,2409000,738.601,923.590,40.858,1979450,2475220,109500,738.601,923.590,40.858,19471.468,7.265,13.827,1.903,19471.468,7.265,13.827,1.903
23,23,953,977,28,963,989,52,11,13,25,23,23,23,48760,0,2120,46701155,47921765,1982025,957.776,982.809,40.649,2030485,2083555,86175,957.776,982.809,40.649,14708.500,6.938,13.554,1.954,14708.500,6.938,13.554,1.954
24,24,891,1049,28,908,1068,58,18,20,31,24,24,24,89136,0,3714,80301360,94410408,3718968,900.886,1059.173,41.722,3345890,3933767,154957,900.886,1059.173,41.722,30561.713,8.229,16.936,2.058,30561.713,8.229,16.936,2.058
25,25,133,1,33,135,1,47,3,1,15,25,25,25,1125,0,45,150750,1125,45000,134.000,1.000,40.000,6030,45,1800,134.000,1.000,40.000,174.754,3.883,7.071,1.821,174.754,3.883,7.071,1.821
26,26,58,11,33,70,20,52,13,10,20,26,26,26,45630,0,1755,2892370,705120,1946100,63.387,15.453,42.650,111245,27120,74850,63.387,15.453,42.650,11053.435,6.298,11.147,1.770,11053.435,6.298,11.147,1.770
27,27,814,257,33,820,262,47,7,6,15,27,27,27,8640,0,320,7062660,2244510,336150,817.438,259.781,38.906,261580,83130,12450,817.438,259.781,38.906,1291.582,4.036,8.577,2.125,1291.582,4.036,8.577,2.125
28,28,677,395,33,688,405,52,12,11,20,28,28,28,45500,0,1625,31053680,18197620,1977500,682.498,399.948,43.462,1109060,649915,70625,682.498,399.948,43.462,9867.411,6.072,11.458,1.887,9867.411,6.072,11.458,1.887
29,29,730,431,33,743,446,63,14,16,31,29,29,29,121568,0,4192,89490346,53291763,5688379,736.134,438.370,46.792,3085874,1837647,196151,736.134,438.370,46.792,35601.701,8.493,16.692,1.965,35601.701,8.493,16.692,1.965
30,30,823,456,33,835,471,58,13,16,26,30,30,30,95370,0,3179,79044660,44132040,4451610,828.821,462.746,46.677,2634822,1471068,148387,828.821,462.746,46.677,24253.820,7.629,14.994,1.965,24253.820,7.629,14.994,1.965
31,31,843,466,33,857,478,58,15,13,26,31,31,31,74958,0,2418,63759033,35379029,3294494,850.597,471.985,43.951,2056743,1141259,106274,850.597,471.985,43.951,16906.728,6.992,14.615,2.090,16906.728,6.992,14.615,2.090
32,32,713,476,33,713,476,42,1,1,10,32,32,32,320,0,10,228160,152320,12000,713.000,476.000,37.500,7130,4760,375,713.000,476.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
