 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,508,198,23,509,199,32,2,2,10,1,1,1,20,0,20,10170,3970,550,508.500,198.500,27.500,10170,3970,550,508.500,198.500,27.500,52.993,2.650,4.555,1.719,52.993,2.650,4.555,1.719
2,2,373,228,23,378,230,37,6,3,15,2,2,2,240,0,120,90120,55000,7400,375.500,229.167,30.833,45060,27500,3700,375.500,229.167,30.833,429.263,3.577,8.265,2.310,429.263,3.577,8.265,2.310
3,3,694,285,23,712,303,47,19,19,25,3,3,3,10785,0,3595,7574730,3166440,381525,702.339,293.597,35.376,2524910,1055480,127175,702.339,293.597,35.376,28065.714,7.807,14.680,1.880,28065.714,7.807,14.680,1.880
4,4,256,381,23,289,414,78,34,34,56,4,4,4,87412,0,21853,23967340,34925372,4398416,274.188,399.549,50.318,5991835,8731343,1099604,274.188,399.549,50.318,314099.959,14.373,27.986,1.947,314099.959,14.373,27.986,1.947
5,5,1113,482,23,1125,493,42,13,12,20,5,5,5,8525,0,1705,9539925,4158775,281750,1119.053,487.833,33.050,1907985,831755,56350,1119.053,487.833,33.050,10514.065,6.167,10.950,1.776,10514.065,6.167,10.950,1.776
6,6,100,573,23,123,591,68,24,19,46,6,6,6,39690,0,6615,4456596,23068824,1538610,112.285,581.225,38.766,742766,3844804,256435,112.285,581.225,38.766,70241.824,10.619,29.798,2.806,70241.824,10.619,29.798,2.806
7,7,295,705,23,305,715,47,11,11,25,7,7,7,12180,0,1740,3657360,8642970,446950,300.276,709.603,36.695,522480,1234710,63850,300.276,709.603,36.695,10866.449,6.245,13.769,2.205,10866.449,6.245,13.769,2.205
8,8,379,765,23,392,774,42,14,10,20,8,8,8,10720,0,1340,4137000,8250680,344800,385.914,769.653,32.164,517125,1031335,43100,385.914,769.653,32.164,7684.059,5.734,11.684,2.038,7684.059,5.734,11.684,2.038
9,9,495,848,23,514,866,47,20,19,25,9,9,9,44370,0,4930,22424940,38029770,1532475,505.408,857.105,34.539,2491660,4225530,170275,505.408,857.105,34.539,40943.463,8.305,14.567,1.754,40943.463,8.305,14.567,1.754
10,10,373,234,28,376,234,37,4,1,10,10,10,10,400,0,40,149800,93600,13000,374.500,234.000,32.500,14980,9360,1300,374.500,234.000,32.500,112.281,2.807,4.743,1.690,112.281,2.807,4.743,1.690
11,11,339,277,28,352,287,47,14,11,20,11,11,11,19415,0,1765,6717865,5499670,734800,346.014,283.269,37.847,610715,499970,66800,346.014,283.269,37.847,11164.130,6.325,11.651,1.842,11164.130,6.325,11.651,1.842
12,12,346,295,28,355,305,47,10,11,20,12,12,12,12480,0,1040,4385760,3732240,475800,351.423,299.058,38.125,365480,311020,39650,351.423,299.058,38.125,5991.784,5.761,11.826,2.053,5991.784,5.761,11.826,2.053
13,13,305,342,28,315,349,47,11,8,20,13,13,13,7345,0,565,2272790,2537080,275600,309.434,345.416,37.522,174830,195160,21200,309.434,345.416,37.522,2929.649,5.185,11.007,2.123,2929.649,5.185,11.007,2.123
14,14,771,360,28,784,370,47,14,11,20,14,14,14,22540,0,1610,17522400,8229270,816900,777.391,365.096,36.242,1251600,587805,58350,777.391,365.096,36.242,9662.067,6.001,11.316,1.886,9662.067,6.001,11.316,1.886
15,15,253,379,28,263,389,47,11,11,20,15,15,15,17700,0,1180,4560750,6797700,673875,257.669,384.051,38.072,304050,453180,44925,257.669,384.051,38.072,6570.737,5.568,11.272,2.024,6570.737,5.568,11.272,2.024
16,16,94,374,28,104,389,47,11,16,20,16,16,16,20400,0,1275,2014640,7782400,805200,98.757,381.490,39.471,125915,486400,50325,98.757,381.490,39.471,7668.221,6.014,12.846,2.136,7668.221,6.014,12.846,2.136
17,17,103,383,28,113,394,47,11,12,20,17,17,17,17765,0,1045,1923380,6905060,678300,108.268,388.689,38.182,113140,406180,39900,108.268,388.689,38.182,5739.614,5.492,10.967,1.997,5739.614,5.492,10.967,1.997
18,18,232,383,28,247,405,63,16,23,36,18,18,18,120060,0,6670,28891476,47300904,5559750,240.642,393.977,46.308,1605082,2627828,308875,240.642,393.977,46.308,65617.610,9.838,19.284,1.960,65617.610,9.838,19.284,1.960
19,19,746,397,28,762,412,58,17,16,31,19,19,19,81187,0,4273,61207968,32796679,3474701,753.913,403.965,42.799,3221472,1726141,182879,753.913,403.965,42.799,36380.811,8.514,16.809,1.974,36380.811,8.514,16.809,1.974
20,20,592,427,28,600,436,42,9,10,15,20,20,20,10400,0,520,6194500,4485000,384500,595.625,431.250,36.971,309725,224250,19225,595.625,431.250,36.971,2372.793,4.563,9.833,2.155,2372.793,4.563,9.833,2.155
21,21,710,434,28,711,435,37,2,2,10,21,21,21,630,0,30,447720,273630,20475,710.667,434.333,32.500,21320,13030,975,710.667,434.333,32.500,79.004,2.633,4.561,1.732,79.004,2.633,4.561,1.732
22,22,143,445,28,166,466,63,24,22,36,22,22,22,106986,0,4863,16497998,48675550,5074058,154.207,454.971,47.427,749909,2212525,230639,154.207,454.971,47.427,49398.737,10.158,21.539,2.120,49398.737,10.158,21.539,2.120
23,23,230,457,28,249,471,78,20,15,51,23,23,23,145521,0,6327,34728666,67569768,8365238,238.651,464.330,57.485,1509942,2937816,363706,238.651,464.330,57.485,79728.561,12.601,30.507,2.421,79728.561,12.601,30.507,2.421
24,24,924,499,28,938,513,47,15,15,20,24,24,24,53760,0,2240,50047920,27197640,1975800,930.951,505.908,36.752,2085330,1133235,82325,930.951,505.908,36.752,14648.072,6.539,11.645,1.781,14648.072,6.539,11.645,1.781
25,25,208,511,28,211,512,42,4,2,15,25,25,25,1125,0,45,235750,575750,40000,209.556,511.778,35.556,9430,23030,1600,209.556,511.778,35.556,161.882,3.597,7.579,2.107,161.882,3.597,7.579,2.107
26,26,160,552,28,180,578,88,21,27,61,26,26,26,179660,0,6910,30482712,101427300,9192690,169.669,564.551,51.167,1172412,3901050,353565,169.669,564.551,51.167,76355.686,11.050,38.028,3.441,76355.686,11.050,38.028,3.441
27,27,121,597,28,157,657,88,37,61,61,27,27,27,768285,0,28455,108438642,481566627,48297735,141.144,626.807,62.864,4016246,17835801,1788805,141.144,626.807,62.864,546868.230,19.219,37.340,1.943,546868.230,19.219,37.340,1.943
28,28,555,635,28,555,635,37,1,1,10,28,28,28,280,0,10,155400,177800,9100,555.000,635.000,32.500,5550,6350,325,555.000,635.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
29,29,146,646,28,166,664,58,21,19,31,29,29,29,103240,0,3560,16188264,67681157,4429895,156.802,655.571,42.909,558216,2333833,152755,156.802,655.571,42.909,31043.857,8.720,17.175,1.970,31043.857,8.720,17.175,1.970
30,30,341,650,28,341,650,37,1,1,10,30,30,30,300,0,10,102300,195000,9750,341.000,650.000,32.500,3410,6500,325,341.000,650.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
31,31,146,664,28,183,693,73,38,30,46,31,31,31,259470,0,8370,41896872,176389008,12959705,161.471,679.805,49.947,1351512,5689968,418055,161.471,679.805,49.947,113763.918,13.592,25.521,1.878,113763.918,13.592,25.521,1.878
32,32,927,691,28,939,706,58,13,16,31,32,32,32,108128,0,3379,100882080,75502016,4668864,932.988,698.265,43.179,3152565,2359438,145902,932.988,698.265,43.179,26295.725,7.782,15.553,1.999,26295.725,7.782,15.553,1.999
33,33,962,724,28,972,732,47,11,9,20,33,33,33,35970,0,1090,34783650,26184345,1316700,967.018,727.950,36.606,1054050,793465,39900,967.018,727.950,36.606,5915.440,5.427,10.988,2.025,5915.440,5.427,10.988,2.025
34,34,914,709,28,931,738,58,18,30,31,34,34,34,216478,0,6367,199835646,156842306,9433674,923.122,724.518,43.578,5877519,4613009,277461,923.122,724.518,43.578,62667.564,9.843,18.332,1.863,62667.564,9.843,18.332,1.863
35,35,116,714,28,141,743,63,26,30,36,35,35,35,367570,0,10502,46960865,267223460,17188885,127.760,727.000,46.764,1341739,7634956,491111,127.760,727.000,46.764,115953.001,11.041,20.585,1.864,115953.001,11.041,20.585,1.864
36,36,903,757,28,907,762,37,5,6,10,36,36,36,6120,0,170,5536440,4648680,198900,904.647,759.588,32.500,153790,129130,5525,904.647,759.588,32.500,534.876,3.146,5.271,1.675,534.876,3.146,5.271,1.675
37,37,483,897,28,484,898,37,2,2,10,37,37,37,740,0,20,357790,664150,24050,483.500,897.500,32.500,9670,17950,650,483.500,897.500,32.500,52.993,2.650,4.555,1.719,52.993,2.650,4.555,1.719
38,38,485,900,28,485,900,37,1,1,10,38,38,38,380,0,10,184300,342000,12350,485.000,900.000,32.500,4850,9000,325,485.000,900.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
39,39,315,913,28,322,919,42,8,7,15,39,39,39,11895,0,305,3782805,10888215,414375,318.016,915.361,34.836,96995,279185,10625,318.016,915.361,34.836,1308.518,4.290,8.530,1.988,1308.518,4.290,8.530,1.988
40,40,775,978,28,784,999,52,10,22,25,40,40,40,108200,0,2705,84327000,106847400,4488000,779.362,987.499,41.479,2108175,2671185,112200,779.362,987.499,41.479,21068.998,7.789,16.110,2.068,21068.998,7.789,16.110,2.068
41,41,490,1049,28,499,1065,47,10,17,20,41,41,41,65190,0,1590,32250805,68847610,2468200,494.720,1056.107,37.862,786605,1679210,60200,494.720,1056.107,37.862,9920.217,6.239,12.159,1.949,9920.217,6.239,12.159,1.949
42,42,284,326,33,306,354,68,23,29,36,42,42,42,375270,0,8935,111288828,126632688,19057290,296.557,337.444,50.783,2649734,3015064,453745,296.557,337.444,50.783,97198.533,10.878,20.749,1.907,97198.533,10.878,20.749,1.907
43,43,151,342,33,160,353,52,10,12,20,43,43,43,33540,0,780,5192465,11637520,1434050,154.814,346.974,42.756,120755,270640,33350,154.814,346.974,42.756,4299.356,5.512,11.442,2.076,4299.356,5.512,11.442,2.076
44,44,251,340,33,270,361,52,20,22,20,44,44,44,134860,0,3065,35189880,47691160,5744200,260.936,353.635,42.594,799770,1083890,130550,260.936,353.635,42.594,25385.134,8.282,15.503,1.872,25385.134,8.282,15.503,1.872
45,45,135,350,33,155,371,58,21,22,26,45,45,45,229320,0,5096,33209055,82434780,10243710,144.815,359.475,44.670,737979,1831884,227638,144.815,359.475,44.670,45249.669,8.879,16.023,1.805,45249.669,8.879,16.023,1.805
46,46,211,394,33,225,415,63,15,22,31,46,46,46,90390,0,1965,19597840,36745536,4346540,216.814,406.522,48.087,426040,798816,94490,216.814,406.522,48.087,17191.428,8.749,18.290,2.091,17191.428,8.749,18.290,2.091
47,47,272,419,33,273,419,42,2,1,10,47,47,47,940,0,20,256150,393860,35250,272.500,419.000,37.500,5450,8380,750,272.500,419.000,37.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
48,48,289,473,33,289,473,42,1,1,10,48,48,48,480,0,10,138720,227040,18000,289.000,473.000,37.500,2890,4730,375,289.000,473.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
49,49,830,501,33,847,521,63,18,21,31,49,49,49,232848,0,4752,195541948,118849304,10863839,839.784,510.416,46.656,3990652,2425496,221711,839.784,510.416,46.656,40374.801,8.496,17.214,2.026,40374.801,8.496,17.214,2.026
50,50,139,527,33,146,534,47,8,8,15,50,50,50,18000,0,360,2557000,9544750,688750,142.056,530.264,38.264,51140,190895,13775,142.056,530.264,38.264,1437.317,3.993,9.493,2.378,1437.317,3.993,9.493,2.378
51,51,345,578,33,345,578,42,1,1,10,51,51,51,510,0,10,175950,294780,19125,345.000,578.000,37.500,3450,5780,375,345.000,578.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
52,52,341,584,33,345,587,47,5,4,15,52,52,52,9360,0,180,3207360,5482360,365300,342.667,585.722,39.028,61680,105430,7025,342.667,585.722,39.028,685.785,3.810,8.311,2.181,685.785,3.810,8.311,2.181
53,53,924,658,33,926,659,47,3,2,15,53,53,53,1590,0,30,1470750,1047280,64925,925.000,658.667,40.833,27750,19760,1225,925.000,658.667,40.833,98.579,3.286,7.904,2.405,98.579,3.286,7.904,2.405
54,54,980,689,33,981,690,42,2,2,10,54,54,54,1620,0,30,1588680,1117260,60750,980.667,689.667,37.500,29420,20690,1125,980.667,689.667,37.500,79.004,2.633,4.561,1.732,79.004,2.633,4.561,1.732
