 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,965,64,3,981,88,37,17,25,35,1,1,1,7800,0,7800,7587370,587220,150150,972.740,75.285,19.250,7587370,587220,150150,972.740,75.285,19.250,78396.853,10.051,19.462,1.936,78396.853,10.051,19.462,1.936
2,2,459,666,3,483,696,47,25,31,45,2,2,2,29990,0,14995,14147920,20458570,682950,471.755,682.180,22.773,7073960,10229285,341475,471.755,682.180,22.773,185088.652,12.343,25.081,2.032,185088.652,12.343,25.081,2.032
3,3,675,236,8,680,240,22,6,5,15,3,3,3,375,0,125,253980,89010,6000,677.280,237.360,16.000,84660,29670,2000,677.280,237.360,16.000,491.626,3.933,8.457,2.150,491.626,3.933,8.457,2.150
4,4,282,293,8,297,308,32,16,16,25,4,4,4,13680,0,3420,3959160,4115500,302400,289.412,300.841,22.105,989790,1028875,75600,289.412,300.841,22.105,25185.694,7.364,14.358,1.950,25185.694,7.364,14.358,1.950
5,5,692,413,8,699,419,22,8,7,15,5,5,5,850,0,170,591150,354050,14625,695.471,416.529,17.206,118230,70810,2925,695.471,416.529,17.206,765.571,4.503,9.847,2.187,765.571,4.503,9.847,2.187
6,6,767,573,8,778,585,32,12,13,25,6,6,6,10710,0,1785,8276610,6200190,207900,772.793,578.916,19.412,1379435,1033365,34650,772.793,578.916,19.412,11639.402,6.521,13.568,2.081,11639.402,6.521,13.568,2.081
7,7,650,586,8,668,607,37,19,22,30,7,7,7,43925,0,6275,28960995,26254935,915075,659.328,597.722,20.833,4137285,3750705,130725,659.328,597.722,20.833,56686.670,9.034,17.522,1.940,56686.670,9.034,17.522,1.940
8,8,1139,636,8,1163,657,47,25,22,40,8,8,8,87480,0,10935,100664440,56521080,2283000,1150.714,646.103,26.097,12583055,7065135,285375,1150.714,646.103,26.097,119200.051,10.901,22.145,2.031,119200.051,10.901,22.145,2.031
9,9,517,688,8,540,707,47,24,20,40,9,9,9,86085,0,9565,45557325,60026130,2011050,529.213,697.289,23.361,5061925,6669570,223450,529.213,697.289,23.361,103165.239,10.786,23.813,2.208,103165.239,10.786,23.813,2.208
10,10,480,814,8,502,835,37,23,22,30,10,10,10,81600,0,8160,40126200,67222050,1756750,491.743,823.800,21.529,4012620,6722205,175675,491.743,823.800,21.529,80321.743,9.843,17.317,1.759,80321.743,9.843,17.317,1.759
11,11,383,88,13,398,102,32,16,15,20,11,11,11,26565,0,2415,10388895,2510750,605550,391.075,94.513,22.795,944445,228250,55050,391.075,94.513,22.795,16621.737,6.883,12.338,1.793,16621.737,6.883,12.338,1.793
