 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,351,304,23,361,314,42,11,11,20,1,1,1,1520,0,1520,541760,469670,48950,356.421,308.993,32.204,541760,469670,48950,356.421,308.993,32.204,9175.943,6.037,10.998,1.822,9175.943,6.037,10.998,1.822
2,2,854,403,23,881,424,52,28,22,30,2,2,2,14880,0,7440,12885020,6162980,589150,865.929,414.179,39.593,6442510,3081490,294575,865.929,414.179,39.593,76067.053,10.224,19.291,1.887,76067.053,10.224,19.291,1.887
3,3,518,420,23,529,432,47,12,13,25,3,3,3,7155,0,2385,3743805,3047295,243225,523.243,425.897,33.994,1247935,1015765,81075,523.243,425.897,33.994,16588.042,6.955,13.953,2.006,16588.042,6.955,13.953,2.006
4,4,475,495,23,475,495,37,1,1,15,4,4,4,60,0,15,28500,29700,1800,475.000,495.000,30.000,7125,7425,450,475.000,495.000,30.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
5,5,242,601,23,251,610,42,10,10,20,5,5,5,4850,0,970,1193875,2937300,147875,246.160,605.629,30.490,238775,587460,29575,246.160,605.629,30.490,4918.833,5.071,11.593,2.286,4918.833,5.071,11.593,2.286
6,6,462,613,23,472,625,47,11,13,25,6,6,6,12390,0,2065,5784690,7668420,458850,466.884,618.920,37.034,964115,1278070,76475,466.884,618.920,37.034,13866.675,6.715,14.368,2.140,13866.675,6.715,14.368,2.140
7,7,396,647,23,411,660,47,16,14,25,7,7,7,19670,0,2810,7946575,12842095,659575,403.995,652.877,33.532,1135225,1834585,94225,403.995,652.877,33.532,20145.914,7.169,13.917,1.941,20145.914,7.169,13.917,1.941
8,8,787,234,28,797,245,47,11,12,20,8,8,8,12680,0,1585,10035320,3046280,485400,791.429,240.243,38.281,1254415,380785,60675,791.429,240.243,38.281,9541.606,6.020,11.212,1.862,9541.606,6.020,11.212,1.862
9,9,381,258,28,386,265,42,6,8,15,9,9,9,4230,0,470,1621935,1108215,149625,383.436,261.989,35.372,180215,123135,16625,383.436,261.989,35.372,2072.040,4.409,8.084,1.834,2072.040,4.409,8.084,1.834
10,10,685,323,28,695,331,52,11,9,25,10,10,10,11100,0,1110,7657900,3627950,439250,689.901,326.842,39.572,765790,362795,43925,689.901,326.842,39.572,6279.472,5.657,12.756,2.255,6279.472,5.657,12.756,2.255
11,11,515,409,28,522,418,42,8,10,15,11,11,11,7315,0,665,3793075,3024395,258775,518.534,413.451,35.376,344825,274945,23525,518.534,413.451,35.376,3150.583,4.738,8.528,1.800,3150.583,4.738,8.528,1.800
12,12,703,434,28,718,444,58,16,11,31,12,12,12,30840,0,2570,21921648,13536804,1399920,710.819,438.937,45.393,1826804,1128067,116660,710.819,438.937,45.393,19565.571,7.613,17.945,2.357,19565.571,7.613,17.945,2.357
13,13,219,462,28,229,475,52,11,14,25,13,13,13,32890,0,2530,7372820,15402465,1300650,224.166,468.302,39.545,567140,1184805,100050,224.166,468.302,39.545,17834.066,7.049,13.546,1.922,17834.066,7.049,13.546,1.922
14,14,477,494,28,477,494,37,1,1,10,14,14,14,140,0,10,66780,69160,4550,477.000,494.000,32.500,4770,4940,325,477.000,494.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
15,15,727,592,28,727,592,37,1,1,10,15,15,15,150,0,10,109050,88800,4875,727.000,592.000,32.500,7270,5920,325,727.000,592.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
16,16,430,605,28,431,606,42,2,2,15,16,16,16,640,0,40,275440,387600,22000,430.375,605.625,34.375,17215,24225,1375,430.375,605.625,34.375,146.247,3.656,7.660,2.095,146.247,3.656,7.660,2.095
17,17,426,609,28,426,609,37,1,1,10,17,17,17,170,0,10,72420,103530,5525,426.000,609.000,32.500,4260,6090,325,426.000,609.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
18,18,430,610,28,430,610,37,1,1,10,18,18,18,180,0,10,77400,109800,5850,430.000,610.000,32.500,4300,6100,325,430.000,610.000,32.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
19,19,319,636,28,337,650,58,19,15,31,19,19,19,54416,0,2864,17913694,34966878,2296473,329.199,642.584,42.202,942826,1840362,120867,329.199,642.584,42.202,23018.682,8.037,17.368,2.161,23018.682,8.037,17.368,2.161
20,20,741,711,28,750,720,47,10,10,20,20,20,20,25100,0,1255,18704500,17963100,937500,745.199,715.661,37.351,935225,898155,46875,745.199,715.661,37.351,7311.222,5.826,10.631,1.825,7311.222,5.826,10.631,1.825
21,21,277,736,28,286,749,47,10,14,20,21,21,21,20370,0,970,5718405,15107295,735525,280.727,741.644,36.108,272305,719395,35025,280.727,741.644,36.108,5270.034,5.433,11.614,2.138,5270.034,5.433,11.614,2.138
22,22,375,1,33,393,7,63,19,7,31,22,22,22,37092,0,1686,14272456,106194,1731906,384.785,2.863,46.692,648748,4827,78723,384.785,2.863,46.692,12119.445,7.188,16.563,2.304,12119.445,7.188,16.563,2.304
23,23,493,1,33,527,21,68,35,21,36,23,23,23,307993,0,13391,156643524,2501572,15696534,508.594,8.122,50.964,6810588,108764,682458,508.594,8.122,50.964,161496.812,12.060,26.071,2.162,161496.812,12.060,26.071,2.162
24,24,574,230,33,603,257,58,30,28,26,24,24,24,197112,0,8213,115777872,47474736,8928576,587.371,240.852,45.297,4824078,1978114,372024,587.371,240.852,45.297,88837.173,10.817,19.594,1.811,88837.173,10.817,19.594,1.811
25,25,578,409,33,578,409,42,1,1,10,25,25,25,250,0,10,144500,102250,9375,578.000,409.000,37.500,5780,4090,375,578.000,409.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
26,26,583,409,33,586,413,42,4,5,10,26,26,26,1820,0,70,1064180,747760,68250,584.714,410.857,37.500,40930,28760,2625,584.714,410.857,37.500,213.186,3.046,5.271,1.731,213.186,3.046,5.271,1.731
27,27,731,413,33,740,422,52,10,10,20,27,27,27,31860,0,1180,23437620,13289940,1386450,735.644,417.136,43.517,868060,492220,51350,735.644,417.136,43.517,6611.772,5.603,11.164,1.992,6611.772,5.603,11.164,1.992
28,28,673,459,33,673,459,42,1,1,10,28,28,28,280,0,10,188440,128520,10500,673.000,459.000,37.500,6730,4590,375,673.000,459.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
29,29,575,525,33,581,533,47,7,9,15,29,29,29,11600,0,400,6702480,6137415,443700,577.800,529.087,38.250,231120,211635,15300,577.800,529.087,38.250,1624.909,4.062,9.396,2.313,1624.909,4.062,9.396,2.313
30,30,1125,1190,33,1145,1198,58,21,9,26,30,30,30,88830,0,2961,100834050,106136640,4208040,1135.135,1194.829,47.372,3361135,3537888,140268,1135.135,1194.829,47.372,23508.500,7.939,16.816,2.118,23508.500,7.939,16.816,2.118
31,31,584,214,38,592,222,52,9,9,15,31,31,31,21855,0,705,12845935,4749045,969525,587.780,217.298,44.362,414385,153195,31275,587.780,217.298,44.362,3343.178,4.742,8.524,1.798,3343.178,4.742,8.524,1.798
32,32,592,264,38,597,268,47,6,5,10,32,32,32,5120,0,160,3043840,1359360,217600,594.500,265.500,42.500,95120,42480,6800,594.500,265.500,42.500,508.387,3.177,5.172,1.628,508.387,3.177,5.172,1.628
33,33,800,288,38,806,293,58,7,6,21,33,33,33,14421,0,437,11584452,4186941,698313,803.304,290.336,48.423,351044,126877,21161,803.304,290.336,48.423,2189.585,5.010,10.696,2.135,2189.585,5.010,10.696,2.135
34,34,819,366,38,827,372,52,9,7,15,34,34,34,18870,0,555,15531370,6957250,846600,823.072,368.694,44.865,456805,204625,24900,823.072,368.694,44.865,2560.200,4.613,8.388,1.818,2560.200,4.613,8.388,1.818
35,35,907,405,38,919,415,58,13,11,21,35,35,35,57750,0,1650,52744195,23645755,2688525,913.319,409.450,46.555,1506977,675593,76815,913.319,409.450,46.555,10100.625,6.122,12.177,1.989,10100.625,6.122,12.177,1.989
36,36,758,444,38,771,464,80,14,21,43,36,36,36,208944,0,5804,159804000,94605480,12375036,764.817,452.779,59.227,4439000,2627930,343751,764.817,452.779,59.227,62773.285,10.816,23.061,2.132,62773.285,10.816,23.061,2.132
37,37,233,464,38,241,468,47,9,5,10,37,37,37,11840,0,320,2802380,5512630,503200,236.688,465.594,42.500,75740,148990,13600,236.688,465.594,42.500,1154.214,3.607,6.261,1.736,1154.214,3.607,6.261,1.736
38,38,291,646,38,291,647,52,1,2,15,38,38,38,760,0,20,221160,491340,34200,291.000,646.500,45.000,5820,12930,900,291.000,646.500,45.000,63.991,3.200,7.018,2.193,63.991,3.200,7.018,2.193
39,39,832,688,38,845,704,63,14,17,26,39,39,39,96057,0,2463,80542371,66847638,4994301,838.485,695.916,51.993,2065189,1714042,128059,838.485,695.916,51.993,17325.576,7.034,15.587,2.216,17325.576,7.034,15.587,2.216
40,40,793,717,38,793,717,47,1,1,10,40,40,40,400,0,10,317200,286800,17000,793.000,717.000,42.500,7930,7170,425,793.000,717.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
41,41,667,761,38,667,761,47,1,1,10,41,41,41,410,0,10,273470,312010,17425,667.000,761.000,42.500,6670,7610,425,667.000,761.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
42,42,1180,1187,38,1183,1192,58,4,6,21,42,42,42,5712,0,136,6748350,6792996,268086,1181.434,1189.250,46.934,160675,161738,6383,1181.434,1189.250,46.934,521.293,3.833,11.228,2.929,521.293,3.833,11.228,2.929
43,43,1186,1191,38,1186,1191,47,1,1,10,43,43,43,430,0,10,509980,512130,18275,1186.000,1191.000,42.500,11860,11910,425,1186.000,1191.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
44,44,415,1,43,419,5,52,5,5,10,44,44,44,10120,0,230,4218280,31680,480700,416.826,3.130,47.500,95870,720,10925,416.826,3.130,47.500,750.714,3.264,5.336,1.635,750.714,3.264,5.336,1.635
45,45,591,258,43,591,258,52,1,1,10,45,45,45,450,0,10,265950,116100,21375,591.000,258.000,47.500,5910,2580,475,591.000,258.000,47.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
46,46,687,335,43,699,354,73,13,20,31,46,46,46,163024,0,3544,113025036,55834616,9549232,693.303,342.493,58.576,2457066,1213796,207592,693.303,342.493,58.576,29768.388,8.400,16.889,2.011,29768.388,8.400,16.889,2.011
47,47,871,381,43,877,386,58,7,6,16,47,47,47,24769,0,527,21649234,9500157,1249307,874.046,383.550,50.438,460622,202131,26581,874.046,383.550,50.438,2504.327,4.752,8.247,1.735,2504.327,4.752,8.247,1.735
48,48,792,422,43,804,433,68,13,12,26,48,48,48,118272,0,2464,94374720,50572944,6415776,797.946,427.599,54.246,1966140,1053603,133662,797.946,427.599,54.246,17902.876,7.266,14.704,2.024,17902.876,7.266,14.704,2.024
49,49,842,493,43,846,498,52,5,6,10,49,49,49,7350,0,150,6203890,3636290,349125,844.067,494.733,47.500,126610,74210,7125,844.067,494.733,47.500,473.534,3.157,5.561,1.762,473.534,3.157,5.561,1.762
50,50,224,528,43,226,529,58,3,2,16,50,50,50,2150,0,43,483800,1136800,111200,225.023,528.744,51.721,9676,22736,2224,225.023,528.744,51.721,145.585,3.386,8.784,2.595,145.585,3.386,8.784,2.595
51,51,220,529,43,223,532,58,4,4,16,51,51,51,3876,0,76,856596,2057850,201348,221.000,530.921,51.947,16796,40350,3948,221.000,530.921,51.947,292.068,3.843,9.067,2.359,292.068,3.843,9.067,2.359
52,52,206,537,43,207,538,58,2,2,16,52,52,52,1404,0,27,290056,754780,72332,206.593,537.593,51.519,5578,14515,1391,206.593,537.593,51.519,100.728,3.731,8.538,2.289,100.728,3.731,8.538,2.289
53,53,508,297,48,517,305,68,10,9,21,53,53,53,56392,0,1064,28921464,16951997,3342286,512.865,300.610,59.269,545688,319849,63062,512.865,300.610,59.269,5822.554,5.472,11.799,2.156,5822.554,5.472,11.799,2.156
54,54,650,305,48,679,319,80,30,15,33,54,54,54,306396,0,5674,203452344,95572170,19775394,664.018,311.924,64.542,3767636,1769855,366211,664.018,311.924,64.542,60087.384,10.590,22.518,2.126,60087.384,10.590,22.518,2.126
55,55,446,472,48,462,489,78,17,18,31,55,55,55,325985,0,5927,148116210,156463120,20603055,454.365,479.970,63.202,2693022,2844784,374601,454.365,479.970,63.202,54913.997,9.265,16.888,1.823,54913.997,9.265,16.888,1.823
56,56,1137,1185,48,1139,1185,58,3,1,11,56,56,56,1848,0,33,2103024,2189880,97944,1138.000,1185.000,53.000,37554,39105,1749,1138.000,1185.000,53.000,96.139,2.913,5.099,1.750,96.139,2.913,5.099,1.750
57,57,721,368,53,731,376,78,11,9,26,57,57,57,68799,0,1207,49929891,25577724,4352292,725.736,371.775,63.261,875963,448732,76356,725.736,371.775,63.261,7041.544,5.834,14.960,2.564,7041.544,5.834,14.960,2.564
58,58,787,405,53,798,422,80,12,18,28,58,58,58,164256,0,2832,130111052,67733618,11302286,792.124,412.366,68.809,2243294,1167821,194867,792.124,412.366,68.809,20584.291,7.268,16.167,2.224,20584.291,7.268,16.167,2.224
59,59,407,525,53,428,537,78,22,13,26,59,59,59,149447,0,2533,62206709,79502972,9599241,416.246,531.981,64.232,1054351,1347508,162699,416.246,531.981,64.232,19949.494,7.876,14.743,1.872,19949.494,7.876,14.743,1.872
60,60,721,330,59,727,336,73,7,7,15,60,60,60,29100,0,485,21068100,9702300,1938600,723.990,333.412,66.619,351135,161705,32310,723.990,333.412,66.619,2163.140,4.460,8.591,1.926,2163.140,4.460,8.591,1.926
61,61,634,411,59,645,421,80,12,11,22,61,61,61,113582,0,1862,72601590,47238156,7908284,639.200,415.895,69.626,1190190,774396,129644,639.200,415.895,69.626,12028.321,6.460,11.618,1.799,12028.321,6.460,11.618,1.799
62,62,386,464,59,387,466,73,2,3,15,62,62,62,2480,0,40,958520,1153200,166780,386.500,465.000,67.250,15460,18600,2690,386.500,465.000,67.250,126.730,3.168,8.265,2.609,126.730,3.168,8.265,2.609
