 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,855,467,13,873,484,52,19,18,40,1,1,1,7450,0,7450,6433880,3539375,262375,863.608,475.084,35.218,6433880,3539375,262375,863.608,475.084,35.218,76122.639,10.218,22.397,2.192,76122.639,10.218,22.397,2.192
2,2,466,732,13,532,771,88,67,40,76,2,2,2,100120,0,50060,49924798,75253688,5385210,498.650,751.635,53.788,24962399,37626844,2692605,498.650,751.635,53.788,1132493.786,22.623,48.259,2.133,1132493.786,22.623,48.259,2.133
3,3,184,836,13,209,856,52,26,21,40,3,3,3,35955,0,11985,7019250,30416460,1223100,195.223,845.959,34.018,2339750,10138820,407700,195.223,845.959,34.018,141163.913,11.778,22.434,1.905,141163.913,11.778,22.434,1.905
4,4,572,403,18,593,425,58,22,23,41,4,4,4,40408,0,10102,23486416,16760448,1577224,581.232,414.780,39.032,5871604,4190112,394306,581.232,414.780,39.032,112272.429,11.114,21.746,1.957,112272.429,11.114,21.746,1.957
5,5,627,433,18,651,459,58,25,27,41,5,5,5,72835,0,14567,46565290,32436630,2853505,639.326,445.344,39.178,9313058,6487326,570701,639.326,445.344,39.178,179794.718,12.343,22.503,1.823,179794.718,12.343,22.503,1.823
6,6,929,519,18,962,562,52,34,44,35,6,6,6,74940,0,12490,70901310,40495020,2775300,946.108,540.366,37.034,11816885,6749170,462550,946.108,540.366,37.034,198406.930,15.885,28.472,1.792,198406.930,15.885,28.472,1.792
7,7,900,450,23,917,467,52,18,18,30,7,7,7,37905,0,5415,34426385,17386810,1392475,908.228,458.694,36.736,4918055,2483830,198925,908.228,458.694,36.736,47692.294,8.807,16.608,1.886,47692.294,8.807,16.608,1.886
8,8,152,556,23,164,567,42,13,12,20,8,8,8,15960,0,1995,2521440,8960920,524800,157.985,561.461,32.882,315180,1120115,65600,157.985,561.461,32.882,12833.771,6.433,11.175,1.737,12833.771,6.433,11.175,1.737
9,9,549,812,23,559,821,47,11,10,25,9,9,9,16290,0,1810,9022680,13304790,574650,553.878,816.746,35.276,1002520,1478310,63850,553.878,816.746,35.276,12404.289,6.853,12.993,1.896,12404.289,6.853,12.993,1.896
10,10,751,911,23,766,932,52,16,22,30,10,10,10,59650,0,5965,45250350,54916800,2267250,758.598,920.650,38.009,4525035,5491680,226725,758.598,920.650,38.009,55110.334,9.239,16.857,1.825,55110.334,9.239,16.857,1.825
