 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,338,716,3,367,743,52,30,28,50,1,1,1,22610,0,22610,7964985,16495330,630175,352.277,729.559,27.872,7964985,16495330,630175,352.277,729.559,27.872,322263.122,14.253,26.816,1.881,322263.122,14.253,26.816,1.881
2,2,688,381,8,712,403,52,25,23,45,2,2,2,27000,0,13500,18866310,10600220,802800,698.752,392.601,29.733,9433155,5300110,401400,698.752,392.601,29.733,165659.217,12.271,23.940,1.951,165659.217,12.271,23.940,1.951
3,3,703,661,8,736,689,73,34,29,66,3,3,3,59784,0,19928,42861255,40316367,2257932,716.935,674.367,37.768,14287085,13438789,752644,716.935,674.367,37.768,302423.727,15.176,38.998,2.570,302423.727,15.176,38.998,2.570
4,4,286,726,8,304,745,42,19,20,35,4,4,4,28980,0,7245,8559640,21341960,760900,295.364,736.438,26.256,2139910,5335490,190225,295.364,736.438,26.256,70652.881,9.752,19.166,1.965,70652.881,9.752,19.166,1.965
5,5,774,501,13,803,539,58,30,39,46,5,5,5,76765,0,15353,60551160,39644670,2881770,788.786,516.442,37.540,12110232,7928934,576354,788.786,516.442,37.540,207972.382,13.546,28.791,2.125,207972.382,13.546,28.791,2.125
6,6,615,510,13,640,532,73,26,23,61,6,6,6,49488,0,8248,31004034,25690764,1823604,626.496,519.131,36.849,5167339,4281794,303934,626.496,519.131,36.849,109383.087,13.262,36.983,2.789,109383.087,13.262,36.983,2.789
7,7,651,545,13,685,596,95,35,52,83,7,7,7,355432,0,50776,236885719,203424193,19727442,666.473,572.329,55.503,33840817,29060599,2818206,666.473,572.329,55.503,1190183.754,23.440,46.192,1.971,1190183.754,23.440,46.192,1.971
8,8,391,751,13,405,762,37,15,12,25,8,8,8,18720,0,2340,7458200,14165560,473600,398.408,756.707,25.299,932275,1770695,59200,398.408,756.707,25.299,16275.417,6.955,13.084,1.881,16275.417,6.955,13.084,1.881
9,9,382,856,13,397,869,42,16,14,30,9,9,9,33795,0,3755,13126365,29133900,951075,388.411,862.077,28.142,1458485,3237100,105675,388.411,862.077,28.142,31480.204,8.384,16.041,1.913,31480.204,8.384,16.041,1.913
10,10,881,868,13,897,885,47,17,18,35,10,10,10,59850,0,5985,53202450,52466100,1813000,888.930,876.627,30.292,5320245,5246610,181300,888.930,876.627,30.292,55739.837,9.313,17.927,1.925,55739.837,9.313,17.927,1.925
11,11,759,393,18,770,407,47,12,15,30,11,11,11,33110,0,3010,25319965,13253790,1010075,764.723,400.296,30.507,2301815,1204890,91825,764.723,400.296,30.507,23000.757,7.641,16.558,2.167,23000.757,7.641,16.558,2.167
12,12,683,475,18,725,518,83,43,44,66,12,12,12,379368,0,31614,268777992,189255360,18659184,708.489,498.870,49.185,22398166,15771280,1554932,708.489,498.870,49.185,590863.727,18.690,39.782,2.129,590863.727,18.690,39.782,2.129
13,13,640,519,18,656,537,63,17,19,46,13,13,13,50778,0,3906,32901349,26827827,1622569,647.945,528.336,31.954,2530873,2063679,124813,647.945,528.336,31.954,35445.320,9.075,31.089,3.426,35445.320,9.075,31.089,3.426
14,14,606,570,18,616,580,37,11,11,20,14,14,14,22260,0,1590,13604990,12804890,612150,611.186,575.242,27.500,971785,914635,43725,611.186,575.242,27.500,9911.923,6.234,10.741,1.723,9911.923,6.234,10.741,1.723
15,15,123,616,18,130,622,32,8,7,15,15,15,15,6675,0,445,840150,4128300,164625,125.865,618.472,24.663,56010,275220,10975,125.865,618.472,24.663,1970.135,4.427,8.559,1.933,1970.135,4.427,8.559,1.933
16,16,678,635,18,683,641,42,6,7,25,16,16,16,3440,0,215,2343360,2196480,109600,681.209,638.512,31.860,146460,137280,6850,681.209,638.512,31.860,971.870,4.520,13.892,3.073,971.870,4.520,13.892,3.073
17,17,682,731,18,702,753,58,21,23,41,17,17,17,119833,0,7049,82963791,88842527,4702744,692.328,741.386,39.244,4880223,5226031,276632,692.328,741.386,39.244,70704.307,10.030,21.757,2.169,70704.307,10.030,21.757,2.169
18,18,421,747,18,431,756,37,11,10,20,18,18,18,20610,0,1145,8772930,15494400,611550,425.664,751.790,29.672,487385,860800,33975,425.664,751.790,29.672,6173.803,5.392,12.006,2.227,6173.803,5.392,12.006,2.227
19,19,796,807,18,824,839,63,29,33,46,19,19,19,304779,0,16041,246782450,249835712,11968347,809.709,819.727,39.269,12988550,13149248,629913,809.709,819.727,39.269,206524.530,12.875,28.351,2.202,206524.530,12.875,28.351,2.202
20,20,901,790,18,922,829,58,22,40,41,20,20,20,253440,0,12672,231310760,204712560,9353220,912.685,807.736,36.905,11565538,10235628,467661,912.685,807.736,36.905,157913.135,12.462,24.799,1.990,157913.135,12.462,24.799,1.990
21,21,1034,861,18,1052,877,47,19,17,30,21,21,21,86100,0,4100,89756940,74782470,2672250,1042.473,868.554,31.037,4274140,3561070,127250,1042.473,868.554,31.037,32678.300,7.970,16.163,2.028,32678.300,7.970,16.163,2.028
22,22,1047,1094,18,1065,1105,37,19,12,20,22,22,22,52470,0,2385,55292930,57663980,1453650,1053.801,1098.990,27.704,2513315,2621090,66075,1053.801,1098.990,27.704,16434.673,6.891,13.078,1.898,16434.673,6.891,13.078,1.898
23,23,358,185,23,364,192,37,7,8,15,23,23,23,6210,0,270,2238015,1172080,180550,360.389,188.741,29.074,97305,50960,7850,360.389,188.741,29.074,1116.107,4.134,8.645,2.091,1116.107,4.134,8.645,2.091
24,24,219,464,23,227,475,42,9,12,20,24,24,24,24000,0,1000,5347680,11262120,781800,222.820,469.255,32.575,222820,469255,32575,222.820,469.255,32.575,5570.970,5.571,10.719,1.924,5570.970,5.571,10.719,1.924
25,25,795,539,23,799,544,37,5,6,15,25,25,25,7500,0,300,5977375,4059375,228750,796.983,541.250,30.500,239095,162375,9150,796.983,541.250,30.500,1232.007,4.107,8.049,1.960,1232.007,4.107,8.049,1.960
26,26,461,602,23,465,604,32,5,3,10,26,26,26,2080,0,80,963560,1253980,57200,463.250,602.875,27.500,37060,48230,2200,463.250,602.875,27.500,251.387,3.142,5.107,1.625,251.387,3.142,5.107,1.625
27,27,604,602,23,627,628,73,24,27,51,27,27,27,412425,0,15275,254112660,253623231,19787625,616.143,614.956,47.979,9411580,9393453,732875,616.143,614.956,47.979,196272.720,12.849,26.008,2.024,196272.720,12.849,26.008,2.024
28,28,551,698,23,551,698,32,1,1,10,28,28,28,280,0,10,154280,195440,7700,551.000,698.000,27.500,5510,6980,275,551.000,698.000,27.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
29,29,288,698,23,310,722,78,23,25,56,29,29,29,465711,0,16059,139191097,330357444,23973343,298.879,709.361,51.477,4799693,11391636,826667,298.879,709.361,51.477,228189.494,14.209,29.304,2.062,228189.494,14.209,29.304,2.062
30,30,692,808,23,714,830,63,23,23,41,30,30,30,362910,0,12097,255030990,296787000,15664080,702.739,817.798,43.162,8501033,9892900,522136,702.739,817.798,43.162,142057.667,11.743,23.125,1.969,142057.667,11.743,23.125,1.969
31,31,402,814,23,413,824,42,12,11,20,31,31,31,42780,0,1380,17441220,35044880,1403525,407.696,819.188,32.808,562620,1130480,45275,407.696,819.188,32.808,8267.841,5.991,11.409,1.904,8267.841,5.991,11.409,1.904
32,32,652,439,28,664,447,52,13,9,25,32,32,32,48160,0,1505,31695200,21332480,1835200,658.123,442.950,38.106,990475,666640,57350,658.123,442.950,38.106,9508.371,6.318,14.279,2.260,9508.371,6.318,14.279,2.260
33,33,660,498,28,666,506,47,7,9,20,33,33,33,24915,0,755,16504290,12503370,972675,662.424,501.841,39.040,500130,378890,29475,662.424,501.841,39.040,3893.278,5.157,11.339,2.199,3893.278,5.157,11.339,2.199
34,34,586,526,28,589,529,37,4,4,10,34,34,34,4760,0,140,2796500,2511920,154700,587.500,527.714,32.500,82250,73880,4550,587.500,527.714,32.500,419.951,3.000,4.915,1.638,419.951,3.000,4.915,1.638
