 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,561,457,28,575,470,52,15,14,25,1,1,1,2300,0,2300,1307550,1065595,90925,568.500,463.302,39.533,1307550,1065595,90925,568.500,463.302,39.533,14943.364,6.497,12.625,1.943,14943.364,6.497,12.625,1.943
2,2,589,922,28,609,941,73,21,20,46,2,2,2,19636,0,9818,11757968,18299614,984918,598.796,931.942,50.159,5878984,9149807,492459,598.796,931.942,50.159,108635.626,11.065,24.029,2.172,108635.626,11.065,24.029,2.172
3,3,499,148,33,509,160,58,11,13,26,3,3,3,5256,0,1752,2648097,810888,238953,503.824,154.279,45.463,882699,270296,79651,503.824,154.279,45.463,10802.647,6.166,13.012,2.110,10802.647,6.166,13.012,2.110
4,4,336,352,33,360,384,73,25,33,41,4,4,4,34584,0,8646,12044800,12696628,1794992,348.277,367.124,51.902,3011200,3174157,448748,348.277,367.124,51.902,101996.676,11.797,25.217,2.138,101996.676,11.797,25.217,2.138
5,5,721,387,33,729,393,52,9,7,20,5,5,5,3300,0,660,2391700,1286800,136500,724.758,389.939,41.364,478340,257360,27300,724.758,389.939,41.364,3303.142,5.005,11.105,2.219,3303.142,5.005,11.105,2.219
6,6,769,390,33,779,404,52,11,15,20,6,6,6,11310,0,1885,8756760,4490670,498450,774.249,397.053,44.072,1459460,748445,83075,774.249,397.053,44.072,11464.898,6.082,11.919,1.960,11464.898,6.082,11.919,1.960
7,7,304,485,33,315,493,52,12,9,20,7,7,7,6790,0,970,2093770,3319190,285425,308.361,488.835,42.036,299110,474170,40775,308.361,488.835,42.036,5279.449,5.443,10.683,1.963,5279.449,5.443,10.683,1.963
8,8,378,500,33,385,507,47,8,8,15,8,8,8,4280,0,535,1633320,2159560,174600,381.617,504.570,40.794,204165,269945,21825,381.617,504.570,40.794,2391.486,4.470,8.595,1.923,2391.486,4.470,8.595,1.923
9,9,306,512,33,317,522,52,12,11,20,9,9,9,16200,0,1800,5044185,8378235,677700,311.369,517.175,41.833,560465,930915,75300,311.369,517.175,41.833,11068.649,6.149,11.233,1.827,11068.649,6.149,11.233,1.827
10,10,398,687,33,409,696,47,12,10,15,10,10,10,12250,0,1225,4943500,8470650,500000,403.551,691.482,40.816,494350,847065,50000,403.551,691.482,40.816,6484.029,5.293,9.171,1.733,6484.029,5.293,9.171,1.733
11,11,843,723,33,857,740,58,15,18,26,11,11,11,44451,0,4041,37784142,32526736,2007148,850.018,731.744,45.154,3434922,2956976,182468,850.018,731.744,45.154,32971.048,8.159,14.891,1.825,32971.048,8.159,14.891,1.825
12,12,542,748,33,554,762,52,13,15,20,12,12,12,29100,0,2425,15935580,21968640,1257900,547.614,754.936,43.227,1327965,1830720,104825,547.614,754.936,43.227,16074.179,6.629,11.659,1.759,16074.179,6.629,11.659,1.759
