 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,617,680,18,632,715,42,16,36,25,1,1,1,3785,0,3785,2359635,2639540,126150,623.417,697.369,33.329,2359635,2639540,126150,623.417,697.369,33.329,44221.282,11.683,21.328,1.826,44221.282,11.683,21.328,1.826
2,2,410,724,18,425,739,42,16,16,25,2,2,2,5560,0,2780,2319320,4067660,164000,417.144,731.594,29.496,1159660,2033830,82000,417.144,731.594,29.496,19936.657,7.171,13.593,1.895,19936.657,7.171,13.593,1.895
3,3,502,752,18,541,786,63,40,35,46,3,3,3,49122,0,16374,25601829,37995702,1920741,521.189,773.497,39.101,8533943,12665234,640247,521.189,773.497,39.101,246760.738,15.070,28.139,1.867,246760.738,15.070,28.139,1.867
4,4,539,854,18,562,881,58,24,28,41,4,4,4,40084,0,10021,22095400,34830576,1475552,551.227,868.940,36.811,5523850,8707644,368888,551.227,868.940,36.811,117488.277,11.724,27.248,2.324,117488.277,11.724,27.248,2.324
5,5,550,885,18,566,900,47,17,16,30,5,5,5,18675,0,3735,10415025,16673725,609250,557.699,892.837,32.624,2083005,3334745,121850,557.699,892.837,32.624,29191.522,7.816,16.831,2.153,29191.522,7.816,16.831,2.153
6,6,34,1051,18,35,1053,32,2,3,15,6,6,6,390,0,65,13440,410250,10500,34.462,1051.923,26.923,2240,68375,1750,34.462,1051.923,26.923,201.786,3.104,8.983,2.893,201.786,3.104,8.983,2.893
7,7,811,77,23,812,77,32,2,1,10,7,7,7,140,0,20,113610,10780,3850,811.500,77.000,27.500,16230,1540,550,811.500,77.000,27.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
8,8,807,80,23,811,84,37,5,5,15,8,8,8,920,0,115,744240,75320,26600,808.957,81.870,28.913,93030,9415,3325,808.957,81.870,28.913,440.010,3.826,8.528,2.229,440.010,3.826,8.528,2.229
9,9,974,126,23,981,135,37,8,10,15,9,9,9,7380,0,820,7211205,963450,221625,977.128,130.549,30.030,801245,107050,24625,977.128,130.549,30.030,4043.140,4.931,8.375,1.698,4043.140,4.931,8.375,1.698
10,10,877,239,23,887,250,42,11,12,20,10,10,10,14800,0,1480,13055050,3619000,449000,882.098,244.527,30.338,1305505,361900,44900,882.098,244.527,30.338,8308.856,5.614,11.915,2.122,8308.856,5.614,11.915,2.122
