 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,473,652,18,487,668,42,15,17,25,1,1,1,3760,0,3760,1803655,2482355,106150,479.695,660.201,28.231,1803655,2482355,106150,479.695,660.201,28.231,28427.158,7.560,14.535,1.923,28427.158,7.560,14.535,1.923
2,2,535,706,18,545,717,37,11,12,20,2,2,2,3180,0,1590,1717170,2261770,90650,539.991,711.248,28.506,858585,1130885,45325,539.991,711.248,28.506,9513.513,5.983,11.202,1.872,9513.513,5.983,11.202,1.872
3,3,458,755,18,471,766,42,14,12,25,3,3,3,5970,0,1990,2772105,4539660,182625,464.339,760.412,30.590,924035,1513220,60875,464.339,760.412,30.590,13011.396,6.538,12.904,1.974,13011.396,6.538,12.904,1.974
4,4,380,782,18,387,790,32,8,9,15,4,4,4,1920,0,480,734960,1510740,52500,382.792,786.844,27.344,183740,377685,13125,382.792,786.844,27.344,1887.657,3.933,9.691,2.464,1887.657,3.933,9.691,2.464
5,5,455,783,18,477,808,52,23,26,35,5,5,5,26800,0,5360,12459175,21292725,826750,464.895,794.505,30.849,2491835,4258545,165350,464.895,794.505,30.849,52082.176,9.717,22.129,2.277,52082.176,9.717,22.129,2.277
6,6,524,814,18,536,825,37,13,12,20,6,6,6,10020,0,1670,5313270,8209890,270750,530.266,819.350,27.021,885545,1368315,45125,530.266,819.350,27.021,9974.246,5.973,11.987,2.007,9974.246,5.973,11.987,2.007
7,7,403,943,18,411,950,37,9,8,20,7,7,7,4200,0,600,1710695,3974635,116025,407.308,946.342,27.625,244385,567805,16575,407.308,946.342,27.625,2812.176,4.687,10.417,2.223,2812.176,4.687,10.417,2.223
8,8,383,1004,18,401,1021,47,19,18,30,8,8,8,15800,0,1975,6231560,15983760,474000,394.403,1011.630,30.000,778945,1997970,59250,394.403,1011.630,30.000,15765.535,7.983,22.512,2.820,15765.535,7.983,22.512,2.820
9,9,589,645,23,607,656,47,19,12,25,9,9,9,25020,0,2780,14960835,16277760,927225,597.955,650.590,37.059,1662315,1808640,103025,597.955,650.590,37.059,20395.986,7.337,14.473,1.973,20395.986,7.337,14.473,1.973
10,10,658,665,23,665,672,42,8,8,20,10,10,10,4850,0,485,3211300,3244250,164500,662.124,668.918,33.918,321130,324425,16450,662.124,668.918,33.918,2329.696,4.803,11.706,2.437,2329.696,4.803,11.706,2.437
