 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,450,417,23,450,417,37,1,1,15,1,1,1,15,0,15,6750,6255,450,450.000,417.000,30.000,6750,6255,450,450.000,417.000,30.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
2,2,454,419,23,456,422,37,3,4,15,2,2,2,110,0,55,50070,46250,3400,455.182,420.455,30.909,25035,23125,1700,455.182,420.455,30.909,194.073,3.529,8.083,2.291,194.073,3.529,8.083,2.291
3,3,704,446,23,711,454,42,8,9,20,3,3,3,1530,0,510,1082985,687300,49500,707.833,449.216,32.353,360995,229100,16500,707.833,449.216,32.353,2042.242,4.004,9.651,2.410,2042.242,4.004,9.651,2.410
4,4,630,469,23,650,491,47,21,23,25,4,4,4,25320,0,6330,16208920,12151320,860800,640.163,479.910,33.997,4052230,3037830,215200,640.163,479.910,33.997,57669.673,9.111,16.554,1.817,57669.673,9.111,16.554,1.817
5,5,501,479,23,512,493,42,12,15,20,5,5,5,9025,0,1805,4572750,4390650,276000,506.676,486.499,30.582,914550,878130,55200,506.676,486.499,30.582,11004.588,6.097,11.749,1.927,11004.588,6.097,11.749,1.927
6,6,764,548,23,785,564,42,22,17,20,6,6,6,17700,0,2950,13690440,9847980,590850,773.471,556.383,33.381,2281740,1641330,98475,773.471,556.383,33.381,22670.056,7.685,13.908,1.810,22670.056,7.685,13.908,1.810
7,7,744,561,23,761,584,63,18,24,41,7,7,7,31318,0,4474,23524165,17937493,1398614,751.139,572.753,44.658,3360595,2562499,199802,751.139,572.753,44.658,51330.223,11.473,24.085,2.099,51330.223,11.473,24.085,2.099
8,8,494,607,23,504,633,42,11,27,20,8,8,8,18080,0,2260,9006640,11252560,629200,498.155,622.376,34.801,1125830,1406570,78650,498.155,622.376,34.801,18461.225,8.169,17.215,2.107,18461.225,8.169,17.215,2.107
9,9,680,727,23,687,739,37,8,13,15,9,9,9,8100,0,900,5537880,5935680,245700,683.689,732.800,30.333,615320,659520,27300,683.689,732.800,30.333,4546.676,5.052,9.608,1.902,4546.676,5.052,9.608,1.902
10,10,841,803,23,852,811,42,12,9,20,10,10,10,11950,0,1195,10110500,9643800,402000,846.067,807.013,33.640,1011050,964380,40200,846.067,807.013,33.640,6524.495,5.460,11.073,2.028,6524.495,5.460,11.073,2.028
11,11,337,860,23,352,868,42,16,9,20,11,11,11,10945,0,995,3790710,9449715,365475,346.342,863.382,33.392,344610,859065,33225,346.342,863.382,33.392,5938.751,5.969,12.718,2.131,5938.751,5.969,12.718,2.131
12,12,290,887,23,338,915,68,49,29,46,12,12,12,211668,0,17639,66621552,190886292,9239904,314.746,901.819,43.653,5551796,15907191,769992,314.746,901.819,43.653,264135.891,14.975,28.742,1.919,264135.891,14.975,28.742,1.919
13,13,962,943,23,989,964,52,28,22,30,13,13,13,63895,0,4915,62245430,60835385,2389400,974.183,952.115,37.396,4788110,4679645,183800,974.183,952.115,37.396,45471.374,9.252,18.275,1.975,45471.374,9.252,18.275,1.975
14,14,1013,946,23,1030,965,52,18,20,30,14,14,14,72170,0,5155,73680180,68881330,2741900,1020.925,954.432,37.992,5262870,4920095,195850,1020.925,954.432,37.992,45701.309,8.865,15.992,1.804,45701.309,8.865,15.992,1.804
15,15,984,982,23,1005,994,47,22,13,25,15,15,15,50100,0,3340,49899900,49459500,1651125,996.006,987.216,32.957,3326660,3297300,110075,996.006,987.216,32.957,26447.850,7.919,15.645,1.976,26447.850,7.919,15.645,1.976
