 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,345,226,18,362,244,58,18,19,41,1,1,1,7840,0,7840,2770757,1843292,309575,353.413,235.114,39.487,2770757,1843292,309575,353.413,235.114,39.487,81595.321,10.408,21.688,2.084,81595.321,10.408,21.688,2.084
2,2,742,415,18,761,431,63,20,17,46,2,2,2,17084,0,8542,12836492,7226904,713702,751.375,423.022,41.776,6418246,3613452,356851,751.375,423.022,41.776,97282.419,11.389,24.342,2.137,97282.419,11.389,24.342,2.137
3,3,380,834,18,399,850,58,20,17,41,3,3,3,22839,0,7613,8889912,19226112,887817,389.243,841.811,38.873,2963304,6408704,295939,389.243,841.811,38.873,81900.345,10.758,21.520,2.000,81900.345,10.758,21.520,2.000
4,4,604,45,23,618,57,52,15,13,30,4,4,4,12080,0,3020,7379100,611840,464100,610.853,50.649,38.419,1844775,152960,116025,610.853,50.649,38.419,23442.977,7.763,15.978,2.058,23442.977,7.763,15.978,2.058
5,5,702,133,23,722,151,63,21,19,41,5,5,5,34480,0,6896,24544505,4882310,1474290,711.848,141.598,42.758,4908901,976462,294858,711.848,141.598,42.758,70479.822,10.220,20.392,1.995,70479.822,10.220,20.392,1.995
6,6,589,375,23,608,391,58,20,17,36,6,6,6,45072,0,7512,26975058,17251278,1860576,598.488,382.749,41.280,4495843,2875213,310096,598.488,382.749,41.280,76432.704,10.175,19.283,1.895,76432.704,10.175,19.283,1.895
7,7,603,439,23,621,453,58,19,15,36,7,7,7,33845,0,4835,20742008,15065743,1440320,612.853,445.139,42.556,2963144,2152249,205760,612.853,445.139,42.556,43891.657,9.078,19.762,2.177,43891.657,9.078,19.762,2.177
8,8,1132,475,23,1180,517,88,49,43,66,8,8,8,490696,0,61337,566666128,243109064,28114448,1154.821,495.437,57.295,70833266,30388633,3514306,1154.821,495.437,57.295,1190362.967,19.407,36.483,1.880,1190362.967,19.407,36.483,1.880
9,9,282,553,23,293,564,52,12,12,30,9,9,9,20610,0,2290,5934690,11513565,811575,287.952,558.640,39.378,659410,1279285,90175,287.952,558.640,39.378,16884.095,7.373,16.574,2.248,16884.095,7.373,16.574,2.248
10,10,356,615,23,375,633,58,20,19,36,10,10,10,67400,0,6740,24649800,42074760,2616100,365.724,624.255,38.815,2464980,4207476,261610,365.724,624.255,38.815,66062.080,9.801,19.737,2.014,66062.080,9.801,19.737,2.014
11,11,229,731,23,239,742,58,11,12,36,11,11,11,28952,0,2632,6778354,21305284,1127676,234.124,735.883,38.950,616214,1936844,102516,234.124,735.883,38.950,21290.563,8.089,19.163,2.369,21290.563,8.089,19.163,2.369
12,12,454,888,23,470,903,58,17,16,36,12,12,12,60168,0,5014,27821040,53879460,2397744,462.389,895.484,39.851,2318420,4489955,199812,462.389,895.484,39.851,46403.776,9.255,19.047,2.058,46403.776,9.255,19.047,2.058
13,13,979,945,23,992,957,58,14,13,36,13,13,13,51337,0,3949,50599926,48833382,2131116,985.642,951.232,41.512,3892302,3756414,163932,985.642,951.232,41.512,36180.985,9.162,19.125,2.087,36180.985,9.162,19.125,2.087
14,14,627,58,28,639,69,52,13,12,25,14,14,14,31430,0,2245,19904360,1994720,1284850,633.292,63.465,40.880,1421740,142480,91775,633.292,63.465,40.880,15889.237,7.078,13.533,1.912,15889.237,7.078,13.533,1.912
15,15,682,136,28,693,145,52,12,10,25,15,15,15,22800,0,1520,15670575,3195375,957375,687.306,140.148,41.990,1044705,213025,63825,687.306,140.148,41.990,9550.825,6.283,14.204,2.261,9550.825,6.283,14.204,2.261
16,16,1026,239,28,1039,251,63,14,13,36,16,16,16,54144,0,3384,55914128,13260048,2498752,1032.693,244.903,46.150,3494633,828753,156172,1032.693,244.903,46.150,28411.624,8.396,18.371,2.188,28411.624,8.396,18.371,2.188
17,17,870,330,28,880,338,47,11,9,20,17,17,17,21165,0,1245,18512660,7072935,821950,874.683,334.181,38.835,1088980,416055,48350,874.683,334.181,38.835,7133.036,5.729,11.322,1.976,7133.036,5.729,11.322,1.976
18,18,405,439,28,414,449,52,10,11,25,18,18,18,32040,0,1780,13111380,14228100,1293300,409.219,444.073,40.365,728410,790450,71850,409.219,444.073,40.365,11975.069,6.728,12.944,1.924,11975.069,6.728,12.944,1.924
19,19,575,528,28,587,540,58,13,13,31,19,19,19,49552,0,2608,28795089,26477355,2218326,581.109,534.335,44.768,1515531,1393545,116754,581.109,534.335,44.768,19516.308,7.483,16.887,2.257,19516.308,7.483,16.887,2.257
