 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,533,167,28,541,176,42,9,10,15,1,1,1,890,0,890,478015,153015,31500,537.096,171.927,35.393,478015,153015,31500,537.096,171.927,35.393,4440.388,4.989,8.709,1.746,4440.388,4.989,8.709,1.746
2,2,730,476,28,753,489,52,24,14,25,2,2,2,5540,0,2770,4102080,2673930,222050,740.448,482.659,40.081,2051040,1336965,111025,740.448,482.659,40.081,21491.447,7.759,15.706,2.024,21491.447,7.759,15.706,2.024
3,3,568,500,28,590,513,47,23,14,20,3,3,3,9990,0,3330,5785710,5057880,393150,579.150,506.294,39.354,1928570,1685960,131050,579.150,506.294,39.354,25020.503,7.514,14.185,1.888,25020.503,7.514,14.185,1.888
4,4,742,522,28,760,545,47,19,24,20,4,4,4,14220,0,3555,10663000,7631660,539500,749.859,536.685,37.940,2665750,1907915,134875,749.859,536.685,37.940,27610.842,7.767,17.926,2.308,27610.842,7.767,17.926,2.308
5,5,512,605,28,521,614,47,10,10,20,5,5,5,4925,0,985,2541550,3001150,191625,516.051,609.371,38.909,508310,600230,38325,516.051,609.371,38.909,5003.453,5.080,11.118,2.189,5003.453,5.080,11.118,2.189
6,6,516,629,28,544,653,63,29,25,36,6,6,6,44940,0,7490,23738322,28799238,1906890,528.223,640.838,42.432,3956387,4799873,317815,528.223,640.838,42.432,78851.305,10.528,20.839,1.979,78851.305,10.528,20.839,1.979
7,7,574,662,28,602,680,47,29,19,20,7,7,7,19495,0,2785,11389420,13075055,770700,584.223,670.688,39.533,1627060,1867865,110100,584.223,670.688,39.533,23191.231,8.327,19.296,2.317,23191.231,8.327,19.296,2.317
8,8,732,675,28,749,694,52,18,20,25,8,8,8,31880,0,3985,23609760,21842800,1237400,740.582,685.157,38.814,2951220,2730350,154675,740.582,685.157,38.814,30996.319,7.778,13.975,1.797,30996.319,7.778,13.975,1.797
9,9,697,689,28,707,703,47,11,15,20,9,9,9,14940,0,1660,10491930,10397520,586800,702.271,695.952,39.277,1165770,1155280,65200,702.271,695.952,39.277,9724.020,5.858,11.465,1.957,9724.020,5.858,11.465,1.957
10,10,594,724,28,607,734,47,14,11,20,10,10,10,11250,0,1125,6746700,8198450,423750,599.707,728.751,37.667,674670,819845,42375,599.707,728.751,37.667,5897.215,5.242,9.950,1.898,5897.215,5.242,9.950,1.898
11,11,721,775,28,735,789,47,15,15,20,11,11,11,26565,0,2415,19325130,20757440,1010625,727.466,781.383,38.043,1756830,1887040,91875,727.466,781.383,38.043,15988.359,6.620,11.591,1.751,15988.359,6.620,11.591,1.751
12,12,446,358,33,455,368,52,10,11,20,12,12,12,15600,0,1300,7026720,5659320,654900,450.431,362.777,41.981,585560,471610,54575,450.431,362.777,41.981,7351.253,5.655,10.664,1.886,7351.253,5.655,10.664,1.886
13,13,464,357,33,483,377,52,20,21,20,13,13,13,49010,0,3770,23248290,18002725,2099500,474.358,367.328,42.838,1788330,1384825,161500,474.358,367.328,42.838,31416.461,8.333,15.772,1.893,31416.461,8.333,15.772,1.893
14,14,820,385,33,827,390,47,8,6,15,14,14,14,3780,0,270,3111220,1466080,143150,823.074,387.852,37.870,222230,104720,10225,823.074,387.852,37.870,1008.339,3.735,9.701,2.598,1008.339,3.735,9.701,2.598
15,15,591,365,33,607,396,63,17,32,31,15,15,15,107310,0,7154,64272510,41053140,5260005,598.942,382.566,49.017,4284834,2736876,350667,598.942,382.566,49.017,75087.858,10.496,19.948,1.901,75087.858,10.496,19.948,1.901
16,16,582,396,33,594,411,73,13,16,41,16,16,16,45344,0,2834,26671696,18298496,2610272,588.208,403.548,57.566,1666981,1143656,163142,588.208,403.548,57.566,22799.051,8.045,25.154,3.127,22799.051,8.045,25.154,3.127
17,17,504,402,33,526,427,63,23,26,31,17,17,17,114036,0,6708,58663226,47148599,5413803,514.427,413.454,47.475,3450778,2773447,318459,514.427,413.454,47.475,68381.944,10.194,19.790,1.941,68381.944,10.194,19.790,1.941
18,18,803,453,33,811,460,52,9,8,20,18,18,18,10890,0,605,8780310,4965120,462150,806.273,455.934,42.438,487795,275840,25675,806.273,455.934,42.438,2841.803,4.697,10.000,2.129,2841.803,4.697,10.000,2.129
19,19,568,468,33,591,482,52,24,15,20,19,19,19,69445,0,3655,40173410,33001290,2917925,578.492,475.215,42.018,2114390,1736910,153575,578.492,475.215,42.018,30086.105,8.231,14.651,1.780,30086.105,8.231,14.651,1.780
20,20,703,470,33,713,478,47,11,9,15,20,20,20,13600,0,680,9623500,6452400,560000,707.610,474.441,41.176,481175,322620,28000,707.610,474.441,41.176,3255.550,4.788,9.729,2.032,3255.550,4.788,9.729,2.032
21,21,501,462,33,528,495,58,28,34,26,21,21,21,168903,0,8043,86980005,81006471,7449729,514.970,479.604,44.107,4141905,3857451,354749,514.970,479.604,44.107,80602.223,10.021,19.292,1.925,80602.223,10.021,19.292,1.925
22,22,756,488,33,756,489,42,1,2,10,22,22,22,440,0,20,332640,214940,16500,756.000,488.500,37.500,15120,9770,750,756.000,488.500,37.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
23,23,835,515,33,850,529,52,16,15,20,23,23,23,42780,0,1860,36055375,22287230,1825050,842.809,520.973,42.661,1567625,969010,79350,842.809,520.973,42.661,12296.288,6.611,12.321,1.864,12296.288,6.611,12.321,1.864
24,24,742,517,33,748,519,47,7,3,15,24,24,24,3600,0,150,2680080,1865040,136200,744.467,518.067,37.833,111670,77710,5675,744.467,518.067,37.833,501.673,3.344,9.244,2.764,501.673,3.344,9.244,2.764
25,25,868,528,33,878,538,47,11,11,15,25,25,25,31125,0,1245,27180250,16596000,1234375,873.261,533.205,39.659,1087210,663840,49375,873.261,533.205,39.659,6666.820,5.355,9.209,1.720,6666.820,5.355,9.209,1.720
26,26,365,528,33,386,548,58,22,21,26,26,26,26,120614,0,4639,45419556,64730120,5568082,376.570,536.672,46.164,1746906,2489620,214157,376.570,536.672,46.164,39998.233,8.622,16.570,1.922,39998.233,8.622,16.570,1.922
27,27,422,528,33,449,548,68,28,21,36,27,27,27,151308,0,5604,65514393,81014526,7927659,432.987,535.428,52.394,2426459,3000538,293617,432.987,535.428,52.394,60483.688,10.793,22.858,2.118,60483.688,10.793,22.858,2.118
28,28,480,527,33,495,545,63,16,19,31,28,28,28,106400,0,3800,51805264,57092224,5060860,486.892,536.581,47.564,1850188,2039008,180745,486.892,536.581,47.564,29329.442,7.718,16.028,2.077,29329.442,7.718,16.028,2.077
29,29,578,547,33,593,567,52,16,21,20,29,29,29,90480,0,3120,52794355,50509735,3743175,583.492,558.242,41.370,1820495,1741715,129075,583.492,558.242,41.370,23220.801,7.443,14.025,1.884,23220.801,7.443,14.025,1.884
30,30,456,548,33,459,549,47,4,2,15,30,30,30,1200,0,40,549000,658500,49500,457.500,548.750,41.250,18300,21950,1650,457.500,548.750,41.250,131.641,3.291,8.389,2.549,131.641,3.291,8.389,2.549
31,31,830,549,33,840,563,47,11,15,15,31,31,31,14570,0,470,12164245,8110220,602175,834.883,556.638,41.330,392395,261620,19425,834.883,556.638,41.330,2590.874,5.512,11.261,2.043,2590.874,5.512,11.261,2.043
32,32,766,561,33,772,571,47,7,11,15,32,32,32,7680,0,240,5908480,4344960,292800,769.333,565.750,38.125,184640,135780,9150,769.333,565.750,38.125,1062.153,4.426,9.666,2.184,1062.153,4.426,9.666,2.184
33,33,776,563,33,777,566,42,2,4,10,33,33,33,1320,0,40,1024650,745140,49500,776.250,564.500,37.500,31050,22580,1500,776.250,564.500,37.500,113.812,2.845,4.802,1.688,113.812,2.845,4.802,1.688
34,34,590,563,33,604,577,58,15,15,26,34,34,34,66572,0,1958,39790132,37938866,2913086,597.701,569.892,43.758,1170298,1115849,85679,597.701,569.892,43.758,13168.811,6.726,17.304,2.573,13168.811,6.726,17.304,2.573
35,35,498,580,33,522,603,68,25,24,36,35,35,35,134050,0,3830,68233725,79232475,6313475,509.017,591.067,47.098,1949535,2263785,180385,509.017,591.067,47.098,43440.126,11.342,22.133,1.951,43440.126,11.342,22.133,1.951
36,36,653,600,33,663,612,47,11,13,15,36,36,36,43200,0,1200,28440000,26157780,1711800,658.333,605.504,39.625,790000,726605,47550,658.333,605.504,39.625,6681.675,5.568,10.155,1.824,6681.675,5.568,10.155,1.824
