 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,520,562,8,534,573,32,15,12,25,1,1,1,2630,0,2630,1385585,1491580,56600,526.838,567.141,21.521,1385585,1491580,56600,526.838,567.141,21.521,18516.301,7.040,13.940,1.980,18516.301,7.040,13.940,1.980
2,2,639,665,8,662,680,32,24,16,25,2,2,2,12600,0,6300,8201460,8474930,245900,650.910,672.613,19.516,4100730,4237465,122950,650.910,672.613,19.516,56911.791,9.034,16.016,1.773,56911.791,9.034,16.016,1.773
3,3,171,1074,8,178,1082,22,8,9,15,3,3,3,2025,0,675,353310,2183265,32625,174.474,1078.156,16.111,117770,727755,10875,174.474,1078.156,16.111,3101.346,4.595,8.827,1.921,3101.346,4.595,8.827,1.921
4,4,1051,1182,8,1064,1195,32,14,14,25,4,4,4,7140,0,1785,7550340,8486780,141900,1057.471,1188.625,19.874,1887585,2121695,35475,1057.471,1188.625,19.874,10921.907,6.119,12.741,2.082,10921.907,6.119,12.741,2.082
5,5,275,24,13,284,32,27,10,9,15,5,5,5,4075,0,815,1141525,115850,79375,280.129,28.429,19.479,228305,23170,15875,280.129,28.429,19.479,3985.411,4.890,8.723,1.784,3985.411,4.890,8.723,1.784
6,6,689,124,13,704,136,37,16,13,25,6,6,6,18510,0,3085,12883710,2406390,491850,696.041,130.005,26.572,2147285,401065,81975,696.041,130.005,26.572,22711.314,7.362,14.052,1.909,22711.314,7.362,14.052,1.909
7,7,717,194,13,725,203,32,9,10,20,7,7,7,6755,0,965,4867485,1338435,151550,720.575,198.140,22.435,695355,191205,21650,720.575,198.140,22.435,5255.521,5.446,10.631,1.952,5255.521,5.446,10.631,1.952
8,8,652,349,13,662,368,32,11,20,20,8,8,8,20280,0,2535,13318920,7236600,458400,656.751,356.834,22.604,1664865,904575,57300,656.751,356.834,22.604,17894.940,7.059,15.068,2.135,17894.940,7.059,15.068,2.135
9,9,471,370,13,484,387,37,14,18,25,9,9,9,18810,0,2090,8980830,7137135,456075,477.450,379.433,24.246,997870,793015,50675,477.450,379.433,24.246,15347.414,7.343,13.635,1.857,15347.414,7.343,13.635,1.857
10,10,529,385,13,547,399,37,19,15,25,10,10,10,44750,0,4475,24093300,17570200,1122750,538.398,392.630,25.089,2409330,1757020,112275,538.398,392.630,25.089,36963.142,8.260,15.074,1.825,36963.142,8.260,15.074,1.825
