 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,859,69,8,878,92,58,20,24,51,1,1,1,12282,0,12282,10663157,989930,442946,868.194,80.600,36.065,10663157,989930,442946,868.194,80.600,36.065,153974.782,12.537,28.185,2.248,153974.782,12.537,28.185,2.248
2,2,282,526,8,302,550,58,21,25,51,2,2,2,27708,0,13854,8090584,14901144,1013484,291.995,537.792,36.577,4045292,7450572,506742,291.995,537.792,36.577,177086.925,12.782,28.735,2.248,177086.925,12.782,28.735,2.248
3,3,198,1,13,216,9,52,19,9,40,3,3,3,9780,0,3260,2034015,34290,331575,207.977,3.506,33.903,678005,11430,110525,207.977,3.506,33.903,31588.448,9.690,21.633,2.233,31588.448,9.690,21.633,2.233
4,4,531,314,13,551,335,63,21,22,51,4,4,4,45040,0,11260,24351916,14617748,1931980,540.673,324.550,42.895,6087979,3654437,482995,540.673,324.550,42.895,141634.272,12.579,30.042,2.388,141634.272,12.579,30.042,2.388
5,5,299,395,13,320,413,63,22,19,51,5,5,5,57690,0,11538,17833800,23285955,2469670,309.132,403.639,42.809,3566760,4657191,493934,309.132,403.639,42.809,146374.506,12.686,29.853,2.353,146374.506,12.686,29.853,2.353
6,6,403,85,18,414,95,47,12,11,30,6,6,6,12030,0,2005,4920060,1082850,414900,408.983,90.012,34.489,820010,180475,69150,408.983,90.012,34.489,14395.163,7.180,16.640,2.318,14395.163,7.180,16.640,2.318
7,7,798,381,18,815,397,63,18,17,46,7,7,7,58226,0,8318,46947138,22659371,2556043,806.292,389.162,43.899,6706734,3237053,365149,806.292,389.162,43.899,96471.556,11.598,26.086,2.249,96471.556,11.598,26.086,2.249
8,8,538,924,18,551,937,58,14,14,41,8,8,8,30768,0,3846,16742240,28638752,1202784,544.145,930.797,39.092,2092780,3579844,150348,544.145,930.797,39.092,33300.913,8.659,21.108,2.438,33300.913,8.659,21.108,2.438
9,9,842,1104,18,862,1123,52,21,20,35,9,9,9,76725,0,8525,65350395,85429575,2840175,851.748,1113.452,37.018,7261155,9492175,315575,851.748,1113.452,37.018,90150.591,10.575,20.239,1.914,90150.591,10.575,20.239,1.914
10,10,764,468,23,774,480,52,11,13,30,10,10,10,24450,0,2445,18787550,11591350,963500,768.407,474.084,39.407,1878755,1159135,96350,768.407,474.084,39.407,18925.886,7.741,16.757,2.165,18925.886,7.741,16.757,2.165
11,11,878,832,23,913,864,85,36,33,63,11,11,11,439670,0,39970,393761918,372863612,25264349,895.585,848.053,57.462,35796538,33896692,2296759,895.585,848.053,57.462,720554.578,18.027,36.229,2.010,720554.578,18.027,36.229,2.010
12,12,671,970,23,684,983,58,14,14,36,12,12,12,42660,0,3555,28881216,41627376,1724880,677.009,975.794,40.433,2406768,3468948,143740,677.009,975.794,40.433,31376.038,8.826,18.474,2.093,31376.038,8.826,18.474,2.093
13,13,402,706,28,420,724,73,19,19,46,13,13,13,136461,0,10497,56051944,97453395,7137078,410.754,714.148,52.301,4311688,7496415,549006,410.754,714.148,52.301,131536.606,12.531,24.992,1.994,131536.606,12.531,24.992,1.994
14,14,723,1010,28,736,1024,63,14,15,36,14,14,14,51982,0,3713,37934526,52898580,2423316,729.763,1017.633,46.618,2709609,3778470,173094,729.763,1017.633,46.618,32407.891,8.728,18.756,2.149,32407.891,8.728,18.756,2.149
15,15,129,81,33,130,82,42,2,2,10,15,15,15,450,0,30,58200,36750,16875,129.333,81.667,37.500,3880,2450,1125,129.333,81.667,37.500,79.004,2.633,4.561,1.732,79.004,2.633,4.561,1.732
16,16,508,295,33,518,306,68,11,12,36,16,16,16,53232,0,3327,27303712,15996816,2757216,512.919,300.511,51.796,1706482,999801,172326,512.919,300.511,51.796,30522.928,9.174,19.260,2.099,30522.928,9.174,19.260,2.099
17,17,535,867,33,535,867,42,1,1,10,17,17,17,170,0,10,90950,147390,6375,535.000,867.000,37.500,5350,8670,375,535.000,867.000,37.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
18,18,739,888,33,767,916,85,29,29,53,18,18,18,425412,0,23634,319825566,383693238,26684568,751.802,901.933,62.726,17768087,21316291,1482476,751.802,901.933,62.726,362106.007,15.321,30.897,2.017,362106.007,15.321,30.897,2.017
19,19,898,1073,33,905,1076,47,8,4,15,19,19,19,2945,0,155,2653920,3162170,123025,901.161,1073.742,41.774,139680,166430,6475,901.161,1073.742,41.774,591.239,3.814,8.968,2.351,591.239,3.814,8.968,2.351
20,20,411,343,38,411,343,47,1,1,10,20,20,20,200,0,10,82200,68600,8500,411.000,343.000,42.500,4110,3430,425,411.000,343.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
21,21,413,344,38,413,344,52,1,1,15,21,21,21,315,0,15,130095,108360,14175,413.000,344.000,45.000,6195,5160,675,413.000,344.000,45.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
22,22,613,633,38,639,659,85,27,27,48,22,22,22,377168,0,17144,235700850,243657722,24935020,624.923,646.019,66.111,10713675,11075351,1133410,624.923,646.019,66.111,240744.941,14.043,29.306,2.087,240744.941,14.043,29.306,2.087
23,23,832,890,38,846,903,85,15,14,48,23,23,23,130870,0,5690,109815041,117309522,8590155,839.115,896.382,65.639,4774567,5100414,373485,839.115,896.382,65.639,62669.762,11.014,27.946,2.537,62669.762,11.014,27.946,2.537
24,24,815,920,38,824,926,58,10,7,21,24,24,24,13848,0,577,11351760,12784968,678024,819.740,923.236,48.962,472990,532707,28251,819.740,923.236,48.962,2898.953,5.024,11.128,2.215,2898.953,5.024,11.128,2.215
25,25,814,1083,38,815,1083,47,2,1,10,25,25,25,500,0,20,407250,541500,21250,814.500,1083.000,42.500,16290,21660,850,814.500,1083.000,42.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
26,26,812,1084,38,812,1084,47,1,1,10,26,26,26,260,0,10,211120,281840,11050,812.000,1084.000,42.500,8120,10840,425,812.000,1084.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
27,27,817,1084,38,817,1084,47,1,1,10,27,27,27,270,0,10,220590,292680,11475,817.000,1084.000,42.500,8170,10840,425,817.000,1084.000,42.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
28,28,412,338,43,416,339,52,5,2,10,28,28,28,1400,0,50,579600,473480,66500,414.000,338.200,47.500,20700,16910,2375,414.000,338.200,47.500,148.750,2.975,4.989,1.677,148.750,2.975,4.989,1.677
29,29,417,341,43,417,341,52,1,1,10,29,29,29,290,0,10,120930,98890,13775,417.000,341.000,47.500,4170,3410,475,417.000,341.000,47.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
30,30,620,687,64,622,689,78,3,3,15,30,30,30,1800,0,60,1117350,1238250,130050,620.750,687.917,72.250,37245,41275,4335,620.750,687.917,72.250,210.223,3.504,8.355,2.384,210.223,3.504,8.355,2.384
