 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,959,81,0,967,87,12,9,7,13,1,1,1,469,0,469,451640,39388,1934,962.985,83.983,4.124,451640,39388,1934,962.985,83.983,4.124,1815.170,3.870,8.186,2.115,1815.170,3.870,8.186,2.115
2,2,1020,137,0,1033,149,17,14,13,18,2,2,2,4288,0,2144,4402334,612498,32968,1026.664,142.840,7.688,2201167,306249,16484,1026.664,142.840,7.688,13509.564,6.301,10.625,1.686,13509.564,6.301,10.625,1.686
3,3,600,225,0,602,227,7,3,3,8,3,3,3,144,0,48,86520,32592,504,600.833,226.333,3.500,28840,10864,168,600.833,226.333,3.500,110.775,2.308,3.749,1.625,110.775,2.308,3.749,1.625
4,4,719,250,0,729,262,17,11,13,18,4,4,4,6876,0,1719,4975332,1758476,54576,723.579,255.741,7.937,1243833,439619,13644,723.579,255.741,7.937,10418.163,6.061,10.723,1.769,10418.163,6.061,10.723,1.769
5,5,840,354,0,850,364,12,11,11,13,5,5,5,5620,0,1124,4750545,2017425,35520,845.293,358.972,6.320,950109,403485,7104,845.293,358.972,6.320,5656.841,5.033,8.313,1.652,5656.841,5.033,8.313,1.652
6,6,905,360,0,920,376,22,16,17,23,6,6,6,22524,0,3754,20556762,8275410,235344,912.660,367.404,10.449,3426127,1379235,39224,912.660,367.404,10.449,28883.461,7.694,13.597,1.767,28883.461,7.694,13.597,1.767
7,7,618,416,0,628,426,12,11,11,13,7,7,7,6272,0,896,3906665,2639840,31052,622.874,420.893,4.951,558095,377120,4436,622.874,420.893,4.951,4222.599,4.713,8.144,1.728,4222.599,4.713,8.144,1.728
8,8,804,425,0,809,428,7,6,4,8,8,8,8,576,0,72,464896,245312,2016,807.111,425.889,3.500,58112,30664,252,807.111,425.889,3.500,206.887,2.873,4.766,1.659,206.887,2.873,4.766,1.659
9,9,802,427,0,807,433,7,6,7,8,9,9,9,1008,0,112,810360,434088,3528,803.929,430.643,3.500,90040,48232,392,803.929,430.643,3.500,345.023,3.081,5.407,1.755,345.023,3.081,5.407,1.755
10,10,619,469,0,643,485,27,25,17,28,10,10,10,67610,0,6761,42653540,32221580,729660,630.876,476.580,10.792,4265354,3222158,72966,630.876,476.580,10.792,63129.636,9.337,16.335,1.749,63129.636,9.337,16.335,1.749
