 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,137,636,11,148,645,41,12,10,31,1,1,1,1914,0,1914,272774,1225396,54092,142.515,640.228,28.261,272774,1225396,54092,142.515,640.228,28.261,14508.109,7.580,17.658,2.330,14508.109,7.580,17.658,2.330
2,2,161,614,11,276,715,72,116,102,62,2,2,2,228716,0,114358,51265572,152937124,8866184,224.145,668.677,38.765,25632786,76468562,4433092,224.145,668.677,38.765,3893142.901,34.043,69.952,2.055,3893142.901,34.043,69.952,2.055
3,3,231,835,11,245,847,33,15,13,23,3,3,3,4404,0,1468,1047453,3698397,111468,237.841,839.781,25.311,349151,1232799,37156,237.841,839.781,25.311,9265.615,6.312,15.559,2.465,9265.615,6.312,15.559,2.465
4,4,455,973,11,461,979,33,7,7,23,4,4,4,2320,0,580,1063220,2264140,58480,458.284,975.922,25.207,265805,566035,14620,458.284,975.922,25.207,2957.505,5.099,14.265,2.798,2957.505,5.099,14.265,2.798
5,5,186,224,19,202,237,49,17,14,31,5,5,5,20735,0,4147,4009625,4787810,754510,193.375,230.905,36.388,801925,957562,150902,193.375,230.905,36.388,36350.244,8.765,18.614,2.124,36350.244,8.765,18.614,2.124
6,6,745,569,19,752,580,33,8,12,15,6,6,6,4860,0,810,3636270,2797470,126360,748.204,575.611,26.000,606045,466245,21060,748.204,575.611,26.000,4163.513,5.140,9.877,1.922,4163.513,5.140,9.877,1.922
7,7,166,679,19,168,684,41,3,6,23,7,7,7,1267,0,181,211540,863996,35070,166.961,681.923,27.680,30220,123428,5010,166.961,681.923,27.680,910.912,5.033,13.482,2.679,910.912,5.033,13.482,2.679
8,8,235,740,19,271,767,49,37,28,31,8,8,8,119312,0,14914,30167648,89784472,4136512,252.847,752.518,34.670,3770956,11223059,517064,252.847,752.518,34.670,185387.260,12.430,23.261,1.871,185387.260,12.430,23.261,1.871
9,9,168,749,19,172,753,33,5,5,15,9,9,9,1890,0,210,320895,1418850,49140,169.786,750.714,26.000,35655,157650,5460,169.786,750.714,26.000,886.564,4.222,7.539,1.786,886.564,4.222,7.539,1.786
10,10,310,739,19,347,781,79,38,43,61,10,10,10,214740,0,21474,71721280,162465940,10692020,333.991,756.570,49.791,7172128,16246594,1069202,333.991,756.570,49.791,341878.710,15.921,42.087,2.644,341878.710,15.921,42.087,2.644
11,11,278,763,19,291,770,41,14,8,23,11,11,11,12507,0,1137,3570237,9576567,416130,285.459,765.697,33.272,324567,870597,37830,285.459,765.697,33.272,6816.776,5.995,14.414,2.404,6816.776,5.995,14.414,2.404
12,12,232,831,19,234,832,33,3,2,15,12,12,12,900,0,75,209880,748440,23400,233.200,831.600,26.000,17490,62370,1950,233.200,831.600,26.000,293.714,3.916,7.113,1.816,293.714,3.916,7.113,1.816
13,13,288,831,19,294,834,33,7,4,15,13,13,13,4290,0,330,1247610,3571425,111540,290.818,832.500,26.000,95970,274725,8580,290.818,832.500,26.000,1462.312,4.431,7.705,1.739,1462.312,4.431,7.705,1.739
14,14,290,841,19,303,848,41,14,8,23,14,14,14,17276,0,1234,5127486,14587902,546000,296.798,844.403,31.605,366249,1041993,39000,296.798,844.403,31.605,8146.164,6.601,14.521,2.200,8146.164,6.601,14.521,2.200
15,15,23,265,27,28,268,49,6,4,23,15,15,15,5940,0,396,150345,1581840,218520,25.311,266.303,36.788,10023,105456,14568,25.311,266.303,36.788,2290.088,5.783,12.397,2.144,2290.088,5.783,12.397,2.144
16,16,25,367,27,27,370,41,3,4,15,16,16,16,2400,0,150,62400,883680,81600,26.000,368.200,34.000,3900,55230,5100,26.000,368.200,34.000,606.747,4.045,7.228,1.787,606.747,4.045,7.228,1.787
17,17,172,747,27,173,747,41,2,1,15,17,17,17,510,0,30,87975,380970,17340,172.500,747.000,34.000,5175,22410,1020,172.500,747.000,34.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
18,18,376,799,27,426,869,79,51,71,53,18,18,18,734616,0,40812,294920784,616542588,38774988,401.463,839.272,52.783,16384488,34252366,2154166,401.463,839.272,52.783,895210.867,21.935,46.330,2.112,895210.867,21.935,46.330,2.112
19,19,998,875,27,1001,881,41,4,7,15,19,19,19,7125,0,375,7122720,6256320,242250,999.680,878.080,34.000,374880,329280,12750,999.680,878.080,34.000,1676.278,4.470,7.761,1.736,1676.278,4.470,7.761,1.736
20,20,508,911,27,520,918,49,13,8,23,20,20,20,12980,0,649,6660320,11868580,490760,513.122,914.374,37.809,333016,593429,24538,513.122,914.374,37.809,4192.761,6.460,13.315,2.061,4192.761,6.460,13.315,2.061
21,21,441,918,27,448,931,41,8,14,15,21,21,21,23310,0,1110,10365390,21543795,792540,444.676,924.230,34.000,493590,1025895,37740,444.676,924.230,34.000,6360.665,5.730,10.066,1.757,6360.665,5.730,10.066,1.757
