 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,408,377,27,414,384,49,7,8,23,1,1,1,770,0,770,317015,292710,28352,411.708,380.143,36.821,317015,292710,28352,411.708,380.143,36.821,4740.458,6.156,12.979,2.108,4740.458,6.156,12.979,2.108
2,2,37,556,27,45,564,49,9,9,23,2,2,2,2154,0,1077,89516,1205076,84852,41.558,559.460,39.393,44758,602538,42426,41.558,559.460,39.393,6663.346,6.187,13.215,2.136,6663.346,6.187,13.215,2.136
3,3,945,672,27,966,695,64,22,24,38,3,3,3,19320,0,6440,18435888,13174752,850329,954.239,681.923,44.013,6145296,4391584,283443,954.239,681.923,44.013,64636.512,10.037,21.972,2.189,64636.512,10.037,21.972,2.189
4,4,501,807,27,513,819,49,13,13,23,4,4,4,11684,0,2921,5918848,9497480,450568,506.577,812.862,38.563,1479712,2374370,112642,506.577,812.862,38.563,21827.784,7.473,13.448,1.800,21827.784,7.473,13.448,1.800
5,5,225,843,27,271,925,72,47,83,46,5,5,5,218745,0,43749,53195290,195759975,11283585,243.184,894.923,51.583,10639058,39151995,2256717,243.184,894.923,51.583,864293.223,19.756,53.393,2.703,864293.223,19.756,53.393,2.703
6,6,734,1144,27,741,1149,49,8,6,23,6,6,6,5268,0,878,3884346,6039336,205872,737.347,1146.419,39.080,647391,1006556,34312,737.347,1146.419,39.080,5401.775,6.152,12.615,2.050,5401.775,6.152,12.615,2.050
7,7,505,23,34,524,51,56,20,29,23,7,7,7,52171,0,7453,26866252,1963934,2389303,514.965,37.644,45.798,3838036,280562,341329,514.965,37.644,45.798,76035.388,10.202,20.143,1.974,76035.388,10.202,20.143,1.974
8,8,407,61,34,409,62,49,3,2,16,8,8,8,640,0,80,261248,39296,26560,408.200,61.400,41.500,32656,4912,3320,408.200,61.400,41.500,332.763,4.160,7.606,1.829,332.763,4.160,7.606,1.829
9,9,231,179,34,243,188,56,13,10,23,9,9,9,16164,0,1796,3836196,2965347,697176,237.330,183.454,43.131,426244,329483,77464,237.330,183.454,43.131,12024.618,6.695,14.119,2.109,12024.618,6.695,14.119,2.109
10,10,341,189,34,344,192,49,4,4,16,10,10,10,1920,0,192,657600,365440,79680,342.500,190.333,41.500,65760,36544,7968,342.500,190.333,41.500,834.266,4.345,7.764,1.787,834.266,4.345,7.764,1.787
11,11,210,195,34,210,198,49,1,4,16,11,11,11,704,0,64,147840,138336,29216,210.000,196.500,41.500,13440,12576,2656,210.000,196.500,41.500,270.596,4.228,7.649,1.809,270.596,4.228,7.649,1.809
12,12,850,255,34,876,274,72,27,20,39,12,12,12,74136,0,6178,64113228,19555884,3911208,864.806,263.784,52.757,5342769,1629657,325934,864.806,263.784,52.757,62031.138,10.041,22.703,2.261,62031.138,10.041,22.703,2.261
13,13,225,280,34,238,295,64,14,16,31,13,13,13,36036,0,2772,8308768,10368917,1765764,230.569,287.738,49.000,639136,797609,135828,230.569,287.738,49.000,21571.397,7.782,17.067,2.193,21571.397,7.782,17.067,2.193
14,14,325,332,34,333,337,56,9,6,23,14,14,14,7336,0,524,2417002,2457854,308952,329.471,335.040,42.115,172643,175561,22068,329.471,335.040,42.115,2771.631,5.289,14.104,2.666,2771.631,5.289,14.104,2.666
15,15,75,352,34,78,356,49,4,5,16,15,15,15,3120,0,208,239520,1103760,129480,76.769,353.769,41.500,15968,73584,8632,76.769,353.769,41.500,910.334,4.377,7.828,1.789,910.334,4.377,7.828,1.789
16,16,308,362,34,314,368,49,7,7,16,16,16,16,8704,0,544,2706176,3178496,361216,310.912,365.176,41.500,169136,198656,22576,310.912,365.176,41.500,2627.013,4.829,8.366,1.732,2627.013,4.829,8.366,1.732
17,17,604,379,34,613,387,56,10,9,23,17,17,17,15980,0,940,9708802,6123366,668644,607.560,383.189,41.843,571106,360198,39332,607.560,383.189,41.843,5097.043,5.422,14.218,2.622,5097.043,5.422,14.218,2.622
