 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,604,343,19,619,352,49,16,10,31,1,1,1,2472,0,2472,1508490,858714,91672,610.231,347.376,37.084,1508490,858714,91672,610.231,347.376,37.084,19607.797,7.932,18.445,2.325,19607.797,7.932,18.445,2.325
2,2,923,702,19,937,719,56,15,18,38,2,2,2,11436,0,5718,10638290,8123152,456824,930.246,710.314,39.946,5319145,4061576,228412,930.246,710.314,39.946,58171.253,10.173,21.535,2.117,58171.253,10.173,21.535,2.117
3,3,930,215,27,937,224,56,8,10,30,3,3,3,3453,0,1151,3223830,759546,142092,933.632,219.967,41.150,1074610,253182,47364,933.632,219.967,41.150,7820.584,6.795,15.068,2.218,7820.584,6.795,15.068,2.218
4,4,700,222,27,735,251,64,36,30,38,4,4,4,42008,0,10502,30135284,9720288,1853440,717.370,231.391,44.121,7533821,2430072,463360,717.370,231.391,44.121,131864.961,12.556,24.709,1.968,131864.961,12.556,24.709,1.968
5,5,890,254,27,906,270,56,17,17,30,5,5,5,19640,0,3928,17639975,5135500,863835,898.166,261.482,43.983,3527995,1027100,172767,898.166,261.482,43.983,31935.960,8.130,17.623,2.168,31935.960,8.130,17.623,2.168
6,6,541,325,27,555,341,56,15,17,30,6,6,6,16572,0,2762,9077982,5499036,686382,547.790,331.827,41.418,1512997,916506,114397,547.790,331.827,41.418,20600.364,7.458,16.573,2.222,20600.364,7.458,16.573,2.222
7,7,444,369,27,450,375,41,7,7,15,7,7,7,3465,0,495,1547700,1289190,117810,446.667,372.061,34.000,221100,184170,16830,446.667,372.061,34.000,2264.214,4.574,7.825,1.711,2264.214,4.574,7.825,1.711
8,8,611,368,27,648,414,72,38,47,46,8,8,8,141120,0,17640,89173160,54752472,7199576,631.896,387.985,51.017,11146645,6844059,899947,631.896,387.985,51.017,282663.846,16.024,36.908,2.303,282663.846,16.024,36.908,2.303
9,9,458,384,27,467,392,56,10,9,30,9,9,9,13311,0,1479,6155883,5169960,571968,462.466,388.398,42.970,683987,574440,63552,462.466,388.398,42.970,10755.057,7.272,16.436,2.260,10755.057,7.272,16.436,2.260
10,10,745,422,27,753,430,49,9,9,23,10,10,10,13160,0,1316,9857060,5600180,510720,749.017,425.546,38.809,985706,560018,51072,749.017,425.546,38.809,8590.292,6.528,12.568,1.925,8590.292,6.528,12.568,1.925
11,11,673,495,27,674,497,41,2,3,15,11,11,11,660,0,60,444675,327360,22440,673.750,496.000,34.000,40425,29760,2040,673.750,496.000,34.000,233.634,3.894,7.075,1.817,233.634,3.894,7.075,1.817
12,12,881,546,27,887,553,49,7,8,23,12,12,12,11460,0,955,10129368,6297144,439464,883.889,549.489,38.348,844114,524762,36622,883.889,549.489,38.348,6104.549,6.392,11.930,1.866,6104.549,6.392,11.930,1.866
13,13,778,544,27,800,577,56,23,34,30,13,13,13,92365,0,7105,72672587,51626614,3717025,786.798,558.941,40.243,5590199,3971278,285925,786.798,558.941,40.243,88394.996,12.441,22.714,1.826,88394.996,12.441,22.714,1.826
14,14,796,558,27,809,568,49,14,11,23,14,14,14,30100,0,2150,24156118,16954462,1183784,802.529,563.271,39.328,1725437,1211033,84556,802.529,563.271,39.328,15187.727,7.064,13.548,1.918,15187.727,7.064,13.548,1.918
15,15,781,651,27,788,663,49,8,13,23,15,15,15,16950,0,1130,13297515,11139135,696180,784.514,657.176,41.073,886501,742609,46412,784.514,657.176,41.073,6483.297,5.737,14.688,2.560,6483.297,5.737,14.688,2.560
16,16,635,668,27,643,675,56,9,8,30,16,16,16,22208,0,1388,14181584,14908528,895872,638.580,671.313,40.340,886349,931783,55992,638.580,671.313,40.340,10258.183,7.391,16.044,2.171,10258.183,7.391,16.044,2.171
17,17,1033,677,27,1045,688,56,13,12,30,17,17,17,47889,0,2817,49742187,32667846,1920337,1038.698,682.158,40.100,2926011,1921638,112961,1038.698,682.158,40.100,22579.743,8.016,16.719,2.086,22579.743,8.016,16.719,2.086
18,18,980,720,27,992,736,56,13,17,30,18,18,18,53514,0,2973,52762770,38894634,2185758,985.962,726.812,40.845,2931265,2160813,121431,985.962,726.812,40.845,23878.271,8.032,18.177,2.263,23878.271,8.032,18.177,2.263
19,19,892,726,27,903,736,56,12,11,30,19,19,19,35587,0,1873,31905028,26022362,1496744,896.536,731.232,42.059,1679212,1369598,78776,896.536,731.232,42.059,14258.665,7.613,15.717,2.065,14258.665,7.613,15.717,2.065
20,20,892,788,27,903,797,56,12,10,30,20,20,20,37120,0,1856,33322700,29389460,1627380,897.702,791.742,43.841,1666135,1469473,81369,897.702,791.742,43.841,14079.581,7.586,17.145,2.260,14079.581,7.586,17.145,2.260
21,21,515,847,27,522,852,49,8,6,23,21,21,21,17388,0,828,9011100,14770266,656712,518.237,849.452,37.768,429100,703346,31272,518.237,849.452,37.768,5222.603,6.307,11.858,1.880,5222.603,6.307,11.858,1.880
22,22,698,972,27,706,980,56,9,9,30,22,22,22,25520,0,1160,17904524,24897334,988966,701.588,975.601,38.753,813842,1131697,44953,701.588,975.601,38.753,7541.342,6.501,17.332,2.666,7541.342,6.501,17.332,2.666
23,23,803,981,27,817,996,56,15,16,30,23,23,23,80109,0,3483,64914602,79228813,3604675,810.328,989.013,44.997,2822374,3444731,156725,810.328,989.013,44.997,28487.018,8.179,18.801,2.299,28487.018,8.179,18.801,2.299
24,24,544,1023,27,592,1075,87,49,53,61,24,24,24,892488,0,37187,508192632,934322352,42772272,569.411,1046.874,47.925,21174693,38930098,1782178,569.411,1046.874,47.925,760113.990,20.440,48.468,2.371,760113.990,20.440,48.468,2.371
25,25,785,1058,27,795,1067,56,11,10,30,25,25,25,43550,0,1742,34402475,46273750,1718775,789.954,1062.543,39.467,1376099,1850950,68751,789.954,1062.543,39.467,12308.523,7.066,17.030,2.410,12308.523,7.066,17.030,2.410
26,26,823,133,34,833,144,64,11,12,31,26,26,26,49452,0,1902,40941212,6824662,2422004,827.898,138.006,48.977,1574662,262487,93154,827.898,138.006,48.977,14336.939,7.538,15.974,2.119,14336.939,7.538,15.974,2.119
27,27,680,152,34,688,160,64,9,9,31,27,27,27,30888,0,1144,21114432,4827492,1434024,683.580,156.290,46.427,782016,178796,53112,683.580,156.290,46.427,7455.293,6.517,17.597,2.700,7455.293,6.517,17.597,2.700
28,28,790,160,34,795,168,56,6,9,23,28,28,28,22680,0,810,17980760,3719996,994392,792.802,164.021,43.844,642170,132857,35514,792.802,164.021,43.844,4909.253,6.061,12.805,2.113,4909.253,6.061,12.805,2.113
29,29,601,225,34,604,227,56,4,3,23,29,29,29,4292,0,148,2585698,968658,190240,602.446,225.689,44.324,89162,33402,6560,602.446,225.689,44.324,765.855,5.175,11.799,2.280,765.855,5.175,11.799,2.280
30,30,633,248,34,636,251,49,4,4,16,30,30,30,4800,0,160,3045600,1197600,199200,634.500,249.500,41.500,101520,39920,6640,634.500,249.500,41.500,697.389,4.359,7.794,1.788,697.389,4.359,7.794,1.788
31,31,626,249,34,630,252,49,5,4,16,31,31,31,3968,0,128,2491408,994976,164672,627.875,250.750,41.500,80368,32096,5312,627.875,250.750,41.500,565.624,4.419,7.895,1.787,565.624,4.419,7.895,1.787
32,32,825,267,34,829,273,49,5,7,16,32,32,32,10240,0,320,8465920,2757632,424960,826.750,269.300,41.500,264560,86176,13280,826.750,269.300,41.500,1494.735,4.671,8.544,1.829,1494.735,4.671,8.544,1.829
33,33,588,280,34,596,289,56,9,10,23,33,33,33,44451,0,1347,26313474,12648933,1943007,591.966,284.559,43.711,797378,383301,58879,591.966,284.559,43.711,8650.557,6.422,12.954,2.017,8650.557,6.422,12.954,2.017
34,34,883,282,34,890,285,56,8,4,23,34,34,34,14926,0,439,13230930,4234088,706350,886.435,283.672,47.323,389145,124532,20775,886.435,283.672,47.323,2433.804,5.544,13.763,2.483,2433.804,5.544,13.763,2.483
35,35,592,293,34,597,298,49,6,6,16,35,35,35,16240,0,464,9654400,4793040,673960,594.483,295.138,41.500,275840,136944,19256,594.483,295.138,41.500,2182.749,4.704,8.184,1.740,2182.749,4.704,8.184,1.740
36,36,936,328,34,944,335,64,9,8,31,36,36,36,50544,0,1404,47514780,16747884,2647008,940.068,331.353,52.370,1319855,465219,73528,940.068,331.353,52.370,10137.558,7.220,18.490,2.561,10137.558,7.220,18.490,2.561
37,37,700,325,34,716,336,64,17,12,31,37,37,37,57239,0,1547,40528912,18925907,2844227,708.065,330.647,49.690,1095376,511511,76871,708.065,330.647,49.690,11383.732,7.359,16.504,2.243,11383.732,7.359,16.504,2.243
38,38,513,418,34,519,422,49,7,5,16,38,38,38,13376,0,352,6905664,5625824,555104,516.273,420.591,41.500,181728,148048,14608,516.273,420.591,41.500,1625.923,4.619,8.303,1.798,1625.923,4.619,8.303,1.798
39,39,969,473,34,984,491,56,16,19,23,39,39,39,156858,0,4022,153064626,75819705,7189806,975.817,483.365,45.836,3924734,1944095,184354,975.817,483.365,45.836,32857.479,8.169,15.010,1.837,32857.479,8.169,15.010,1.837
40,40,946,540,34,946,540,49,1,1,16,40,40,40,640,0,16,605440,345600,26560,946.000,540.000,41.500,15136,8640,664,946.000,540.000,41.500,64.000,4.000,7.500,1.875,64.000,4.000,7.500,1.875
