 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,176,283,19,187,300,49,12,18,31,1,1,1,3251,0,3251,591812,944163,105778,182.040,290.422,32.537,591812,944163,105778,182.040,290.422,32.537,27171.665,8.358,18.313,2.191,27171.665,8.358,18.313,2.191
2,2,674,453,19,681,463,49,8,11,31,2,2,2,1916,0,958,1297916,877422,64592,677.409,457.945,33.712,648958,438711,32296,677.409,457.945,33.712,5429.267,5.667,15.329,2.705,5429.267,5.667,15.329,2.705
3,3,718,724,19,730,736,49,13,13,31,3,3,3,7779,0,2593,5633016,5675991,277734,724.131,729.656,35.703,1877672,1891997,92578,724.131,729.656,35.703,19424.224,7.491,17.001,2.269,19424.224,7.491,17.001,2.269
4,4,471,763,19,487,779,49,17,17,31,4,4,4,15828,0,3957,7595660,12208096,573496,479.888,771.297,36.233,1898915,3052024,143374,479.888,771.297,36.233,33384.147,8.437,18.612,2.206,33384.147,8.437,18.612,2.206
5,5,5,60,27,10,65,49,6,6,23,5,5,5,1875,0,375,13800,118170,77410,7.360,63.024,41.285,2760,23634,15482,7.360,63.024,41.285,1778.525,4.743,14.336,3.023,1778.525,4.743,14.336,3.023
6,6,493,123,27,510,145,79,18,23,53,6,6,6,41106,0,6851,20635536,5561598,2366676,502.008,135.299,57.575,3439256,926933,394446,502.008,135.299,57.575,73961.907,10.796,32.140,2.977,73961.907,10.796,32.140,2.977
7,7,824,140,27,843,154,64,20,15,38,7,7,7,29435,0,4205,24536533,4313918,1338491,833.584,146.557,45.473,3505219,616274,191213,833.584,146.557,45.473,36191.119,8.607,21.066,2.448,36191.119,8.607,21.066,2.448
8,8,746,141,27,767,159,72,22,19,46,8,8,8,60456,0,7557,45716816,9150688,3030736,756.200,151.361,50.131,5714602,1143836,378842,756.200,151.361,50.131,84081.613,11.126,24.002,2.157,84081.613,11.126,24.002,2.157
9,9,113,171,27,122,181,49,10,11,23,9,9,9,15399,0,1711,1809459,2712816,580986,117.505,176.168,37.729,201051,301424,64554,117.505,176.168,37.729,11718.810,6.849,12.650,1.847,11718.810,6.849,12.650,1.847
10,10,666,228,27,666,228,41,1,1,15,10,10,10,150,0,15,99900,34200,5100,666.000,228.000,34.000,9990,3420,510,666.000,228.000,34.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
