 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,383,234,11,398,249,49,16,16,39,1,1,1,6383,0,6383,2492962,1538302,200526,390.563,241.000,31.416,2492962,1538302,200526,390.563,241.000,31.416,68188.322,10.683,21.433,2.006,68188.322,10.683,21.433,2.006
2,2,507,24,19,524,40,56,18,17,38,2,2,2,6236,0,3118,3223696,200562,247172,516.949,32.162,39.636,1611848,100281,123586,516.949,32.162,39.636,28201.936,9.045,21.882,2.419,28201.936,9.045,21.882,2.419
3,3,338,179,19,349,187,49,12,9,31,3,3,3,4545,0,1515,1562157,831504,151686,343.709,182.949,33.374,520719,277168,50562,343.709,182.949,33.374,10548.026,6.962,16.178,2.324,10548.026,6.962,16.178,2.324
4,4,467,203,19,481,220,41,15,18,23,4,4,4,11908,0,2977,5652844,2502608,372120,474.710,210.162,31.250,1413211,625652,93030,474.710,210.162,31.250,22739.407,7.638,14.590,1.910,22739.407,7.638,14.590,1.910
5,5,556,205,19,562,215,49,7,11,31,5,5,5,5480,0,1096,3062090,1153440,179880,558.776,210.482,32.825,612418,230688,35976,558.776,210.482,32.825,7246.934,6.612,16.416,2.483,7246.934,6.612,16.416,2.483
6,6,601,367,19,607,372,41,7,6,23,6,6,6,4350,0,725,2626056,1606800,131940,603.691,369.379,30.331,437676,267800,21990,603.691,369.379,30.331,4496.066,6.201,11.758,1.896,4496.066,6.201,11.758,1.896
7,7,411,373,19,418,383,41,8,11,23,7,7,7,9639,0,1377,3992499,3652019,292110,414.203,378.879,30.305,570357,521717,41730,414.203,378.879,30.305,9358.563,6.796,12.618,1.857,9358.563,6.796,12.618,1.857
8,8,562,388,19,583,428,49,22,41,31,8,8,8,50272,0,6284,28750280,20606536,1723232,571.894,409.901,34.278,3593785,2575817,215404,571.894,409.901,34.278,76356.036,12.151,23.592,1.942,76356.036,12.151,23.592,1.942
9,9,399,510,19,412,533,56,14,24,38,9,9,9,57303,0,6367,23250708,29892339,2287935,405.750,521.654,39.927,2583412,3321371,254215,405.750,521.654,39.927,62197.373,9.769,21.700,2.221,62197.373,9.769,21.700,2.221
10,10,455,526,19,478,554,49,24,29,31,10,10,10,37040,0,3704,17255860,20024270,1370080,465.871,540.612,36.989,1725586,2002427,137008,465.871,540.612,36.989,36150.264,9.760,19.102,1.957,36150.264,9.760,19.102,1.957
11,11,701,591,19,718,606,56,18,16,38,11,11,11,35794,0,3254,25331053,21468249,1323751,707.690,599.772,36.982,2302823,1951659,120341,707.690,599.772,36.982,28599.503,8.789,20.144,2.292,28599.503,8.789,20.144,2.292
12,12,298,622,19,319,641,49,22,20,31,12,12,12,65976,0,5498,20439288,41663268,2470992,309.799,631.491,37.453,1703274,3471939,205916,309.799,631.491,37.453,49301.402,8.967,20.241,2.257,49301.402,8.967,20.241,2.257
13,13,394,655,19,415,668,56,22,14,38,13,13,13,69849,0,5373,28271204,46235631,2656914,404.747,661.937,38.038,2174708,3556587,204378,404.747,661.937,38.038,49758.113,9.261,20.750,2.241,49758.113,9.261,20.750,2.241
14,14,383,672,19,387,678,49,5,7,31,14,14,14,6146,0,439,2364264,4149586,201236,384.683,675.169,32.743,168876,296399,14374,384.683,675.169,32.743,2405.180,5.479,16.416,2.996,2405.180,5.479,16.416,2.996
15,15,476,734,19,489,745,49,14,12,31,15,15,15,43755,0,2917,21081600,32361480,1480170,481.810,739.606,33.829,1405440,2157432,98678,481.810,739.606,33.829,25020.582,8.578,16.486,1.922,25020.582,8.578,16.486,1.922
16,16,659,794,19,687,831,56,29,38,38,16,16,16,194064,0,12129,130201824,157957664,7499136,670.922,813.946,38.643,8137614,9872354,468696,670.922,813.946,38.643,159777.428,13.173,28.148,2.137,159777.428,13.173,28.148,2.137
17,17,831,808,19,841,815,41,11,8,23,17,17,17,23443,0,1379,19589916,19023238,729810,835.640,811.468,31.131,1152348,1119014,42930,835.640,811.468,31.131,9121.089,6.614,13.233,2.001,9121.089,6.614,13.233,2.001
18,18,360,878,19,372,899,56,13,22,38,18,18,18,58104,0,3228,21280050,51546258,2153790,366.241,887.138,37.068,1182225,2863681,119655,366.241,887.138,37.068,32419.402,10.043,22.575,2.248,32419.402,10.043,22.575,2.248
19,19,399,887,19,404,892,41,6,6,23,19,19,19,9671,0,509,3885842,8603694,306090,401.804,889.639,31.650,204518,452826,16110,401.804,889.639,31.650,2904.353,5.706,12.812,2.245,2904.353,5.706,12.812,2.245
20,20,614,908,19,622,920,49,9,13,31,20,20,20,33760,0,1688,20862800,30832020,1252960,617.974,913.271,37.114,1043140,1541601,62648,617.974,913.271,37.114,12134.321,7.189,18.432,2.564,12134.321,7.189,18.432,2.564
21,21,395,938,19,402,942,49,8,5,31,21,21,21,18564,0,884,7402752,17449593,617652,398.769,939.969,33.271,352512,830933,29412,398.769,939.969,33.271,6521.330,7.377,16.008,2.170,6521.330,7.377,16.008,2.170
22,22,569,956,19,575,964,41,7,9,23,22,22,22,15048,0,684,8605784,14446652,505560,571.889,960.038,33.596,391172,656666,22980,571.889,960.038,33.596,3450.679,5.045,14.920,2.958,3450.679,5.045,14.920,2.958
23,23,469,220,27,472,222,41,4,3,15,23,23,23,1725,0,75,811440,381225,58650,470.400,221.000,34.000,35280,16575,2550,470.400,221.000,34.000,301.383,4.018,7.208,1.794,301.383,4.018,7.208,1.794
24,24,310,278,27,310,279,41,1,2,15,24,24,24,720,0,30,223200,200520,24480,310.000,278.500,34.000,9300,8355,1020,310.000,278.500,34.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
25,25,919,448,27,929,456,49,11,9,23,25,25,25,34325,0,1373,31711850,15500575,1316250,923.870,451.583,38.347,1268474,620023,52650,923.870,451.583,38.347,9066.896,6.604,12.362,1.872,9066.896,6.604,12.362,1.872
26,26,929,512,27,929,512,41,1,1,15,26,26,26,390,0,15,362310,199680,13260,929.000,512.000,34.000,13935,7680,510,929.000,512.000,34.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
27,27,890,538,27,898,545,49,9,8,23,27,27,27,22923,0,849,20488653,12410280,844074,893.803,541.390,36.822,758839,459640,31262,893.803,541.390,36.822,5104.844,6.013,13.142,2.186,5104.844,6.013,13.142,2.186
28,28,522,550,27,524,551,41,3,2,15,28,28,28,1680,0,60,878640,924840,57120,523.000,550.500,34.000,31380,33030,2040,523.000,550.500,34.000,234.345,3.906,7.089,1.815,234.345,3.906,7.089,1.815
29,29,507,585,27,523,607,64,17,23,38,29,29,29,186151,0,6419,95839403,111206590,9259671,514.848,597.400,49.743,3304807,3834710,319299,514.848,597.400,49.743,67094.784,10.453,23.736,2.271,67094.784,10.453,23.736,2.271
30,30,824,608,27,841,632,56,18,25,30,30,30,30,127350,0,4245,105927150,78876450,5340360,831.780,619.367,41.935,3530905,2629215,178012,831.780,619.367,41.935,41406.350,9.754,18.970,1.945,41406.350,9.754,18.970,1.945
31,31,746,616,27,781,647,64,36,32,38,31,31,31,497395,0,16045,378536195,314706327,22046363,761.037,632.709,44.324,12210845,10151817,711173,761.037,632.709,44.324,221088.176,13.779,26.575,1.929,221088.176,13.779,26.575,1.929
32,32,787,620,27,794,631,49,8,12,23,32,32,32,37920,0,1185,29957696,23698528,1555648,790.024,624.961,41.024,936178,740579,48614,790.024,624.961,41.024,6809.617,5.747,14.195,2.470,6809.617,5.747,14.195,2.470
33,33,413,638,27,414,640,41,2,3,15,33,33,33,1980,0,60,819225,1264725,67320,413.750,638.750,34.000,24825,38325,2040,413.750,638.750,34.000,235.696,3.928,7.115,1.811,235.696,3.928,7.115,1.811
34,34,1061,652,27,1063,656,49,3,5,23,34,34,34,6358,0,187,6751176,4157180,249084,1061.840,653.850,39.176,198564,122270,7326,1061.840,653.850,39.176,1014.072,5.423,12.317,2.271,1014.072,5.423,12.317,2.271
35,35,618,675,27,626,681,49,9,7,23,35,35,35,25130,0,718,15640275,17043950,885360,622.375,678.231,35.231,446865,486970,25296,622.375,678.231,35.231,3896.365,5.427,14.348,2.644,3896.365,5.427,14.348,2.644
36,36,466,693,27,478,706,56,13,14,30,36,36,36,84456,0,2346,39905856,59135220,3555900,472.505,700.190,42.104,1108496,1642645,98775,472.505,700.190,42.104,16968.396,7.233,16.279,2.251,16968.396,7.233,16.279,2.251
37,37,711,711,27,712,714,49,2,4,23,37,37,37,3922,0,106,2790799,2795313,137788,711.575,712.726,35.132,75427,75549,3724,711.575,712.726,35.132,475.265,4.484,13.933,3.107,475.265,4.484,13.933,3.107
38,38,421,777,27,433,790,56,13,14,30,38,38,38,109744,0,2888,46839370,85903522,4729328,426.806,782.763,43.094,1232615,2260619,124456,426.806,782.763,43.094,22941.515,7.944,17.335,2.182,22941.515,7.944,17.335,2.182
39,39,1099,787,27,1109,796,49,11,10,23,39,39,39,67119,0,1721,74111154,53073930,2553798,1104.175,790.744,38.049,1900286,1360870,65482,1104.175,790.744,38.049,11889.751,6.909,12.506,1.810,11889.751,6.909,12.506,1.810
40,40,541,801,27,547,806,49,7,6,23,40,40,40,28760,0,719,15646240,23118600,1078320,544.028,803.846,37.494,391156,577965,26958,544.028,803.846,37.494,4469.334,6.216,11.954,1.923,4469.334,6.216,11.954,1.923
41,41,645,823,27,648,826,41,4,4,15,41,41,41,7995,0,195,5167845,6592800,271830,646.385,824.615,34.000,126045,160800,6630,646.385,824.615,34.000,802.794,4.117,7.269,1.766,802.794,4.117,7.269,1.766
42,42,410,843,27,417,850,56,8,8,30,42,42,42,32634,0,777,13489854,27629532,1329300,413.368,846.649,40.734,321187,657846,31650,413.368,846.649,40.734,4924.986,6.338,15.674,2.473,4924.986,6.338,15.674,2.473
43,43,632,867,27,639,871,49,8,5,23,43,43,43,25069,0,583,15924792,21777006,895862,635.238,868.683,35.736,370344,506442,20834,635.238,868.683,35.736,3252.089,5.578,13.557,2.430,3252.089,5.578,13.557,2.430
44,44,751,893,27,758,901,49,8,9,23,44,44,44,35552,0,808,26816284,31918788,1253296,754.283,897.806,35.252,609461,725427,28484,754.283,897.806,35.252,4492.159,5.560,14.064,2.530,4492.159,5.560,14.064,2.530
45,45,1033,908,27,1034,909,41,2,2,15,45,45,45,2025,0,45,2093175,1839375,68850,1033.667,908.333,34.000,46515,40875,1530,1033.667,908.333,34.000,173.255,3.850,7.040,1.828,173.255,3.850,7.040,1.828
46,46,505,969,27,520,981,64,16,13,38,46,46,46,190624,0,4144,97443594,185899570,8505354,511.182,975.216,44.618,2118339,4041295,184899,511.182,975.216,44.618,39648.259,9.568,20.255,2.117,39648.259,9.568,20.255,2.117
47,47,656,1004,27,660,1009,49,5,6,23,47,47,47,24393,0,519,16052897,24546408,904186,658.094,1006.289,37.067,341551,522264,19238,658.094,1006.289,37.067,3083.103,5.940,12.270,2.066,3083.103,5.940,12.270,2.066
48,48,383,1027,27,390,1031,49,8,5,23,48,48,48,24336,0,507,9407808,25036272,867168,386.580,1028.775,35.633,195996,521589,18066,386.580,1028.775,35.633,2797.443,5.518,13.516,2.450,2797.443,5.518,13.516,2.450
49,49,619,1095,27,619,1095,41,1,1,15,49,49,49,735,0,15,454965,804825,24990,619.000,1095.000,34.000,9285,16425,510,619.000,1095.000,34.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
50,50,618,1097,27,623,1106,49,6,10,23,50,50,50,42900,0,858,26612400,47283300,1688600,620.336,1102.175,39.361,532248,945666,33772,620.336,1102.175,39.361,5211.638,6.074,13.405,2.207,5211.638,6.074,13.405,2.207
51,51,567,1189,27,572,1194,49,6,6,23,51,51,51,33507,0,657,19080528,39923922,1296114,569.449,1191.510,38.682,374128,782822,25414,569.449,1191.510,38.682,4017.869,6.115,12.036,1.968,4017.869,6.115,12.036,1.968
52,52,585,72,34,589,76,49,5,5,16,52,52,52,14976,0,288,8789248,1106560,621504,586.889,73.889,41.500,169024,21280,11952,586.889,73.889,41.500,1295.325,4.498,7.962,1.770,1295.325,4.498,7.962,1.770
53,53,335,158,34,346,168,64,12,11,31,53,53,53,102237,0,1929,34807326,16568489,4863333,340.457,162.060,47.569,656742,312613,91761,340.457,162.060,47.569,14492.986,7.513,17.067,2.272,14492.986,7.513,17.067,2.272
