 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,574,755,11,589,776,41,16,22,31,1,1,1,4947,0,4947,2875424,3794290,134958,581.246,766.988,27.281,2875424,3794290,134958,581.246,766.988,27.281,43733.242,8.840,17.648,1.996,43733.242,8.840,17.648,1.996
2,2,443,773,11,452,785,41,10,13,31,2,2,2,3268,0,1634,1461058,2545878,87968,447.080,779.032,26.918,730529,1272939,43984,447.080,779.032,26.918,11595.466,7.096,16.785,2.365,11595.466,7.096,16.785,2.365
3,3,481,589,19,484,592,41,4,4,23,3,3,3,405,0,135,195435,239265,13410,482.556,590.778,33.111,65145,79755,4470,482.556,590.778,33.111,599.530,4.441,14.230,3.204,599.530,4.441,14.230,3.204
4,4,518,619,19,524,629,41,7,11,23,4,4,4,3960,0,990,2059576,2472528,117840,520.095,624.376,29.758,514894,618132,29460,520.095,624.376,29.758,6434.773,6.500,12.462,1.917,6434.773,6.500,12.462,1.917
5,5,527,683,19,536,693,49,10,11,31,5,5,5,10670,0,2134,5668925,7331530,357720,531.296,687.116,33.526,1133785,1466306,71544,531.296,687.116,33.526,17415.122,8.161,16.471,2.018,17415.122,8.161,16.471,2.018
6,6,637,695,19,650,712,56,14,18,38,6,6,6,30942,0,5157,19908504,21801120,1187526,643.414,704.580,38.379,3318084,3633520,197921,643.414,704.580,38.379,51857.401,10.056,20.131,2.002,51857.401,10.056,20.131,2.002
7,7,234,701,19,243,709,49,10,9,31,7,7,7,10430,0,1490,2487541,7354207,357840,238.499,705.101,34.309,355363,1050601,51120,238.499,705.101,34.309,10671.733,7.162,15.995,2.233,10671.733,7.162,15.995,2.233
8,8,544,688,19,587,736,94,44,49,76,8,8,8,627088,0,78386,355516096,446952648,36817752,566.932,712.743,58.712,44439512,55869081,4602219,566.932,712.743,58.712,1618642.169,20.650,43.165,2.090,1618642.169,20.650,43.165,2.090
9,9,593,740,19,599,748,41,7,9,23,9,9,9,10791,0,1199,6430941,8028441,316170,595.954,743.994,29.299,714549,892049,35130,595.954,743.994,29.299,7835.536,6.535,12.400,1.898,7835.536,6.535,12.400,1.898
10,10,211,758,19,245,777,72,35,20,54,10,10,10,55820,0,5582,12510220,42845650,2480300,224.117,767.568,44.434,1251022,4284565,248030,224.117,767.568,44.434,82639.654,14.805,30.554,2.064,82639.654,14.805,30.554,2.064
11,11,739,821,19,752,834,49,14,14,31,11,11,11,30162,0,2742,22483912,24983607,1100880,745.438,828.314,36.499,2043992,2271237,100080,745.438,828.314,36.499,22493.092,8.203,18.462,2.251,22493.092,8.203,18.462,2.251
12,12,491,832,19,495,835,33,5,4,15,12,12,12,2340,0,195,1153980,1950840,60840,493.154,833.692,26.000,96165,162570,5070,493.154,833.692,26.000,807.353,4.140,7.357,1.777,807.353,4.140,7.357,1.777
13,13,709,853,19,714,859,41,6,7,23,13,13,13,6643,0,511,4724343,5686109,223470,711.176,855.955,33.640,363411,437393,17190,711.176,855.955,33.640,2438.611,4.772,14.672,3.074,2438.611,4.772,14.672,3.074
14,14,362,873,19,366,876,41,5,4,23,14,14,14,2310,0,165,841470,2020830,73500,364.273,874.818,31.818,60105,144345,5250,364.273,874.818,31.818,819.987,4.970,13.072,2.630,819.987,4.970,13.072,2.630
15,15,304,890,19,316,902,49,13,13,31,15,15,15,48525,0,3235,15079890,43484280,1646310,310.765,896.121,33.927,1005326,2898952,109754,310.765,896.121,33.927,28210.778,8.720,16.628,1.907,28210.778,8.720,16.628,1.907
