 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,69,542,11,123,630,72,55,89,62,1,1,1,73863,0,73863,7448407,43830021,3097718,100.841,593.396,41.939,7448407,43830021,3097718,100.841,593.396,41.939,1745679.691,23.634,59.020,2.497,1745679.691,23.634,59.020,2.497
2,2,293,71,19,297,73,33,5,3,15,2,2,2,300,0,150,88470,21660,7800,294.900,72.200,26.000,44235,10830,3900,294.900,72.200,26.000,612.767,4.085,7.352,1.800,612.767,4.085,7.352,1.800
3,3,100,680,19,105,686,33,6,7,15,3,3,3,1485,0,495,152325,1013760,38610,102.576,682.667,26.000,50775,337920,12870,102.576,682.667,26.000,2255.078,4.556,7.774,1.707,2255.078,4.556,7.774,1.707
4,4,1104,796,19,1109,800,41,6,5,23,4,4,4,1236,0,309,1368140,986212,40440,1106.909,797.906,32.718,342035,246553,10110,1106.909,797.906,32.718,1542.770,4.993,13.920,2.788,1542.770,4.993,13.920,2.788
5,5,1104,804,19,1108,807,33,5,4,15,5,5,5,1200,0,240,1327500,966750,31200,1106.250,805.625,26.000,265500,193350,6240,1106.250,805.625,26.000,1006.710,4.195,7.362,1.755,1006.710,4.195,7.362,1.755
6,6,633,970,19,642,982,41,10,13,23,6,6,6,8622,0,1437,5496108,8410590,257220,637.452,975.480,29.833,916018,1401765,42870,637.452,975.480,29.833,9753.329,6.787,12.948,1.908,9753.329,6.787,12.948,1.908
7,7,287,316,27,308,333,64,22,18,38,7,7,7,52920,0,7560,15759835,17110303,2340618,297.805,323.324,44.229,2251405,2444329,334374,297.805,323.324,44.229,80208.606,10.610,21.683,2.044,80208.606,10.610,21.683,2.044
8,8,317,327,27,335,339,49,19,13,23,8,8,8,26576,0,3322,8628696,8857184,1003008,324.680,333.278,37.741,1078587,1107148,125376,324.680,333.278,37.741,26064.717,7.846,15.069,1.921,26064.717,7.846,15.069,1.921
9,9,343,336,27,356,344,49,14,9,23,9,9,9,11484,0,1276,4021335,3900051,392112,350.168,339.607,34.144,446815,433339,43568,350.168,339.607,34.144,7475.458,5.859,15.804,2.698,7475.458,5.859,15.804,2.698
10,10,549,345,27,560,353,64,12,9,38,10,10,10,19570,0,1957,10853470,6827410,928570,554.597,348.871,47.449,1085347,682741,92857,554.597,348.871,47.449,16114.849,8.234,20.644,2.507,16114.849,8.234,20.644,2.507
