 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,733,1,34,744,7,56,12,7,23,1,1,1,1296,0,1296,957318,4300,59640,738.671,3.318,46.019,957318,4300,59640,738.671,3.318,46.019,8573.312,6.615,12.983,1.963,8573.312,6.615,12.983,1.963
2,2,812,1,34,826,10,64,15,10,31,2,2,2,5068,0,2534,4147256,20348,243676,818.322,4.015,48.081,2073628,10174,121838,818.322,4.015,48.081,20769.896,8.196,17.168,2.095,20769.896,8.196,17.168,2.095
3,3,628,34,34,640,51,56,13,18,23,3,3,3,5976,0,1992,3793371,245295,282060,634.768,41.047,47.199,1264457,81765,94020,634.768,41.047,47.199,14340.952,7.199,13.944,1.937,14340.952,7.199,13.944,1.937
4,4,40,76,34,54,87,64,15,12,31,4,4,4,9856,0,2464,449728,798044,525232,45.630,80.970,53.291,112432,199511,131308,45.630,80.970,53.291,18062.198,7.330,19.301,2.633,18062.198,7.330,19.301,2.633
5,5,861,122,34,870,131,64,10,10,31,5,5,5,7820,0,1564,6767910,988610,382720,865.462,126.421,48.941,1353582,197722,76544,865.462,126.421,48.941,10993.951,7.029,15.534,2.210,10993.951,7.029,15.534,2.210
6,6,324,128,34,337,138,56,14,11,23,6,6,6,12852,0,2142,4245996,1711404,591660,330.376,133.162,46.036,707666,285234,98610,330.376,133.162,46.036,15090.775,7.045,13.024,1.849,15090.775,7.045,13.024,1.849
7,7,1150,174,34,1159,183,56,10,10,23,7,7,7,13265,0,1895,15315671,2370319,597485,1154.593,178.690,45.042,2187953,338617,85355,1154.593,178.690,45.042,13246.792,6.990,12.266,1.755,13246.792,6.990,12.266,1.755
8,8,380,195,34,388,203,64,9,9,31,8,8,8,11840,0,1480,4550280,2355496,607392,384.314,198.944,51.300,568785,294437,75924,384.314,198.944,51.300,10721.815,7.244,17.575,2.426,10721.815,7.244,17.575,2.426
9,9,351,287,34,367,310,64,17,24,31,9,9,9,44694,0,4966,16087977,13354830,2094786,359.958,298.806,46.870,1787553,1483870,232754,359.958,298.806,46.870,44430.847,8.947,17.754,1.984,44430.847,8.947,17.754,1.984
10,10,452,291,34,461,302,56,10,12,23,10,10,10,20700,0,2070,9444320,6138250,945300,456.247,296.534,45.667,944432,613825,94530,456.247,296.534,45.667,14562.118,7.035,12.717,1.808,14562.118,7.035,12.717,1.808
