 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,700,326,27,745,360,94,46,35,68,1,1,1,22774,0,22774,16421050,7767015,1279986,721.044,341.047,56.204,16421050,7767015,1279986,721.044,341.047,56.204,388666.486,17.066,39.788,2.331,388666.486,17.066,39.788,2.331
2,2,138,342,27,145,348,49,8,7,23,2,2,2,1332,0,666,188340,459958,54312,141.396,345.314,40.775,94170,229979,27156,141.396,345.314,40.775,3541.823,5.318,14.083,2.648,3541.823,5.318,14.083,2.648
3,3,407,403,27,433,425,79,27,23,53,3,3,3,20742,0,6914,8745516,8563512,931473,421.633,412.859,44.908,2915172,2854504,310491,421.633,412.859,44.908,77226.653,11.170,34.587,3.097,77226.653,11.170,34.587,3.097
4,4,274,481,27,281,487,49,8,7,23,4,4,4,3344,0,836,928468,1618884,126544,277.652,484.116,37.842,232117,404721,31636,277.652,484.116,37.842,5295.390,6.334,11.820,1.866,5295.390,6.334,11.820,1.866
5,5,864,479,27,883,505,56,20,27,30,5,5,5,53895,0,10779,47079580,26482740,2260710,873.543,491.377,41.947,9415916,5296548,452142,873.543,491.377,41.947,116862.942,10.842,18.754,1.730,116862.942,10.842,18.754,1.730
6,6,715,492,27,730,513,56,16,22,30,6,6,6,22806,0,3801,16493802,11421258,915054,723.222,500.801,40.123,2748967,1903543,152509,723.222,500.801,40.123,33132.427,8.717,17.011,1.952,33132.427,8.717,17.011,1.952
7,7,685,547,27,691,552,49,7,6,23,7,7,7,4354,0,622,2995503,2391935,157052,687.989,549.365,36.071,427929,341705,22436,687.989,549.365,36.071,3552.940,5.712,13.297,2.328,3552.940,5.712,13.297,2.328
8,8,562,565,27,565,567,49,4,3,23,8,8,8,1304,0,163,735272,738488,50896,563.859,566.325,39.031,91909,92311,6362,563.859,566.325,39.031,913.628,5.605,12.103,2.159,913.628,5.605,12.103,2.159
9,9,947,628,27,954,636,49,8,9,23,9,9,9,8820,0,980,8383878,5574006,345744,950.553,631.973,39.200,931542,619334,38416,950.553,631.973,39.200,6080.275,6.204,12.744,2.054,6080.275,6.204,12.744,2.054
10,10,296,651,27,308,671,64,13,21,38,10,10,10,38560,0,3856,11642310,25589680,1689290,301.927,663.633,43.809,1164231,2558968,168929,301.927,663.633,43.809,32818.663,8.511,20.285,2.383,32818.663,8.511,20.285,2.383
11,11,506,660,27,521,672,56,16,13,30,11,11,11,21142,0,1922,10857066,14084686,877393,513.531,666.195,41.500,987006,1280426,79763,513.531,666.195,41.500,13172.065,6.853,16.076,2.346,13172.065,6.853,16.076,2.346
12,12,152,699,27,164,710,56,13,12,30,12,12,12,37032,0,3086,5839068,26081892,1563876,157.676,704.307,42.230,486589,2173491,130323,157.676,704.307,42.230,25077.323,8.126,16.160,1.989,25077.323,8.126,16.160,1.989
13,13,735,704,27,746,716,49,12,13,23,13,13,13,34333,0,2641,25415546,24384048,1307410,740.266,710.222,38.080,1955042,1875696,100570,740.266,710.222,38.080,19665.418,7.446,13.121,1.762,19665.418,7.446,13.121,1.762
14,14,461,737,27,470,746,56,10,10,30,14,14,14,21434,0,1531,9969386,15897980,906416,465.120,741.718,42.289,712099,1135570,64744,465.120,741.718,42.289,10919.483,7.132,15.724,2.205,10919.483,7.132,15.724,2.205
