 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,560,198,11,567,205,33,8,8,23,1,1,1,943,0,943,531329,189962,22126,563.445,201.444,23.463,531329,189962,22126,563.445,201.444,23.463,5783.847,6.133,12.805,2.088,5783.847,6.133,12.805,2.088
2,2,156,201,11,169,220,41,14,20,31,2,2,2,9332,0,4666,1517786,1965962,253688,162.643,210.669,27.185,758893,982981,126844,162.643,210.669,27.185,44816.127,9.605,18.355,1.911,44816.127,9.605,18.355,1.911
3,3,876,357,11,889,367,41,14,11,31,3,3,3,9165,0,3055,8095581,3315360,257358,883.315,361.741,28.081,2698527,1105120,85786,883.315,361.741,28.081,26151.930,8.560,17.684,2.066,26151.930,8.560,17.684,2.066
4,4,543,484,11,552,493,41,10,10,31,4,4,4,6692,0,1673,3660472,3272928,159896,546.992,489.081,23.894,915118,818232,39974,546.992,489.081,23.894,11787.764,7.046,17.497,2.483,11787.764,7.046,17.497,2.483
5,5,728,560,11,741,576,41,14,17,31,5,5,5,22515,0,4503,16537270,12782120,612570,734.500,567.716,27.207,3307454,2556424,122514,734.500,567.716,27.207,40983.218,9.101,17.469,1.919,40983.218,9.101,17.469,1.919
6,6,64,644,11,70,653,33,7,10,23,6,6,6,6318,0,1053,424056,4097688,140724,67.119,648.574,22.274,70676,682948,23454,67.119,648.574,22.274,6685.356,6.349,12.188,1.920,6685.356,6.349,12.188,1.920
7,7,998,656,11,1008,666,41,11,11,31,7,7,7,14091,0,2013,14130515,9315733,422114,1002.804,661.112,29.956,2018645,1330819,60302,1002.804,661.112,29.956,14620.774,7.263,19.074,2.626,14620.774,7.263,19.074,2.626
8,8,1097,790,11,1112,807,49,16,18,39,8,8,8,56224,0,7028,62065560,44898992,1897440,1103.898,798.573,33.748,7758195,5612374,237180,1103.898,798.573,33.748,74611.866,10.616,23.913,2.252,74611.866,10.616,23.913,2.252
9,9,682,887,11,697,901,41,16,15,31,9,9,9,36027,0,4003,24844185,32257134,1024254,689.599,895.360,28.430,2760465,3584126,113806,689.599,895.360,28.430,34907.741,8.720,18.223,2.090,34907.741,8.720,18.223,2.090
10,10,873,937,11,890,950,41,18,14,31,10,10,10,40630,0,4063,35804430,38341940,1141420,881.231,943.685,28.093,3580443,3834194,114142,881.231,943.685,28.093,35376.002,8.707,18.252,2.096,35376.002,8.707,18.252,2.096
11,11,832,951,11,849,966,49,18,16,39,11,11,11,62623,0,5693,52689241,60056964,2137630,841.372,959.024,34.135,4789931,5459724,194330,841.372,959.024,34.135,57846.552,10.161,23.467,2.309,57846.552,10.161,23.467,2.309
12,12,1012,1069,11,1024,1080,41,13,12,31,12,12,12,22488,0,1874,22863612,24153540,586464,1016.703,1074.064,26.079,1905301,2012795,48872,1016.703,1074.064,26.079,14184.374,7.569,15.849,2.094,14184.374,7.569,15.849,2.094
13,13,192,1091,11,200,1097,33,9,7,23,13,13,13,13650,0,1050,2671734,14931839,305240,195.731,1093.908,22.362,205518,1148603,23480,195.731,1093.908,22.362,6731.162,6.411,12.110,1.889,6731.162,6.411,12.110,1.889
14,14,867,126,19,878,141,56,12,16,38,14,14,14,65744,0,4696,57333024,8792686,2606212,872.065,133.741,39.642,4095216,628049,186158,872.065,133.741,39.642,48081.366,10.239,21.786,2.128,48081.366,10.239,21.786,2.128
15,15,38,280,19,43,284,33,6,5,15,15,15,15,4050,0,270,163125,1140975,105300,40.278,281.722,26.000,10875,76065,7020,40.278,281.722,26.000,1158.850,4.292,7.545,1.758,1158.850,4.292,7.545,1.758
16,16,590,295,19,607,319,56,18,25,38,16,16,16,121056,0,7566,72435808,37217232,4658928,598.366,307.438,38.486,4527238,2326077,291183,598.366,307.438,38.486,79873.348,10.557,20.881,1.978,79873.348,10.557,20.881,1.978
17,17,556,440,19,564,448,41,9,9,23,17,17,17,19907,0,1171,11140321,8837586,626790,559.618,443.944,31.486,655313,519858,36870,559.618,443.944,31.486,7365.656,6.290,13.042,2.074,7365.656,6.290,13.042,2.074
18,18,207,490,19,211,496,41,5,7,23,18,18,18,8190,0,455,1712052,4035600,229500,209.042,492.747,28.022,95114,224200,12750,209.042,492.747,28.022,2519.391,5.537,13.146,2.374,2519.391,5.537,13.146,2.374
19,19,364,499,19,370,507,41,7,9,23,19,19,19,16492,0,868,6050531,8298383,541500,366.877,503.176,32.834,318449,436757,28500,366.877,503.176,32.834,4832.596,5.568,14.164,2.544,4832.596,5.568,14.164,2.544
20,20,180,556,19,188,562,41,9,7,23,20,20,20,19200,0,960,3526840,10740780,554400,183.690,559.416,28.875,176342,537039,27720,183.690,559.416,28.875,6022.683,6.274,12.668,2.019,6022.683,6.274,12.668,2.019
21,21,446,570,19,465,582,49,20,13,31,21,21,21,85365,0,4065,38756655,49221837,3191118,454.011,576.604,37.382,1845555,2343897,151958,454.011,576.604,37.382,35246.270,8.671,18.966,2.187,35246.270,8.671,18.966,2.187
22,22,1012,802,19,1027,816,56,16,15,38,22,22,22,110528,0,5024,112613380,89393040,4276426,1018.867,808.782,38.691,5118790,4063320,194383,1018.867,808.782,38.691,48267.432,9.607,20.892,2.175,48267.432,9.607,20.892,2.175
23,23,968,848,19,980,858,49,13,11,31,23,23,23,51911,0,2257,50604485,44301496,1713270,974.832,853.412,33.004,2200195,1926152,74490,974.832,853.412,33.004,18360.080,8.135,16.879,2.075,18360.080,8.135,16.879,2.075
24,24,250,886,19,255,890,41,6,5,23,24,24,24,9624,0,401,2433552,8548176,311760,252.863,888.214,32.394,101398,356174,12990,252.863,888.214,32.394,2119.597,5.286,13.546,2.563,2119.597,5.286,13.546,2.563
25,25,929,917,19,930,918,33,2,2,15,25,25,25,1500,0,60,1394250,1376250,39000,929.500,917.500,26.000,55770,55050,1560,929.500,917.500,26.000,231.766,3.863,7.036,1.821,231.766,3.863,7.036,1.821
26,26,716,944,19,729,959,49,14,16,31,26,26,26,109902,0,4227,79385150,104590876,3990220,722.327,951.674,36.307,3053275,4022726,153470,722.327,951.674,36.307,37934.052,8.974,18.305,2.040,37934.052,8.974,18.305,2.040
27,27,91,966,19,93,968,33,3,3,15,27,27,27,2835,0,105,260820,2742255,73710,92.000,967.286,26.000,9660,101565,2730,92.000,967.286,26.000,416.136,3.963,7.117,1.796,416.136,3.963,7.117,1.796
28,28,193,987,19,198,992,41,6,6,23,28,28,28,16212,0,579,3172176,16038764,477960,195.668,989.314,29.482,113292,572813,17070,195.668,989.314,29.482,3488.194,6.025,11.896,1.975,3488.194,6.025,11.896,1.975
29,29,1141,1007,19,1149,1015,49,9,9,31,29,29,29,45182,0,1558,51730345,45679698,1520064,1144.933,1011.015,33.643,1783805,1575162,52416,1144.933,1011.015,33.643,12317.852,7.906,16.010,2.025,12317.852,7.906,16.010,2.025
30,30,782,1080,19,790,1088,41,9,9,23,30,30,30,34680,0,1156,27266940,37597770,990000,786.244,1084.134,28.547,908898,1253259,33000,786.244,1084.134,28.547,7291.146,6.307,13.057,2.070,7291.146,6.307,13.057,2.070
31,31,1118,1118,19,1121,1121,33,4,4,15,31,31,31,6045,0,195,6766680,6768075,157170,1119.385,1119.615,26.000,218280,218325,5070,1119.385,1119.615,26.000,802.794,4.117,7.269,1.766,802.794,4.117,7.269,1.766
32,32,747,38,27,758,48,64,12,11,38,32,32,32,72544,0,2267,54549088,3109120,3242016,751.945,42.858,44.690,1704659,97160,101313,751.945,42.858,44.690,18538.180,8.177,19.741,2.414,18538.180,8.177,19.741,2.414
33,33,926,384,27,948,403,64,23,20,38,33,33,33,259446,0,7862,243578577,102160608,11550594,938.841,393.764,44.520,7381169,3095776,350018,938.841,393.764,44.520,79763.699,10.145,21.762,2.145,79763.699,10.145,21.762,2.145
34,34,414,436,27,423,450,49,10,15,23,34,34,34,59636,0,1754,24952362,26423168,2182936,418.411,443.074,36.604,733893,777152,64204,418.411,443.074,36.604,12267.972,6.994,14.474,2.069,12267.972,6.994,14.474,2.069
35,35,1000,548,27,1009,555,49,10,8,23,35,35,35,41510,0,1186,41700680,22884715,1577380,1004.594,551.306,38.000,1191448,653849,45068,1004.594,551.306,38.000,7622.995,6.427,11.992,1.866,7622.995,6.427,11.992,1.866
