 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,633,108,11,642,118,41,10,11,31,1,1,1,1630,0,1630,1038756,184715,39344,637.274,113.322,24.137,1038756,184715,39344,637.274,113.322,24.137,11763.433,7.217,17.095,2.369,11763.433,7.217,17.095,2.369
2,2,436,231,11,454,251,41,19,21,31,2,2,2,7100,0,3550,3164662,1706458,199856,445.727,240.346,28.149,1582331,853229,99928,445.727,240.346,28.149,30811.749,8.679,17.561,2.023,30811.749,8.679,17.561,2.023
3,3,699,390,11,710,401,41,12,12,31,3,3,3,8097,0,2699,5704410,3203964,229038,704.509,395.698,28.287,1901470,1067988,76346,704.509,395.698,28.287,22568.838,8.362,17.976,2.150,22568.838,8.362,17.976,2.150
4,4,745,439,11,765,454,49,21,16,39,4,4,4,19020,0,4755,14319620,8496304,563048,752.872,446.704,29.603,3579905,2124076,140762,752.872,446.704,29.603,42663.035,8.972,20.047,2.234,42663.035,8.972,20.047,2.234
5,5,462,553,11,494,597,87,33,45,77,5,5,5,154195,0,30839,73853785,88614160,7464530,478.964,574.689,48.410,14770757,17722832,1492906,478.964,574.689,48.410,556459.478,18.044,42.158,2.336,556459.478,18.044,42.158,2.336
6,6,525,655,11,543,684,41,19,30,31,6,6,6,49656,0,8276,26520330,33332262,1445736,534.081,671.264,29.115,4420055,5555377,240956,534.081,671.264,29.115,86633.648,10.468,20.172,1.927,86633.648,10.468,20.172,1.927
7,7,757,671,11,775,683,41,19,13,31,7,7,7,22239,0,3177,17047856,15052828,583366,766.575,676.866,26.232,2435408,2150404,83338,766.575,676.866,26.232,25574.155,8.050,16.734,2.079,25574.155,8.050,16.734,2.079
8,8,808,827,11,819,844,41,12,18,31,8,8,8,14200,0,1775,11536352,11818880,399760,812.419,832.315,28.152,1442044,1477360,49970,812.419,832.315,28.152,14231.532,8.018,17.541,2.188,14231.532,8.018,17.541,2.188
9,9,324,872,11,340,890,41,17,19,31,9,9,9,40635,0,4515,13488039,35822988,1004346,331.932,881.580,24.716,1498671,3980332,111594,331.932,881.580,24.716,38699.799,8.571,18.109,2.113,38699.799,8.571,18.109,2.113
10,10,975,106,19,978,109,33,4,4,15,10,10,10,1650,0,165,1611450,177300,42900,976.636,107.455,26.000,161145,17730,4290,976.636,107.455,26.000,681.026,4.127,7.334,1.777,681.026,4.127,7.334,1.777
11,11,965,116,19,976,123,41,12,8,23,11,11,11,16181,0,1471,15717691,1926232,485430,971.367,119.043,30.000,1428881,175112,44130,971.367,119.043,30.000,10057.751,6.837,13.069,1.911,10057.751,6.837,13.069,1.911
12,12,469,252,19,480,262,41,12,11,23,12,12,12,25176,0,2098,11951424,6466128,752400,474.715,256.837,29.886,995952,538844,62700,474.715,256.837,29.886,15150.672,7.221,12.816,1.775,15150.672,7.221,12.816,1.775
13,13,364,287,19,368,290,33,5,4,15,13,13,13,2730,0,210,998595,787800,70980,365.786,288.571,26.000,76815,60600,5460,365.786,288.571,26.000,872.280,4.154,7.364,1.773,872.280,4.154,7.364,1.773
14,14,355,289,19,382,302,41,28,14,23,14,14,14,48272,0,3448,17927056,14326032,1465800,371.376,296.777,30.365,1280504,1023288,104700,371.376,296.777,30.365,32525.467,9.433,20.126,2.134,32525.467,9.433,20.126,2.134
