 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,303,913,11,317,935,41,15,23,31,1,1,1,4928,0,4928,1528915,4550090,144568,310.251,923.314,29.336,1528915,4550090,144568,310.251,923.314,29.336,45685.132,9.271,19.742,2.130,45685.132,9.271,19.742,2.130
2,2,433,336,19,449,371,49,17,36,31,2,2,2,14834,0,7417,6569566,5265342,547884,442.872,354.951,36.934,3284783,2632671,273942,442.872,354.951,36.934,85839.109,11.573,22.281,1.925,85839.109,11.573,22.281,1.925
3,3,836,398,19,852,412,49,17,15,31,3,3,3,9018,0,3006,7616559,3649461,309096,844.595,404.686,34.275,2538853,1216487,103032,844.595,404.686,34.275,22266.566,7.407,15.987,2.158,22266.566,7.407,15.987,2.158
4,4,845,418,19,873,446,56,29,29,38,4,4,4,58360,0,14590,50144536,25244544,2051120,859.228,432.566,35.146,12536134,6311136,512780,859.228,432.566,35.146,179918.265,12.332,23.354,1.894,179918.265,12.332,23.354,1.894
5,5,892,465,19,949,513,56,58,49,38,5,5,5,167260,0,33452,154603420,82545065,5963525,924.330,493.513,35.654,30920684,16509013,1192705,924.330,493.513,35.654,567586.218,16.967,41.101,2.422,567586.218,16.967,41.101,2.422
6,6,965,478,19,977,496,49,13,19,31,6,6,6,15048,0,2508,14612118,7309710,535272,971.034,485.760,35.571,2435353,1218285,89212,971.034,485.760,35.571,18400.555,7.337,16.722,2.279,18400.555,7.337,16.722,2.279
7,7,741,491,19,778,558,72,38,68,54,7,7,7,418670,0,59810,318968902,221687508,18824498,761.862,529.504,44.963,45566986,31669644,2689214,761.862,529.504,44.963,1181399.999,19.753,40.522,2.052,1181399.999,19.753,40.522,2.052
8,8,851,560,19,892,639,64,42,80,46,8,8,8,362232,0,45279,316239552,218613624,15386992,873.030,603.518,42.478,39529944,27326703,1923374,873.030,603.518,42.478,895615.790,19.780,45.940,2.323,895615.790,19.780,45.940,2.323
9,9,437,665,19,438,666,33,2,2,15,9,9,9,405,0,45,177255,269595,10530,437.667,665.667,26.000,19695,29955,1170,437.667,665.667,26.000,173.255,3.850,7.040,1.828,173.255,3.850,7.040,1.828
10,10,323,923,19,334,934,33,12,12,15,10,10,10,11700,0,1170,3849000,10864050,304200,328.974,928.551,26.000,384900,1086405,30420,328.974,928.551,26.000,6605.943,5.646,10.222,1.810,6605.943,5.646,10.222,1.810
