 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,599,485,19,608,497,49,10,13,31,1,1,1,2470,0,2470,1491141,1213623,90072,603.701,491.345,36.466,1491141,1213623,90072,603.701,491.345,36.466,19590.978,7.932,17.829,2.248,19590.978,7.932,17.829,2.248
2,2,665,517,19,680,544,64,16,28,46,2,2,2,10708,0,5354,7201062,5704948,437486,672.494,532.774,40.856,3600531,2852474,218743,672.494,532.774,40.856,61313.091,11.452,28.048,2.449,61313.091,11.452,28.048,2.449
3,3,392,552,19,406,565,56,15,14,38,3,3,3,8781,0,2927,3505032,4897773,321372,399.161,557.769,36.599,1168344,1632591,107124,399.161,557.769,36.599,25413.669,8.682,21.021,2.421,25413.669,8.682,21.021,2.421
4,4,643,557,19,659,567,49,17,11,31,4,4,4,10780,0,2695,7012620,6058356,394504,650.521,562.000,36.596,1753155,1514589,98626,650.521,562.000,36.596,20466.450,7.594,19.173,2.525,20466.450,7.594,19.173,2.525
5,5,458,595,19,476,624,56,19,30,38,5,5,5,38160,0,7632,17830485,23211460,1475845,467.256,608.267,38.675,3566097,4642292,295169,467.256,608.267,38.675,79883.554,10.467,20.868,1.994,79883.554,10.467,20.868,1.994
6,6,580,630,19,584,635,41,5,6,23,6,6,6,2940,0,490,1711494,1859958,88200,582.141,632.639,30.000,285249,309993,14700,582.141,632.639,30.000,3006.484,6.136,11.313,1.844,3006.484,6.136,11.313,1.844
7,7,563,668,19,572,678,41,10,11,23,7,7,7,11760,0,1680,6671000,7910385,361200,567.262,672.652,30.714,953000,1130055,51600,567.262,672.652,30.714,11437.392,6.808,12.685,1.863,11437.392,6.808,12.685,1.863
8,8,715,685,19,726,696,49,12,12,31,8,8,8,19384,0,2423,13975848,13379200,668624,720.999,690.219,34.494,1746981,1672400,83578,720.999,690.219,34.494,18642.723,7.694,16.567,2.153,18642.723,7.694,16.567,2.153
9,9,517,729,19,531,740,49,15,12,31,9,9,9,28359,0,3151,14847552,20838735,936054,523.557,734.819,33.007,1649728,2315415,104006,523.557,734.819,33.007,26569.078,8.432,17.471,2.072,26569.078,8.432,17.471,2.072
10,10,608,751,19,621,759,41,14,9,23,10,10,10,17350,0,1735,10654750,13099880,515100,614.107,755.036,29.689,1065475,1309988,51510,614.107,755.036,29.689,12075.973,6.960,13.246,1.903,12075.973,6.960,13.246,1.903
11,11,520,768,19,531,782,49,12,15,31,11,11,11,24706,0,2246,12969935,19129440,870364,524.971,774.283,35.229,1179085,1739040,79124,524.971,774.283,35.229,15942.284,7.098,16.822,2.370,15942.284,7.098,16.822,2.370
12,12,735,776,19,756,791,72,22,16,54,12,12,12,86508,0,7209,64510368,67710108,4081308,745.716,782.703,47.178,5375864,5642509,340109,745.716,782.703,47.178,91939.421,12.753,29.727,2.331,91939.421,12.753,29.727,2.331
