 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,393,385,11,420,413,41,28,29,31,1,1,1,10162,0,10162,4134720,4047766,299760,406.881,398.324,29.498,4134720,4047766,299760,406.881,398.324,29.498,114081.159,11.226,20.994,1.870,114081.159,11.226,20.994,1.870
2,2,802,607,11,815,617,41,14,11,31,2,2,2,4712,0,2356,3811602,2883508,135728,808.914,611.950,28.805,1905801,1441754,67864,808.914,611.950,28.805,17880.427,7.589,18.371,2.421,17880.427,7.589,18.371,2.421
3,3,418,706,11,439,724,41,22,19,31,3,3,3,21117,0,7039,9070362,15097500,609882,429.529,714.945,28.881,3023454,5032500,203294,429.529,714.945,28.881,67769.863,9.628,19.821,2.059,67769.863,9.628,19.821,2.059
4,4,619,783,11,641,794,41,23,12,31,4,4,4,14336,0,3584,9054000,11302164,416848,631.557,788.376,29.077,2263500,2825541,104212,631.557,788.376,29.077,32231.668,8.993,18.929,2.105,32231.668,8.993,18.929,2.105
5,5,529,862,11,547,879,49,19,18,39,5,5,5,29015,0,5803,15607115,25258385,899890,537.898,870.529,31.015,3121423,5051677,179978,537.898,870.529,31.015,52289.544,9.011,20.178,2.239,52289.544,9.011,20.178,2.239
6,6,436,918,11,489,943,41,54,26,31,6,6,6,64332,0,10722,30217230,59892168,1935024,469.708,930.986,30.079,5036205,9982028,322504,469.708,930.986,30.079,163055.926,15.208,36.561,2.404,163055.926,15.208,36.561,2.404
7,7,626,111,19,634,122,49,9,12,31,7,7,7,13244,0,1892,8345680,1538096,415520,630.148,116.135,31.374,1192240,219728,59360,630.148,116.135,31.374,13348.057,7.055,17.903,2.538,13348.057,7.055,17.903,2.538
8,8,586,146,19,597,165,41,12,20,23,8,8,8,28008,0,3501,16580240,4337072,850800,591.982,154.851,30.377,2072530,542134,106350,591.982,154.851,30.377,29318.211,8.374,14.998,1.791,29318.211,8.374,14.998,1.791
9,9,537,233,19,544,240,41,8,8,23,9,9,9,7713,0,857,4166325,1820070,243270,540.169,235.974,31.540,462925,202230,27030,540.169,235.974,31.540,5178.917,6.043,12.971,2.146,5178.917,6.043,12.971,2.146
10,10,510,291,19,527,304,56,18,14,38,10,10,10,49200,0,4920,25495120,14617380,1766440,518.193,297.101,35.903,2549512,1461738,176644,518.193,297.101,35.903,50164.096,10.196,21.960,2.154,50164.096,10.196,21.960,2.154
