 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,67,501,11,118,552,64,52,52,54,1,1,1,61187,0,61187,5659487,32321921,2320474,92.495,528.248,37.924,5659487,32321921,2320474,92.495,528.248,37.924,1207826.689,19.740,36.836,1.866,1207826.689,19.740,36.836,1.866
2,2,278,775,11,300,795,41,23,21,31,2,2,2,14092,0,7046,4067592,11062526,418432,288.645,785.022,29.693,2033796,5531263,209216,288.645,785.022,29.693,68579.173,9.733,19.694,2.023,68579.173,9.733,19.694,2.023
3,3,442,430,19,444,435,33,3,6,15,3,3,3,585,0,195,259200,252945,15210,443.077,432.385,26.000,86400,84315,5070,443.077,432.385,26.000,814.077,4.175,7.473,1.790,814.077,4.175,7.473,1.790
4,4,448,433,19,451,435,33,4,3,15,4,4,4,660,0,165,296760,286380,17160,449.636,433.909,26.000,74190,71595,4290,449.636,433.909,26.000,672.853,4.078,7.246,1.777,672.853,4.078,7.246,1.777
5,5,614,476,19,625,486,49,12,11,31,5,5,5,8195,0,1639,5080375,3939805,296570,619.936,480.757,36.189,1016075,787961,59314,619.936,480.757,36.189,11409.826,6.961,17.329,2.489,11409.826,6.961,17.329,2.489
6,6,808,491,19,825,511,56,18,21,38,6,6,6,37290,0,6215,30463362,18660882,1391034,816.931,500.426,37.303,5077227,3110147,231839,816.931,500.426,37.303,57614.488,9.270,19.392,2.092,57614.488,9.270,19.392,2.092
7,7,606,512,19,643,529,56,38,18,38,7,7,7,58093,0,8299,36482852,30249590,2346029,628.008,520.710,40.384,5211836,4321370,335147,628.008,520.710,40.384,109528.845,13.198,28.065,2.126,109528.845,13.198,28.065,2.126
8,8,300,589,19,316,609,64,17,21,46,8,8,8,56128,0,7016,17320216,33647312,2427232,308.584,599.475,43.245,2165027,4205914,303404,308.584,599.475,43.245,72697.702,10.362,24.387,2.354,72697.702,10.362,24.387,2.354
9,9,871,662,19,882,671,49,12,10,31,9,9,9,16560,0,1840,14515425,11038374,618984,876.535,666.568,37.378,1612825,1226486,68776,876.535,666.568,37.378,13781.217,7.490,18.561,2.478,13781.217,7.490,18.561,2.478
10,10,86,676,19,93,683,41,8,8,23,10,10,10,7730,0,773,690650,5252650,225300,89.347,679.515,29.146,69065,525265,22530,89.347,679.515,29.146,4661.659,6.031,12.496,2.072,4661.659,6.031,12.496,2.072
11,11,647,699,19,655,706,49,9,8,31,11,11,11,11385,0,1035,7409622,7996945,362802,650.823,702.411,31.867,673602,726995,32982,650.823,702.411,31.867,6553.850,6.332,17.179,2.713,6553.850,6.332,17.179,2.713
12,12,204,727,19,240,781,56,37,55,38,12,12,12,362160,0,30180,79568304,272157072,13194180,219.705,751.483,36.432,6630692,22679756,1099515,219.705,751.483,36.432,511398.781,16.945,32.994,1.947,511398.781,16.945,32.994,1.947
13,13,557,722,19,579,758,49,23,37,31,13,13,13,85202,0,6554,48504014,62841922,3242512,569.283,737.564,38.057,3731078,4833994,249424,569.283,737.564,38.057,80343.291,12.259,23.828,1.944,80343.291,12.259,23.828,1.944
14,14,381,945,19,392,960,33,12,16,15,14,14,14,20160,0,1440,7790370,19212480,524160,386.427,953.000,26.000,556455,1372320,37440,386.427,953.000,26.000,8750.801,6.077,10.905,1.794,8750.801,6.077,10.905,1.794
15,15,1086,29,27,1087,32,41,2,4,15,15,15,15,900,0,60,977850,27450,30600,1086.500,30.500,34.000,65190,1830,2040,1086.500,30.500,34.000,241.997,4.033,7.176,1.779,241.997,4.033,7.176,1.779
16,16,699,480,27,709,486,49,11,7,23,16,16,16,17280,0,1080,12159616,8350080,682112,703.681,483.222,39.474,759976,521880,42632,703.681,483.222,39.474,6661.737,6.168,13.508,2.190,6661.737,6.168,13.508,2.190
17,17,775,494,27,787,508,56,13,15,30,17,17,17,25041,0,1473,19543710,12546510,1060800,780.468,501.039,42.363,1149630,738030,62400,780.468,501.039,42.363,9559.445,6.490,15.984,2.463,9559.445,6.490,15.984,2.463
18,18,427,507,27,443,521,56,17,15,30,18,18,18,76662,0,4259,33381432,39400344,3122064,435.436,513.949,40.725,1854524,2188908,173448,435.436,513.949,40.725,35737.301,8.391,16.455,1.961,35737.301,8.391,16.455,1.961
19,19,460,510,27,498,527,56,39,18,30,19,19,19,184680,0,9720,87804719,96299125,7500896,475.442,521.438,40.616,4621301,5068375,394784,475.442,521.438,40.616,116453.589,11.981,24.116,2.013,116453.589,11.981,24.116,2.013
20,20,499,518,27,502,521,41,4,4,15,20,20,20,3600,0,180,1801200,1869600,122400,500.333,519.333,34.000,90060,93480,6120,500.333,519.333,34.000,743.035,4.128,7.318,1.773,743.035,4.128,7.318,1.773
21,21,693,539,27,707,550,56,15,12,30,21,21,21,58422,0,2782,40890969,31802715,2337342,699.924,544.362,40.008,1947189,1514415,111302,699.924,544.362,40.008,22665.323,8.147,16.548,2.031,22665.323,8.147,16.548,2.031
22,22,539,559,27,546,563,41,8,5,15,22,22,22,8910,0,405,4833180,5000490,302940,542.444,561.222,34.000,219690,227295,13770,542.444,561.222,34.000,1849.345,4.566,7.946,1.740,1849.345,4.566,7.946,1.740
23,23,354,567,27,362,582,49,9,16,23,23,23,23,33396,0,1452,11969591,19216960,1280824,358.414,575.427,38.353,520417,835520,55688,358.414,575.427,38.353,10353.401,7.130,14.209,1.993,10353.401,7.130,14.209,1.993
24,24,387,569,27,393,577,49,7,9,23,24,24,24,12312,0,513,4816296,7045416,454224,391.187,572.240,36.893,200679,293559,18926,391.187,572.240,36.893,3034.478,5.915,12.723,2.151,3034.478,5.915,12.723,2.151
25,25,389,578,27,390,580,41,2,3,15,25,25,25,1875,0,75,730125,1085250,63750,389.400,578.800,34.000,29205,43410,2550,389.400,578.800,34.000,293.714,3.916,7.113,1.816,293.714,3.916,7.113,1.816
