 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,1028,219,27,1060,264,72,33,46,46,1,1,1,37845,0,37845,39514369,9105121,1980690,1044.111,240.590,52.337,39514369,9105121,1980690,1044.111,240.590,52.337,616272.378,16.284,28.638,1.759,616272.378,16.284,28.638,1.759
2,2,543,379,27,554,393,56,12,15,30,2,2,2,4822,0,2411,2645828,1863432,199952,548.699,386.444,41.467,1322914,931716,99976,548.699,386.444,41.467,16749.696,6.947,15.286,2.200,16749.696,6.947,15.286,2.200
3,3,467,423,27,480,436,56,14,14,30,3,3,3,8439,0,2813,3987501,3634038,347079,472.509,430.624,41.128,1329167,1211346,115693,472.509,430.624,41.128,21727.862,7.724,15.606,2.020,21727.862,7.724,15.606,2.020
4,4,399,522,27,410,532,49,12,11,23,4,4,4,8116,0,2029,3284392,4277304,308424,404.681,527.021,38.002,821098,1069326,77106,404.681,527.021,38.002,14326.708,7.061,12.735,1.804,14326.708,7.061,12.735,1.804
5,5,316,554,27,334,569,49,19,16,23,5,5,5,14770,0,2954,4811025,8289830,594280,325.730,561.261,40.236,962205,1657966,118856,325.730,561.261,40.236,22464.155,7.605,16.475,2.166,22464.155,7.605,16.475,2.166
6,6,583,664,27,604,685,64,22,22,38,6,6,6,60468,0,10078,35891616,40739076,2618052,593.564,673.730,43.296,5981936,6789846,436342,593.564,673.730,43.296,107852.334,10.702,21.316,1.992,107852.334,10.702,21.316,1.992
7,7,163,774,27,169,782,49,7,9,23,7,7,7,5061,0,723,840063,3935512,206766,165.988,777.615,40.855,120009,562216,29538,165.988,777.615,40.855,3873.816,5.358,14.566,2.718,3873.816,5.358,14.566,2.718
8,8,7,132,34,8,134,49,2,3,16,8,8,8,512,0,64,3712,67968,21248,7.250,132.750,41.500,464,8496,2656,7.250,132.750,41.500,266.973,4.171,7.608,1.824,266.973,4.171,7.608,1.824
9,9,336,178,34,347,184,56,12,7,23,9,9,9,6588,0,732,2255661,1190322,288468,342.389,180.680,43.787,250629,132258,32052,342.389,180.680,43.787,4790.495,6.544,13.121,2.005,4790.495,6.544,13.121,2.005
10,10,1131,301,34,1133,303,56,3,3,23,10,10,10,1520,0,152,1720250,458890,70800,1131.743,301.901,46.579,172025,45889,7080,1131.743,301.901,46.579,817.849,5.381,12.649,2.351,817.849,5.381,12.649,2.351
11,11,417,373,34,421,376,49,5,4,16,11,11,11,2112,0,192,884928,790944,87648,419.000,374.500,41.500,80448,71904,7968,419.000,374.500,41.500,836.979,4.359,7.778,1.784,836.979,4.359,7.778,1.784
12,12,419,382,34,429,391,49,11,10,16,12,12,12,9792,0,816,4164096,3788928,406368,425.255,386.941,41.500,347008,315744,33864,425.255,386.941,41.500,4485.644,5.497,9.981,1.816,4485.644,5.497,9.981,1.816
13,13,538,434,34,551,445,56,14,12,23,13,13,13,26299,0,2023,14321203,11562980,1154803,544.553,439.674,43.911,1101631,889460,88831,544.553,439.674,43.911,14187.776,7.013,13.718,1.956,14187.776,7.013,13.718,1.956
14,14,37,580,34,51,594,56,15,15,23,14,14,14,32452,0,2318,1422540,19084632,1413468,43.835,588.088,43.556,101610,1363188,100962,43.835,588.088,43.556,16465.999,7.104,13.569,1.910,16465.999,7.104,13.569,1.910
15,15,325,605,34,329,609,49,5,5,16,15,15,15,4560,0,304,1491120,2767920,189240,327.000,607.000,41.500,99408,184528,12616,327.000,607.000,41.500,1377.991,4.533,8.016,1.768,1377.991,4.533,8.016,1.768
16,16,1030,679,34,1060,713,79,31,35,46,16,16,16,402416,0,25151,420536032,279829248,22266912,1045.028,695.373,55.333,26283502,17489328,1391682,1045.028,695.373,55.333,354004.902,14.075,25.044,1.779,354004.902,14.075,25.044,1.779
17,17,512,699,34,525,708,56,14,10,23,17,17,17,33915,0,1995,17573410,23858021,1469055,518.160,703.465,43.316,1033730,1403413,86415,518.160,703.465,43.316,13793.951,6.914,13.974,2.021,13793.951,6.914,13.974,2.021
18,18,1033,771,34,1039,776,56,7,6,23,18,18,18,11286,0,627,11695500,8730306,498798,1036.284,773.552,44.196,649750,485017,27711,1036.284,773.552,44.196,3810.883,6.078,12.199,2.007,3810.883,6.078,12.199,2.007
19,19,694,772,34,698,776,56,5,5,23,19,19,19,7353,0,387,5118790,5691602,325641,696.150,774.052,44.287,269410,299558,17139,696.150,774.052,44.287,2260.150,5.840,11.947,2.046,2260.150,5.840,11.947,2.046
20,20,157,806,34,166,812,49,10,7,16,20,20,20,7680,0,384,1244480,6205760,318720,162.042,808.042,41.500,62224,310288,15936,162.042,808.042,41.500,2053.115,5.347,9.359,1.750,2053.115,5.347,9.359,1.750
21,21,219,806,34,221,808,49,3,3,16,21,21,21,2352,0,112,517440,1898736,97608,220.000,807.286,41.500,24640,90416,4648,220.000,807.286,41.500,470.939,4.205,7.609,1.810,470.939,4.205,7.609,1.810
22,22,153,818,34,159,822,49,7,5,16,22,22,22,8448,0,384,1314720,6928416,350592,155.625,820.125,41.500,59760,314928,15936,155.625,820.125,41.500,1793.794,4.671,8.271,1.771,1793.794,4.671,8.271,1.771
23,23,262,853,34,266,863,56,5,11,23,23,23,23,13409,0,583,3536710,11501012,636709,263.756,857.708,47.484,153770,500044,27683,263.756,857.708,47.484,3361.659,5.766,14.390,2.496,3361.659,5.766,14.390,2.496
24,24,253,854,34,255,857,56,3,4,23,24,24,24,4416,0,184,1122408,3777960,201792,254.168,855.516,45.696,46767,157415,8408,254.168,855.516,45.696,1008.402,5.480,11.819,2.157,1008.402,5.480,11.819,2.157
25,25,959,869,34,1040,930,79,82,62,46,25,25,25,1806700,0,72268,1813013750,1615294450,100356400,1003.495,894.058,55.547,72520550,64611778,4014256,1003.495,894.058,55.547,1542154.704,21.339,46.276,2.169,1542154.704,21.339,46.276,2.169
26,26,70,893,34,84,903,64,15,11,31,26,26,26,66274,0,2549,5098678,59510100,3429218,76.933,897.940,51.743,196103,2288850,131893,76.933,897.940,51.743,18938.982,7.430,18.088,2.434,18938.982,7.430,18.088,2.434
27,27,778,897,34,779,899,49,2,3,16,27,27,27,1728,0,64,1345248,1551744,71712,778.500,898.000,41.500,49824,57472,2656,778.500,898.000,41.500,265.582,4.150,7.583,1.827,265.582,4.150,7.583,1.827
28,28,777,902,34,778,903,49,2,2,16,28,28,28,1344,0,48,1044736,1212736,55776,777.333,902.333,41.500,37312,43312,1992,777.333,902.333,41.500,196.627,4.096,7.537,1.840,196.627,4.096,7.537,1.840
29,29,402,1088,34,432,1116,72,31,29,39,29,29,29,546621,0,18849,226838377,601988380,28910477,414.983,1101.290,52.889,7822013,20758220,996913,414.983,1101.290,52.889,247341.506,13.122,24.475,1.865,247341.506,13.122,24.475,1.865
30,30,472,1168,34,507,1198,79,36,31,46,30,30,30,962220,0,32074,469069980,1140108240,54678630,487.487,1184.873,56.825,15635666,38003608,1822621,487.487,1184.873,56.825,499050.312,15.559,27.997,1.799,499050.312,15.559,27.997,1.799
31,31,618,30,42,630,43,72,13,14,31,31,31,31,110484,0,3564,68909218,4082266,6600024,623.703,36.949,59.737,2222878,131686,212904,623.703,36.949,59.737,29537.580,8.288,18.380,2.218,29537.580,8.288,18.380,2.218
32,32,522,40,42,532,48,64,11,9,23,32,32,32,40192,0,1256,21202560,1737984,2089856,527.532,43.242,51.997,662580,54312,65308,527.532,43.242,51.997,8242.067,6.562,12.928,1.970,8242.067,6.562,12.928,1.970
33,33,344,63,42,359,69,56,16,7,15,33,33,33,19305,0,585,6810705,1272150,945945,352.795,65.897,49.000,206385,38550,28665,352.795,65.897,49.000,3564.262,6.093,11.435,1.877,3564.262,6.093,11.435,1.877
34,34,442,65,42,457,82,56,16,18,15,34,34,34,91290,0,2685,41101920,6825330,4473210,450.235,74.765,49.000,1208880,200745,131565,450.235,74.765,49.000,18569.986,6.916,12.039,1.741,18569.986,6.916,12.039,1.741
35,35,231,77,42,233,79,56,3,3,15,35,35,35,4200,0,120,974925,327075,205800,232.125,77.875,49.000,27855,9345,5880,232.125,77.875,49.000,478.749,3.990,7.144,1.791,478.749,3.990,7.144,1.791
36,36,217,114,42,226,127,64,10,14,23,36,36,36,44244,0,1229,9789552,5427036,2347092,221.263,122.662,53.049,271932,150751,65197,221.263,122.662,53.049,8355.919,6.799,13.982,2.056,8355.919,6.799,13.982,2.056
37,37,276,135,42,288,172,64,13,38,23,37,37,37,191993,0,5189,54210661,29549458,9924769,282.357,153.909,51.693,1465153,798634,268237,282.357,153.909,51.693,57428.836,11.067,21.914,1.980,57428.836,11.067,21.914,1.980
38,38,241,148,42,245,155,56,5,8,15,38,38,38,9120,0,240,2211600,1378260,446880,242.500,151.125,49.000,58200,36270,11760,242.500,151.125,49.000,1064.845,4.437,8.140,1.835,1064.845,4.437,8.140,1.835
39,39,253,171,42,255,172,56,3,2,15,39,39,39,2925,0,75,742365,501930,143325,253.800,171.600,49.000,19035,12870,3675,253.800,171.600,49.000,293.714,3.916,7.113,1.816,293.714,3.916,7.113,1.816
40,40,1132,185,42,1133,188,56,2,4,15,40,40,40,4200,0,105,4756800,784200,205800,1132.571,186.714,49.000,118920,19605,5145,1132.571,186.714,49.000,420.075,4.001,7.220,1.805,420.075,4.001,7.220,1.805
41,41,119,260,42,130,267,64,12,8,23,41,41,41,51619,0,1259,6459960,13576289,2578367,125.147,263.010,49.950,157560,331129,62887,125.147,263.010,49.950,7521.399,5.974,14.865,2.488,7521.399,5.974,14.865,2.488
42,42,90,336,42,97,346,72,8,11,31,42,42,42,61740,0,1470,5778066,21047964,3650556,93.587,340.913,59.128,137573,501142,86918,93.587,340.913,59.128,10544.171,7.173,17.604,2.454,10544.171,7.173,17.604,2.454
43,43,1,344,42,5,347,64,5,4,23,43,43,43,13975,0,325,37883,4827911,771635,2.711,345.468,55.215,881,112277,17945,2.711,345.468,55.215,1704.050,5.243,13.413,2.558,1704.050,5.243,13.413,2.558
44,44,30,444,42,32,447,56,3,4,15,44,44,44,2640,0,60,82500,1176120,129360,31.250,445.500,49.000,1875,26730,2940,31.250,445.500,49.000,245.837,4.097,7.267,1.774,245.837,4.097,7.267,1.774
45,45,1017,526,42,1022,532,56,6,7,15,45,45,45,14175,0,315,14441625,7492500,694575,1018.810,528.571,49.000,320925,166500,15435,1018.810,528.571,49.000,1436.710,4.561,8.002,1.754,1436.710,4.561,8.002,1.754
46,46,211,717,42,218,724,64,8,8,23,46,46,46,31878,0,693,6837532,22976678,1791654,214.491,720.769,56.203,148642,499493,38949,214.491,720.769,56.203,3636.225,5.247,14.322,2.730,3636.225,5.247,14.322,2.730
47,47,1080,788,42,1081,791,56,2,4,15,47,47,47,4230,0,90,4570515,3339585,207270,1080.500,789.500,49.000,97245,71055,4410,1080.500,789.500,49.000,357.880,3.976,7.176,1.805,357.880,3.976,7.176,1.805
48,48,997,807,42,998,808,56,2,2,15,48,48,48,2160,0,45,2154240,1744560,105840,997.333,807.667,49.000,44880,36345,2205,997.333,807.667,49.000,173.255,3.850,7.040,1.828,173.255,3.850,7.040,1.828
49,49,985,811,42,993,821,64,9,11,23,49,49,49,43218,0,882,42713104,35256333,2343474,988.317,815.779,54.224,871696,719517,47826,988.317,815.779,54.224,5703.634,6.467,12.968,2.005,5703.634,6.467,12.968,2.005
50,50,937,857,42,943,861,64,7,5,23,50,50,50,25850,0,517,24303500,22207550,1409050,940.174,859.093,54.509,486070,444151,28181,940.174,859.093,54.509,2988.450,5.780,12.708,2.198,2988.450,5.780,12.708,2.198
51,51,106,864,42,117,871,56,12,8,15,51,51,51,36720,0,720,4128705,31833180,1799280,112.438,866.917,49.000,80955,624180,35280,112.438,866.917,49.000,3731.829,5.183,10.350,1.997,3731.829,5.183,10.350,1.997
52,52,105,873,42,119,878,56,15,6,15,52,52,52,31200,0,600,3520140,27323400,1528800,112.825,875.750,49.000,67695,525450,29400,112.825,875.750,49.000,3545.386,5.909,10.644,1.801,3545.386,5.909,10.644,1.801
53,53,203,820,42,240,914,94,38,95,53,53,53,53,2549724,0,48108,560363541,2244341021.000,171116383,219.774,880.229,67.112,10572897,42346057,3228611,219.774,880.229,67.112,1004689.078,20.884,66.833,3.200,1004689.078,20.884,66.833,3.200
54,54,194,939,42,203,949,56,10,11,15,54,54,54,59940,0,1110,11889180,56593080,2937060,198.351,944.162,49.000,220170,1048020,54390,198.351,944.162,49.000,5985.418,5.392,9.432,1.749,5985.418,5.392,9.432,1.749
55,55,481,166,50,481,166,64,1,1,15,55,55,55,825,0,15,396825,136950,47025,481.000,166.000,57.000,7215,2490,855,481.000,166.000,57.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
56,56,575,182,50,608,212,79,34,31,30,56,56,56,1022448,0,18258,607013736,200723544,66833032,593.687,196.317,65.366,10839531,3584349,1193447,593.687,196.317,65.366,234836.074,12.862,23.823,1.852,234836.074,12.862,23.823,1.852
57,57,1096,186,50,1104,193,72,9,8,23,57,57,57,50274,0,882,55323858,9543567,3051894,1100.447,189.831,60.705,970594,167431,53542,1100.447,189.831,60.705,5591.069,6.339,12.028,1.897,5591.069,6.339,12.028,1.897
