 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,114,1021,11,121,1027,41,8,7,31,1,1,1,692,0,692,81370,708616,18176,117.587,1024.012,26.266,81370,708616,18176,117.587,1024.012,26.266,3507.673,5.069,15.277,3.014,3507.673,5.069,15.277,3.014
2,2,726,537,19,734,545,41,9,9,23,2,2,2,2188,0,1094,1597904,1183784,63480,730.303,541.035,29.013,798952,591892,31740,730.303,541.035,29.013,6925.130,6.330,12.736,2.012,6925.130,6.330,12.736,2.012
3,3,794,539,19,810,552,41,17,14,23,3,3,3,7962,0,2654,6387837,4336020,259380,802.291,544.589,32.577,2129279,1445340,86460,802.291,544.589,32.577,19111.452,7.201,15.827,2.198,19111.452,7.201,15.827,2.198
4,4,516,685,19,518,685,33,3,1,15,4,4,4,180,0,45,93060,123300,4680,517.000,685.000,26.000,23265,30825,1170,517.000,685.000,26.000,174.754,3.883,7.071,1.821,174.754,3.883,7.071,1.821
5,5,566,702,19,576,717,41,11,16,23,5,5,5,11180,0,2236,6377415,7921705,364800,570.431,708.560,32.630,1275483,1584341,72960,570.431,708.560,32.630,15476.040,6.921,15.320,2.214,15476.040,6.921,15.320,2.214
6,6,573,759,19,589,769,41,17,11,23,6,6,6,7950,0,1325,4639398,6081822,222660,583.572,765.009,28.008,773233,1013637,37110,583.572,765.009,28.008,9901.951,7.473,16.780,2.245,9901.951,7.473,16.780,2.245
7,7,472,757,19,487,769,49,16,13,31,7,7,7,16156,0,2308,7746536,12321834,586404,479.484,762.679,36.296,1106648,1760262,83772,479.484,762.679,36.296,17527.802,7.594,18.341,2.415,17527.802,7.594,18.341,2.415
8,8,393,926,19,403,939,49,11,14,31,8,8,8,18744,0,2343,7460144,17478848,681936,398.002,932.504,36.382,932518,2184856,85242,398.002,932.504,36.382,17809.598,7.601,17.702,2.329,17809.598,7.601,17.702,2.329
9,9,676,347,27,682,355,41,7,9,15,9,9,9,4320,0,480,2933415,1521180,146880,679.031,352.125,34.000,325935,169020,16320,679.031,352.125,34.000,2232.941,4.652,8.676,1.865,2232.941,4.652,8.676,1.865
10,10,760,507,27,770,515,49,11,9,23,10,10,10,11510,0,1151,8799870,5880200,461740,764.541,510.877,40.116,879987,588020,46174,764.541,510.877,40.116,6940.613,6.030,14.175,2.351,6940.613,6.030,14.175,2.351
