 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,606,575,19,624,591,87,19,17,69,1,1,1,7400,0,7400,4549751,4316603,341121,614.831,583.325,46.097,4549751,4316603,341121,614.831,583.325,46.097,99195.099,13.405,42.241,3.151,99195.099,13.405,42.241,3.151
2,2,565,641,19,579,656,49,15,16,31,2,2,2,7438,0,3719,4248490,4825756,282228,571.187,648.798,37.944,2124245,2412878,141114,571.187,648.798,37.944,30257.023,8.136,19.402,2.385,30257.023,8.136,19.402,2.385
3,3,155,647,19,165,655,49,11,9,31,3,3,3,4728,0,1576,756207,3076599,168756,159.942,650.719,35.693,252069,1025533,56252,159.942,650.719,35.693,10701.596,6.790,16.868,2.484,10701.596,6.790,16.868,2.484
4,4,501,682,19,520,700,49,20,19,31,4,4,4,17024,0,4256,8713292,11750540,609840,511.824,690.234,35.822,2178323,2937635,152460,511.824,690.234,35.822,36253.267,8.518,18.072,2.122,36253.267,8.518,18.072,2.122
5,5,572,699,19,609,720,64,38,22,46,5,5,5,38875,0,7775,22932710,27543665,1625845,589.909,708.519,41.822,4586542,5508733,325169,589.909,708.519,41.822,114942.997,14.784,29.844,2.019,114942.997,14.784,29.844,2.019
6,6,398,712,19,411,725,41,14,14,23,6,6,6,11712,0,1952,4735530,8408256,387720,404.331,717.918,33.105,789255,1401376,64620,404.331,717.918,33.105,12942.536,6.630,15.040,2.268,12942.536,6.630,15.040,2.268
7,7,252,723,19,264,732,49,13,10,31,7,7,7,15582,0,2226,4017832,11338523,506604,257.851,727.668,32.512,573976,1619789,72372,257.851,727.668,32.512,17357.643,7.798,16.930,2.171,17357.643,7.798,16.930,2.171
8,8,455,740,19,466,748,49,12,9,31,8,8,8,14736,0,1842,6785648,10966800,515968,460.481,744.218,35.014,848206,1370850,64496,460.481,744.218,35.014,13470.353,7.313,16.441,2.248,13470.353,7.313,16.441,2.248
9,9,257,769,19,266,778,49,10,10,31,9,9,9,14184,0,1576,3706983,10974294,482256,261.350,773.709,34.000,411887,1219366,53584,261.350,773.709,34.000,10225.284,6.488,15.287,2.356,10225.284,6.488,15.287,2.356
10,10,406,901,19,428,931,49,23,31,31,10,10,10,81450,0,8145,34072530,74388160,2669940,418.324,913.298,32.780,3407253,7438816,266994,418.324,913.298,32.780,85383.454,10.483,20.080,1.915,85383.454,10.483,20.080,1.915
11,11,691,252,27,694,257,49,4,6,23,11,11,11,2794,0,254,1934757,712272,114180,692.469,254.929,40.866,175887,64752,10380,692.469,254.929,40.866,1235.313,4.863,13.918,2.862,1235.313,4.863,13.918,2.862
12,12,854,320,27,869,332,49,16,13,23,12,12,12,18468,0,1539,15918720,6044952,706776,861.962,327.320,38.270,1326560,503746,58898,861.962,327.320,38.270,11490.639,7.466,14.324,1.918,11490.639,7.466,14.324,1.918
13,13,857,338,27,864,343,49,8,6,23,13,13,13,8073,0,621,6947980,2749188,323518,860.644,340.541,40.074,534460,211476,24886,860.644,340.541,40.074,3493.031,5.625,13.350,2.373,3493.031,5.625,13.350,2.373
14,14,194,377,27,199,383,41,6,7,15,14,14,14,5460,0,390,1072680,2074170,185640,196.462,379.885,34.000,76620,148155,13260,196.462,379.885,34.000,1753.603,4.496,7.815,1.738,1753.603,4.496,7.815,1.738
15,15,586,401,27,602,422,64,17,22,38,15,15,15,103020,0,6868,61196880,42386760,4486485,594.029,411.442,43.550,4079792,2825784,299099,594.029,411.442,43.550,66429.909,9.672,22.004,2.275,66429.909,9.672,22.004,2.275
16,16,692,411,27,696,415,49,5,5,23,16,16,16,6000,0,375,4164720,2480480,223008,694.120,413.413,37.168,260295,155030,13938,694.120,413.413,37.168,2140.703,5.709,12.085,2.117,2140.703,5.709,12.085,2.117
17,17,736,431,27,749,445,49,14,15,23,17,17,17,36567,0,2151,27107860,16049071,1360850,741.320,438.895,37.215,1594580,944063,80050,741.320,438.895,37.215,15707.204,7.302,14.246,1.951,15707.204,7.302,14.246,1.951
18,18,384,454,27,407,472,56,24,19,30,18,18,18,128844,0,7158,50989788,59537142,5415966,395.748,462.087,42.035,2832766,3307619,300887,395.748,462.087,42.035,69340.800,9.687,18.317,1.891,69340.800,9.687,18.317,1.891
19,19,632,490,27,641,498,49,10,9,23,19,19,19,23674,0,1246,15071864,11699687,860852,636.642,494.200,36.363,793256,615773,45308,636.642,494.200,36.363,7838.576,6.291,13.131,2.087,7838.576,6.291,13.131,2.087
20,20,674,493,27,679,498,41,6,6,15,20,20,20,7500,0,375,5073300,3717000,255000,676.440,495.600,34.000,253665,185850,12750,676.440,495.600,34.000,1647.465,4.393,7.539,1.716,1647.465,4.393,7.539,1.716
21,21,553,502,27,570,517,56,18,16,30,21,21,21,99477,0,4737,55872369,50607648,4368462,561.661,508.737,43.914,2660589,2409888,208022,561.661,508.737,43.914,42355.106,8.941,17.880,2.000,42355.106,8.941,17.880,2.000
22,22,322,503,27,347,525,49,26,23,23,22,22,22,105512,0,4796,35258784,54235522,4131688,334.168,514.022,39.158,1602672,2465251,187804,334.168,514.022,39.158,47583.636,9.922,18.766,1.891,47583.636,9.922,18.766,1.891
23,23,779,528,27,802,539,56,24,12,30,23,23,23,125672,0,5464,99340496,67080213,5178381,790.474,533.772,41.206,4319152,2916531,225147,790.474,533.772,41.206,52620.089,9.630,18.886,1.961,52620.089,9.630,18.886,1.961
24,24,362,532,27,371,540,49,10,9,23,24,24,24,34728,0,1447,12738552,18624048,1277904,366.809,536.283,36.798,530773,776002,53246,366.809,536.283,36.798,9472.520,6.546,12.905,1.971,9472.520,6.546,12.905,1.971
25,25,476,517,27,522,565,72,47,49,46,25,25,25,390250,0,15610,193676800,213119775,17336750,496.289,546.111,44.425,7747072,8524791,693470,496.289,546.111,44.425,277568.012,17.781,42.614,2.397,277568.012,17.781,42.614,2.397
