 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,610,438,11,729,553,94,120,116,84,1,1,1,96126,0,96126,63862027,49559583,4385830,664.357,515.569,45.626,63862027,49559583,4385830,664.357,515.569,45.626,3750320.995,39.015,97.841,2.508,3750320.995,39.015,97.841,2.508
2,2,472,510,11,509,527,110,38,18,100,2,2,2,33744,0,16872,16533574,17484252,1717134,489.971,518.144,50.887,8266787,8742126,858567,489.971,518.144,50.887,384380.735,22.782,59.605,2.616,384380.735,22.782,59.605,2.616
3,3,572,566,11,587,580,56,16,15,46,3,3,3,16287,0,5429,9430770,9331845,586284,579.037,572.963,35.997,3143590,3110615,195428,579.037,572.963,35.997,55536.636,10.230,25.199,2.463,55536.636,10.230,25.199,2.463
4,4,420,861,11,431,869,41,12,9,31,4,4,4,6404,0,1601,2724408,5537996,190888,425.423,864.771,29.808,681102,1384499,47722,425.423,864.771,29.808,11053.646,6.904,18.901,2.738,11053.646,6.904,18.901,2.738
5,5,695,1035,11,703,1041,41,9,7,31,5,5,5,6055,0,1211,4233525,6285410,174910,699.178,1038.053,28.887,846705,1257082,34982,699.178,1038.053,28.887,8414.628,6.948,17.957,2.584,8414.628,6.948,17.957,2.584
6,6,416,232,19,432,243,49,17,12,31,6,6,6,19728,0,3288,8373906,4696116,626856,424.468,238.043,31.775,1395651,782686,104476,424.468,238.043,31.775,27155.586,8.259,18.197,2.203,27155.586,8.259,18.197,2.203
7,7,737,318,19,743,324,41,7,7,23,7,7,7,5166,0,738,3825101,1658300,162120,740.438,321.003,31.382,546443,236900,23160,740.438,321.003,31.382,4423.760,5.994,12.752,2.127,4423.760,5.994,12.752,2.127
8,8,771,363,19,778,369,41,8,7,23,8,8,8,6688,0,836,5179736,2450472,211200,774.482,366.398,31.579,647467,306309,26400,774.482,366.398,31.579,5028.422,6.015,12.935,2.150,5028.422,6.015,12.935,2.150
9,9,446,374,19,455,388,49,10,15,31,9,9,9,24516,0,2724,11033901,9354447,854712,450.069,381.565,34.863,1225989,1039383,94968,450.069,381.565,34.863,23328.533,8.564,17.089,1.995,23328.533,8.564,17.089,1.995
10,10,755,389,19,761,396,41,7,8,23,10,10,10,7930,0,793,6008240,3111190,230100,757.660,392.332,29.016,600824,311119,23010,757.660,392.332,29.016,4889.064,6.165,12.347,2.003,4889.064,6.165,12.347,2.003
11,11,772,409,19,784,426,49,13,18,31,11,11,11,41008,0,3728,31926499,17080305,1438976,778.543,416.512,35.090,2902409,1552755,130816,778.543,416.512,35.090,32590.687,8.742,17.419,1.993,32590.687,8.742,17.419,1.993
12,12,819,419,19,829,436,56,11,18,38,12,12,12,38424,0,3202,31665036,16429068,1325232,824.095,427.573,34.490,2638753,1369089,110436,824.095,427.573,34.490,29573.133,9.236,22.211,2.405,29573.133,9.236,22.211,2.405
13,13,558,450,19,573,469,49,16,20,31,13,13,13,58864,0,4528,33260578,26985114,2062892,565.041,458.432,35.045,2558506,2075778,158684,565.041,458.432,35.045,39946.130,8.822,17.855,2.024,39946.130,8.822,17.855,2.024
14,14,611,464,19,616,467,41,6,4,23,14,14,14,4102,0,293,2515044,1910272,138180,613.126,465.693,33.686,179646,136448,9870,613.126,465.693,33.686,1312.226,4.479,14.732,3.290,1312.226,4.479,14.732,3.290
