 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,525,310,11,537,325,49,13,16,39,1,1,1,4068,0,4068,2158719,1293025,130152,530.659,317.853,31.994,2158719,1293025,130152,530.659,317.853,31.994,39222.833,9.642,21.956,2.277,39222.833,9.642,21.956,2.277
2,2,456,412,11,469,427,41,14,16,31,2,2,2,5548,0,2774,2566732,2323814,135968,462.641,418.856,24.508,1283366,1161907,67984,462.641,418.856,24.508,20865.681,7.522,17.354,2.307,20865.681,7.522,17.354,2.307
3,3,688,438,11,695,447,33,8,10,23,3,3,3,3147,0,1049,2175756,1393731,74478,691.375,442.876,23.666,725252,464577,24826,691.375,442.876,23.666,6469.699,6.167,13.642,2.212,6469.699,6.167,13.642,2.212
4,4,1073,458,11,1079,466,33,7,9,23,4,4,4,3936,0,984,4234500,1818096,90192,1075.838,461.915,22.915,1058625,454524,22548,1075.838,461.915,22.915,6214.654,6.316,12.403,1.964,6214.654,6.316,12.403,1.964
5,5,375,466,11,388,476,41,14,11,31,5,5,5,13105,0,2621,4995710,6174935,299230,381.206,471.189,22.833,999142,1234987,59846,381.206,471.189,22.833,19287.611,7.359,18.345,2.493,19287.611,7.359,18.345,2.493
6,6,636,461,11,647,475,33,12,15,23,6,6,6,7524,0,1254,4828326,3525618,185688,641.723,468.583,24.679,804721,587603,30948,641.723,468.583,24.679,8864.554,7.069,15.322,2.167,8864.554,7.069,15.322,2.167
7,7,648,505,11,659,516,41,12,12,31,7,7,7,16282,0,2326,10637074,8316630,384048,653.303,510.787,23.587,1519582,1188090,54864,653.303,510.787,23.587,18034.078,7.753,17.682,2.281,18034.078,7.753,17.682,2.281
8,8,185,511,11,196,526,49,12,16,39,8,8,8,21168,0,2646,4042656,10946432,624128,190.980,517.122,29.485,505332,1368304,78016,190.980,517.122,29.485,21229.628,8.023,21.142,2.635,21229.628,8.023,21.142,2.635
9,9,412,524,11,415,528,33,4,5,23,9,9,9,2538,0,282,1049067,1335465,51876,413.344,526.188,20.440,116563,148385,5764,413.344,526.188,20.440,1497.958,5.312,12.754,2.401,1497.958,5.312,12.754,2.401
10,10,383,568,11,397,582,49,15,15,39,10,10,10,40960,0,4096,15952420,23531820,1222760,389.463,574.507,29.853,1595242,2353182,122276,389.463,574.507,29.853,40470.957,9.881,20.730,2.098,40470.957,9.881,20.730,2.098
11,11,238,584,11,246,591,33,9,8,23,11,11,11,10406,0,946,2517570,6113800,239580,241.934,587.526,23.023,228870,555800,21780,241.934,587.526,23.023,5934.929,6.274,12.742,2.031,5934.929,6.274,12.742,2.031
12,12,664,590,11,702,610,56,39,21,46,12,12,12,98688,0,8224,67441248,59204484,3349548,683.378,599.916,33.941,5620104,4933707,279129,683.378,599.916,33.941,106805.157,12.987,30.018,2.311,106805.157,12.987,30.018,2.311
13,13,342,620,11,342,620,26,1,1,16,13,13,13,208,0,16,71136,128960,3848,342.000,620.000,18.500,5472,9920,296,342.000,620.000,18.500,64.000,4.000,7.500,1.875,64.000,4.000,7.500,1.875
14,14,486,624,11,496,633,41,11,10,31,14,14,14,24724,0,1766,12138994,15548582,600320,490.980,628.886,24.281,867071,1110613,42880,490.980,628.886,24.281,12767.767,7.230,17.222,2.382,12767.767,7.230,17.222,2.382
15,15,473,658,11,502,679,41,30,22,31,15,15,15,65625,0,4375,31918965,43729605,1862610,486.384,666.356,28.383,2127931,2915307,124174,486.384,666.356,28.383,48334.522,11.048,23.209,2.101,48334.522,11.048,23.209,2.101
16,16,574,669,11,589,682,41,16,14,31,16,16,16,42000,0,2625,24445088,28333696,1068448,582.026,674.612,25.439,1527818,1770856,66778,582.026,674.612,25.439,19122.645,7.285,16.709,2.294,19122.645,7.285,16.709,2.294
17,17,560,688,11,574,709,41,15,22,31,17,17,17,69037,0,4061,39106324,48231346,1748042,566.455,698.630,25.320,2300372,2837138,102826,566.455,698.630,25.320,35731.201,8.799,18.298,2.080,35731.201,8.799,18.298,2.080
18,18,608,694,11,615,704,41,8,11,31,18,18,18,24660,0,1370,15089130,17253630,723528,611.887,699.661,29.340,838285,958535,40196,611.887,699.661,29.340,9091.817,6.636,18.440,2.779,9091.817,6.636,18.440,2.779
19,19,583,770,11,597,785,41,15,16,31,19,19,19,86127,0,4533,50697909,66960237,2298734,588.641,777.459,26.690,2668311,3524223,120986,588.641,777.459,26.690,41439.982,9.142,17.591,1.924,41439.982,9.142,17.591,1.924
20,20,503,822,11,514,834,49,12,13,39,20,20,20,60240,0,3012,30616720,49836380,1898080,508.246,827.297,31.509,1530836,2491819,94904,508.246,827.297,31.509,24923.957,8.275,20.701,2.502,24923.957,8.275,20.701,2.502
21,21,573,870,11,578,875,33,6,6,23,21,21,21,9471,0,451,5451180,8264550,242382,575.565,872.616,25.592,259580,393550,11542,575.565,872.616,25.592,2127.543,4.717,14.616,3.098,2127.543,4.717,14.616,3.098
22,22,699,1039,11,706,1048,41,8,10,31,22,22,22,33440,0,1520,23491314,34892220,913968,702.491,1043.428,27.332,1067787,1586010,41544,702.491,1043.428,27.332,11395.658,7.497,16.600,2.214,11395.658,7.497,16.600,2.214
23,23,285,171,19,297,187,49,13,17,31,23,23,23,89470,0,3890,26064658,16017453,2910144,291.323,179.026,32.526,1133246,696411,126528,291.323,179.026,32.526,33473.772,8.605,17.430,2.026,33473.772,8.605,17.430,2.026
24,24,538,273,19,551,284,49,14,12,31,24,24,24,74040,0,3085,40315728,20593920,2557776,544.513,278.146,34.546,1679822,858080,106574,544.513,278.146,34.546,25981.548,8.422,16.633,1.975,25981.548,8.422,16.633,1.975
25,25,574,307,19,585,319,49,12,13,31,25,25,25,65200,0,2608,37805100,20375850,2306800,579.833,312.513,35.380,1512204,815034,92272,579.833,312.513,35.380,20550.199,7.880,16.872,2.141,20550.199,7.880,16.872,2.141
26,26,541,318,19,541,319,33,1,2,15,26,26,26,780,0,30,421980,248430,20280,541.000,318.500,26.000,16230,9555,780,541.000,318.500,26.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
27,27,796,333,19,796,333,33,1,1,15,27,27,27,405,0,15,322380,134865,10530,796.000,333.000,26.000,11940,4995,390,796.000,333.000,26.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
28,28,274,342,19,275,343,33,2,2,15,28,28,28,1680,0,60,461160,575400,43680,274.500,342.500,26.000,16470,20550,1560,274.500,342.500,26.000,231.766,3.863,7.036,1.821,231.766,3.863,7.036,1.821
29,29,318,354,19,320,357,33,3,4,15,29,29,29,3915,0,135,1249320,1392435,101790,319.111,355.667,26.000,43080,48015,3510,319.111,355.667,26.000,543.308,4.025,7.197,1.788,543.308,4.025,7.197,1.788
30,30,436,385,19,439,388,33,4,4,15,30,30,30,4950,0,165,2163600,1912050,128700,437.091,386.273,26.000,72120,63735,4290,437.091,386.273,26.000,676.190,4.098,7.292,1.779,676.190,4.098,7.292,1.779
31,31,438,397,19,439,397,33,2,1,15,31,31,31,930,0,30,407805,369210,24180,438.500,397.000,26.000,13155,11910,780,438.500,397.000,26.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
32,32,389,410,19,395,416,41,7,7,23,32,32,32,22688,0,709,8900416,9373024,703680,392.296,413.127,31.016,278138,292907,21990,392.296,413.127,31.016,4319.097,6.092,12.416,2.038,4319.097,6.092,12.416,2.038
33,33,554,420,19,555,422,33,2,3,15,33,33,33,2475,0,75,1372140,1041480,64350,554.400,420.800,26.000,41580,31560,1950,554.400,420.800,26.000,293.714,3.916,7.113,1.816,293.714,3.916,7.113,1.816
34,34,647,421,19,654,426,33,8,6,15,34,34,34,16320,0,480,10623300,6908460,424320,650.938,423.312,26.000,312450,203190,12480,650.938,423.312,26.000,2196.086,4.575,8.038,1.757,2196.086,4.575,8.038,1.757
35,35,358,440,19,366,450,33,9,11,15,35,35,35,37800,0,1080,13685175,16826250,982800,362.042,445.139,26.000,391005,480750,28080,362.042,445.139,26.000,5752.194,5.326,9.543,1.792,5752.194,5.326,9.543,1.792
36,36,434,453,19,456,465,49,23,13,31,36,36,36,219384,0,6094,97651908,100710936,7447968,445.119,459.062,33.949,2712553,2797526,206888,445.119,459.062,33.949,59762.353,9.807,18.673,1.904,59762.353,9.807,18.673,1.904
37,37,235,471,19,244,478,49,10,8,31,37,37,37,57350,0,1550,13705725,27211465,1961148,238.984,474.481,34.196,370425,735445,53004,238.984,474.481,34.196,11649.996,7.516,15.779,2.099,11649.996,7.516,15.779,2.099
38,38,451,516,19,466,529,49,16,14,31,38,38,38,143336,0,3772,65639072,74823558,4942280,457.938,522.015,34.480,1727344,1969041,130060,457.938,522.015,34.480,32495.947,8.615,17.257,2.003,32495.947,8.615,17.257,2.003
39,39,539,523,19,543,527,33,5,5,15,39,39,39,9360,0,240,5062590,4916925,243360,540.875,525.312,26.000,129810,126075,6240,540.875,525.312,26.000,1007.549,4.198,7.373,1.756,1007.549,4.198,7.373,1.756
40,40,737,537,19,746,545,49,10,9,31,40,40,40,60200,0,1505,44640120,32551800,2157200,741.530,540.728,35.834,1116003,813795,53930,741.530,540.728,35.834,11204.327,7.445,17.215,2.312,11204.327,7.445,17.215,2.312
41,41,473,552,19,484,565,56,12,14,38,41,41,41,96596,0,2356,46239841,53894746,3642850,478.693,557.940,37.712,1127801,1314506,88850,478.693,557.940,37.712,17620.936,7.479,19.006,2.541,17620.936,7.479,19.006,2.541
42,42,717,563,19,725,571,41,9,9,23,42,42,42,42714,0,1017,30797424,24226524,1278900,721.015,567.180,29.941,733272,576822,30450,721.015,567.180,29.941,6404.643,6.298,11.823,1.877,6404.643,6.298,11.823,1.877
43,43,633,576,19,638,582,33,6,7,15,43,43,43,21285,0,495,13523715,12328530,553410,635.364,579.212,26.000,314505,286710,12870,635.364,579.212,26.000,2261.052,4.568,7.822,1.712,2261.052,4.568,7.822,1.712
44,44,583,593,19,597,597,33,15,5,15,44,44,44,29700,0,675,17520360,17680080,772200,589.911,595.289,26.000,398190,401820,17550,589.911,595.289,26.000,3862.592,5.722,10.222,1.786,3862.592,5.722,10.222,1.786
45,45,590,614,19,598,619,33,9,6,15,45,45,45,21600,0,480,12834450,13304250,561600,594.188,615.938,26.000,285210,295650,12480,594.188,615.938,26.000,2229.586,4.645,8.211,1.768,2229.586,4.645,8.211,1.768
46,46,586,615,19,586,615,33,1,1,15,46,46,46,690,0,15,404340,424350,17940,586.000,615.000,26.000,8790,9225,390,586.000,615.000,26.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
47,47,586,626,19,590,627,33,5,2,15,47,47,47,6345,0,135,3729450,3975495,164970,587.778,626.556,26.000,79350,84585,3510,587.778,626.556,26.000,553.768,4.102,7.358,1.794,553.768,4.102,7.358,1.794
48,48,626,627,19,667,647,49,42,21,31,48,48,48,562416,0,11717,361238688,357911376,20378976,642.298,636.382,36.235,7525806,7456487,424562,642.298,636.382,36.235,164252.861,14.018,29.261,2.087,164252.861,14.018,29.261,2.087
49,49,317,632,19,326,641,49,10,10,31,49,49,49,83055,0,1695,26689565,52905888,2811718,321.348,636.998,33.854,544685,1079712,57382,321.348,636.998,33.854,13464.427,7.944,15.876,1.999,13464.427,7.944,15.876,1.999
50,50,415,636,19,424,645,49,10,10,31,50,50,50,78300,0,1566,32870450,50109800,2419800,419.801,639.972,30.904,657409,1002196,48396,419.801,639.972,30.904,11344.216,7.244,18.820,2.598,11344.216,7.244,18.820,2.598
51,51,479,690,19,487,704,41,9,15,23,51,51,51,93585,0,1835,45193191,65217831,2669850,482.911,696.883,28.529,886141,1278781,52350,482.911,696.883,28.529,12680.663,6.910,14.274,2.066,12680.663,6.910,14.274,2.066
52,52,668,691,19,676,699,49,9,9,31,52,52,52,57252,0,1101,38462112,39787332,2008760,671.804,694.951,35.086,739656,765141,38630,671.804,694.951,35.086,6932.837,6.297,16.224,2.577,6932.837,6.297,16.224,2.577
53,53,437,692,19,447,702,49,11,11,31,53,53,53,130433,0,2461,57600877,90863836,4698662,441.613,696.632,36.024,1086809,1714412,88654,441.613,696.632,36.024,19988.028,8.122,17.713,2.181,19988.028,8.122,17.713,2.181
54,54,625,706,19,644,722,49,20,17,31,54,54,54,324270,0,6005,205477128,231554970,10931220,633.661,714.081,33.710,3805132,4288055,202430,633.661,714.081,33.710,56883.429,9.473,17.810,1.880,56883.429,9.473,17.810,1.880
55,55,926,720,19,936,729,41,11,10,23,55,55,55,96800,0,1760,90112880,70140840,2904000,930.918,724.595,30.000,1638416,1275288,52800,930.918,724.595,30.000,12276.841,6.975,12.521,1.795,12276.841,6.975,12.521,1.795
56,56,525,726,19,538,741,33,14,16,15,56,56,56,113400,0,2025,60243120,83227200,2948400,531.244,733.926,26.000,1075770,1486200,52650,531.244,733.926,26.000,12883.161,6.362,10.928,1.718,12883.161,6.362,10.928,1.718
57,57,469,762,19,482,776,49,14,15,31,57,57,57,229539,0,4027,109166685,176367519,7637430,475.591,768.355,33.273,1915205,3094167,133990,475.591,768.355,33.273,35232.014,8.749,17.159,1.961,35232.014,8.749,17.159,1.961
58,58,665,981,19,672,990,49,8,10,31,58,58,58,88450,0,1525,59132972,87164894,3303100,668.547,985.471,37.344,1019534,1502843,56950,668.547,985.471,37.344,10328.734,6.773,18.417,2.719,10328.734,6.773,18.417,2.719
59,59,330,428,27,333,432,41,4,5,15,59,59,59,15045,0,255,4987860,6471120,511530,331.529,430.118,34.000,84540,109680,8670,331.529,430.118,34.000,1079.147,4.232,7.460,1.763,1079.147,4.232,7.460,1.763
60,60,288,437,27,300,445,56,13,9,30,60,60,60,105300,0,1755,30979680,46438500,4166160,294.204,441.011,39.565,516328,773975,69436,294.204,441.011,39.565,12083.024,6.885,16.510,2.398,12083.024,6.885,16.510,2.398
61,61,501,454,27,508,460,41,8,7,15,61,61,61,31110,0,510,15691335,14213610,1057740,504.382,456.882,34.000,257235,233010,17340,504.382,456.882,34.000,2351.352,4.610,7.929,1.720,2351.352,4.610,7.929,1.720
62,62,353,506,27,365,514,64,13,9,38,62,62,62,112716,0,1818,40455000,57494522,5108490,358.911,510.083,45.322,652500,927331,82395,358.911,510.083,45.322,15553.656,8.555,19.558,2.286,15553.656,8.555,19.558,2.286
63,63,339,541,27,361,551,49,23,11,23,63,63,63,193410,0,3070,67531905,105669585,7214004,349.164,546.350,37.299,1071935,1677295,114508,349.164,546.350,37.299,24794.272,8.076,16.656,2.062,24794.272,8.076,16.656,2.062
64,64,825,550,27,834,559,49,10,10,23,64,64,64,95232,0,1488,78973312,52747392,3606016,829.273,553.883,37.866,1233958,824178,56344,829.273,553.883,37.866,10233.295,6.877,12.683,1.844,10233.295,6.877,12.683,1.844
