 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,113,138,19,116,142,41,4,5,23,1,1,1,278,0,278,31782,38875,9360,114.324,139.838,33.669,31782,38875,9360,114.324,139.838,33.669,1241.668,4.466,14.674,3.285,1241.668,4.466,14.674,3.285
2,2,851,182,19,859,189,41,9,8,23,2,2,2,1346,0,673,1151302,249010,43740,855.351,185.000,32.496,575651,124505,21870,855.351,185.000,32.496,3848.418,5.718,14.092,2.464,3848.418,5.718,14.092,2.464
3,3,290,479,19,299,489,49,10,11,31,3,3,3,6771,0,2257,1992300,3277551,246282,294.240,484.057,36.373,664100,1092517,82094,294.240,484.057,36.373,17799.569,7.886,17.816,2.259,17799.569,7.886,17.816,2.259
4,4,117,503,19,129,513,49,13,11,31,4,4,4,10788,0,2697,1322492,5477696,396872,122.589,507.758,36.788,330623,1369424,99218,122.589,507.758,36.788,21557.514,7.993,18.355,2.296,21557.514,7.993,18.355,2.296
5,5,1010,634,19,1028,648,56,19,15,38,5,5,5,19890,0,3978,20258985,12750800,727455,1018.551,641.066,36.574,4051797,2550160,145491,1018.551,641.066,36.574,36226.946,9.107,21.628,2.375,36226.946,9.107,21.628,2.375
6,6,795,1021,19,806,1030,49,12,10,31,6,6,6,14916,0,2486,11943462,15293136,508584,800.715,1025.284,34.097,1990577,2548856,84764,800.715,1025.284,34.097,21058.470,8.471,16.233,1.916,21058.470,8.471,16.233,1.916
7,7,178,1023,19,191,1035,49,14,13,31,7,7,7,24689,0,3527,4549041,25411498,830130,184.254,1029.264,33.623,649863,3630214,118590,184.254,1029.264,33.623,30918.693,8.766,16.931,1.931,30918.693,8.766,16.931,1.931
8,8,753,1065,19,762,1073,41,10,9,23,8,8,8,12736,0,1592,9652240,13614696,384000,757.871,1068.993,30.151,1206530,1701837,48000,757.871,1068.993,30.151,10897.749,6.845,12.210,1.784,10897.749,6.845,12.210,1.784
9,9,162,1,27,165,2,41,4,2,15,9,9,9,945,0,105,154305,1350,32130,163.286,1.429,34.000,17145,150,3570,163.286,1.429,34.000,420.075,4.001,7.220,1.805,420.075,4.001,7.220,1.805
10,10,690,49,27,716,78,79,27,30,53,10,10,10,193570,0,19357,136031750,12400330,10718800,702.752,64.061,55.374,13603175,1240033,1071880,702.752,64.061,55.374,273416.249,14.125,30.250,2.142,273416.249,14.125,30.250,2.142
11,11,1160,226,27,1175,239,49,16,14,23,11,11,11,33385,0,3035,38952826,7744220,1284734,1166.776,231.967,38.482,3541166,704020,116794,1166.776,231.967,38.482,23483.054,7.737,14.161,1.830,23483.054,7.737,14.161,1.830
12,12,1099,475,27,1105,480,41,7,6,15,12,12,12,4680,0,390,5156820,2233980,159120,1101.885,477.346,34.000,429735,186165,13260,1101.885,477.346,34.000,1724.957,4.423,7.670,1.734,1724.957,4.423,7.670,1.734
13,13,480,493,27,481,494,41,2,2,15,13,13,13,585,0,45,281190,288600,19890,480.667,493.333,34.000,21630,22200,1530,480.667,493.333,34.000,173.255,3.850,7.040,1.828,173.255,3.850,7.040,1.828
14,14,342,510,27,350,519,49,9,10,23,14,14,14,18382,0,1313,6367410,9442930,683340,346.394,513.705,37.174,454815,674495,48810,346.394,513.705,37.174,8622.019,6.567,12.496,1.903,8622.019,6.567,12.496,1.903
15,15,253,514,27,266,524,64,14,11,38,15,15,15,46410,0,3094,12028065,24091005,2291235,259.170,519.091,49.369,801871,1606067,152749,259.170,519.091,49.369,27372.219,8.847,22.611,2.556,27372.219,8.847,22.611,2.556
16,16,209,609,27,223,624,64,15,16,38,16,16,16,72384,0,4524,15601344,44673488,3520480,215.536,617.174,48.636,975084,2792093,220030,215.536,617.174,48.636,41230.413,9.114,21.785,2.390,41230.413,9.114,21.785,2.390
17,17,780,642,27,785,650,49,6,9,23,17,17,17,11390,0,670,8913763,7356699,395080,782.596,645.891,34.687,524339,432747,23240,782.596,645.891,34.687,3453.596,5.155,14.474,2.808,3453.596,5.155,14.474,2.808
18,18,685,770,27,692,777,41,8,8,15,18,18,18,11340,0,630,7809480,8777160,385560,688.667,774.000,34.000,433860,487620,21420,688.667,774.000,34.000,2989.537,4.745,8.151,1.718,2989.537,4.745,8.151,1.718
19,19,394,813,27,394,814,41,1,2,15,19,19,19,570,0,30,224580,463695,19380,394.000,813.500,34.000,11820,24405,1020,394.000,813.500,34.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
20,20,919,881,27,927,890,56,9,10,30,20,20,20,35800,0,1790,33044780,31694700,1502440,923.039,885.327,41.968,1652239,1584735,75122,923.039,885.327,41.968,14382.753,8.035,15.677,1.951,14382.753,8.035,15.677,1.951
21,21,796,894,27,804,901,56,9,8,30,21,21,21,29988,0,1428,23982273,26928531,1270185,799.729,897.977,42.356,1142013,1282311,60485,799.729,897.977,42.356,11197.656,7.841,15.836,2.019,11197.656,7.841,15.836,2.019
22,22,522,962,27,535,977,56,14,16,30,22,22,22,102960,0,4680,54439748,99819808,4192892,528.747,969.501,40.724,2474534,4537264,190586,528.747,969.501,40.724,42901.115,9.167,16.784,1.831,42901.115,9.167,16.784,1.831
23,23,790,978,27,804,994,49,15,17,23,23,23,23,41101,0,1787,32804854,40425973,1544818,798.152,983.576,37.586,1426298,1757651,67166,798.152,983.576,37.586,13981.473,7.824,15.627,1.997,13981.473,7.824,15.627,1.997
24,24,693,982,27,703,993,64,11,12,38,24,24,24,77904,0,3246,54364968,76903848,3419928,697.846,987.162,43.899,2265207,3204327,142497,697.846,987.162,43.899,30268.560,9.325,20.768,2.227,30268.560,9.325,20.768,2.227
25,25,854,1008,27,855,1012,41,2,5,15,25,25,25,3750,0,150,3204375,3787500,127500,854.500,1010.000,34.000,128175,151500,5100,854.500,1010.000,34.000,621.502,4.143,7.297,1.761,621.502,4.143,7.297,1.761
26,26,874,1008,27,882,1013,41,9,6,15,26,26,26,12480,0,480,10956660,12612990,424320,877.938,1010.656,34.000,421410,485115,16320,877.938,1010.656,34.000,2284.147,4.759,8.518,1.790,2284.147,4.759,8.518,1.790
27,27,497,1019,27,507,1031,56,11,13,30,27,27,27,71631,0,2653,35961975,73398204,3047841,502.045,1024.671,42.549,1331925,2718452,112883,502.045,1024.671,42.549,21884.225,8.249,16.364,1.984,21884.225,8.249,16.364,1.984
28,28,184,205,34,186,206,49,3,2,16,28,28,28,1792,0,64,331520,368256,74368,185.000,205.500,41.500,11840,13152,2656,185.000,205.500,41.500,265.582,4.150,7.583,1.827,265.582,4.150,7.583,1.827
29,29,865,313,34,873,321,56,9,9,23,29,29,29,32712,0,1128,28422755,10370806,1456496,868.879,317.034,44.525,980095,357614,50224,868.879,317.034,44.525,7217.760,6.399,12.215,1.909,7217.760,6.399,12.215,1.909
30,30,506,356,34,506,359,56,1,4,23,30,30,30,2040,0,68,1032240,729180,97200,506.000,357.441,47.647,34408,24306,3240,506.000,357.441,47.647,327.794,4.820,13.654,2.833,327.794,4.820,13.654,2.833
31,31,416,359,34,441,377,87,26,19,54,31,31,31,283681,0,9151,121741557,104531907,14900398,429.149,368.484,52.525,3927147,3371997,480658,429.149,368.484,52.525,103567.761,11.318,35.029,3.095,103567.761,11.318,35.029,3.095
32,32,165,520,34,175,530,64,11,11,31,32,32,32,69216,0,2163,11741472,36360704,3270752,169.635,525.322,47.254,366921,1136272,102211,169.635,525.322,47.254,17632.605,8.152,17.455,2.141,17632.605,8.152,17.455,2.141
