 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,148,253,11,155,262,41,8,10,31,1,1,1,1183,0,1183,179037,305227,32506,151.342,258.011,27.478,179037,305227,32506,151.342,258.011,27.478,8030.554,6.788,16.672,2.456,8030.554,6.788,16.672,2.456
2,2,745,456,11,755,467,41,11,12,31,2,2,2,5032,0,2516,3773892,2322066,146000,749.979,461.460,29.014,1886946,1161033,73000,749.979,461.460,29.014,19515.123,7.756,18.359,2.367,19515.123,7.756,18.359,2.367
3,3,615,479,11,632,493,49,18,15,39,3,3,3,16530,0,5510,10306782,8047128,475896,623.520,486.820,28.790,3435594,2682376,158632,623.520,486.820,28.790,53697.326,9.745,20.783,2.133,53697.326,9.745,20.783,2.133
4,4,544,506,11,564,527,56,21,22,46,4,4,4,49424,0,12356,27383608,25525508,1710224,554.055,516.460,34.603,6845902,6381377,427556,554.055,516.460,34.603,153984.124,12.462,25.069,2.012,153984.124,12.462,25.069,2.012
5,5,614,511,11,627,523,41,14,13,31,5,5,5,12975,0,2595,8057115,6708745,392230,620.972,517.052,30.230,1611423,1341749,78446,620.972,517.052,30.230,19100.710,7.361,19.278,2.619,19100.710,7.361,19.278,2.619
6,6,744,722,11,757,735,49,14,14,39,6,6,6,24810,0,4135,18622350,18074268,775404,750.599,728.507,31.254,3103725,3012378,129234,750.599,728.507,31.254,39599.472,9.577,20.824,2.174,39599.472,9.577,20.824,2.174
7,7,634,730,11,650,747,49,17,18,39,7,7,7,38479,0,5497,24670058,28371952,1124606,641.130,737.336,29.226,3524294,4053136,160658,641.130,737.336,29.226,52764.828,9.599,20.296,2.114,52764.828,9.599,20.296,2.114
8,8,832,854,11,845,865,41,14,12,31,8,8,8,23552,0,2944,19728880,20258200,682176,837.673,860.148,28.965,2466110,2532275,85272,837.673,860.148,28.965,23749.539,8.067,18.630,2.309,23749.539,8.067,18.630,2.309
9,9,424,948,11,431,958,41,8,11,31,9,9,9,13401,0,1489,5729301,12771972,385938,427.528,953.061,28.799,636589,1419108,42882,427.528,953.061,28.799,10875.738,7.304,18.068,2.474,10875.738,7.304,18.068,2.474
10,10,248,9,19,254,15,33,7,7,15,10,10,10,5850,0,585,1470000,71250,152100,251.282,12.179,26.000,147000,7125,15210,251.282,12.179,26.000,2732.378,4.671,8.021,1.717,2732.378,4.671,8.021,1.717
11,11,82,44,19,88,49,41,7,6,23,11,11,11,8239,0,749,697642,383526,245190,84.676,46.550,29.760,63422,34866,22290,84.676,46.550,29.760,4689.848,6.261,11.658,1.862,4689.848,6.261,11.658,1.862
12,12,726,70,19,735,81,49,10,12,31,12,12,12,27336,0,2278,19971816,2056308,1001472,730.605,75.223,36.636,1664318,171359,83456,730.605,75.223,36.636,17923.871,7.868,18.088,2.299,17923.871,7.868,18.088,2.299
13,13,576,129,19,584,137,49,9,9,31,13,13,13,13741,0,1057,7973160,1823432,485134,580.246,132.700,35.306,613320,140264,37318,580.246,132.700,35.306,6747.036,6.383,16.411,2.571,6747.036,6.383,16.411,2.571
14,14,153,501,19,158,506,33,6,6,15,14,14,14,4620,0,330,718410,2326170,120120,155.500,503.500,26.000,51315,166155,8580,155.500,503.500,26.000,1431.474,4.338,7.450,1.717,1431.474,4.338,7.450,1.717
15,15,207,557,19,220,566,49,14,10,31,15,15,15,38190,0,2546,8137080,21440250,1209780,213.068,561.410,31.678,542472,1429350,80652,213.068,561.410,31.678,20469.042,8.040,17.772,2.211,20469.042,8.040,17.772,2.211
16,16,855,576,19,861,583,41,7,8,23,16,16,16,12080,0,755,10365440,6994992,352800,858.066,579.056,29.205,647840,437187,22050,858.066,579.056,29.205,4698.937,6.224,12.337,1.982,4698.937,6.224,12.337,1.982
