 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,232,507,11,258,529,56,27,23,46,1,1,1,11765,0,11765,2866948,6090458,354302,243.684,517.676,30.115,2866948,6090458,354302,243.684,517.676,30.115,144970.549,12.322,29.028,2.356,144970.549,12.322,29.028,2.356
2,2,462,218,19,470,224,41,9,7,23,2,2,2,1488,0,744,694058,329348,50040,466.437,221.336,33.629,347029,164674,25020,466.437,221.336,33.629,3816.161,5.129,15.377,2.998,3816.161,5.129,15.377,2.998
3,3,765,314,19,785,341,49,21,28,31,3,3,3,29514,0,9838,22840935,9643776,992508,773.902,326.753,33.628,7613645,3214592,330836,773.902,326.753,33.628,105686.257,10.743,19.654,1.830,105686.257,10.743,19.654,1.830
4,4,687,317,19,698,334,41,12,18,23,4,4,4,10452,0,2613,7240256,3401160,333240,692.715,325.408,31.883,1810064,850290,83310,692.715,325.408,31.883,19037.798,7.286,15.095,2.072,19037.798,7.286,15.095,2.072
5,5,159,707,19,161,708,33,3,2,15,5,5,5,375,0,75,59925,265275,9750,159.800,707.400,26.000,11985,53055,1950,159.800,707.400,26.000,293.714,3.916,7.113,1.816,293.714,3.916,7.113,1.816
6,6,545,759,19,618,818,72,74,60,54,6,6,6,273414,0,45569,160414692,215294694,12144006,586.710,787.431,44.416,26735782,35882449,2024001,586.710,787.431,44.416,1031402.471,22.634,48.836,2.158,1031402.471,22.634,48.836,2.158
7,7,502,879,19,512,893,49,11,15,31,7,7,7,11627,0,1661,5903184,10311329,426174,507.713,886.843,36.654,843312,1473047,60882,507.713,886.843,36.654,11722.759,7.058,18.294,2.592,11722.759,7.058,18.294,2.592
8,8,619,893,19,628,906,41,10,14,23,8,8,8,10392,0,1299,6493696,9340840,300720,624.875,898.849,28.938,811712,1167605,37590,624.875,898.849,28.938,8722.863,6.715,14.367,2.139,8722.863,6.715,14.367,2.139
9,9,639,915,19,641,918,33,3,4,15,9,9,9,1215,0,135,777735,1113345,31590,640.111,916.333,26.000,86415,123705,3510,640.111,916.333,26.000,543.308,4.025,7.197,1.788,543.308,4.025,7.197,1.788
10,10,624,915,19,635,919,41,12,5,23,10,10,10,8930,0,893,5620980,8192740,273900,629.449,917.440,30.672,562098,819274,27390,629.449,917.440,30.672,5817.247,6.514,12.535,1.924,5817.247,6.514,12.535,1.924
11,11,684,155,27,687,162,41,4,8,15,11,11,11,4125,0,375,2827605,654390,140250,685.480,158.640,34.000,257055,59490,12750,685.480,158.640,34.000,1680.133,4.480,7.904,1.764,1680.133,4.480,7.904,1.764
12,12,524,185,27,550,206,56,27,22,30,12,12,12,72648,0,6054,39080496,14214744,3080880,537.943,195.666,42.408,3256708,1184562,256740,537.943,195.666,42.408,62150.398,10.266,22.389,2.181,62150.398,10.266,22.389,2.181
13,13,470,229,27,473,231,41,4,3,15,13,13,13,1755,0,135,827385,403065,59670,471.444,229.667,34.000,63645,31005,4590,471.444,229.667,34.000,546.406,4.047,7.202,1.779,546.406,4.047,7.202,1.779
14,14,735,242,27,746,260,56,12,19,30,14,14,14,36442,0,2603,26971700,9069788,1512546,740.127,248.883,41.506,1926550,647842,108039,740.127,248.883,41.506,20598.753,7.913,16.709,2.111,20598.753,7.913,16.709,2.111
15,15,757,253,27,759,257,41,3,5,15,15,15,15,1575,0,105,1193625,401625,53550,757.857,255.000,34.000,79575,26775,3570,757.857,255.000,34.000,432.969,4.124,7.330,1.778,432.969,4.124,7.330,1.778
16,16,324,282,27,336,297,56,13,16,30,16,16,16,52384,0,3274,17305344,15228896,2058560,330.356,290.717,39.297,1081584,951806,128660,330.356,290.717,39.297,26543.478,8.107,17.785,2.194,26543.478,8.107,17.785,2.194
17,17,587,332,27,592,340,49,6,9,23,17,17,17,15538,0,914,9164564,5222468,590104,589.816,336.109,37.978,539092,307204,34712,589.816,336.109,37.978,5864.830,6.417,11.822,1.842,5864.830,6.417,11.822,1.842
18,18,268,367,27,271,369,41,4,3,15,18,18,18,2970,0,165,800010,1092690,100980,269.364,367.909,34.000,44445,60705,5610,269.364,367.909,34.000,672.853,4.078,7.246,1.777,672.853,4.078,7.246,1.777
19,19,325,453,27,328,455,41,4,3,15,19,19,19,2565,0,135,837045,1164225,87210,326.333,453.889,34.000,44055,61275,4590,326.333,453.889,34.000,543.308,4.025,7.197,1.788,543.308,4.025,7.197,1.788
20,20,345,448,27,358,475,56,14,28,30,20,20,20,126900,0,6345,44642880,58615480,5320720,351.796,461.903,41.928,2232144,2930774,266036,351.796,461.903,41.928,61945.643,9.763,18.766,1.922,61945.643,9.763,18.766,1.922
21,21,150,686,27,156,695,41,7,10,15,21,21,21,11655,0,555,1785420,8053605,396270,153.189,691.000,34.000,85020,383505,18870,153.189,691.000,34.000,2768.019,4.987,9.050,1.815,2768.019,4.987,9.050,1.815
22,22,638,914,27,638,914,41,1,1,15,22,22,22,330,0,15,210540,301620,11220,638.000,914.000,34.000,9570,13710,510,638.000,914.000,34.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
23,23,664,157,34,670,162,56,7,6,23,23,23,23,11822,0,514,7890058,1882619,520950,667.405,159.247,44.066,343046,81853,22650,667.405,159.247,44.066,2941.386,5.723,12.418,2.170,2941.386,5.723,12.418,2.170
24,24,678,159,34,681,161,49,4,3,16,24,24,24,3072,0,128,2087424,491520,127488,679.500,160.000,41.500,86976,20480,5312,679.500,160.000,41.500,542.084,4.235,7.649,1.806,542.084,4.235,7.649,1.806
25,25,669,285,34,670,285,49,2,1,16,25,25,25,800,0,32,535600,228000,33200,669.500,285.000,41.500,21424,9120,1328,669.500,285.000,41.500,129.838,4.057,7.517,1.853,129.838,4.057,7.517,1.853
26,26,590,346,34,596,354,56,7,9,23,26,26,26,17810,0,685,10558522,6239766,800618,592.842,350.352,44.953,406097,239991,30793,592.842,350.352,44.953,4301.660,6.280,12.015,1.913,4301.660,6.280,12.015,1.913
27,27,351,377,34,374,395,56,24,19,23,27,27,27,143370,0,5310,52022574,55422414,6573582,362.855,386.569,45.850,1926762,2052682,243466,362.855,386.569,45.850,47426.431,8.932,16.678,1.867,47426.431,8.932,16.678,1.867
28,28,490,434,34,541,477,87,52,44,54,28,28,28,888356,0,31727,455957292,402039260,53009908,513.260,452.565,59.672,16284189,14358545,1893211,513.260,452.565,59.672,542329.033,17.094,32.804,1.919,542329.033,17.094,32.804,1.919
29,29,461,454,34,462,456,49,2,3,16,29,29,29,2320,0,80,1070912,1055136,96280,461.600,454.800,41.500,36928,36384,3320,461.600,454.800,41.500,332.763,4.160,7.606,1.829,332.763,4.160,7.606,1.829
30,30,302,472,34,327,492,56,26,21,23,30,30,30,159420,0,5314,50363700,76490430,7111260,315.918,479.804,44.607,1678790,2549681,237042,315.918,479.804,44.607,51889.315,9.765,18.120,1.856,51889.315,9.765,18.120,1.856
31,31,351,523,34,359,536,64,9,14,31,31,31,31,52018,0,1678,18451169,27472355,2598234,354.707,528.132,49.949,595199,886205,83814,354.707,528.132,49.949,12263.240,7.308,16.375,2.241,12263.240,7.308,16.375,2.241
32,32,474,841,34,475,841,49,2,1,16,32,32,32,1024,0,32,485888,861184,42496,474.500,841.000,41.500,15184,26912,1328,474.500,841.000,41.500,129.838,4.057,7.517,1.853,129.838,4.057,7.517,1.853
33,33,689,303,42,692,305,56,4,3,15,33,33,33,3465,0,105,2394315,1051875,169785,691.000,303.571,49.000,72555,31875,5145,691.000,303.571,49.000,425.807,4.055,7.303,1.801,425.807,4.055,7.303,1.801
34,34,356,373,42,360,376,56,5,4,15,34,34,34,7140,0,210,2553060,2674950,349860,357.571,374.643,49.000,75090,78675,10290,357.571,374.643,49.000,873.902,4.161,7.418,1.783,873.902,4.161,7.418,1.783
35,35,614,383,42,627,395,56,14,13,15,35,35,35,28350,0,810,17558100,11022375,1389150,619.333,388.796,49.000,501660,314925,39690,619.333,388.796,49.000,4870.606,6.013,11.890,1.977,4870.606,6.013,11.890,1.977
36,36,609,397,42,630,407,72,22,11,31,36,36,36,104364,0,2899,64570248,41979852,5751612,618.702,402.245,55.111,1793618,1166107,159767,618.702,402.245,55.111,24003.575,8.280,17.937,2.166,24003.575,8.280,17.937,2.166
37,37,441,397,42,493,452,87,53,56,46,37,37,37,2274575,0,61475,1054030618,964316533,145521185,463.397,423.955,63.977,28487314,26062609,3933005,463.397,423.955,63.977,1204113.846,19.587,36.410,1.859,1204113.846,19.587,36.410,1.859
38,38,650,406,42,682,446,79,33,41,38,38,38,38,544464,0,14328,362710570,231895266,34581520,666.179,425.915,63.515,9545015,6102507,910040,666.179,425.915,63.515,183458.104,12.804,27.071,2.114,183458.104,12.804,27.071,2.114
39,39,398,489,42,408,497,56,11,9,15,39,39,39,33930,0,870,13652730,16721640,1662570,402.379,492.828,49.000,350070,428760,42630,402.379,492.828,49.000,4592.744,5.279,9.759,1.849,4592.744,5.279,9.759,1.849
40,40,530,176,50,534,184,64,5,9,15,40,40,40,13200,0,330,7012800,2374800,752400,531.273,179.909,57.000,175320,59370,18810,531.273,179.909,57.000,1608.177,4.873,8.469,1.738,1608.177,4.873,8.469,1.738
41,41,555,443,50,568,454,72,14,12,23,41,41,41,72365,0,1765,40630590,32453468,4200245,561.467,448.469,58.042,990990,791548,102445,561.467,448.469,58.042,11317.497,6.412,14.268,2.225,11317.497,6.412,14.268,2.225
42,42,574,447,50,580,455,64,7,9,15,42,42,42,22050,0,525,12721590,9937620,1256850,576.943,450.686,57.000,302895,236610,29925,576.943,450.686,57.000,2526.233,4.812,8.773,1.823,2526.233,4.812,8.773,1.823
43,43,577,225,57,579,228,72,3,4,16,43,43,43,8256,0,192,4771968,1869984,532512,578.000,226.500,64.500,110976,43488,12384,578.000,226.500,64.500,832.723,4.337,7.714,1.779,832.723,4.337,7.714,1.779
44,44,555,267,57,559,272,72,5,6,16,44,44,44,15488,0,352,8626816,4177536,998976,557.000,269.727,64.500,196064,94944,22704,557.000,269.727,64.500,1605.796,4.562,7.980,1.749,1605.796,4.562,7.980,1.749
45,45,555,346,57,566,356,79,12,11,23,45,45,45,73530,0,1634,41259600,25853535,4973040,561.126,351.605,67.633,916880,574523,110512,561.126,351.605,67.633,11380.329,6.965,12.547,1.802,11380.329,6.965,12.547,1.802
46,46,593,680,57,597,683,72,5,4,16,46,46,46,8096,0,176,4817120,5520000,522192,595.000,681.818,64.500,104720,120000,11352,595.000,681.818,64.500,780.624,4.435,7.972,1.797,780.624,4.435,7.972,1.797
