 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,298,806,4,428,907,110,131,102,107,1,1,1,326871,0,326871,118955114,279085925,17958560,363.921,853.811,54.941,118955114,279085925,17958560,363.921,853.811,54.941,12149833.156,37.170,85.792,2.308,12149833.156,37.170,85.792,2.308
2,2,341,724,11,362,752,41,22,29,31,2,2,2,14676,0,7338,5153264,10892762,386784,351.135,742.216,26.355,2576632,5446381,193392,351.135,742.216,26.355,77580.177,10.572,19.893,1.882,77580.177,10.572,19.893,1.882
3,3,253,1022,11,259,1029,33,7,8,23,3,3,3,2814,0,938,720516,2885964,62196,256.047,1025.574,22.102,240172,961988,20732,256.047,1025.574,22.102,5890.982,6.280,11.798,1.879,5890.982,6.280,11.798,1.879
4,4,505,121,19,518,139,49,14,19,31,4,4,4,9204,0,2301,4706044,1201040,282616,511.304,130.491,30.706,1176511,300260,70654,511.304,130.491,30.706,17945.928,7.799,18.822,2.413,17945.928,7.799,18.822,2.413
5,5,519,241,19,523,245,33,5,5,15,5,5,5,1050,0,210,547050,254775,27300,521.000,242.643,26.000,109410,50955,5460,521.000,242.643,26.000,882.005,4.200,7.652,1.822,882.005,4.200,7.652,1.822
6,6,532,289,19,536,295,41,5,7,23,6,6,6,2628,0,438,1403208,766746,84600,533.945,291.760,32.192,233868,127791,14100,533.945,291.760,32.192,2355.278,5.377,13.414,2.495,2355.278,5.377,13.414,2.495
7,7,477,310,19,479,312,33,3,3,15,7,7,7,420,0,60,200865,130725,10920,478.250,311.250,26.000,28695,18675,1560,478.250,311.250,26.000,241.024,4.017,7.150,1.780,241.024,4.017,7.150,1.780
8,8,577,594,19,577,594,33,1,1,15,8,8,8,120,0,15,69240,71280,3120,577.000,594.000,26.000,8655,8910,390,577.000,594.000,26.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
9,9,457,835,19,463,843,41,7,9,23,9,9,9,8883,0,987,4088808,7451820,263250,460.296,838.886,29.635,454312,827980,29250,460.296,838.886,29.635,6424.820,6.509,12.080,1.856,6424.820,6.509,12.080,1.856
10,10,810,878,19,823,888,56,14,11,38,10,10,10,25110,0,2511,20497890,22175790,1007240,816.324,883.146,40.113,2049789,2217579,100724,816.324,883.146,40.113,22314.176,8.887,21.655,2.437,22314.176,8.887,21.655,2.437
11,11,420,952,19,430,963,41,11,12,23,11,11,11,23100,0,2100,9829358,22113971,692340,425.513,957.315,29.971,893578,2010361,62940,425.513,957.315,29.971,14939.958,7.114,12.660,1.779,14939.958,7.114,12.660,1.779
12,12,676,380,27,679,381,41,4,2,15,12,12,12,720,0,60,487800,273780,24480,677.500,380.250,34.000,40650,22815,2040,677.500,380.250,34.000,241.071,4.018,7.198,1.792,241.071,4.018,7.198,1.792
13,13,866,423,27,871,431,49,6,9,23,13,13,13,7124,0,548,6187831,3040206,243412,868.589,426.755,34.168,475987,233862,18724,868.589,426.755,34.168,2713.315,4.951,15.007,3.031,2713.315,4.951,15.007,3.031
14,14,204,537,27,236,561,64,33,25,38,14,14,14,134232,0,9588,29419754,73776094,5840338,219.171,549.616,43.509,2101411,5269721,417167,219.171,549.616,43.509,106040.897,11.060,26.915,2.434,106040.897,11.060,26.915,2.434
15,15,571,589,27,571,590,41,1,2,15,15,15,15,450,0,30,256950,265275,15300,571.000,589.500,34.000,17130,17685,1020,571.000,589.500,34.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
16,16,887,679,27,905,712,64,19,34,38,16,16,16,146464,0,9154,131176112,101934944,6249152,895.620,695.973,42.667,8198507,6370934,390572,895.620,695.973,42.667,104804.399,11.449,23.963,2.093,104804.399,11.449,23.963,2.093
17,17,554,899,27,572,913,64,19,15,38,17,17,17,91681,0,5393,51522988,83036925,4334303,561.981,905.716,47.276,3030764,4884525,254959,561.981,905.716,47.276,53314.615,9.886,21.456,2.170,53314.615,9.886,21.456,2.170
18,18,777,929,27,779,929,49,3,1,23,18,18,18,972,0,54,756198,902988,36864,777.981,929.000,37.926,42011,50166,2048,777.981,929.000,37.926,286.565,5.307,11.117,2.095,286.565,5.307,11.117,2.095
19,19,636,153,34,651,165,64,16,13,31,19,19,19,69711,0,3669,44818188,11126210,3541391,642.914,159.605,50.801,2358852,585590,186389,642.914,159.605,50.801,32043.408,8.734,17.717,2.029,32043.408,8.734,17.717,2.029
20,20,270,733,34,274,737,49,5,5,16,20,20,20,5760,0,288,1567680,4234240,239040,272.167,735.111,41.500,78384,211712,11952,272.167,735.111,41.500,1289.008,4.476,7.878,1.760,1289.008,4.476,7.878,1.760
21,21,460,894,34,469,902,56,10,9,23,21,21,21,27594,0,1314,12812772,24773175,1288350,464.332,897.774,46.689,610132,1179675,61350,464.332,897.774,46.689,8323.034,6.334,13.266,2.094,8323.034,6.334,13.266,2.094
22,22,429,1012,34,435,1017,56,7,6,23,22,22,22,12496,0,568,5403816,12675872,532752,432.444,1014.394,42.634,245628,576176,24216,432.444,1014.394,42.634,3057.894,5.384,13.462,2.501,3057.894,5.384,13.462,2.501
23,23,647,95,42,648,95,56,2,1,15,23,23,23,690,0,30,446775,65550,33810,647.500,95.000,49.000,19425,2850,1470,647.500,95.000,49.000,114.263,3.809,7.018,1.843,114.263,3.809,7.018,1.843
24,24,352,338,42,353,339,56,2,2,15,24,24,24,1080,0,45,380880,365760,52920,352.667,338.667,49.000,15870,15240,2205,352.667,338.667,49.000,173.255,3.850,7.040,1.828,173.255,3.850,7.040,1.828
25,25,645,963,42,651,970,64,7,8,23,25,25,25,22150,0,886,14355200,21414300,1167950,648.090,966.786,52.729,574208,856572,46718,648.090,966.786,52.729,5614.357,6.337,11.849,1.870,5614.357,6.337,11.849,1.870
26,26,479,232,50,485,240,79,7,9,30,26,26,26,34346,0,1321,16543930,8121828,2234154,481.684,236.471,65.048,636305,312378,85929,481.684,236.471,65.048,9759.100,7.388,15.548,2.105,9759.100,7.388,15.548,2.105
27,27,285,707,50,294,714,79,10,8,30,27,27,27,34695,0,1285,10034253,24649326,2347731,289.213,710.458,67.668,371639,912938,86953,289.213,710.458,67.668,8534.744,6.642,17.814,2.682,8534.744,6.642,17.814,2.682
28,28,740,854,50,748,860,72,9,7,23,28,28,28,26768,0,956,19918500,22945300,1621088,744.116,857.191,60.561,711375,819475,57896,744.116,857.191,60.561,6181.990,6.467,12.216,1.889,6181.990,6.467,12.216,1.889
29,29,401,943,50,409,948,72,9,6,23,29,29,29,27347,0,943,11076463,25855791,1685915,405.034,945.471,61.649,381947,891579,58135,405.034,945.471,61.649,5984.009,6.346,12.134,1.912,5984.009,6.346,12.134,1.912
30,30,638,101,57,642,105,79,5,5,23,30,30,30,14280,0,476,9139710,1471890,971280,640.036,103.074,68.017,304657,49063,32376,640.036,103.074,68.017,2885.548,6.062,11.323,1.868,2885.548,6.062,11.323,1.868
31,31,433,293,57,442,300,79,10,8,23,31,31,31,32023,0,1033,13997554,9485876,2194676,437.109,296.221,68.534,451534,305996,70796,437.109,296.221,68.534,6740.460,6.525,12.373,1.896,6740.460,6.525,12.373,1.896
32,32,315,753,57,328,767,87,14,15,31,32,32,32,121728,0,3804,39069696,92500704,8502400,320.959,759.897,69.848,1220928,2890647,265700,320.959,759.897,69.848,32339.518,8.501,18.002,2.118,32339.518,8.501,18.002,2.118
33,33,575,939,57,576,940,72,2,2,16,33,33,33,1584,0,48,911856,1487904,102168,575.667,939.333,64.500,27632,45088,3096,575.667,939.333,64.500,196.627,4.096,7.537,1.840,196.627,4.096,7.537,1.840
34,34,419,895,65,426,901,87,8,7,23,34,34,34,28254,0,831,11930940,25392968,2130984,422.274,898.739,75.422,350910,746852,62676,422.274,898.739,75.422,5200.560,6.258,12.242,1.956,5200.560,6.258,12.242,1.956
35,35,401,952,65,401,952,79,1,1,15,35,35,35,525,0,15,210525,499800,37800,401.000,952.000,72.000,6015,14280,1080,401.000,952.000,72.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
36,36,404,952,65,405,953,79,2,2,15,36,36,36,1080,0,30,436860,1028700,77760,404.500,952.500,72.000,12135,28575,2160,404.500,952.500,72.000,115.883,3.863,7.036,1.821,115.883,3.863,7.036,1.821
37,37,781,374,73,804,394,102,24,21,30,37,37,37,179228,0,4844,142213681,68837686,15774728,793.479,384.079,88.015,3843613,1860478,426344,793.479,384.079,88.015,45161.014,9.323,20.402,2.188,45161.014,9.323,20.402,2.188
38,38,667,885,73,676,891,94,10,7,22,38,38,38,34960,0,920,23470700,31043530,2879260,671.359,887.973,82.359,617650,816935,75770,671.359,887.973,82.359,5530.478,6.011,12.687,2.110,5530.478,6.011,12.687,2.110
39,39,565,894,73,572,901,94,8,8,22,39,39,39,28470,0,730,16196115,25560834,2446860,568.884,897.816,85.945,415285,655406,62740,568.884,897.816,85.945,3899.103,5.341,13.142,2.461,3899.103,5.341,13.142,2.461
40,40,295,763,80,295,763,94,1,1,15,40,40,40,600,0,15,177000,457800,52200,295.000,763.000,87.000,4425,11445,1305,295.000,763.000,87.000,56.000,3.733,7.000,1.875,56.000,3.733,7.000,1.875
41,41,628,292,95,630,294,117,3,3,23,41,41,41,5740,0,140,3611198,1682722,604176,629.129,293.157,105.257,88078,41042,14736,629.129,293.157,105.257,737.888,5.271,11.827,2.244,737.888,5.271,11.827,2.244
42,42,369,369,95,373,374,117,5,6,23,42,42,42,20664,0,492,7667184,7667940,2159976,371.041,371.077,104.528,182552,182570,51428,371.041,371.077,104.528,2793.463,5.678,12.794,2.253,2793.463,5.678,12.794,2.253
43,43,484,458,111,492,465,140,9,8,30,43,43,43,38270,0,890,18671546,17645308,4802885,487.890,461.074,125.500,434222,410356,111695,487.890,461.074,125.500,4837.480,5.435,14.653,2.696,4837.480,5.435,14.653,2.696
