 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,807,555,8,823,570,37,17,16,30,1,1,1,4440,0,4440,3619240,2495950,101700,815.144,562.151,22.905,3619240,2495950,101700,815.144,562.151,22.905,37351.036,8.412,15.914,1.892,37351.036,8.412,15.914,1.892
2,2,1081,1086,8,1090,1095,32,10,10,25,2,2,2,2570,0,1285,2790270,2801500,55600,1085.708,1090.078,21.634,1395135,1400750,27800,1085.708,1090.078,21.634,7449.227,5.797,13.695,2.362,7449.227,5.797,13.695,2.362
3,3,427,431,13,438,442,37,12,12,25,3,3,3,5475,0,1825,2365455,2388600,144225,432.047,436.274,26.342,788485,796200,48075,432.047,436.274,26.342,11312.990,6.199,13.494,2.177,11312.990,6.199,13.494,2.177
4,4,509,547,13,521,556,37,13,10,25,4,4,4,7020,0,1755,3615120,3870240,168000,514.974,551.316,23.932,903780,967560,42000,514.974,551.316,23.932,11331.198,6.457,13.483,2.088,11331.198,6.457,13.483,2.088
5,5,824,586,13,835,597,32,12,12,20,5,5,5,7575,0,1515,6282000,4481075,163625,829.307,591.561,21.601,1256400,896215,32725,829.307,591.561,21.601,8923.022,5.890,11.050,1.876,8923.022,5.890,11.050,1.876
6,6,585,581,13,597,595,37,13,15,25,6,6,6,14850,0,2475,8775480,8739090,407100,590.941,588.491,27.414,1462580,1456515,67850,590.941,588.491,27.414,16882.980,6.821,14.638,2.146,16882.980,6.821,14.638,2.146
7,7,624,639,13,639,656,32,16,18,20,7,7,7,14315,0,2045,9061850,9257885,323750,633.032,646.726,22.616,1294550,1322555,46250,633.032,646.726,22.616,14065.250,6.878,15.989,2.325,14065.250,6.878,15.989,2.325
8,8,416,720,13,425,734,37,10,15,25,8,8,8,15680,0,1960,6595200,11402800,406800,420.612,727.219,25.944,824400,1425350,50850,420.612,727.219,25.944,12657.615,6.458,13.804,2.138,12657.615,6.458,13.804,2.138
9,9,698,729,13,711,744,42,14,16,30,9,9,9,29160,0,3240,20544705,21499335,829125,704.551,737.289,28.434,2282745,2388815,92125,704.551,737.289,28.434,25786.066,7.959,16.077,2.020,25786.066,7.959,16.077,2.020
10,10,341,746,13,354,758,37,14,13,25,10,10,10,29700,0,2970,10309900,22329400,759000,347.135,751.832,25.556,1030990,2232940,75900,347.135,751.832,25.556,22206.589,7.477,13.688,1.831,22206.589,7.477,13.688,1.831
11,11,797,970,13,810,985,37,14,16,25,11,11,11,34485,0,3135,27710925,33686675,864325,803.565,976.850,25.064,2519175,3062425,78575,803.565,976.850,25.064,23407.075,7.466,13.762,1.843,23407.075,7.466,13.762,1.843
12,12,390,211,18,405,231,52,16,21,35,12,12,12,69540,0,5795,27606480,15376380,2270700,396.987,221.116,32.653,2300540,1281365,189225,396.987,221.116,32.653,53346.775,9.206,19.489,2.117,53346.775,9.206,19.489,2.117
13,13,357,280,18,387,315,47,31,36,30,13,13,13,158665,0,12205,58786845,46575685,5291000,370.509,293.547,33.347,4522065,3582745,407000,370.509,293.547,33.347,146190.271,11.978,22.781,1.902,146190.271,11.978,22.781,1.902
