 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,514,130,8,531,145,42,18,16,35,1,1,1,5380,0,5380,2809840,740285,132950,522.275,137.599,24.712,2809840,740285,132950,522.275,137.599,24.712,47970.573,8.916,18.575,2.083,47970.573,8.916,18.575,2.083
2,2,683,427,13,696,441,37,14,15,25,2,2,2,5790,0,2895,3988520,2513050,151550,688.864,434.033,26.174,1994260,1256525,75775,688.864,434.033,26.174,20875.211,7.211,13.729,1.904,20875.211,7.211,13.729,1.904
3,3,773,626,13,783,636,32,11,11,20,3,3,3,2925,0,975,2275650,1844685,69975,778.000,630.662,23.923,758550,614895,23325,778.000,630.662,23.923,5023.627,5.152,11.094,2.153,5023.627,5.152,11.094,2.153
4,4,635,805,13,647,818,32,13,14,20,4,4,4,5900,0,1475,3781720,4782320,135600,640.969,810.563,22.983,945430,1195580,33900,640.969,810.563,22.983,8556.723,5.801,10.644,1.835,8556.723,5.801,10.644,1.835
5,5,1038,199,18,1043,205,32,6,7,15,5,5,5,1375,0,275,1431475,277350,36500,1041.073,201.709,26.545,286295,55470,7300,1041.073,201.709,26.545,1081.907,3.934,8.709,2.214,1081.907,3.934,8.709,2.214
6,6,696,374,18,696,375,27,1,2,10,6,6,6,120,0,20,83520,44940,2700,696.000,374.500,22.500,13920,7490,450,696.000,374.500,22.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
7,7,560,536,18,574,550,47,15,15,30,7,7,7,26775,0,3825,15171870,14528535,813925,566.643,542.616,30.399,2167410,2075505,116275,566.643,542.616,30.399,30536.465,7.983,16.694,2.091,30536.465,7.983,16.694,2.091
8,8,611,615,18,619,623,37,9,9,20,8,8,8,6120,0,765,3760640,3786000,166400,614.484,618.627,27.190,470080,473250,20800,614.484,618.627,27.190,3988.633,5.214,10.455,2.005,3988.633,5.214,10.455,2.005
9,9,732,662,18,746,690,32,15,29,15,9,9,9,31230,0,3470,23095305,21106395,780750,739.523,675.837,25.000,2566145,2345155,86750,739.523,675.837,25.000,32208.408,9.282,16.433,1.770,32208.408,9.282,16.433,1.770
10,10,766,672,18,768,676,27,3,5,10,10,10,10,600,0,60,460300,404300,13500,767.167,673.833,22.500,46030,40430,1350,767.167,673.833,22.500,184.275,3.071,5.063,1.649,184.275,3.071,5.063,1.649
11,11,763,675,18,764,676,27,2,2,10,11,11,11,330,0,30,252010,222860,7425,763.667,675.333,22.500,22910,20260,675,763.667,675.333,22.500,79.004,2.633,4.561,1.732,79.004,2.633,4.561,1.732
12,12,767,678,18,767,678,27,1,1,10,12,12,12,120,0,10,92040,81360,2700,767.000,678.000,22.500,7670,6780,225,767.000,678.000,22.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
13,13,168,982,18,170,985,27,3,4,10,13,13,13,1300,0,100,219700,1278940,29250,169.000,983.800,22.500,16900,98380,2250,169.000,983.800,22.500,288.132,2.881,4.847,1.682,288.132,2.881,4.847,1.682
