 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,257,698,13,280,721,58,24,24,46,1,1,1,11706,0,11706,3140275,8309101,410578,268.262,709.816,35.074,3140275,8309101,410578,268.262,709.816,35.074,134532.648,11.493,23.800,2.071,134532.648,11.493,23.800,2.071
2,2,267,56,18,286,73,52,20,18,35,2,2,2,12070,0,6035,3327570,781780,418750,275.689,64.771,34.693,1663785,390890,209375,275.689,64.771,34.693,58788.768,9.741,19.993,2.052,58788.768,9.741,19.993,2.052
3,3,189,714,18,209,733,58,21,20,41,3,3,3,19179,0,6393,3841368,13854015,723987,200.290,722.353,37.749,1280456,4618005,241329,200.290,722.353,37.749,63851.424,9.988,21.711,2.174,63851.424,9.988,21.711,2.174
4,4,745,718,18,775,744,68,31,27,51,4,4,4,76084,0,19021,57707120,55698388,3230492,758.466,732.064,42.460,14426780,13924597,807623,758.466,732.064,42.460,256706.174,13.496,26.510,1.964,256706.174,13.496,26.510,1.964
5,5,152,789,18,168,805,52,17,17,35,5,5,5,17775,0,3555,2870250,14177375,614750,161.477,797.602,34.585,574050,2835475,122950,161.477,797.602,34.585,28385.824,7.985,17.674,2.213,28385.824,7.985,17.674,2.213
6,6,799,938,18,812,949,52,14,12,35,6,6,6,15600,0,2600,12552480,14714370,535800,804.646,943.229,34.346,2092080,2452395,89300,804.646,943.229,34.346,20507.972,7.888,17.845,2.262,20507.972,7.888,17.845,2.262
7,7,486,1195,18,496,1198,47,11,4,30,7,7,7,4970,0,710,2439850,5948460,159250,490.915,1196.873,32.042,348550,849780,22750,490.915,1196.873,32.042,4619.045,6.506,15.503,2.383,4619.045,6.506,15.503,2.383
8,8,706,798,23,721,818,52,16,21,30,8,8,8,38440,0,4805,27480320,31077880,1439200,714.889,808.478,37.440,3435040,3884735,179900,714.889,808.478,37.440,43437.494,9.040,17.133,1.895,43437.494,9.040,17.133,1.895
9,9,89,582,28,103,593,52,15,12,25,9,9,9,26055,0,2895,2509830,15302295,1057050,96.328,587.307,40.570,278870,1700255,117450,96.328,587.307,40.570,21833.069,7.542,13.715,1.819,21833.069,7.542,13.715,1.819
10,10,685,778,28,694,786,47,10,9,20,10,10,10,9350,0,935,6451800,7311100,364250,690.032,781.936,38.957,645180,731110,36425,690.032,781.936,38.957,4795.158,5.129,11.547,2.251,4795.158,5.129,11.547,2.251
11,11,560,685,33,575,693,58,16,9,26,11,11,11,20427,0,1857,11594165,14080539,952666,567.590,689.310,46.638,1054015,1280049,86606,567.590,689.310,46.638,12860.464,6.925,14.203,2.051,12860.464,6.925,14.203,2.051
12,12,546,693,33,558,708,73,13,16,41,12,12,12,43200,0,3600,23850840,30301764,2261520,552.103,701.430,52.350,1987570,2525147,188460,552.103,701.430,52.350,32306.993,8.974,21.976,2.449,32306.993,8.974,21.976,2.449
13,13,477,716,33,565,789,136,89,74,104,13,13,13,2334566,0,179582,1179800843,1753080368,237415555,505.362,750.923,101.696,90753911,134852336,18262735,505.362,750.923,101.696,5127873.821,28.554,72.629,2.544,5127873.821,28.554,72.629,2.544
14,14,218,790,33,245,806,73,28,17,41,14,14,14,138684,0,9906,32074098,110559624,7335202,231.275,797.205,52.891,2291007,7897116,523943,231.275,797.205,52.891,110322.891,11.137,21.778,1.955,110322.891,11.137,21.778,1.955
15,15,248,1148,33,258,1160,58,11,13,26,15,15,15,33645,0,2243,8504265,38828325,1577085,252.765,1154.059,46.874,566951,2588555,105139,252.765,1154.059,46.874,15837.586,7.061,14.280,2.022,15837.586,7.061,14.280,2.022
16,16,454,62,38,478,80,68,25,19,31,16,16,16,86272,0,5392,40034512,6078032,4692256,464.050,70.452,54.389,2502157,379877,293266,464.050,70.452,54.389,48789.133,9.048,18.067,1.997,48789.133,9.048,18.067,1.997
