 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,652,407,8,678,426,47,27,20,40,1,1,1,11330,0,11330,7532135,4717710,316600,664.796,416.391,27.944,7532135,4717710,316600,664.796,416.391,27.944,127388.537,11.243,21.073,1.874,127388.537,11.243,21.073,1.874
2,2,728,1031,8,748,1053,47,21,23,40,2,2,2,17850,0,8925,13188940,18604350,497850,738.876,1042.261,27.891,6594470,9302175,248925,738.876,1042.261,27.891,92060.292,10.315,20.210,1.959,92060.292,10.315,20.210,1.959
3,3,522,279,13,540,296,42,19,18,30,3,3,3,17055,0,5685,9053940,4898925,499800,530.867,287.243,29.305,3017980,1632975,166600,530.867,287.243,29.305,50669.029,8.913,16.912,1.898,50669.029,8.913,16.912,1.898
4,4,573,365,13,593,382,42,21,18,30,4,4,4,24640,0,6160,14369120,9211260,652200,583.162,373.834,26.469,3592280,2302815,163050,583.162,373.834,26.469,55530.163,9.015,16.511,1.832,55530.163,9.015,16.511,1.832
5,5,91,535,13,106,550,42,16,16,30,5,5,5,21550,0,4310,2127700,11691975,626500,98.733,542.551,29.072,425540,2338395,125300,98.733,542.551,29.072,36162.034,8.390,16.638,1.983,36162.034,8.390,16.638,1.983
6,6,173,604,13,204,657,68,32,54,56,6,6,6,183678,0,30613,34482636,115927386,7442424,187.734,631.145,40.519,5747106,19321231,1240404,187.734,631.145,40.519,585913.625,19.139,36.925,1.929,585913.625,19.139,36.925,1.929
7,7,239,712,13,255,734,37,17,23,25,7,7,7,36960,0,5280,9146655,26701640,1006775,247.474,722.447,27.240,1306665,3814520,143825,247.474,722.447,27.240,44583.235,8.444,15.705,1.860,44583.235,8.444,15.705,1.860
8,8,139,796,13,168,818,47,30,23,35,8,8,8,94760,0,11845,14528640,76334480,2617400,153.320,805.556,27.621,1816080,9541810,327175,153.320,805.556,27.621,134972.716,11.395,22.632,1.986,134972.716,11.395,22.632,1.986
9,9,163,798,13,208,852,80,46,55,68,9,9,9,650079,0,72231,121074147,538824951,28239444,186.245,828.861,43.440,13452683,59869439,3137716,186.245,828.861,43.440,1499169.149,20.755,40.246,1.939,1499169.149,20.755,40.246,1.939
10,10,225,886,13,250,910,47,26,25,35,10,10,10,127950,0,12795,30292950,114877150,3842500,236.756,897.828,30.031,3029295,11487715,384250,236.756,897.828,30.031,144626.454,11.303,20.028,1.772,144626.454,11.303,20.028,1.772
