 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,728,438,8,750,462,27,23,25,20,1,1,1,4680,0,4680,3446340,2103075,88600,736.397,449.375,18.932,3446340,2103075,88600,736.397,449.375,18.932,42194.033,9.016,18.385,2.039,42194.033,9.016,18.385,2.039
2,2,330,464,8,402,525,63,73,62,56,2,2,2,71586,0,35793,26292458,35786000,2228188,367.285,499.902,31.126,13146229,17893000,1114094,367.285,499.902,31.126,777919.782,21.734,45.782,2.106,777919.782,21.734,45.782,2.106
3,3,841,486,8,853,503,32,13,18,25,3,3,3,9285,0,3095,7860495,4598535,195225,846.580,495.265,21.026,2620165,1532845,65075,846.580,495.265,21.026,22401.516,7.238,13.471,1.861,22401.516,7.238,13.471,1.861
4,4,255,1124,8,267,1138,32,13,15,25,4,4,4,9740,0,2435,2543320,11011020,202800,261.121,1130.495,20.821,635830,2752755,50700,261.121,1130.495,20.821,16419.266,6.743,13.336,1.978,16419.266,6.743,13.336,1.978
5,5,546,116,13,558,127,37,13,12,25,5,5,5,12000,0,2400,6624750,1456250,330375,552.062,121.354,27.531,1324950,291250,66075,552.062,121.354,27.531,16318.593,6.799,14.664,2.157,16318.593,6.799,14.664,2.157
6,6,667,229,13,677,240,32,11,12,20,6,6,6,6390,0,1065,4290990,1493250,144000,671.516,233.685,22.535,715165,248875,24000,671.516,233.685,22.535,5473.416,5.139,10.130,1.971,5473.416,5.139,10.130,1.971
7,7,804,252,13,824,280,42,21,29,30,7,7,7,39830,0,5690,32454590,10449950,1130850,814.828,262.364,28.392,4636370,1492850,161550,814.828,262.364,28.392,55988.893,9.840,20.172,2.050,55988.893,9.840,20.172,2.050
8,8,417,698,13,425,706,27,9,9,15,8,8,8,4200,0,525,1767720,2947120,92400,420.886,701.695,22.000,220965,368390,11550,420.886,701.695,22.000,2166.273,4.126,9.095,2.204,2166.273,4.126,9.095,2.204
9,9,381,714,13,397,733,37,17,20,25,9,9,9,21465,0,2385,8383590,15532740,526275,390.570,723.631,24.518,931510,1725860,58475,390.570,723.631,24.518,17553.731,7.360,14.222,1.932,17553.731,7.360,14.222,1.932
10,10,418,748,13,430,760,37,13,13,25,10,10,10,21900,0,2190,9281150,16498750,503500,423.797,753.368,22.991,928115,1649875,50350,423.797,753.368,22.991,14432.926,6.590,14.126,2.143,14432.926,6.590,14.126,2.143
11,11,821,850,13,834,867,32,14,18,20,11,11,11,36685,0,3335,30354720,31498665,832425,827.442,858.625,22.691,2759520,2863515,75675,827.442,858.625,22.691,24182.663,7.251,12.604,1.738,24182.663,7.251,12.604,1.738
12,12,648,946,13,664,962,37,17,17,25,12,12,12,45720,0,3810,30018420,43609860,1097100,656.571,953.846,23.996,2501535,3634155,91425,656.571,953.846,23.996,28700.339,7.533,13.866,1.841,28700.339,7.533,13.866,1.841
13,13,612,1,18,618,2,32,7,2,15,13,13,13,1885,0,145,1158885,2665,50375,614.793,1.414,26.724,89145,205,3875,614.793,1.414,26.724,531.370,3.665,8.817,2.406,531.370,3.665,8.817,2.406
14,14,891,165,18,898,172,32,8,8,15,14,14,14,10570,0,755,9456370,1782200,262850,894.642,168.609,24.868,675455,127300,18775,894.642,168.609,24.868,3675.722,4.869,8.582,1.763,3675.722,4.869,8.582,1.763
15,15,859,298,18,879,313,37,21,16,20,15,15,15,51525,0,3435,44791725,15770400,1431000,869.320,306.073,27.773,2986115,1051360,95400,869.320,306.073,27.773,26246.633,7.641,13.425,1.757,26246.633,7.641,13.425,1.757
16,16,482,386,18,493,395,32,12,10,15,16,16,16,14880,0,930,7259040,5815920,343200,487.839,390.855,23.065,453690,363495,21450,487.839,390.855,23.065,4483.995,4.822,9.557,1.982,4483.995,4.822,9.557,1.982
17,17,420,400,18,452,425,42,33,26,25,17,17,17,128180,0,7540,55783885,52867535,3963975,435.200,412.448,30.925,3281405,3109855,233175,435.200,412.448,30.925,77866.414,10.327,19.312,1.870,77866.414,10.327,19.312,1.870
18,18,392,414,18,400,423,37,9,10,20,18,18,18,19620,0,1090,7774920,8217810,567000,396.275,418.849,28.899,431940,456545,31500,396.275,418.849,28.899,5979.880,5.486,11.193,2.040,5979.880,5.486,11.193,2.040
19,19,297,883,18,309,893,32,13,11,15,19,19,19,29640,0,1560,8979400,26313195,746700,302.949,887.760,25.192,472600,1384905,39300,302.949,887.760,25.192,8860.893,5.680,9.416,1.658,8860.893,5.680,9.416,1.658
20,20,536,896,18,549,908,37,14,13,20,20,20,20,42800,0,2140,23210200,38602400,1194500,542.294,901.925,27.909,1160510,1930120,59725,542.294,901.925,27.909,13813.347,6.455,11.434,1.771,13813.347,6.455,11.434,1.771
21,21,735,65,23,747,77,42,13,13,20,21,21,21,32760,0,1560,24289860,2320605,1117725,741.449,70.837,34.119,1156660,110505,53225,741.449,70.837,34.119,9691.974,6.213,12.093,1.946,9691.974,6.213,12.093,1.946
22,22,652,146,23,653,146,32,2,1,10,22,22,22,440,0,20,287100,64240,12100,652.500,146.000,27.500,13050,2920,550,652.500,146.000,27.500,51.604,2.580,4.528,1.755,51.604,2.580,4.528,1.755
23,23,642,203,23,644,208,37,3,6,15,23,23,23,2070,0,90,1331700,425385,65550,643.333,205.500,31.667,57900,18495,2850,643.333,205.500,31.667,322.274,3.581,8.821,2.463,322.274,3.581,8.821,2.463
24,24,540,203,23,563,220,47,24,18,25,24,24,24,100680,0,4195,55527840,21265440,3468600,551.528,211.218,34.452,2313660,886060,144525,551.528,211.218,34.452,34729.055,8.279,15.514,1.874,34729.055,8.279,15.514,1.874
25,25,603,234,23,612,243,42,10,10,20,25,25,25,29125,0,1165,17703750,6948875,989375,607.854,238.588,33.970,708150,277955,39575,607.854,238.588,33.970,6331.631,5.435,11.423,2.102,6331.631,5.435,11.423,2.102
26,26,451,388,23,467,405,52,17,18,30,26,26,26,121810,0,4685,55890640,48257040,4572100,458.835,396.166,37.535,2149640,1856040,175850,458.835,396.166,37.535,39422.330,8.415,16.104,1.914,39422.330,8.415,16.104,1.914
27,27,904,426,23,911,433,37,8,8,15,27,27,27,11880,0,440,10773405,5109480,343575,906.852,430.091,28.920,399015,189240,12725,906.852,430.091,28.920,1873.446,4.258,9.082,2.133,1873.446,4.258,9.082,2.133
28,28,422,437,23,428,447,37,7,11,15,28,28,28,11200,0,400,4751600,4963560,338800,424.250,443.175,30.250,169700,177270,12100,424.250,443.175,30.250,1807.239,4.518,9.605,2.126,1807.239,4.518,9.605,2.126
29,29,421,449,23,433,463,52,13,15,30,29,29,29,68585,0,2365,29301165,31351030,2788350,427.224,457.112,40.655,1010385,1081070,96150,427.224,457.112,40.655,17605.897,7.444,19.431,2.610,17605.897,7.444,19.431,2.610
30,30,344,683,23,354,696,47,11,14,25,30,30,30,54150,0,1805,18892050,37338300,1933500,348.884,689.535,35.706,629735,1244610,64450,348.884,689.535,35.706,11106.657,6.153,12.937,2.102,11106.657,6.153,12.937,2.102
31,31,433,761,23,460,777,52,28,17,30,31,31,31,232965,0,7515,104174260,179067005,9033400,447.167,768.643,38.776,3360460,5776355,291400,447.167,768.643,38.776,74734.092,9.945,18.092,1.819,74734.092,9.945,18.092,1.819
32,32,892,1191,23,898,1198,37,7,8,15,32,32,32,10880,0,340,9745760,12998880,342400,895.750,1194.750,31.471,304555,406215,10700,895.750,1194.750,31.471,1409.151,4.145,9.076,2.190,1409.151,4.145,9.076,2.190
33,33,548,138,28,553,147,42,6,10,15,33,33,33,8910,0,270,4911390,1267200,294525,551.222,142.222,33.056,148830,38400,8925,551.222,142.222,33.056,1091.027,4.041,9.480,2.346,1091.027,4.041,9.480,2.346
34,34,342,462,28,352,473,47,11,12,20,34,34,34,42500,0,1250,14742910,19868580,1563150,346.892,467.496,36.780,433615,584370,45975,346.892,467.496,36.780,7055.589,5.644,10.726,1.900,7055.589,5.644,10.726,1.900
35,35,389,580,28,414,602,58,26,23,31,35,35,35,241430,0,6898,96596815,143200995,9928940,400.103,593.137,41.126,2759909,4091457,283684,400.103,593.137,41.126,66014.041,9.570,20.248,2.116,66014.041,9.570,20.248,2.116
36,36,406,603,28,407,604,42,2,2,15,36,36,36,720,0,20,292680,434520,25200,406.500,603.500,35.000,8130,12070,700,406.500,603.500,35.000,65.341,3.267,7.036,2.154,65.341,3.267,7.036,2.154
