 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,163,618,3,184,644,37,22,27,35,1,1,1,9655,0,9655,1671245,6091700,192025,173.096,630.937,19.889,1671245,6091700,192025,173.096,630.937,19.889,99252.574,10.280,18.486,1.798,99252.574,10.280,18.486,1.798
2,2,1161,1,8,1165,2,22,5,2,15,2,2,2,220,0,110,255860,290,3300,1163.000,1.318,15.000,127930,145,1650,1163.000,1.318,15.000,436.266,3.966,7.287,1.837,436.266,3.966,7.287,1.837
3,3,157,486,8,174,503,32,18,18,25,3,3,3,10380,0,3460,1702470,5136915,194400,164.014,494.886,18.728,567490,1712305,64800,164.014,494.886,18.728,26601.500,7.688,14.920,1.941,26601.500,7.688,14.920,1.941
4,4,141,517,8,148,525,22,8,9,15,4,4,4,1800,0,450,259360,936680,30300,144.089,520.378,16.833,64840,234170,7575,144.089,520.378,16.833,1862.393,4.139,9.680,2.339,1862.393,4.139,9.680,2.339
5,5,688,646,8,722,688,47,35,43,40,5,5,5,109375,0,21875,77012425,72796975,2999500,704.114,665.572,27.424,15402485,14559395,599900,704.114,665.572,27.424,306291.186,14.002,28.784,2.056,306291.186,14.002,28.784,2.056
6,6,1008,666,8,1018,673,27,11,8,20,6,6,6,4650,0,775,4713840,3109350,83400,1013.729,668.677,17.935,785640,518225,13900,1013.729,668.677,17.935,4044.626,5.219,10.634,2.038,4044.626,5.219,10.634,2.038
7,7,729,639,8,763,694,58,35,56,51,7,7,7,130011,0,18573,96893223,86374092,3918033,745.269,664.360,30.136,13841889,12339156,559719,745.269,664.360,30.136,328954.854,17.711,35.487,2.004,328954.854,17.711,35.487,2.004
8,8,681,694,8,760,763,52,80,70,45,8,8,8,269240,0,33655,194115760,196611880,8433200,720.977,730.248,31.322,24264470,24576485,1054150,720.977,730.248,31.322,926074.213,27.517,50.049,1.819,926074.213,27.517,50.049,1.819
9,9,152,1142,8,160,1151,27,9,10,20,9,9,9,4140,0,460,646200,4747725,74475,156.087,1146.793,17.989,71800,527525,8275,156.087,1146.793,17.989,1979.848,4.304,10.492,2.438,1979.848,4.304,10.492,2.438
10,10,1128,146,13,1134,151,22,7,6,10,10,10,10,2700,0,270,3054300,400600,47250,1131.222,148.370,17.500,305430,40060,4725,1131.222,148.370,17.500,922.049,3.415,5.770,1.689,922.049,3.415,5.770,1.689
