 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,582,728,8,615,762,42,34,35,35,1,1,1,18695,0,18695,11181465,13879175,507625,598.099,742.400,27.153,11181465,13879175,507625,598.099,742.400,27.153,237960.863,12.729,21.848,1.716,237960.863,12.729,21.848,1.716
2,2,369,418,13,380,427,32,12,10,20,2,2,2,2910,0,1455,1090520,1229450,64200,374.749,422.491,22.062,545260,614725,32100,374.749,422.491,22.062,8447.234,5.806,10.753,1.852,8447.234,5.806,10.753,1.852
3,3,706,485,13,710,487,27,5,3,15,3,3,3,450,0,150,318540,218805,9300,707.867,486.233,20.667,106180,72935,3100,707.867,486.233,20.667,575.410,3.836,7.995,2.084,575.410,3.836,7.995,2.084
4,4,389,697,13,410,725,52,22,29,40,4,4,4,27480,0,6870,11036300,19482300,757500,401.612,708.963,27.566,2759075,4870575,189375,401.612,708.963,27.566,75406.012,10.976,29.132,2.654,75406.012,10.976,29.132,2.654
5,5,692,773,13,710,786,42,19,14,30,5,5,5,21125,0,4225,14821150,16463425,605625,701.593,779.334,28.669,2964230,3292685,121125,701.593,779.334,28.669,35487.235,8.399,16.318,1.943,35487.235,8.399,16.318,1.943
6,6,556,782,13,575,799,47,20,18,35,6,6,6,22020,0,3670,12415620,17419680,631500,563.834,791.084,28.678,2069270,2903280,105250,563.834,791.084,28.678,36220.807,9.869,21.561,2.185,36220.807,9.869,21.561,2.185
7,7,304,1,18,311,3,37,8,3,20,7,7,7,1820,0,260,559685,2975,52675,307.519,1.635,28.942,79955,425,7525,307.519,1.635,28.942,1183.323,4.551,11.065,2.431,1183.323,4.551,11.065,2.431
8,8,535,616,18,537,618,27,3,3,10,8,8,8,240,0,30,128640,148080,5400,536.000,617.000,22.500,16080,18510,675,536.000,617.000,22.500,84.703,2.823,4.717,1.671,84.703,2.823,4.717,1.671
9,9,266,668,18,273,675,37,8,8,20,9,9,9,4320,0,480,1165545,2902545,109575,269.802,671.885,25.365,129505,322505,12175,269.802,671.885,25.365,2219.058,4.623,11.990,2.594,2219.058,4.623,11.990,2.594
10,10,618,682,18,636,704,47,19,23,30,10,10,10,64550,0,6455,40383750,44689550,2039500,625.620,692.325,31.596,4038375,4468955,203950,625.620,692.325,31.596,59940.959,9.286,17.880,1.925,59940.959,9.286,17.880,1.925
11,11,359,704,18,381,726,47,23,23,30,11,11,11,91740,0,8340,33893805,65549990,3016200,369.455,714.519,32.878,3081255,5959090,274200,369.455,714.519,32.878,83535.837,10.016,17.876,1.785,83535.837,10.016,17.876,1.785
12,12,516,720,18,531,741,63,16,22,46,12,12,12,66480,0,5540,34838244,48633852,2652600,524.041,731.556,39.901,2903187,4052821,221050,524.041,731.556,39.901,64046.353,11.561,24.784,2.144,64046.353,11.561,24.784,2.144
13,13,556,731,18,579,753,58,24,23,41,13,13,13,99268,0,7636,56185987,73544471,3451214,566.003,740.868,34.767,4321999,5657267,265478,566.003,740.868,34.767,80798.437,10.581,24.940,2.357,80798.437,10.581,24.940,2.357
14,14,758,737,18,782,755,73,25,19,56,14,14,14,108780,0,7770,83697082,81175178,4233460,769.416,746.233,38.918,5978363,5798227,302390,769.416,746.233,38.918,101743.658,13.094,35.838,2.737,101743.658,13.094,35.838,2.737
15,15,403,740,18,436,775,63,34,36,46,15,15,15,171195,0,11413,71778960,129889905,6644010,419.282,758.725,38.810,4785264,8659327,442934,419.282,758.725,38.810,164622.548,14.424,28.516,1.977,164622.548,14.424,28.516,1.977
16,16,443,776,18,458,792,42,16,17,25,16,16,16,61040,0,3815,27548800,47835200,1792000,451.324,783.670,29.358,1721800,2989700,112000,451.324,783.670,29.358,29437.346,7.716,14.113,1.829,29437.346,7.716,14.113,1.829
17,17,556,829,18,558,832,27,3,4,10,17,17,17,680,0,40,378760,564740,15300,557.000,830.500,22.500,22280,33220,900,557.000,830.500,22.500,115.936,2.898,4.848,1.673,115.936,2.898,4.848,1.673
18,18,560,834,18,560,834,27,1,1,10,18,18,18,180,0,10,100800,150120,4050,560.000,834.000,22.500,5600,8340,225,560.000,834.000,22.500,25.000,2.500,4.500,1.800,25.000,2.500,4.500,1.800
19,19,749,830,18,764,846,52,16,17,35,19,19,19,92245,0,4855,69714040,77230440,3149725,755.749,837.232,34.145,3669160,4064760,165775,755.749,837.232,34.145,42693.669,8.794,18.107,2.059,42693.669,8.794,18.107,2.059
20,20,710,860,18,722,872,37,13,13,20,20,20,20,36600,0,1830,26213400,31711100,941000,716.213,866.423,25.710,1310670,1585555,47050,716.213,866.423,25.710,10970.152,5.995,12.433,2.074,10970.152,5.995,12.433,2.074
21,21,696,862,18,706,873,42,11,12,25,21,21,21,30240,0,1440,21194250,26231520,938175,700.868,867.444,31.024,1009250,1249120,44675,700.868,867.444,31.024,8477.594,5.887,13.321,2.263,8477.594,5.887,13.321,2.263
22,22,812,923,18,826,938,37,15,16,20,22,22,22,51260,0,2330,42052670,47699960,1360150,820.380,930.549,26.534,1911485,2168180,61825,820.380,930.549,26.534,15353.492,6.589,11.456,1.739,15353.492,6.589,11.456,1.739
