 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,657,272,18,668,283,42,12,12,25,1,1,1,1870,0,1870,1238470,518150,53750,662.283,277.086,28.743,1238470,518150,53750,662.283,277.086,28.743,12132.242,6.488,13.671,2.107,12132.242,6.488,13.671,2.107
2,2,730,394,18,743,406,42,14,13,25,2,2,2,4510,0,2255,3320440,1802940,138450,736.239,399.765,30.698,1660220,901470,69225,736.239,399.765,30.698,14774.208,6.552,12.953,1.977,14774.208,6.552,12.953,1.977
3,3,684,491,18,699,510,47,16,20,30,3,3,3,15750,0,5250,10889985,7885740,489525,691.428,500.682,31.081,3629995,2628580,163175,691.428,500.682,31.081,45431.760,8.654,16.220,1.874,45431.760,8.654,16.220,1.874
4,4,378,719,18,389,730,42,12,12,25,4,4,4,6820,0,1705,2614420,4940340,195100,383.346,724.390,28.607,653605,1235085,48775,383.346,724.390,28.607,10442.844,6.125,13.469,2.199,10442.844,6.125,13.469,2.199
5,5,520,719,18,531,730,42,12,12,25,5,5,5,9175,0,1835,4819525,6646150,267375,525.289,724.376,29.142,963905,1329230,53475,525.289,724.376,29.142,11263.827,6.138,12.996,2.117,11263.827,6.138,12.996,2.117
6,6,1127,1051,18,1136,1059,42,10,9,25,6,6,6,4860,0,810,5499120,5125770,146100,1131.506,1054.685,30.062,916520,854295,24350,1131.506,1054.685,30.062,4044.298,4.993,12.175,2.438,4044.298,4.993,12.175,2.438
7,7,1077,1188,18,1091,1198,47,15,11,30,7,7,7,21420,0,3060,23215010,25562320,716450,1083.801,1193.386,33.448,3316430,3651760,102350,1083.801,1193.386,33.448,23707.900,7.748,15.880,2.050,23707.900,7.748,15.880,2.050
8,8,94,184,23,109,197,52,16,14,30,8,8,8,30120,0,3765,3076160,5723040,1140000,102.130,190.008,37.849,384520,715380,142500,102.130,190.008,37.849,31494.725,8.365,15.838,1.893,31494.725,8.365,15.838,1.893
9,9,515,516,23,517,517,32,3,2,10,9,9,9,270,0,30,139320,139500,7425,516.000,516.667,27.500,15480,15500,825,516.000,516.667,27.500,82.068,2.736,4.658,1.703,82.068,2.736,4.658,1.703
10,10,601,672,23,606,678,42,6,7,20,10,10,10,4350,0,435,2625500,2936500,136000,603.563,675.057,31.264,262550,293650,13600,603.563,675.057,31.264,2081.222,4.784,10.883,2.275,2081.222,4.784,10.883,2.275
