 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,268,509,0,299,553,58,32,45,59,1,1,1,42995,0,42995,12229654,22735248,1333639,284.444,528.788,31.018,12229654,22735248,1333639,284.444,528.788,31.018,747166.381,17.378,31.332,1.803,747166.381,17.378,31.332,1.803
2,2,717,179,13,743,202,47,27,24,35,2,2,2,22380,0,11190,16313690,4257070,727100,728.941,190.218,32.489,8156845,2128535,363550,728.941,190.218,32.489,122600.327,10.956,20.627,1.883,122600.327,10.956,20.627,1.883
3,3,947,363,13,961,381,42,15,19,30,3,3,3,13740,0,4580,13108755,5118600,391050,954.058,372.533,28.461,4369585,1706200,130350,954.058,372.533,28.461,39287.600,8.578,16.433,1.916,39287.600,8.578,16.433,1.916
4,4,557,365,13,570,376,47,14,12,35,4,4,4,12180,0,3045,6862900,4510220,375900,563.456,370.297,30.862,1715725,1127555,93975,563.456,370.297,30.862,24242.659,7.961,17.935,2.253,24242.659,7.961,17.935,2.253
5,5,973,381,13,985,393,42,13,13,30,5,5,5,14125,0,2825,13829375,5464625,394250,979.071,386.876,27.912,2765875,1092925,78850,979.071,386.876,27.912,22148.395,7.840,15.508,1.978,22148.395,7.840,15.508,1.978
6,6,324,480,13,326,481,27,3,2,15,6,6,6,390,0,65,126840,187350,8100,325.231,480.385,20.769,21140,31225,1350,325.231,480.385,20.769,237.786,3.658,7.817,2.137,237.786,3.658,7.817,2.137
7,7,551,737,13,564,754,37,14,18,25,7,7,7,16520,0,2360,9211685,12326020,402150,557.608,746.127,24.343,1315955,1760860,57450,557.608,746.127,24.343,16686.713,7.071,14.359,2.031,16686.713,7.071,14.359,2.031
8,8,458,1147,13,477,1167,47,20,21,35,8,8,8,67760,0,8470,31656240,78399560,2056600,467.182,1157.018,30.351,3957030,9799945,257075,467.182,1157.018,30.351,85593.846,10.106,18.483,1.829,85593.846,10.106,18.483,1.829
9,9,876,1167,13,886,1174,32,11,8,20,9,9,9,8820,0,980,7768935,10323000,179550,880.832,1170.408,20.357,863215,1147000,19950,880.832,1170.408,20.357,5191.828,5.298,11.729,2.214,5191.828,5.298,11.729,2.214
10,10,293,155,18,313,173,47,21,19,30,10,10,10,63150,0,6315,19096800,10327900,2126000,302.404,163.546,33.666,1909680,1032790,212600,302.404,163.546,33.666,57845.404,9.160,16.995,1.855,57845.404,9.160,16.995,1.855
11,11,508,196,18,525,214,58,18,19,41,11,11,11,76483,0,6953,39484401,15725435,2934734,516.251,205.607,38.371,3589491,1429585,266794,516.251,205.607,38.371,71455.357,10.277,20.877,2.031,71455.357,10.277,20.877,2.031
12,12,841,275,18,860,290,47,20,16,30,12,12,12,68820,0,5735,58621020,19477800,2266800,851.802,283.025,32.938,4885085,1623150,188900,851.802,283.025,32.938,53347.280,9.302,17.113,1.840,53347.280,9.302,17.113,1.840
13,13,173,343,18,205,377,47,33,35,30,13,13,13,130585,0,10045,24769225,47537620,4332900,189.679,364.036,33.181,1905325,3656740,333300,189.679,364.036,33.181,116878.041,11.635,22.773,1.957,116878.041,11.635,22.773,1.957
14,14,101,671,18,121,687,47,21,17,30,14,14,14,64750,0,4625,7263270,43983800,2093000,112.174,679.286,32.324,518805,3141700,149500,112.174,679.286,32.324,40881.272,8.839,16.237,1.837,40881.272,8.839,16.237,1.837
15,15,819,811,18,848,838,47,30,28,30,15,15,15,235200,0,15680,196262700,193938825,7428375,834.450,824.570,31.583,13084180,12929255,495225,834.450,824.570,31.583,191018.233,12.182,21.086,1.731,191018.233,12.182,21.086,1.731
16,16,941,837,18,949,843,37,9,7,20,16,16,16,10640,0,665,10054160,8934560,313200,944.940,839.714,29.436,628385,558410,19575,944.940,839.714,29.436,3329.669,5.007,11.700,2.337,3329.669,5.007,11.700,2.337
17,17,265,841,18,283,863,58,19,23,41,17,17,17,172584,0,10152,47282814,147050884,6593467,273.970,852.054,38.204,2781342,8650052,387851,273.970,852.054,38.204,114647.419,11.293,21.290,1.885,114647.419,11.293,21.290,1.885
18,18,537,323,23,549,336,52,13,14,30,18,18,18,64620,0,3590,35109360,21284010,2458800,543.320,329.372,38.050,1950520,1182445,136600,543.320,329.372,38.050,30034.527,8.366,16.082,1.922,30034.527,8.366,16.082,1.922
19,19,130,340,23,148,358,63,19,19,41,19,19,19,140011,0,7369,19472872,48855422,5809098,139.081,348.940,41.490,1024888,2571338,305742,139.081,348.940,41.490,77385.859,10.502,22.341,2.127,77385.859,10.502,22.341,2.127
20,20,683,362,23,699,379,73,17,18,51,20,20,20,155200,0,7760,107221020,57469660,7329600,690.857,370.294,47.227,5361051,2873483,366480,690.857,370.294,47.227,98394.008,12.680,26.527,2.092,98394.008,12.680,26.527,2.092
21,21,112,456,23,125,470,58,14,15,36,21,21,21,88221,0,4201,10446828,40824903,3550743,118.417,462.757,40.248,497468,1944043,169083,118.417,462.757,40.248,36237.200,8.626,18.152,2.104,36237.200,8.626,18.152,2.104
22,22,223,543,23,272,587,83,50,45,61,22,22,22,907192,0,41236,224655904,511127518,43347766,247.639,563.417,47.782,10211632,23233069,1970353,247.639,563.417,47.782,801137.917,19.428,42.836,2.205,801137.917,19.428,42.836,2.205
23,23,918,633,23,935,649,42,18,17,20,23,23,23,70495,0,3065,65254105,45270900,2235600,925.656,642.186,31.713,2837135,1968300,97200,925.656,642.186,31.713,22446.050,7.323,12.989,1.774,22446.050,7.323,12.989,1.774
24,24,676,673,23,682,680,42,7,8,20,24,24,24,12120,0,505,8232120,8192520,367800,679.218,675.950,30.347,343005,341355,15325,679.218,675.950,30.347,2348.728,4.651,11.718,2.520,2348.728,4.651,11.718,2.520
25,25,340,750,23,368,777,47,29,28,25,25,25,25,201000,0,8040,70991625,153642625,7253125,353.192,764.391,36.085,2839665,6145705,290125,353.192,764.391,36.085,89140.261,11.087,21.637,1.952,89140.261,11.087,21.637,1.952
26,26,675,993,23,694,1004,47,20,12,25,26,26,26,87100,0,3350,59618130,86991970,3094000,684.479,998.760,35.522,2293005,3345845,119000,684.479,998.760,35.522,27314.170,8.153,15.197,1.864,27314.170,8.153,15.197,1.864
27,27,451,1093,23,465,1113,52,15,21,30,27,27,27,154305,0,5715,70559235,170171550,5717250,457.271,1102.826,37.052,2613305,6302650,211750,457.271,1102.826,37.052,52222.611,9.138,17.187,1.881,52222.611,9.138,17.187,1.881
28,28,295,149,28,298,150,37,4,2,10,28,28,28,1960,0,70,580720,292880,63700,296.286,149.429,32.500,20740,10460,2275,296.286,149.429,32.500,197.711,2.824,4.835,1.712,197.711,2.824,4.835,1.712
29,29,363,683,28,370,692,47,8,10,20,29,29,29,16095,0,555,5899615,11061035,595225,366.550,687.234,36.982,203435,381415,20525,366.550,687.234,36.982,2494.488,4.495,10.712,2.383,2494.488,4.495,10.712,2.383
30,30,252,782,28,277,808,73,26,27,46,30,30,30,504690,0,16823,133474110,401437830,24821670,264.468,795.415,49.182,4449137,13381261,827389,264.468,795.415,49.182,214747.710,12.765,24.278,1.902,214747.710,12.765,24.278,1.902
31,31,573,269,33,578,277,47,6,9,15,31,31,31,10850,0,350,6250375,2951510,442525,576.071,272.029,40.786,201625,95210,14275,576.071,272.029,40.786,1537.546,4.393,9.238,2.103,1537.546,4.393,9.238,2.103
32,32,209,635,33,220,646,63,12,12,31,32,32,32,80032,0,2501,17159232,51249280,3747456,214.405,640.360,46.824,536226,1601540,117108,214.405,640.360,46.824,18343.307,7.334,16.435,2.241,18343.307,7.334,16.435,2.241
33,33,387,288,38,418,317,83,32,30,46,33,33,33,680823,0,20631,274429089,206878419,42901089,403.084,303.865,63.014,8316033,6269043,1300033,403.084,303.865,63.014,284985.155,13.813,25.499,1.846,284985.155,13.813,25.499,1.846
34,34,732,816,38,754,837,78,23,22,41,34,34,34,361658,0,10637,268652598,298773062,21443154,742.836,826.120,59.291,7901547,8787443,630681,742.836,826.120,59.291,118475.553,11.138,22.264,1.999,118475.553,11.138,22.264,1.999
35,35,214,604,43,224,608,58,11,5,16,35,35,35,14945,0,427,3272675,9060800,738885,218.981,606.276,49.440,93505,258880,21111,218.981,606.276,49.440,2011.960,4.712,9.484,2.013,2011.960,4.712,9.484,2.013
36,36,374,777,43,390,796,78,17,20,36,36,36,36,249732,0,6937,95443452,196432380,15421176,382.184,786.573,61.751,2651207,5456455,428366,382.184,786.573,61.751,69597.615,10.033,19.556,1.949,69597.615,10.033,19.556,1.949
37,37,1101,7,48,1116,20,83,16,14,36,37,37,37,171532,0,4636,190171453,2310243,11540226,1108.665,13.468,67.277,5139769,62439,311898,1108.665,13.468,67.277,42944.888,9.263,19.677,2.124,42944.888,9.263,19.677,2.124
38,38,363,828,48,374,841,83,12,14,36,38,38,38,131860,0,3470,48598352,109976750,8442840,368.560,834.042,64.029,1278904,2894125,222180,368.560,834.042,64.029,29739.577,8.570,19.005,2.217,29739.577,8.570,19.005,2.217
39,39,576,943,48,591,950,68,16,8,21,39,39,39,49491,0,1269,28881216,46826286,2980848,583.565,946.158,60.230,740544,1200674,76432,583.565,946.158,60.230,8188.167,6.452,13.868,2.149,8188.167,6.452,13.868,2.149
40,40,665,408,53,676,420,83,12,13,31,40,40,40,126320,0,3158,84699240,52348560,8583560,670.513,414.412,67.951,2117481,1308714,214589,670.513,414.412,67.951,26669.774,8.445,16.098,1.906,26669.774,8.445,16.098,1.906
