 ,IDENTIFIER,BOUNDING_BOX_X,BOUNDING_BOX_Y,BOUNDING_BOX_Z,BOUNDING_BOX_END_X,BOUNDING_BOX_END_Y,BOUNDING_BOX_END_Z,BOUNDING_BOX_WIDTH,BOUNDING_BOX_HEIGHT,BOUNDING_BOX_DEPTH,MINIMUM_INTENSITY,MAXIMUM_INTENSITY,MEAN_INTENSITY,SUM_INTENSITY,STANDARD_DEVIATION_INTENSITY,PIXEL_COUNT,SUM_INTENSITY_TIMES_X,SUM_INTENSITY_TIMES_Y,SUM_INTENSITY_TIMES_Z,MASS_CENTER_X,MASS_CENTER_Y,MASS_CENTER_Z,SUM_X,SUM_Y,SUM_Z,CENTROID_X,CENTROID_Y,CENTROID_Z,SUM_DISTANCE_TO_MASS_CENTER,MEAN_DISTANCE_TO_MASS_CENTER,MAX_DISTANCE_TO_MASS_CENTER,MAX_MEAN_DISTANCE_TO_MASS_CENTER_RATIO,SUM_DISTANCE_TO_CENTROID,MEAN_DISTANCE_TO_CENTROID,MAX_DISTANCE_TO_CENTROID,MAX_MEAN_DISTANCE_TO_CENTROID_RATIO
1,1,359,1,18,370,8,42,12,8,25,1,1,1,1165,0,1165,424745,4355,34225,364.588,3.738,29.378,424745,4355,34225,364.588,3.738,29.378,7100.820,6.095,13.861,2.274,7100.820,6.095,13.861,2.274
2,2,693,281,18,710,292,42,18,12,25,2,2,2,6040,0,3020,4239650,1733010,174050,701.929,286.922,28.816,2119825,866505,87025,701.929,286.922,28.816,22831.364,7.560,14.156,1.872,22831.364,7.560,14.156,1.872
3,3,690,390,18,699,400,42,10,11,25,3,3,3,4095,0,1365,2844030,1618245,116700,694.513,395.176,28.498,948010,539415,38900,694.513,395.176,28.498,8123.789,5.951,13.611,2.287,8123.789,5.951,13.611,2.287
4,4,473,394,18,486,407,47,14,14,30,4,4,4,13280,0,3320,6365960,5321880,415800,479.364,400.744,31.310,1591490,1330470,103950,479.364,400.744,31.310,26158.213,7.879,16.200,2.056,26158.213,7.879,16.200,2.056
5,5,585,442,18,604,459,47,20,18,30,5,5,5,27925,0,5585,16624225,12598900,950875,595.317,451.169,34.051,3324845,2519780,190175,595.317,451.169,34.051,50469.556,9.037,18.051,1.998,50469.556,9.037,18.051,1.998
6,6,483,537,18,502,565,52,20,29,35,6,6,6,55110,0,9185,27080970,30319140,1987800,491.398,550.157,36.070,4513495,5053190,331300,491.398,550.157,36.070,98387.702,10.712,19.337,1.805,98387.702,10.712,19.337,1.805
7,7,381,557,18,405,586,58,25,30,41,7,7,7,59052,0,8436,23234827,33841507,2132011,393.464,573.080,36.104,3319261,4834501,304573,393.464,573.080,36.104,94357.781,11.185,23.270,2.080,94357.781,11.185,23.270,2.080
8,8,464,602,18,478,620,47,15,19,30,8,8,8,24920,0,3115,11726760,15212720,798600,470.576,610.462,32.047,1465845,1901590,99825,470.576,610.462,32.047,24707.650,7.932,16.070,2.026,24707.650,7.932,16.070,2.026
9,9,1191,775,18,1198,785,42,8,11,25,9,9,9,10440,0,1160,12479670,8147475,321300,1195.371,780.409,30.776,1386630,905275,35700,1195.371,780.409,30.776,6888.268,5.938,12.890,2.171,6888.268,5.938,12.890,2.171
10,10,1158,1098,18,1168,1106,37,11,9,20,10,10,10,11350,0,1135,13200800,12510150,311750,1163.066,1102.216,27.467,1320080,1251015,31175,1163.066,1102.216,27.467,6458.531,5.690,10.466,1.839,6458.531,5.690,10.466,1.839
11,11,71,7,23,80,16,47,10,10,25,11,11,11,13750,0,1250,1037630,165275,473550,75.464,12.020,34.440,94330,15025,43050,75.464,12.020,34.440,7093.015,5.674,12.613,2.223,7093.015,5.674,12.613,2.223
